left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0112	P0210	0.679313	0.597292	0.624434	0.919801	1.0	0.777778	0.75	mutual_knn
P0083	P0139	0.675113	0.585768	0.635338	0.891488	1.0	0.777778	0.75	mutual_knn
P0950	P1057	0.673001	0.595585	0.635059	0.827172	1.0	0.8	0.75	mutual_knn
P0173	P0374	0.671302	0.58747	0.616791	0.910635	1.0	0.777778	0.75	mutual_knn
P0073	P0305	0.670935	0.57016	0.643468	0.891488	1.0	0.777778	0.75	mutual_knn
P0028	P0212	0.670479	0.579986	0.632626	0.88066	1.0	0.777778	0.75	mutual_knn
P0317	P0398	0.665971	0.582691	0.617817	0.875234	1.0	0.777778	0.75	mutual_knn
P0083	P0107	0.66512	0.567211	0.630647	0.891488	1.0	0.777778	0.75	mutual_knn
P0129	P0433	0.661741	0.567788	0.616474	0.904706	1.0	0.777778	0.75	mutual_knn
P0044	P0163	0.661457	0.587977	0.630071	0.763422	1.0	0.777778	0.75	mutual_knn
P0565	P1549	0.661457	0.555105	0.669666	0.772765	1.0	0.8	0.75	mutual_knn
P1230	P1660	0.660495	0.564182	0.637666	0.834306	1.0	0.8	0.75	mutual_knn
P0739	P0882	0.659531	0.568606	0.637029	0.806985	1.0	0.8	0.75	mutual_knn
P0007	P0032	0.659242	0.563851	0.619988	0.885136	1.0	0.777778	0.75	mutual_knn
P0689	P1472	0.656036	0.555012	0.653394	0.775925	1.0	0.8	0.75	mutual_knn
P0057	P0224	0.655631	0.565607	0.60869	0.88066	1.0	0.777778	0.75	mutual_knn
P0084	P0140	0.655241	0.576296	0.632552	0.745147	1.0	0.777778	0.75	mutual_knn
P0033	P0243	0.654775	0.566309	0.606893	0.875234	1.0	0.777778	0.75	mutual_knn
P0785	P1219	0.654758	0.561015	0.640001	0.78301	1.0	0.8	0.75	mutual_knn
P0688	P0861	0.654384	0.574045	0.613557	0.813185	1.0	0.8	0.75	mutual_knn
P0079	P0197	0.654116	0.55741	0.616453	0.875234	1.0	0.777778	0.75	mutual_knn
P0483	P0554	0.654011	0.559377	0.60299	0.912449	1.0	0.777778	0.75	mutual_knn
P0081	P0175	0.653395	0.567585	0.598479	0.885136	1.0	0.777778	0.75	mutual_knn
P0023	P0199	0.652963	0.585474	0.613514	0.747698	1.0	0.777778	0.75	mutual_knn
P0748	P1251	0.652932	0.557606	0.641452	0.775007	1.0	0.8	0.75	mutual_knn
P0681	P0767	0.65201	0.558784	0.573021	1.0	1.0	0.714286	0.666667	mutual_knn
P0951	P1446	0.650605	0.544479	0.650199	0.780199	1.0	0.8	0.75	mutual_knn
P0030	P0210	0.650334	0.568179	0.579068	0.919801	1.0	0.777778	0.75	mutual_knn
P0687	P0782	0.650205	0.531073	0.603492	1.0	1.0	0.714286	0.666667	mutual_knn
P0883	P1491	0.649545	0.544574	0.639724	0.805836	1.0	0.8	0.75	mutual_knn
P0042	P0123	0.649497	0.556448	0.59976	0.891792	1.0	0.75	0.714286	mutual_knn
P0487	P0604	0.64906	0.570358	0.58253	0.885136	1.0	0.777778	0.75	mutual_knn
P0014	P0056	0.648931	0.551808	0.606009	0.885136	1.0	0.777778	0.75	mutual_knn
P0746	P1006	0.648707	0.560125	0.617006	0.806985	1.0	0.8	0.75	mutual_knn
P0834	P1044	0.648015	0.555041	0.63044	0.775925	1.0	0.8	0.75	mutual_knn
P0152	P0382	0.648008	0.564596	0.579646	0.910635	1.0	0.777778	0.75	mutual_knn
P0790	P1451	0.647964	0.560445	0.604253	0.842751	1.0	0.8	0.75	mutual_knn
P0246	P0499	0.647717	0.561512	0.591944	0.878561	1.0	0.777778	0.75	mutual_knn
P0363	P0602	0.647567	0.557303	0.597878	0.875234	1.0	0.777778	0.75	mutual_knn
P0430	P0741	0.647526	0.561016	0.592986	0.875234	1.0	0.777778	0.75	mutual_knn
P0813	P0868	0.647492	0.558274	0.624174	0.778073	1.0	0.8	0.75	mutual_knn
P0846	P1103	0.647441	0.537416	0.642588	0.806985	1.0	0.8	0.75	mutual_knn
P0025	P0102	0.647213	0.547963	0.606047	0.885136	1.0	0.777778	0.75	mutual_knn
P0125	P0157	0.647192	0.561825	0.587884	0.886117	1.0	0.777778	0.75	mutual_knn
P0023	P0328	0.647138	0.555439	0.587714	0.914902	1.0	0.777778	0.75	mutual_knn
P0305	P0411	0.647124	0.561144	0.587031	0.891488	1.0	0.777778	0.75	mutual_knn
