left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C726	C854	0.772942	0.927724	0.551085	0.498214	0.939336	0.739884	1.0	mutual_knn
C083	C166	0.766016	0.86947	0.510091	0.797778	0.984762	0.684597	1.0	mutual_knn
C011	C198	0.748678	0.919448	0.550154	0.365699	0.873383	0.785778	1.0	mutual_knn
C140	C145	0.741497	0.864586	0.538143	0.606468	0.871145	0.707734	1.0	mutual_knn
C464	C824	0.720563	0.851461	0.518584	0.502453	0.890123	0.685429	1.0	mutual_knn
C062	C471	0.720378	0.794105	0.539558	0.704383	0.910196	0.740077	1.0	mutual_knn
C374	C499	0.718977	0.782465	0.561923	0.622321	0.969354	0.757173	0.906944	mutual_knn
C030	C032	0.714447	0.76572	0.551896	0.696424	0.963753	0.723057	0.871933	mutual_knn
C260	C778	0.711117	0.760678	0.576025	0.621811	0.957895	0.755473	0.893255	mutual_knn
C485	C748	0.707326	0.803788	0.534975	0.547282	0.90211	0.70068	0.896328	mutual_knn
C145	C761	0.706293	0.853453	0.421078	0.591655	0.940772	0.638927	0.939882	mutual_knn
C196	C449	0.703854	0.75249	0.533198	0.731048	0.945455	0.722637	0.858766	mutual_knn
C485	C551	0.702099	0.798985	0.518972	0.602303	0.866845	0.693453	0.896328	mutual_knn
C551	C748	0.698629	0.790907	0.523009	0.592344	0.870388	0.70068	0.886174	mutual_knn
C789	C901	0.696415	0.860735	0.494187	0.290632	0.887281	0.669301	1.0	mutual_knn
C089	C434	0.694611	0.708355	0.546786	0.773651	0.990323	0.764657	0.880056	mutual_knn
C143	C397	0.68877	0.691896	0.547959	0.801873	0.982473	0.735456	0.837547	mutual_knn
C045	C051	0.688575	0.78871	0.477533	0.568523	0.941075	0.650087	0.931568	mutual_knn
C1009	C697	0.687778	0.716531	0.545793	0.685617	0.97213	0.776638	0.868803	mutual_knn
C051	C058	0.68695	0.709681	0.560705	0.686976	0.952	0.741487	0.941883	mutual_knn
C033	C096	0.685315	0.736389	0.576543	0.506752	0.934821	0.75943	0.884418	mutual_knn
C244	C599	0.684373	0.702464	0.572699	0.662982	0.950329	0.729726	0.956937	mutual_knn
C051	C094	0.68312	0.709534	0.522574	0.756293	0.959511	0.741487	0.941883	mutual_knn
C022	C068	0.682007	0.703452	0.54039	0.700091	0.98155	0.721587	0.839358	mutual_knn
C116	C316	0.680923	0.693868	0.553806	0.705201	0.973271	0.780844	0.90641	mutual_knn
C598	C893	0.680774	0.726104	0.540277	0.638572	0.917815	0.714325	1.0	mutual_knn
C324	C867	0.679704	0.78221	0.468535	0.559274	0.921106	0.700997	0.91407	mutual_knn
C330	C577	0.676644	0.702966	0.524991	0.738318	0.938318	0.750432	0.84945	mutual_knn
C166	C199	0.676085	0.766634	0.417532	0.70731	0.967768	0.594529	0.875394	mutual_knn
C650	C726	0.674453	0.731251	0.559836	0.548107	0.860663	0.739884	1.0	mutual_knn
C134	C507	0.671476	0.710436	0.580413	0.486671	0.934666	0.76382	0.933585	mutual_knn
C091	C370	0.671229	0.80135	0.484797	0.441392	0.809753	0.721514	0.898308	mutual_knn
C185	C578	0.669433	0.702353	0.558867	0.55645	0.949516	0.731865	0.958098	mutual_knn
C140	C289	0.665984	0.746089	0.537531	0.491475	0.825324	0.701015	0.874612	mutual_knn
C247	C361	0.665441	0.690468	0.564917	0.565171	0.942147	0.728894	0.848377	mutual_knn
C022	C036	0.663783	0.676159	0.564681	0.617157	0.945833	0.741782	0.828649	mutual_knn
C772	C964	0.662147	0.678403	0.505947	0.735155	0.976458	0.677072	0.810483	mutual_knn
C303	C518	0.658427	0.768208	0.48003	0.468133	0.835005	0.651321	0.873669	mutual_knn
C246	C892	0.657517	0.715842	0.475442	0.620265	0.949375	0.705303	0.838531	mutual_knn
C302	C360	0.655288	0.679325	0.57783	0.515831	0.906935	0.751918	0.88963	mutual_knn
C732	C782	0.655121	0.815317	0.415262	0.361825	0.867016	0.594189	0.92594	mutual_knn
C877	C980	0.652969	0.736784	0.49514	0.464524	0.895828	0.692746	0.959379	mutual_knn
C270	C525	0.651886	0.649235	0.530903	0.702543	0.977428	0.735014	0.824038	mutual_knn
C092	C292	0.651594	0.624201	0.544393	0.776676	0.985082	0.712273	0.875245	mutual_knn
C003	C136	0.651125	0.720776	0.566101	0.313669	0.895401	0.778475	0.896772	mutual_knn
C456	C641	0.650133	0.70381	0.506117	0.508137	0.955796	0.67588	0.916641	mutual_knn
C934	C980	0.649446	0.764307	0.49968	0.393803	0.780076	0.692746	0.959379	mutual_knn
C049	C055	0.648841	0.624073	0.547705	0.748078	0.97685	0.716334	0.779773	mutual_knn
C262	C302	0.647695	0.672513	0.562781	0.463827	0.962216	0.751918	0.88963	mutual_knn
C047	C160	0.646836	0.631761	0.564801	0.650319	0.964832	0.830698	0.935241	mutual_knn
C330	C376	0.646483	0.664091	0.518095	0.651119	0.938973	0.693594	0.896856	mutual_knn
C035	C126	0.64551	0.666949	0.495911	0.677833	0.954792	0.679801	1.0	mutual_knn
C357	C450	0.644465	0.666515	0.507345	0.660565	0.929476	0.703238	1.0	mutual_knn
C215	C368	0.644107	0.591264	0.578555	0.758842	0.990246	0.756597	0.89468	mutual_knn
C510	C893	0.643981	0.709465	0.525359	0.446562	0.869848	0.714325	1.0	mutual_knn
C129	C761	0.642806	0.796885	0.393448	0.366062	0.897223	0.577402	0.939882	mutual_knn
C129	C145	0.642736	0.770019	0.435346	0.377121	0.894102	0.638927	0.902733	mutual_knn
C1023	C324	0.641572	0.685646	0.47819	0.598127	0.954792	0.700997	0.844295	mutual_knn
C011	C470	0.639484	0.803247	0.413191	0.20426	0.93477	0.785778	1.0	mutual_knn
C650	C854	0.639214	0.691837	0.52695	0.503225	0.848875	0.697023	0.927724	mutual_knn
C1023	C867	0.638626	0.730959	0.421506	0.52739	0.939552	0.600717	0.91407	mutual_knn
C690	C980	0.637805	0.732118	0.480035	0.361555	0.915797	0.692746	0.959379	mutual_knn
C016	C145	0.637729	0.69523	0.515163	0.437144	0.918512	0.707734	1.0	mutual_knn
C020	C218	0.637271	0.652981	0.501895	0.619059	0.98306	0.740114	0.828414	mutual_knn
C004	C027	0.637075	0.614461	0.522288	0.74916	0.982421	0.809948	0.892102	mutual_knn
C031	C048	0.636967	0.621142	0.574623	0.586139	0.953949	0.760109	0.792314	mutual_knn
C164	C208	0.636938	0.668942	0.547494	0.510107	0.872085	0.719984	0.834753	mutual_knn
C172	C258	0.636792	0.625579	0.553031	0.615742	0.965188	0.731224	1.0	mutual_knn
C536	C607	0.63647	0.625843	0.547556	0.625162	0.967651	0.730662	0.828236	mutual_knn
C005	C106	0.636315	0.569383	0.57112	0.806607	0.996262	0.777371	0.735574	mutual_knn
C145	C289	0.636285	0.690107	0.463426	0.576469	0.945569	0.638927	0.902733	mutual_knn
C1004	C964	0.636013	0.646954	0.573898	0.524477	0.879191	0.824012	0.940579	mutual_knn
C244	C625	0.635819	0.624385	0.51657	0.748362	0.938194	0.726941	0.790709	mutual_knn
C517	C967	0.635156	0.66419	0.568447	0.426445	0.898822	0.76925	0.81378	mutual_knn
C289	C761	0.634427	0.711609	0.416242	0.627245	0.910253	0.627858	0.939882	mutual_knn
C011	C032	0.633282	0.752696	0.465215	0.274131	0.899564	0.664398	0.923283	mutual_knn
C011	C030	0.632164	0.74526	0.453696	0.329424	0.904827	0.664398	0.923283	mutual_knn
C039	C060	0.630052	0.721378	0.498371	0.287139	0.911376	0.69496	0.850314	mutual_knn
C140	C761	0.628925	0.743379	0.414824	0.459767	0.868115	0.624638	0.939882	mutual_knn
C203	C269	0.628697	0.601801	0.562522	0.631507	0.958893	0.725022	0.797697	mutual_knn
C272	C506	0.628486	0.665982	0.494895	0.572044	0.89822	0.704939	0.824557	mutual_knn
C002	C032	0.627658	0.722358	0.507509	0.290258	0.851998	0.723057	0.871933	mutual_knn
C417	C626	0.62741	0.654624	0.488412	0.592689	0.94305	0.685215	0.827712	mutual_knn
C083	C199	0.626974	0.677554	0.409846	0.706306	0.946129	0.583764	0.860541	mutual_knn
C010	C055	0.626818	0.605419	0.522346	0.696868	0.977179	0.714297	0.778364	mutual_knn
C115	C585	0.626473	0.59268	0.543894	0.690323	0.979321	0.732581	0.896008	mutual_knn
C091	C594	0.624303	0.678469	0.486593	0.507452	0.883452	0.721514	0.898308	mutual_knn
C086	C491	0.624076	0.700809	0.487731	0.377169	0.896348	0.693297	0.951684	mutual_knn
C026	C067	0.623931	0.603417	0.529073	0.665808	0.969197	0.699346	0.792481	mutual_knn
C477	C924	0.623366	0.72751	0.405796	0.521579	0.857143	0.624617	0.889955	mutual_knn
C062	C330	0.623349	0.643923	0.52934	0.559364	0.866491	0.72501	0.787756	mutual_knn
C069	C126	0.623086	0.664003	0.415309	0.676218	0.988703	0.592665	0.889809	mutual_knn
C690	C934	0.622656	0.71824	0.523343	0.284678	0.780654	0.705161	0.855012	mutual_knn
C028	C065	0.622631	0.615748	0.520831	0.623614	0.961468	0.685509	0.800192	mutual_knn
C033	C399	0.621524	0.655208	0.508144	0.467653	0.947114	0.706198	0.863722	mutual_knn
C244	C724	0.621379	0.593985	0.532371	0.676612	0.970143	0.729325	0.812993	mutual_knn
C454	C538	0.621334	0.6321	0.519848	0.558463	0.93483	0.6992	0.793745	mutual_knn
C153	C183	0.620713	0.655249	0.464746	0.56758	0.969064	0.663948	0.82742	mutual_knn
C002	C030	0.620347	0.716044	0.495956	0.293865	0.841516	0.69983	0.862751	mutual_knn
C412	C564	0.620155	0.576077	0.529485	0.768917	0.963796	0.701227	0.767806	mutual_knn
C087	C139	0.619579	0.588035	0.533172	0.662835	0.993266	0.702335	0.753258	mutual_knn
C232	C253	0.619113	0.534594	0.54221	0.891531	1.0	0.740554	0.924416	mutual_knn
C260	C676	0.618824	0.607355	0.48597	0.71618	0.977376	0.688744	0.850017	mutual_knn
C028	C087	0.618003	0.618527	0.518566	0.548624	0.983078	0.691408	0.775154	mutual_knn
C067	C237	0.61787	0.564576	0.519016	0.823153	0.975621	0.687598	0.768885	mutual_knn
C203	C355	0.61777	0.670139	0.535431	0.35092	0.869797	0.698042	0.889037	mutual_knn
C228	C278	0.61604	0.579162	0.510665	0.75295	0.979643	0.713837	1.0	mutual_knn
C507	C794	0.615581	0.707394	0.427102	0.39014	0.947395	0.615775	0.915057	mutual_knn
C160	C186	0.614896	0.577225	0.555909	0.647671	0.947441	0.736519	0.752011	mutual_knn
C003	C064	0.614614	0.676774	0.513551	0.356896	0.864721	0.716712	0.812101	mutual_knn
C394	C945	0.614314	0.741788	0.428043	0.403872	0.746203	0.609544	1.0	mutual_knn
