candidate_id	family_id	representative_candidate_id	membership
C1156	F001	C682	variant
C354	F001	C682	variant
C682	F001	C682	representative
C750	F001	C682	variant
C009	F002	C009	representative
C058	F002	C009	member
C602	F002	C009	variant
C019	F003	C019	representative
C079	F003	C019	variant
C102	F003	C019	variant
C157	F003	C019	variant
C233	F003	C019	variant
C271	F003	C019	variant
C400	F003	C019	variant
C457	F003	C019	variant
C489	F003	C019	variant
C1451	F004	C951	variant
C951	F004	C951	representative
C046	F005	C046	representative
C1245	F005	C046	variant
C285	F005	C046	variant
C377	F005	C046	variant
C381	F005	C046	variant
C405	F005	C046	variant
C632	F005	C046	variant
C028	F006	C028	representative
C1208	F006	C028	variant
C136	F006	C028	variant
C163	F006	C028	variant
C434	F006	C028	variant
C623	F006	C028	variant
C940	F006	C028	variant
C150	F007	C150	representative
C452	F007	C150	variant
C1398	F008	C382	variant
C382	F008	C382	representative
C1082	F009	C130	variant
C130	F009	C130	representative
C1407	F009	C130	variant
C655	F009	C130	variant
C024	F010	C228	variant
C228	F010	C228	representative
C306	F010	C228	variant
C722	F010	C228	variant
C962	F010	C228	variant
C988	F010	C228	variant
C070	F011	C258	variant
C104	F011	C258	variant
C159	F011	C258	variant
C1606	F011	C258	variant
C211	F011	C258	variant
C258	F011	C258	representative
C450	F011	C258	variant
C841	F011	C258	variant
C010	F012	C691	variant
C034	F012	C691	variant
C691	F012	C691	representative
C695	F012	C691	variant
C739	F012	C691	variant
C920	F012	C691	member
C022	F013	C181	variant
C181	F013	C181	representative
C495	F013	C181	variant
C505	F013	C181	variant
C698	F013	C181	variant
C910	F013	C181	variant
C913	F013	C181	variant
C050	F014	C050	representative
C2083	F014	C050	variant
C330	F014	C050	variant
C719	F014	C050	variant
C868	F014	C050	variant
C944	F014	C050	variant
C072	F015	C081	variant
C081	F015	C081	representative
C1621	F015	C081	variant
C192	F015	C081	member
C223	F015	C081	variant
C470	F015	C081	member
C960	F015	C081	variant
C006	F016	C006	representative
C007	F016	C006	variant
C008	F016	C006	variant
C013	F016	C006	variant
C039	F016	C006	variant
C071	F016	C006	variant
C074	F016	C006	variant
C268	F016	C006	variant
C031	F017	C091	variant
C062	F017	C091	variant
C091	F017	C091	representative
C139	F017	C091	variant
C156	F017	C091	variant
C218	F017	C091	variant
C241	F017	C091	variant
C004	F018	C035	variant
C035	F018	C035	representative
C1171	F018	C035	variant
C173	F018	C035	variant
C251	F018	C035	member
C273	F018	C035	variant
C653	F018	C035	variant
C699	F018	C035	variant
C701	F018	C035	variant
C1683	F019	C204	variant
C1795	F019	C204	variant
C1958	F019	C204	variant
C204	F019	C204	representative
C246	F019	C204	variant
C472	F019	C204	variant
C572	F019	C204	variant
C836	F019	C204	variant
C838	F019	C204	variant
C020	F020	C020	representative
C1038	F020	C020	variant
C1111	F020	C020	variant
