left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C760	C844	0.804506	1.0	0.57105	0.502246	0.829667	0.728679	1.0	mutual_knn
C1017	C188	0.798667	0.900061	0.565141	0.826316	0.964632	0.767059	1.0	mutual_knn
C691	C920	0.761526	0.925813	0.497834	0.582733	0.909963	0.670356	1.0	mutual_knn
C691	C695	0.758266	0.855315	0.562749	0.691405	0.926433	0.747207	1.0	mutual_knn
C1278	C1782	0.747975	0.895559	0.574979	0.472852	0.804166	0.760904	0.945709	mutual_knn
C304	C785	0.744338	1.0	0.495093	0.292691	0.66541	0.693054	1.0	mutual_knn
C011	C032	0.724199	0.827757	0.488564	0.681188	0.956322	0.704132	0.931974	mutual_knn
C070	C211	0.720786	0.777291	0.55218	0.74179	0.923077	0.724172	1.0	mutual_knn
C051	C198	0.720311	0.736015	0.582374	0.820756	0.955157	0.768912	0.8491	mutual_knn
C1156	C682	0.720051	0.765444	0.543132	0.803585	0.940306	0.792926	1.0	mutual_knn
C078	C301	0.716672	0.870442	0.557667	0.351395	0.790114	0.819299	1.0	mutual_knn
C216	C781	0.71564	0.880266	0.404889	0.633259	0.907144	0.65944	1.0	mutual_knn
C028	C940	0.714583	0.830046	0.510094	0.550863	0.914455	0.802916	1.0	mutual_knn
C1068	C952	0.712696	0.762518	0.538844	0.743665	0.954171	0.721291	0.937837	mutual_knn
C1039	C304	0.710848	0.898943	0.498316	0.347945	0.770869	0.693054	1.0	mutual_knn
C020	C147	0.71081	0.772023	0.538755	0.671869	0.959854	0.805479	0.896283	mutual_knn
C019	C271	0.710763	0.710336	0.559135	0.892023	0.986519	0.771657	0.86494	mutual_knn
C469	C764	0.710422	0.729076	0.588186	0.760935	0.933346	0.759107	0.888887	mutual_knn
C1039	C785	0.703708	0.898943	0.467114	0.427952	0.713074	0.639439	1.0	mutual_knn
C081	C223	0.702824	0.855312	0.528526	0.359867	0.80624	0.720356	1.0	mutual_knn
C121	C726	0.702735	0.733204	0.532576	0.789588	0.974017	0.805421	0.939741	mutual_knn
C149	C803	0.702524	0.791749	0.56907	0.485056	0.874228	0.730559	0.900967	mutual_knn
C130	C655	0.701797	0.799175	0.534885	0.520164	0.89727	0.773511	0.919304	mutual_knn
C075	C260	0.701029	0.742193	0.548659	0.697808	0.955539	0.826929	1.0	mutual_knn
C1222	C525	0.69997	0.787498	0.553215	0.49398	0.908586	0.805953	0.913937	mutual_knn
C493	C591	0.699844	0.744417	0.571793	0.67895	0.882025	0.767694	0.898877	mutual_knn
C012	C052	0.696786	0.700931	0.531799	0.871891	0.995921	0.721234	0.850375	mutual_knn
C1339	C598	0.696572	0.734902	0.536739	0.757083	0.923911	0.804888	0.913986	mutual_knn
C1604	C469	0.69645	0.843821	0.477241	0.461436	0.852242	0.759107	0.943322	mutual_knn
C104	C258	0.695846	0.752833	0.516968	0.696534	0.946863	0.715497	0.862513	mutual_knn
C427	C793	0.69267	0.778705	0.573084	0.428144	0.88578	0.748885	0.936566	mutual_knn
C163	C623	0.691994	0.71388	0.58961	0.646627	0.935085	0.763798	0.853453	mutual_knn
C075	C168	0.688834	0.708502	0.559888	0.713617	0.952546	0.826929	1.0	mutual_knn
C095	C100	0.687001	0.788178	0.527357	0.431531	0.915514	0.743423	0.881918	mutual_knn
C682	C750	0.686997	0.767619	0.481813	0.685271	0.901161	0.681577	1.0	mutual_knn
C075	C196	0.685452	0.686764	0.556544	0.7953	0.955773	0.826929	1.0	mutual_knn
C301	C314	0.685284	0.857456	0.470466	0.284394	0.869762	0.643947	1.0	mutual_knn
C1077	C1458	0.681352	0.847409	0.520229	0.338118	0.677672	0.688097	0.92266	mutual_knn
