morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s049-a000-w001-01	w-s049-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s049-a000-w001-02	w-s049-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s049-a000-w002-01	w-s049-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s049-a000-w003-01	w-s049-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s049-a000-w003-02	w-s049-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s049-a000-w004-01	w-s049-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s049-a000-w004-02	w-s049-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s049-a001-w001-01	w-s049-a001-w001	49:1:1:1	1	يَٰٓ					VOC	PREFIX	PREFIX|ya+								
m-w-s049-a001-w001-02	w-s049-a001-w001	49:1:1:2	2	أَيُّهَا	أَيُّهَا	أَيُّهَا			N	STEM	STEM|POS:N|LEM:>ay~uhaA|NOM								NOM
m-w-s049-a001-w002-01	w-s049-a001-w002	49:1:2:1	1	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s049-a001-w003-01	w-s049-a001-w003	49:1:3:1	1	ءَامَنُ	ءَامَنُ	ءَامَنَ	ء م ن	ءمن	V	STEM	STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|3MP	PERF			IV	3	M	plural	
m-w-s049-a001-w003-02	w-s049-a001-w003	49:1:3:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s049-a001-w004-01	w-s049-a001-w004	49:1:4:1	1	لَا	لَا	لَا			PRO	STEM	STEM|POS:PRO|LEM:laA								
m-w-s049-a001-w005-01	w-s049-a001-w005	49:1:5:1	1	تُقَدِّمُ	تُقَدِّمُ	قَدَّمَ	ق د م	قدم	V	STEM	STEM|POS:V|IMPF|(II)|LEM:qad~ama|ROOT:qdm|2MP|MOOD:JUS	IMPF	JUS		II	2	M	plural	
m-w-s049-a001-w005-02	w-s049-a001-w005	49:1:5:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
m-w-s049-a001-w006-01	w-s049-a001-w006	49:1:6:1	1	بَيْنَ	بَيْنَ	بَيْن	ب ي ن	بين	LOC	STEM	STEM|POS:LOC|LEM:bayon|ROOT:byn|ACC								ACC
m-w-s049-a001-w007-01	w-s049-a001-w007	49:1:7:1	1	يَدَىِ	يَدَىِ	يَد	ي د ي	يدي	N	STEM	STEM|POS:N|LEM:yad|ROOT:ydy|FD|NOM						F	dual	NOM
m-w-s049-a001-w008-01	w-s049-a001-w008	49:1:8:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s049-a001-w009-01	w-s049-a001-w009	49:1:9:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s049-a001-w009-02	w-s049-a001-w009	49:1:9:2	2	رَسُولِ	رَسُولِ	رَسُول	ر س ل	رسل	N	STEM	STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|GEN								GEN
m-w-s049-a001-w009-03	w-s049-a001-w009	49:1:9:3	3	هِۦ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s049-a001-w010-01	w-s049-a001-w010	49:1:10:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s049-a001-w010-02	w-s049-a001-w010	49:1:10:2	2	ٱتَّقُ	ٱتَّقُ	ٱتَّقَىٰ	و ق ي	وقي	V	STEM	STEM|POS:V|IMPV|(VIII)|LEM:{t~aqaY`|ROOT:wqy|2MP	IMPV			VIII	2	M	plural	
m-w-s049-a001-w010-03	w-s049-a001-w010	49:1:10:3	3	وا۟					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
m-w-s049-a001-w011-01	w-s049-a001-w011	49:1:11:1	1	ٱللَّهَ	ٱللَّهَ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|ACC								ACC
m-w-s049-a001-w012-01	w-s049-a001-w012	49:1:12:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s049-a001-w013-01	w-s049-a001-w013	49:1:13:1	1	ٱللَّهَ	ٱللَّهَ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|ACC								ACC
m-w-s049-a001-w014-01	w-s049-a001-w014	49:1:14:1	1	سَمِيعٌ	سَمِيعٌ	سَمِيع	س م ع	سمع	ADJ	STEM	STEM|POS:ADJ|LEM:samiyE|ROOT:smE|MS|INDEF|NOM						M	singular	NOM
m-w-s049-a001-w015-01	w-s049-a001-w015	49:1:15:1	1	عَلِيمٌ	عَلِيمٌ	عَلِيم	ع ل م	علم	ADJ	STEM	STEM|POS:ADJ|LEM:Ealiym|ROOT:Elm|MS|INDEF|NOM						M	singular	NOM
m-w-s049-a002-w001-01	w-s049-a002-w001	49:2:1:1	1	يَٰٓ					VOC	PREFIX	PREFIX|ya+								
m-w-s049-a002-w001-02	w-s049-a002-w001	49:2:1:2	2	أَيُّهَا	أَيُّهَا	أَيُّهَا			N	STEM	STEM|POS:N|LEM:>ay~uhaA|NOM								NOM
m-w-s049-a002-w002-01	w-s049-a002-w002	49:2:2:1	1	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s049-a002-w003-01	w-s049-a002-w003	49:2:3:1	1	ءَامَنُ	ءَامَنُ	ءَامَنَ	ء م ن	ءمن	V	STEM	STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|3MP	PERF			IV	3	M	plural	
m-w-s049-a002-w003-02	w-s049-a002-w003	49:2:3:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s049-a002-w004-01	w-s049-a002-w004	49:2:4:1	1	لَا	لَا	لَا			PRO	STEM	STEM|POS:PRO|LEM:laA								
m-w-s049-a002-w005-01	w-s049-a002-w005	49:2:5:1	1	تَرْفَعُ	تَرْفَعُ	رَفَعَ	ر ف ع	رفع	V	STEM	STEM|POS:V|IMPF|LEM:rafaEa|ROOT:rfE|2MP|MOOD:JUS	IMPF	JUS			2	M	plural	
m-w-s049-a002-w005-02	w-s049-a002-w005	49:2:5:2	2	وٓا۟					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
