left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C055	C405	0.773001	1.0	0.53175	0.37883	0.755929	0.771433	1.0	mutual_knn
C617	C839	0.718335	0.911657	0.495992	0.35665	0.780437	0.713482	1.0	mutual_knn
C604	C681	0.706018	0.763561	0.555239	0.727812	0.84885	0.740208	0.892048	mutual_knn
C130	C346	0.696601	0.730437	0.513482	0.809516	0.963859	0.700373	0.872431	mutual_knn
C079	C301	0.695201	0.784739	0.504637	0.628059	0.886346	0.677836	1.0	mutual_knn
C004	C663	0.691212	0.757311	0.479344	0.737016	0.950513	0.772028	1.0	mutual_knn
C113	C570	0.689319	0.865928	0.435884	0.398996	0.856906	0.60744	1.0	mutual_knn
C014	C318	0.68776	0.728198	0.533033	0.681328	0.956183	0.805142	0.853088	mutual_knn
C001	C008	0.675002	0.72481	0.460096	0.758101	0.987577	0.661464	0.902119	mutual_knn
C366	C486	0.671735	0.790085	0.506293	0.38666	0.861382	0.717255	0.886725	mutual_knn
C003	C012	0.669971	0.669962	0.526559	0.775533	0.994692	0.742254	0.849178	mutual_knn
C592	C653	0.66954	0.790084	0.520174	0.359926	0.82453	0.68894	0.902417	mutual_knn
C154	C251	0.664684	0.677995	0.548048	0.676868	0.935853	0.715481	0.838891	mutual_knn
C156	C251	0.657924	0.678058	0.515346	0.703139	0.939768	0.727903	0.816542	mutual_knn
C241	C243	0.657143	0.646704	0.560155	0.724015	0.933436	0.746925	0.815156	mutual_knn
C059	C112	0.656369	0.691184	0.547967	0.542212	0.921651	0.731843	0.842126	mutual_knn
C620	C969	0.654811	0.805292	0.477991	0.223699	0.863981	0.693129	1.0	mutual_knn
C014	C119	0.644247	0.621311	0.559256	0.69601	0.96214	0.833889	0.861576	mutual_knn
C014	C232	0.641414	0.767557	0.442628	0.394198	0.854276	0.72289	0.941025	mutual_knn
C098	C118	0.639672	0.627471	0.542131	0.688374	0.944596	0.704626	0.831539	mutual_knn
C003	C213	0.638933	0.631382	0.589746	0.534287	0.928898	0.820022	0.801738	mutual_knn
C637	C795	0.638685	0.64312	0.493104	0.730413	0.961524	0.713336	0.896825	mutual_knn
C036	C069	0.638629	0.635086	0.562072	0.612631	0.912008	0.736367	0.813121	mutual_knn
C159	C290	0.637497	0.652422	0.519995	0.670866	0.88201	0.716651	0.88603	mutual_knn
C154	C156	0.634928	0.636917	0.524043	0.632834	0.95973	0.727903	0.816542	mutual_knn
C199	C442	0.62797	0.640937	0.55144	0.528522	0.892172	0.799151	0.875125	mutual_knn
C022	C095	0.627157	0.607957	0.547829	0.623744	0.96455	0.734788	0.77869	mutual_knn
C057	C604	0.626604	0.584112	0.53489	0.775106	0.965703	0.725799	0.8413	mutual_knn
C051	C054	0.625326	0.618656	0.52643	0.638185	0.94251	0.691618	0.8285	mutual_knn
C123	C151	0.624366	0.713281	0.424921	0.495785	0.906706	0.600727	0.875766	mutual_knn
C334	C521	0.623825	0.60981	0.565308	0.542694	0.950586	0.756217	0.83478	mutual_knn
C461	C667	0.62156	0.819189	0.32379	0.296687	0.8516	0.505471	0.905109	mutual_knn
C207	C375	0.620891	0.706639	0.485828	0.407307	0.810931	0.66195	0.831235	mutual_knn
C123	C166	0.619892	0.621332	0.510853	0.643096	0.916602	0.753568	0.946784	mutual_knn
C076	C177	0.619133	0.599449	0.529973	0.68542	0.918747	0.716302	0.869478	mutual_knn
C337	C543	0.618568	0.619678	0.508078	0.632493	0.930556	0.731154	0.839971	mutual_knn
C465	C818	0.616965	0.578171	0.549274	0.736541	0.894427	0.759125	0.930796	mutual_knn
C013	C130	0.616954	0.61017	0.50876	0.706613	0.885799	0.713802	0.809537	mutual_knn
C673	C932	0.616295	0.699121	0.499852	0.359648	0.808138	0.71599	0.823126	mutual_knn
C101	C307	0.615016	0.569833	0.569968	0.657233	0.933859	0.749163	0.836244	mutual_knn
C028	C096	0.614552	0.582825	0.517976	0.705975	0.97149	0.697402	0.775796	mutual_knn
C014	C269	0.612392	0.648408	0.503311	0.474867	0.897085	0.78744	0.843701	mutual_knn
C393	C521	0.610361	0.577613	0.568122	0.587734	0.923442	0.752471	0.754321	mutual_knn
C015	C230	0.609797	0.600938	0.541556	0.568051	0.900563	0.740955	0.853023	mutual_knn
C078	C245	0.608472	0.62417	0.519172	0.532272	0.874079	0.695247	0.863397	mutual_knn
C200	C254	0.608128	0.562684	0.528095	0.717011	0.966569	0.69262	0.733755	mutual_knn
C232	C318	0.607783	0.749999	0.370939	0.369004	0.846017	0.549462	0.941025	mutual_knn
C003	C039	0.607633	0.630902	0.437778	0.624983	0.983498	0.661379	0.791333	mutual_knn
C199	C423	0.606262	0.641114	0.534353	0.410279	0.843713	0.799151	0.875125	mutual_knn
C057	C681	0.604969	0.608132	0.505319	0.650674	0.842401	0.725799	0.892048	mutual_knn
C011	C277	0.604852	0.655167	0.476745	0.45458	0.887865	0.764903	0.833618	mutual_knn
C314	C877	0.604714	0.556561	0.514098	0.758065	0.96397	0.742449	0.715537	mutual_knn
C688	C824	0.604527	0.533459	0.526382	0.823526	0.975305	0.757853	0.745481	mutual_knn
C613	C700	0.604461	0.630735	0.462991	0.574856	0.927107	0.647775	0.881941	mutual_knn
C123	C143	0.604449	0.644288	0.455726	0.553114	0.902756	0.675935	0.849202	mutual_knn
C507	C783	0.60426	0.599018	0.546176	0.545923	0.863059	0.729023	0.763079	mutual_knn
C020	C090	0.601797	0.613123	0.541755	0.436323	0.890765	0.708683	0.769513	mutual_knn
C061	C875	0.601495	0.609339	0.526913	0.536458	0.851064	0.766481	0.784874	mutual_knn
C251	C677	0.601276	0.577739	0.471087	0.733364	0.977439	0.64114	0.742094	mutual_knn
C045	C072	0.601043	0.565588	0.528857	0.641181	0.954739	0.700707	0.735662	mutual_knn
C076	C079	0.599665	0.576754	0.536188	0.601969	0.902342	0.717119	0.743178	mutual_knn
C001	C019	0.599544	0.653087	0.427366	0.491366	0.95654	0.65285	0.797957	mutual_knn
C506	C843	0.597621	0.660202	0.50746	0.376179	0.776643	0.711021	0.795327	mutual_knn
C077	C130	0.596977	0.631944	0.547397	0.375577	0.792283	0.716393	0.796115	mutual_knn
C052	C080	0.596914	0.530958	0.520509	0.771306	0.981524	0.688692	0.704102	mutual_knn
C009	C211	0.596745	0.558621	0.522534	0.635094	0.971647	0.701184	0.878265	mutual_knn
C055	C399	0.595858	0.663626	0.493381	0.427718	0.73259	0.771433	1.0	mutual_knn
C601	C750	0.595087	0.598521	0.505365	0.583261	0.858906	0.671993	0.779582	mutual_knn
C057	C653	0.594655	0.652369	0.507537	0.334387	0.827709	0.722587	0.819322	mutual_knn
C040	C055	0.593926	0.669901	0.461068	0.439354	0.767195	0.655996	0.906163	mutual_knn
C010	C090	0.592304	0.638346	0.525571	0.317805	0.836798	0.825563	0.953422	mutual_knn
C087	C210	0.592129	0.524392	0.508739	0.79661	0.9765	0.721215	0.70484	mutual_knn
C075	C107	0.592086	0.605964	0.431106	0.638315	0.959403	0.613538	0.839075	mutual_knn
C048	C056	0.591326	0.608402	0.539541	0.402299	0.850323	0.702468	0.792243	mutual_knn
C022	C112	0.591253	0.578931	0.506891	0.55476	0.942446	0.715824	0.749175	mutual_knn
C052	C200	0.589796	0.548985	0.530582	0.607083	0.954201	0.698526	0.729648	mutual_knn
C319	C839	0.589335	0.593755	0.545052	0.468807	0.82061	0.715855	1.0	mutual_knn
C233	C446	0.588923	0.552097	0.523691	0.628864	0.928809	0.694293	0.752043	mutual_knn
C348	C516	0.588274	0.576581	0.527913	0.533077	0.883026	0.692368	0.822156	mutual_knn
C165	C771	0.588077	0.615371	0.428681	0.625464	0.892405	0.622906	0.884458	mutual_knn
C054	C072	0.587709	0.537337	0.525893	0.659154	0.95357	0.691989	0.709114	mutual_knn
C178	C324	0.587357	0.588944	0.537197	0.463274	0.853986	0.75224	0.77975	mutual_knn
C130	C182	0.587191	0.611055	0.474115	0.536056	0.858238	0.707027	0.781684	mutual_knn
C042	C068	0.587014	0.577232	0.49674	0.566065	0.927695	0.684901	0.767711	mutual_knn
C087	C179	0.586599	0.521884	0.514836	0.750855	0.961204	0.721215	0.710307	mutual_knn
C029	C072	0.586199	0.564455	0.521874	0.567905	0.906192	0.690672	0.723082	mutual_knn
C038	C255	0.586144	0.579382	0.498581	0.582164	0.886624	0.717873	0.769921	mutual_knn
C467	C605	0.586131	0.559118	0.477563	0.715218	0.917815	0.680714	0.72045	mutual_knn
C875	C928	0.585547	0.5966	0.454912	0.59241	0.915326	0.628936	0.780986	mutual_knn
C198	C829	0.585284	0.55174	0.5185	0.595836	0.942809	0.684329	0.784921	mutual_knn
C026	C375	0.585257	0.635507	0.546495	0.222609	0.812939	0.761531	0.831489	mutual_knn
C030	C115	0.584978	0.565893	0.524971	0.524959	0.920447	0.71278	0.8249	mutual_knn
C057	C592	0.584896	0.629999	0.502127	0.397862	0.794719	0.722587	0.784343	mutual_knn
C1019	C893	0.584783	0.584257	0.471981	0.662046	0.84856	0.645102	0.758664	mutual_knn
C071	C207	0.584674	0.660296	0.524542	0.212555	0.759072	0.729172	0.929282	mutual_knn
C071	C375	0.583941	0.664497	0.518994	0.227382	0.732561	0.71496	0.928831	mutual_knn
C245	C320	0.583689	0.656693	0.437693	0.33568	0.904666	0.611291	0.798496	mutual_knn
C118	C291	0.582904	0.524513	0.538937	0.665145	0.924519	0.776952	0.722056	mutual_knn
C171	C437	0.582565	0.540727	0.466034	0.751499	0.972415	0.730229	0.754009	mutual_knn
C343	C428	0.582325	0.620357	0.458655	0.475358	0.87014	0.673699	0.886402	mutual_knn
C020	C065	0.582304	0.554961	0.541059	0.51722	0.907844	0.706894	0.774915	mutual_knn
C053	C456	0.581981	0.667326	0.498029	0.293333	0.695764	0.667534	1.0	mutual_knn
