morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s077-a000-w001-01	w-s077-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s077-a000-w001-02	w-s077-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s077-a000-w002-01	w-s077-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s077-a000-w003-01	w-s077-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s077-a000-w003-02	w-s077-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s077-a000-w004-01	w-s077-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s077-a000-w004-02	w-s077-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s077-a001-w001-01	w-s077-a001-w001	77:1:1:1	1	وَ					P	PREFIX	PREFIX|w:P+								
m-w-s077-a001-w001-02	w-s077-a001-w001	77:1:1:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s077-a001-w001-03	w-s077-a001-w001	77:1:1:3	3	مُرْسَلَٰتِ	مُرْسَلَٰتِ	مُرْسَلَٰت	ر س ل	رسل	N	STEM	STEM|POS:N|PASS|PCPL|(IV)|LEM:murosala`t|ROOT:rsl|FP|GEN			PASS	IV		F	plural	GEN
m-w-s077-a001-w002-01	w-s077-a001-w002	77:1:2:1	1	عُرْفًا	عُرْفًا	عُرْف	ع ر ف	عرف	N	STEM	STEM|POS:N|LEM:Eurof|ROOT:Erf|M|INDEF|ACC								ACC
m-w-s077-a002-w001-01	w-s077-a002-w001	77:2:1:1	1	فَ					CONJ	PREFIX	PREFIX|f:CONJ+								
m-w-s077-a002-w001-02	w-s077-a002-w001	77:2:1:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s077-a002-w001-03	w-s077-a002-w001	77:2:1:3	3	عَٰصِفَٰتِ	عَٰصِفَٰتِ	عَٰصِفَٰت	ع ص ف	عصف	N	STEM	STEM|POS:N|ACT|PCPL|LEM:Ea`Sifa`t|ROOT:ESf|FP|GEN			ACT			F	plural	GEN
m-w-s077-a002-w002-01	w-s077-a002-w002	77:2:2:1	1	عَصْفًا	عَصْفًا	عَصْف2	ع ص ف	عصف	N	STEM	STEM|POS:N|VN|LEM:EaSof2|ROOT:ESf|M|INDEF|ACC								ACC
m-w-s077-a003-w001-01	w-s077-a003-w001	77:3:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s077-a003-w001-02	w-s077-a003-w001	77:3:1:2	2	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s077-a003-w001-03	w-s077-a003-w001	77:3:1:3	3	نَّٰشِرَٰتِ	نَّٰشِرَٰتِ	نَّٰشِرَٰت	ن ش ر	نشر	N	STEM	STEM|POS:N|ACT|PCPL|LEM:n~a`$ira`t|ROOT:n$r|FP|GEN			ACT			F	plural	GEN
m-w-s077-a003-w002-01	w-s077-a003-w002	77:3:2:1	1	نَشْرًا	نَشْرًا	نَشْر	ن ش ر	نشر	N	STEM	STEM|POS:N|LEM:na$or|ROOT:n$r|M|INDEF|ACC								ACC
m-w-s077-a004-w001-01	w-s077-a004-w001	77:4:1:1	1	فَ					CONJ	PREFIX	PREFIX|f:CONJ+								
m-w-s077-a004-w001-02	w-s077-a004-w001	77:4:1:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s077-a004-w001-03	w-s077-a004-w001	77:4:1:3	3	فَٰرِقَٰتِ	فَٰرِقَٰتِ	فَٰرِقَٰت	ف ر ق	فرق	N	STEM	STEM|POS:N|ACT|PCPL|LEM:fa`riqa`t|ROOT:frq|FP|GEN			ACT			F	plural	GEN
m-w-s077-a004-w002-01	w-s077-a004-w002	77:4:2:1	1	فَرْقًا	فَرْقًا	فَرْق	ف ر ق	فرق	N	STEM	STEM|POS:N|LEM:faroq|ROOT:frq|M|INDEF|ACC								ACC
m-w-s077-a005-w001-01	w-s077-a005-w001	77:5:1:1	1	فَ					CONJ	PREFIX	PREFIX|f:CONJ+								
m-w-s077-a005-w001-02	w-s077-a005-w001	77:5:1:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s077-a005-w001-03	w-s077-a005-w001	77:5:1:3	3	مُلْقِيَٰتِ	مُلْقِيَٰتِ	مُلْقِيَٰت	ل ق ي	لقي	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:muloqiya`t|ROOT:lqy|FP|GEN			ACT	IV		F	plural	GEN
m-w-s077-a005-w002-01	w-s077-a005-w002	77:5:2:1	1	ذِكْرًا	ذِكْرًا	ذِكْر	ذ ك ر	ذكر	N	STEM	STEM|POS:N|VN|LEM:*ikor|ROOT:*kr|M|INDEF|ACC								ACC
m-w-s077-a006-w001-01	w-s077-a006-w001	77:6:1:1	1	عُذْرًا	عُذْرًا	عُذْر	ع ذ ر	عذر	N	STEM	STEM|POS:N|LEM:Eu*or|ROOT:E*r|M|INDEF|ACC								ACC
m-w-s077-a006-w002-01	w-s077-a006-w002	77:6:2:1	1	أَوْ	أَوْ	أَو			CONJ	STEM	STEM|POS:CONJ|LEM:>aw								
m-w-s077-a006-w003-01	w-s077-a006-w003	77:6:3:1	1	نُذْرًا	نُذْرًا	نُذْر	ن ذ ر	نذر	N	STEM	STEM|POS:N|LEM:nu*or|ROOT:n*r|M|INDEF|ACC								ACC
m-w-s077-a007-w001-01	w-s077-a007-w001	77:7:1:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s077-a007-w001-02	w-s077-a007-w001	77:7:1:2	2	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s077-a007-w002-01	w-s077-a007-w002	77:7:2:1	1	تُوعَدُ	تُوعَدُ	وَعَدَ	و ع د	وعد	V	STEM	STEM|POS:V|IMPF|PASS|LEM:waEada|ROOT:wEd|2MP	IMPF		PASS		2	M	plural	
m-w-s077-a007-w002-02	w-s077-a007-w002	77:7:2:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
m-w-s077-a007-w003-01	w-s077-a007-w003	77:7:3:1	1	لَ					EMPH	PREFIX	PREFIX|l:EMPH+								
m-w-s077-a007-w003-02	w-s077-a007-w003	77:7:3:2	2	وَٰقِعٌ	وَٰقِعٌ	وَاقِع	و ق ع	وقع	N	STEM	STEM|POS:N|ACT|PCPL|LEM:waAqiE|ROOT:wqE|M|INDEF|NOM			ACT					NOM
m-w-s077-a008-w001-01	w-s077-a008-w001	77:8:1:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s077-a008-w001-02	w-s077-a008-w001	77:8:1:2	2	إِذَا	إِذَا	إِذَا			T	STEM	STEM|POS:T|LEM:<i*aA								
m-w-s077-a008-w002-01	w-s077-a008-w002	77:8:2:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s077-a008-w002-02	w-s077-a008-w002	77:8:2:2	2	نُّجُومُ	نُّجُومُ	نَّجْم	ن ج م	نجم	N	STEM	STEM|POS:N|LEM:n~ajom|ROOT:njm|MP|NOM						M	plural	NOM
m-w-s077-a008-w003-01	w-s077-a008-w003	77:8:3:1	1	طُمِسَتْ	طُمِسَتْ	طُمِسَتْ	ط م س	طمس	V	STEM	STEM|POS:V|PERF|PASS|LEM:Tumisato|ROOT:Tms|3FS	PERF		PASS		3	F	singular	
m-w-s077-a009-w001-01	w-s077-a009-w001	77:9:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s077-a009-w001-02	w-s077-a009-w001	77:9:1:2	2	إِذَا	إِذَا	إِذَا			T	STEM	STEM|POS:T|LEM:<i*aA								
m-w-s077-a009-w002-01	w-s077-a009-w002	77:9:2:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s077-a009-w002-02	w-s077-a009-w002	77:9:2:2	2	سَّمَآءُ	سَّمَآءُ	سَمَآء	س م و	سمو	N	STEM	STEM|POS:N|LEM:samaA^'|ROOT:smw|F|NOM								NOM
m-w-s077-a009-w003-01	w-s077-a009-w003	77:9:3:1	1	فُرِجَتْ	فُرِجَتْ	فُرِجَتْ	ف ر ج	فرج	V	STEM	STEM|POS:V|PERF|PASS|LEM:furijato|ROOT:frj|3FS	PERF		PASS		3	F	singular	
m-w-s077-a010-w001-01	w-s077-a010-w001	77:10:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s077-a010-w001-02	w-s077-a010-w001	77:10:1:2	2	إِذَا	إِذَا	إِذَا			T	STEM	STEM|POS:T|LEM:<i*aA								
