left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C088	C156	0.741957	0.887727	0.563582	0.500372	0.789823	0.829439	0.94734	mutual_knn
C066	C088	0.723696	0.818315	0.574596	0.548779	0.872821	0.829439	0.933807	mutual_knn
C1024	C740	0.709677	0.899196	0.550035	0.127627	0.823064	0.723326	1.0	mutual_knn
C442	C578	0.701845	0.737794	0.591057	0.631235	0.925072	0.763209	0.886407	mutual_knn
C201	C247	0.700359	0.802869	0.486907	0.606064	0.922456	0.676802	1.0	mutual_knn
C019	C023	0.69376	0.760889	0.542266	0.583544	0.922807	0.714651	0.926188	mutual_knn
C275	C363	0.690525	0.769544	0.56341	0.523991	0.843308	0.74769	0.953053	mutual_knn
C402	C562	0.69016	0.801414	0.56247	0.367201	0.839921	0.735809	0.946975	mutual_knn
C783	C987	0.687929	0.78817	0.53674	0.450692	0.877527	0.710809	1.0	mutual_knn
C240	C451	0.685586	0.723923	0.546843	0.640262	0.955453	0.709086	0.874859	mutual_knn
C066	C156	0.684812	0.82869	0.475409	0.474273	0.804166	0.651584	0.94734	mutual_knn
C075	C174	0.683724	0.704655	0.535425	0.736385	0.971308	0.745663	0.877786	mutual_knn
C514	C692	0.68057	0.792143	0.489986	0.493806	0.881216	0.659743	0.919418	mutual_knn
C552	C633	0.678297	0.831742	0.44289	0.42004	0.875547	0.640149	0.909071	mutual_knn
C023	C343	0.676667	0.769329	0.479674	0.544863	0.936139	0.714651	0.926188	mutual_knn
C017	C043	0.67584	0.693049	0.497659	0.806243	0.99393	0.670838	0.895486	mutual_knn
C035	C171	0.67527	0.68203	0.534812	0.767478	0.970643	0.727076	0.900423	mutual_knn
C509	C933	0.674951	0.682025	0.588653	0.690837	0.882588	0.776329	0.923174	mutual_knn
C476	C734	0.674049	0.742038	0.486135	0.663468	0.908429	0.704979	0.908747	mutual_knn
C030	C151	0.671917	0.738985	0.524981	0.519322	0.929981	0.700191	1.0	mutual_knn
C035	C172	0.670312	0.68892	0.536073	0.675556	0.974747	0.813523	0.865859	mutual_knn
C431	C560	0.67002	0.690071	0.482527	0.827288	0.974978	0.671003	0.885726	mutual_knn
C016	C095	0.669447	0.730692	0.5264	0.480963	0.980849	0.698802	0.91038	mutual_knn
C124	C361	0.668444	0.771832	0.494678	0.452129	0.889122	0.725214	0.872177	mutual_knn
C092	C191	0.668423	0.70825	0.566852	0.558515	0.883912	0.753288	0.899556	mutual_knn
C114	C376	0.668367	0.682212	0.551632	0.712798	0.904916	0.753767	1.0	mutual_knn
C060	C271	0.667254	0.816202	0.511275	0.273773	0.783929	0.695348	1.0	mutual_knn
C025	C198	0.66426	0.680266	0.520647	0.722529	0.956802	0.686399	0.887316	mutual_knn
C029	C216	0.664257	0.757817	0.49624	0.440062	0.924707	0.694893	0.907497	mutual_knn
C033	C044	0.663626	0.677321	0.523445	0.693132	0.986187	0.694716	0.813962	mutual_knn
C006	C410	0.663535	0.745547	0.546446	0.354388	0.913894	0.751547	0.943662	mutual_knn
C110	C496	0.662695	0.685318	0.560822	0.629958	0.887933	0.747041	0.818485	mutual_knn
C035	C227	0.66124	0.665473	0.538545	0.713889	0.955509	0.813523	0.865859	mutual_knn
C503	C877	0.660447	0.721224	0.475124	0.667611	0.905366	0.644306	1.0	mutual_knn
C903	C945	0.659754	0.654108	0.573629	0.694032	0.912076	0.759131	0.830537	mutual_knn
C021	C338	0.656577	0.679873	0.54717	0.59821	0.926692	0.770736	0.817549	mutual_knn
C074	C289	0.654762	0.694386	0.507587	0.59527	0.957664	0.686737	0.84577	mutual_knn
C1094	C914	0.654684	0.741395	0.504734	0.48197	0.843696	0.695377	0.880355	mutual_knn
C297	C395	0.653561	0.668894	0.524307	0.653941	0.964276	0.751405	0.823143	mutual_knn
C058	C117	0.651451	0.62643	0.551798	0.772604	0.954365	0.721678	0.774058	mutual_knn
C057	C243	0.651449	0.670672	0.495908	0.716419	0.956992	0.67114	0.836419	mutual_knn
C848	C934	0.650816	0.683579	0.584317	0.456992	0.880325	0.8325	1.0	mutual_knn
C1035	C1104	0.650427	0.657005	0.558954	0.64743	0.894959	0.721998	0.868885	mutual_knn
C451	C634	0.650299	0.813394	0.546079	0.124412	0.673375	0.709086	0.920492	mutual_knn
C013	C063	0.650093	0.67435	0.512689	0.652517	0.938597	0.731862	0.823327	mutual_knn
C088	C281	0.647973	0.771189	0.428285	0.469007	0.869926	0.740201	0.872086	mutual_knn
C277	C957	0.647171	0.705559	0.496936	0.624251	0.82885	0.806093	1.0	mutual_knn
C006	C363	0.646727	0.720379	0.547631	0.355814	0.86667	0.74677	0.899561	mutual_knn
C171	C172	0.646544	0.666365	0.495379	0.681871	0.965604	0.737092	0.947901	mutual_knn
C043	C879	0.645153	0.730309	0.402875	0.656529	0.93483	0.68312	0.885294	mutual_knn
C019	C343	0.645028	0.687428	0.46942	0.639605	0.965282	0.692124	0.819578	mutual_knn
C094	C213	0.644798	0.634933	0.530139	0.710144	0.972757	0.706813	0.809125	mutual_knn
C018	C120	0.644597	0.66197	0.525926	0.603777	0.954564	0.765994	0.811648	mutual_knn
C118	C291	0.643953	0.651498	0.558913	0.587272	0.91803	0.723766	0.810151	mutual_knn
C048	C216	0.643377	0.703473	0.473264	0.568708	0.927905	0.737025	0.842157	mutual_knn
C067	C069	0.643108	0.603543	0.555085	0.761184	0.986928	0.747906	0.783735	mutual_knn
C003	C291	0.641312	0.694637	0.586512	0.399935	0.780462	0.767985	0.857302	mutual_knn
C040	C173	0.640058	0.627781	0.544915	0.659022	0.967905	0.725317	0.773233	mutual_knn
C171	C227	0.640047	0.64197	0.497523	0.721397	0.976656	0.737092	0.947901	mutual_knn
C005	C289	0.639267	0.68087	0.530874	0.466325	0.929378	0.730064	0.84577	mutual_knn
C172	C227	0.637111	0.653293	0.50194	0.643191	0.955637	0.670147	0.805879	mutual_knn
C066	C281	0.635889	0.723259	0.36987	0.680352	0.95263	0.581482	0.869548	mutual_knn
C240	C634	0.635648	0.754889	0.543661	0.20436	0.74669	0.705014	0.920492	mutual_knn
C051	C076	0.634268	0.651938	0.51532	0.596416	0.940612	0.721023	0.844889	mutual_knn
C025	C026	0.633555	0.623048	0.538228	0.653906	0.95172	0.724185	0.800434	mutual_knn
C045	C452	0.633183	0.696273	0.436508	0.684588	0.856349	0.645385	0.931539	mutual_knn
C104	C140	0.63298	0.628321	0.542395	0.601789	0.959222	0.766125	0.952289	mutual_knn
C067	C431	0.631834	0.616241	0.513972	0.732907	0.962312	0.818988	0.834402	mutual_knn
C072	C313	0.630845	0.681411	0.555133	0.342109	0.893884	0.736895	0.810715	mutual_knn
C005	C074	0.630308	0.647617	0.547673	0.519491	0.902485	0.730064	0.79506	mutual_knn
C856	C874	0.630106	0.68758	0.528953	0.459427	0.81687	0.778876	0.836065	mutual_knn
C270	C489	0.629728	0.738318	0.505338	0.277259	0.812417	0.741824	0.856635	mutual_knn
C514	C657	0.629555	0.643063	0.563897	0.494604	0.893935	0.817516	0.914734	mutual_knn
C169	C578	0.628713	0.653358	0.575687	0.448918	0.844355	0.740037	0.814836	mutual_knn
C018	C253	0.628621	0.59483	0.50872	0.794585	0.991309	0.75875	0.767315	mutual_knn
C036	C252	0.627986	0.577293	0.554772	0.739206	0.989878	0.787005	0.803934	mutual_knn
C163	C822	0.627541	0.766913	0.44059	0.309436	0.809641	0.787725	1.0	mutual_knn
C006	C072	0.627348	0.691631	0.546032	0.269694	0.907532	0.751547	0.872219	mutual_knn
C177	C537	0.62725	0.627103	0.501963	0.646218	0.984877	0.675362	0.810908	mutual_knn
C194	C391	0.627199	0.758756	0.425135	0.363665	0.839146	0.638673	0.934886	mutual_knn
C154	C301	0.627015	0.633109	0.454964	0.754887	0.984822	0.646664	0.798225	mutual_knn
C156	C281	0.625623	0.781056	0.364728	0.411111	0.845657	0.568875	0.884725	mutual_knn
C146	C268	0.623394	0.640877	0.525349	0.530221	0.923289	0.713982	0.78497	mutual_knn
C027	C166	0.623246	0.572452	0.505462	0.866579	0.987234	0.723467	0.8261	mutual_knn
C016	C044	0.622735	0.587572	0.536187	0.70341	0.977514	0.698473	0.756872	mutual_knn
C026	C198	0.6224	0.626746	0.466909	0.697135	0.99241	0.660388	0.808379	mutual_knn
C099	C100	0.62201	0.627585	0.534063	0.526889	0.953095	0.70924	0.799771	mutual_knn
C208	C498	0.621864	0.638286	0.536509	0.481051	0.936632	0.754777	0.787091	mutual_knn
C168	C351	0.621134	0.596594	0.510928	0.724181	0.9714	0.67883	0.774626	mutual_knn
C029	C048	0.620841	0.644698	0.510121	0.516368	0.938188	0.737025	0.842157	mutual_knn
C004	C012	0.62045	0.576575	0.546177	0.707384	0.975707	0.71865	0.739624	mutual_knn
C199	C436	0.619427	0.608927	0.518267	0.696008	0.898831	0.714036	0.777011	mutual_knn
C008	C092	0.618893	0.636542	0.557213	0.408731	0.925851	0.733407	0.821498	mutual_knn
C051	C251	0.618729	0.606377	0.506829	0.693406	0.941518	0.716646	0.757795	mutual_knn
C085	C339	0.61838	0.715066	0.431903	0.390132	0.92263	0.605322	0.887292	mutual_knn
C191	C194	0.617953	0.730345	0.42625	0.381954	0.867104	0.638673	0.934886	mutual_knn
C006	C313	0.617838	0.691335	0.518694	0.339102	0.82652	0.751547	0.872219	mutual_knn
C364	C494	0.617104	0.644546	0.505952	0.55273	0.877721	0.697408	0.783859	mutual_knn
C051	C344	0.616135	0.556128	0.545235	0.775523	0.969483	0.732964	0.759796	mutual_knn
C197	C362	0.615324	0.650484	0.426143	0.661495	0.960898	0.605171	0.893408	mutual_knn
C171	C234	0.615221	0.60427	0.508616	0.646135	0.958878	0.745008	0.856074	mutual_knn
C168	C273	0.613939	0.627386	0.468236	0.634252	0.963496	0.640719	0.854179	mutual_knn
C1053	C737	0.613929	0.590123	0.558029	0.625692	0.888889	0.74828	0.83304	mutual_knn
C1041	C471	0.613335	0.634685	0.466255	0.646781	0.914379	0.72929	0.83423	mutual_knn
C047	C197	0.612492	0.598433	0.460261	0.787605	0.964366	0.651294	0.777436	mutual_knn
C052	C254	0.61085	0.673702	0.541882	0.445835	0.668511	0.758199	0.949064	mutual_knn
C266	C724	0.608324	0.54883	0.532485	0.763657	0.977975	0.698116	0.830405	mutual_knn
C018	C323	0.608275	0.552754	0.528125	0.760793	0.97381	0.760051	0.775573	mutual_knn
C018	C140	0.607863	0.533903	0.526794	0.841731	0.987002	0.75875	0.72574	mutual_knn
C137	C463	0.607282	0.591419	0.542741	0.552378	0.93512	0.712898	0.758345	mutual_knn
C171	C284	0.607014	0.681064	0.406796	0.49967	0.944759	0.590816	0.81591	mutual_knn
C067	C560	0.606056	0.599582	0.457033	0.717508	0.974049	0.731009	0.755817	mutual_knn
C226	C260	0.605775	0.570099	0.517313	0.699331	0.955986	0.719373	0.823574	mutual_knn
C151	C627	0.6055	0.656358	0.433374	0.557302	0.915782	0.677209	1.0	mutual_knn
C011	C138	0.603578	0.611744	0.53478	0.499094	0.873621	0.707043	0.785778	mutual_knn
C1081	C732	0.603548	0.713872	0.385198	0.532683	0.777844	0.616542	1.0	mutual_knn
C310	C358	0.603258	0.542993	0.567954	0.682977	0.930775	0.743752	0.711561	mutual_knn
C035	C319	0.602647	0.647402	0.429505	0.567746	0.933193	0.728413	0.787455	mutual_knn
C047	C362	0.601828	0.607581	0.455932	0.690318	0.922262	0.65553	0.893408	mutual_knn
C094	C546	0.600512	0.623961	0.533558	0.436507	0.848136	0.705781	0.771537	mutual_knn
C209	C919	0.600485	0.600073	0.49115	0.587785	0.943251	0.762154	0.802804	mutual_knn
C616	C777	0.599946	0.804407	0.307207	0.23931	0.816497	0.470745	0.899502	mutual_knn
C790	C942	0.599799	0.639377	0.502206	0.44561	0.848875	0.682939	0.848897	mutual_knn
C169	C442	0.599091	0.632814	0.511512	0.434613	0.85769	0.686374	0.835296	mutual_knn
C022	C026	0.598271	0.580849	0.47732	0.671493	0.975009	0.657865	0.767515	mutual_knn
C172	C319	0.597535	0.640369	0.425008	0.542577	0.955899	0.617396	0.827006	mutual_knn
C346	C689	0.597203	0.688353	0.520498	0.284184	0.684587	0.754156	0.942243	mutual_knn
C657	C692	0.596129	0.602946	0.481684	0.575008	0.926501	0.739626	0.919418	mutual_knn
C312	C392	0.595766	0.579817	0.500336	0.600926	0.95664	0.714213	0.73569	mutual_knn
C005	C096	0.59542	0.61851	0.504834	0.438403	0.908748	0.711648	0.810707	mutual_knn
C058	C112	0.59524	0.547177	0.518961	0.698659	0.96097	0.704693	0.721599	mutual_knn
C029	C031	0.594337	0.603061	0.522315	0.411514	0.949606	0.705112	0.778396	mutual_knn
C010	C300	0.594065	0.551017	0.515804	0.686124	0.952031	0.838529	0.902436	mutual_knn
C100	C306	0.59392	0.543051	0.532837	0.651499	0.973938	0.707624	0.74534	mutual_knn
C374	C919	0.592959	0.607908	0.498848	0.477282	0.916226	0.703473	0.819076	mutual_knn
C327	C452	0.592885	0.667376	0.394546	0.53763	0.870707	0.574235	0.931539	mutual_knn
C402	C437	0.592676	0.657999	0.493775	0.285594	0.86985	0.706802	0.840991	mutual_knn
C141	C938	0.592551	0.604157	0.488902	0.558517	0.879502	0.759819	0.880583	mutual_knn
C114	C169	0.592503	0.628063	0.510856	0.458896	0.793247	0.685947	0.779885	mutual_knn
C216	C461	0.591705	0.609582	0.433672	0.600414	0.967705	0.632027	0.85931	mutual_knn
C310	C325	0.59115	0.532089	0.540116	0.688526	0.942179	0.703006	0.707894	mutual_knn
C146	C452	0.591058	0.67785	0.415484	0.371177	0.903696	0.662484	1.0	mutual_knn
C260	C593	0.590827	0.589452	0.528287	0.471916	0.904235	0.699409	0.822177	mutual_knn
C004	C189	0.590393	0.532111	0.535092	0.671375	0.966728	0.77232	0.709735	mutual_knn
C548	C884	0.589953	0.566517	0.524192	0.571951	0.922421	0.692638	0.764739	mutual_knn
C379	C654	0.589643	0.562037	0.533948	0.564696	0.919709	0.710748	0.775524	mutual_knn
C388	C546	0.589232	0.558977	0.512468	0.639281	0.920751	0.721824	0.806897	mutual_knn
C006	C275	0.589153	0.624586	0.516202	0.350847	0.869143	0.74677	0.783388	mutual_knn
C199	C787	0.588267	0.615505	0.439253	0.567424	0.919967	0.714036	0.787753	mutual_knn
C558	C560	0.587796	0.545953	0.483619	0.733058	0.964274	0.664352	0.760513	mutual_knn
C049	C155	0.587696	0.553529	0.549504	0.556435	0.90437	0.717489	0.839422	mutual_knn
C140	C253	0.586186	0.556068	0.448817	0.750365	0.984701	0.632784	0.767315	mutual_knn
C436	C787	0.586016	0.642502	0.415779	0.508242	0.892075	0.654015	0.787753	mutual_knn
C317	C816	0.585343	0.600476	0.523006	0.392732	0.889297	0.769183	0.873587	mutual_knn
C008	C194	0.584811	0.69612	0.436213	0.248126	0.810751	0.638673	0.934886	mutual_knn
C452	C527	0.584637	0.656586	0.391258	0.541707	0.847959	0.582323	0.874369	mutual_knn
C185	C424	0.584151	0.585147	0.564685	0.340896	0.880824	0.744407	0.759	mutual_knn
C522	C867	0.58395	0.591023	0.48607	0.561782	0.864394	0.733638	0.889644	mutual_knn
C022	C081	0.583943	0.540477	0.465291	0.762053	0.979121	0.637262	0.704918	mutual_knn
C603	C671	0.583632	0.570846	0.507656	0.565016	0.894108	0.761069	0.836392	mutual_knn
C277	C509	0.583143	0.624382	0.488962	0.406164	0.836473	0.710109	0.916672	mutual_knn
C031	C048	0.582805	0.607756	0.488127	0.394687	0.9302	0.737025	0.842157	mutual_knn
C142	C536	0.582591	0.544887	0.51415	0.608755	0.950268	0.713664	0.715898	mutual_knn
C338	C366	0.582057	0.531417	0.488925	0.712748	0.983959	0.678625	0.722433	mutual_knn
C132	C135	0.581635	0.514833	0.491402	0.780635	0.98734	0.673875	0.814224	mutual_knn
C022	C123	0.581405	0.585684	0.459812	0.544173	0.96202	0.634935	0.815675	mutual_knn
C307	C552	0.580662	0.634887	0.482078	0.341294	0.844655	0.729469	1.0	mutual_knn
C081	C123	0.580554	0.582264	0.458129	0.577102	0.942732	0.635531	0.816742	mutual_knn
C071	C079	0.580066	0.53075	0.520226	0.64656	0.939676	0.735064	0.845038	mutual_knn
C314	C392	0.579902	0.560162	0.506061	0.561376	0.918657	0.714937	0.804569	mutual_knn
C088	C241	0.579277	0.58506	0.45897	0.560011	0.930548	0.742162	0.815155	mutual_knn
C1013	C588	0.579164	0.518565	0.527591	0.676703	0.939336	0.822993	0.784719	mutual_knn
C015	C037	0.578507	0.504124	0.536224	0.688037	0.967744	0.700273	0.755962	mutual_knn
C314	C537	0.578081	0.556645	0.475841	0.606881	0.963184	0.653592	0.799759	mutual_knn
C031	C105	0.577762	0.541201	0.50794	0.603023	0.944777	0.708968	0.751647	mutual_knn
C092	C391	0.577485	0.663791	0.469321	0.278132	0.7698	0.666273	0.884783	mutual_knn
C147	C149	0.57739	0.483079	0.526071	0.789203	0.991087	0.714351	0.673458	mutual_knn
C213	C733	0.576662	0.563646	0.479836	0.567155	0.941723	0.656112	0.854461	mutual_knn
C002	C015	0.576496	0.481751	0.541588	0.765763	0.965676	0.703652	0.656462	mutual_knn
C335	C418	0.576496	0.664506	0.490961	0.296356	0.673191	0.690039	0.800105	mutual_knn
C227	C315	0.576313	0.598197	0.446572	0.484449	0.947985	0.622318	0.750869	mutual_knn
C415	C620	0.575834	0.644528	0.413994	0.390429	0.903291	0.59473	0.937852	mutual_knn
C132	C438	0.575665	0.509396	0.526898	0.686268	0.942709	0.692804	0.693586	mutual_knn
C546	C547	0.575032	0.529476	0.456973	0.789092	0.942928	0.638626	0.710652	mutual_knn
C141	C749	0.574824	0.607642	0.437313	0.51352	0.884573	0.705365	0.810984	mutual_knn
C159	C285	0.57438	0.594885	0.479939	0.435767	0.893795	0.672277	0.832376	mutual_knn
C133	C183	0.574366	0.572897	0.48702	0.439094	0.979022	0.684832	0.948272	mutual_knn
C881	C914	0.573859	0.605179	0.46055	0.456658	0.874386	0.634878	0.821281	mutual_knn
C316	C751	0.573517	0.567419	0.519692	0.417291	0.921713	0.749349	0.845663	mutual_knn
