left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0283	P1578	0.643619	0.60778	0.642748	0.642034	0.809524	0.777778	0.75	mutual_knn
P0488	P1378	0.641542	0.572354	0.620347	0.75952	0.909091	0.777778	0.75	mutual_knn
P4365	P8335	0.640894	0.566987	0.589681	0.860284	0.933333	0.8	0.75	mutual_knn
P1872	P2407	0.640872	0.554974	0.593663	0.875182	0.958333	0.777778	0.75	mutual_knn
P10082	P7884	0.639827	0.557984	0.585896	0.836701	1.0	0.8	0.75	mutual_knn
P6546	P8494	0.637786	0.548294	0.61517	0.819944	0.9375	0.8	0.75	mutual_knn
P1661	P2637	0.637484	0.558189	0.589855	0.881834	0.916667	0.777778	0.75	mutual_knn
P1639	P2758	0.636441	0.56299	0.622743	0.746596	0.904762	0.777778	0.75	mutual_knn
P1997	P2188	0.636301	0.559407	0.591974	0.898767	0.875	0.777778	0.75	mutual_knn
P0277	P1877	0.636234	0.582797	0.605702	0.715026	0.904762	0.777778	0.75	mutual_knn
P1630	P2541	0.633949	0.565466	0.625217	0.756634	0.85	0.777778	0.75	mutual_knn
P1038	P2610	0.63281	0.573752	0.60341	0.729513	0.904762	0.777778	0.75	mutual_knn
P0428	P2316	0.632194	0.605663	0.61962	0.618263	0.809524	0.777778	0.75	mutual_knn
P0092	P1632	0.631425	0.545945	0.571927	0.903375	0.952381	0.777778	0.75	mutual_knn
P0476	P1579	0.631409	0.544096	0.573287	0.909157	0.95	0.777778	0.75	mutual_knn
P1674	P3522	0.63106	0.573495	0.606926	0.74849	0.857143	0.777778	0.75	mutual_knn
P0622	P1749	0.630299	0.543431	0.579244	0.877818	0.952381	0.777778	0.75	mutual_knn
P0841	P2440	0.630147	0.574732	0.583353	0.726068	0.947368	0.777778	0.75	mutual_knn
P0737	P2203	0.629438	0.541911	0.573541	0.893843	0.954545	0.777778	0.75	mutual_knn
P0620	P2729	0.628929	0.539907	0.556339	0.912526	1.0	0.777778	0.75	mutual_knn
P1853	P1880	0.628024	0.576727	0.606509	0.692623	0.869565	0.777778	0.75	mutual_knn
P0933	P3080	0.627872	0.545605	0.58013	0.893044	0.9	0.777778	0.75	mutual_knn
P1127	P1777	0.627668	0.574372	0.584952	0.744674	0.9	0.777778	0.75	mutual_knn
P0384	P2592	0.62698	0.573822	0.610259	0.725609	0.826087	0.777778	0.75	mutual_knn
P1552	P1738	0.62669	0.541977	0.562502	0.859241	1.0	0.777778	0.75	mutual_knn
P1507	P2534	0.625765	0.537676	0.570685	0.882377	0.958333	0.777778	0.75	mutual_knn
P1013	P3128	0.625723	0.548753	0.599283	0.737972	0.952381	0.777778	0.75	mutual_knn
P0689	P2269	0.625497	0.538724	0.574129	0.908222	0.913043	0.777778	0.75	mutual_knn
P2266	P2755	0.625364	0.571261	0.603084	0.722173	0.85	0.777778	0.75	mutual_knn
P0995	P2507	0.625237	0.564503	0.589054	0.730416	0.92	0.777778	0.75	mutual_knn
P1723	P2878	0.624856	0.570821	0.604419	0.714397	0.85	0.777778	0.75	mutual_knn
P0793	P3076	0.624497	0.551256	0.562582	0.906396	0.888889	0.777778	0.75	mutual_knn
P0185	P1197	0.624095	0.568644	0.589979	0.717125	0.9	0.777778	0.75	mutual_knn
P1667	P2660	0.623933	0.573934	0.60755	0.744489	0.785714	0.777778	0.75	mutual_knn
P1821	P2758	0.623654	0.553406	0.612128	0.740126	0.863636	0.777778	0.75	mutual_knn
P4931	P7445	0.623522	0.535454	0.580951	0.854853	0.9375	0.8	0.75	mutual_knn
P0028	P0587	0.623447	0.566352	0.596782	0.740001	0.857143	0.777778	0.75	mutual_knn
P0748	P2541	0.62292	0.560313	0.605115	0.739887	0.85	0.777778	0.75	mutual_knn
P0911	P2078	0.622461	0.523792	0.573433	0.90598	0.954545	0.777778	0.75	mutual_knn
P10547	P7273	0.622335	0.524922	0.588255	0.802306	1.0	0.8	0.75	mutual_knn
P4584	P5161	0.622112	0.500607	0.562397	1.0	1.0	0.714286	0.666667	mutual_knn
P1148	P2407	0.62204	0.556668	0.586009	0.744363	0.92	0.777778	0.75	mutual_knn
P5490	P9045	0.62174	0.530498	0.584728	0.783616	1.0	0.8	0.75	mutual_knn
P0308	P1969	0.621453	0.561074	0.616968	0.613648	0.916667	0.777778	0.75	mutual_knn
P1446	P2987	0.621411	0.518778	0.573642	0.871863	1.0	0.777778	0.75	mutual_knn
P4931	P8707	0.621268	0.520221	0.594094	0.854853	0.9375	0.8	0.75	mutual_knn
P1366	P3023	0.620967	0.570275	0.578791	0.722924	0.894737	0.777778	0.75	mutual_knn
P6064	P8412	0.620919	0.536821	0.585212	0.807758	0.9375	0.8	0.75	mutual_knn
P1203	P2717	0.620681	0.535073	0.571434	0.875889	0.923077	0.777778	0.75	mutual_knn
P1246	P3058	0.620618	0.568913	0.588611	0.728792	0.857143	0.777778	0.75	mutual_knn
P5286	P8400	0.620588	0.540748	0.611943	0.830711	0.8	0.8	0.75	mutual_knn
P5647	P8939	0.620259	0.541891	0.593813	0.852406	0.833333	0.8	0.75	mutual_knn
P1981	P3314	0.620115	0.566658	0.588634	0.727337	0.863636	0.777778	0.75	mutual_knn
P0561	P2152	0.620007	0.539843	0.605724	0.745979	0.904762	0.777778	0.75	mutual_knn
