morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s033-a000-w001-01	w-s033-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s033-a000-w001-02	w-s033-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s033-a000-w002-01	w-s033-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s033-a000-w003-01	w-s033-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s033-a000-w003-02	w-s033-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s033-a000-w004-01	w-s033-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s033-a000-w004-02	w-s033-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s033-a001-w001-01	w-s033-a001-w001	33:1:1:1	1	يَٰٓ					VOC	PREFIX	PREFIX|ya+								
m-w-s033-a001-w001-02	w-s033-a001-w001	33:1:1:2	2	أَيُّهَا	أَيُّهَا	أَيُّهَا			N	STEM	STEM|POS:N|LEM:>ay~uhaA|NOM								NOM
m-w-s033-a001-w002-01	w-s033-a001-w002	33:1:2:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s033-a001-w002-02	w-s033-a001-w002	33:1:2:2	2	نَّبِىُّ	نَّبِىُّ	نَّبِىّ	ن ب ء	نبء	N	STEM	STEM|POS:N|LEM:n~abiY~|ROOT:nbA|M|NOM								NOM
m-w-s033-a001-w003-01	w-s033-a001-w003	33:1:3:1	1	ٱتَّقِ	ٱتَّقِ	ٱتَّقَىٰ	و ق ي	وقي	V	STEM	STEM|POS:V|IMPV|(VIII)|LEM:{t~aqaY`|ROOT:wqy|2MS	IMPV			VIII	2	M	singular	
m-w-s033-a001-w004-01	w-s033-a001-w004	33:1:4:1	1	ٱللَّهَ	ٱللَّهَ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|ACC								ACC
m-w-s033-a001-w005-01	w-s033-a001-w005	33:1:5:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s033-a001-w005-02	w-s033-a001-w005	33:1:5:2	2	لَا	لَا	لَا			PRO	STEM	STEM|POS:PRO|LEM:laA								
