left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C195	C345	0.754041	0.873833	0.512773	0.672152	0.960769	0.684322	1.0	mutual_knn
C006	C017	0.701293	0.82454	0.500923	0.393507	0.993957	0.807254	0.951989	mutual_knn
C003	C207	0.683945	0.849218	0.347137	0.566066	0.985884	0.625183	1.0	mutual_knn
C074	C195	0.671925	0.789986	0.453963	0.42172	0.985716	0.650102	1.0	mutual_knn
C036	C202	0.668559	0.707796	0.495407	0.672462	0.987931	0.673887	0.856841	mutual_knn
C070	C240	0.660707	0.760774	0.417201	0.567917	0.983684	0.651545	1.0	mutual_knn
C400	C504	0.659387	0.677634	0.554348	0.611066	0.931589	0.725492	0.832128	mutual_knn
C006	C067	0.649477	0.73179	0.478888	0.435194	0.96396	0.807254	0.951989	mutual_knn
C017	C145	0.640762	0.735722	0.44712	0.425389	0.962258	0.661164	0.863588	mutual_knn
C025	C034	0.640347	0.680058	0.508539	0.544403	0.933157	0.697275	0.874411	mutual_knn
C020	C031	0.639035	0.681088	0.475576	0.626177	0.932007	0.663214	0.869687	mutual_knn
C128	C417	0.634512	0.661303	0.497055	0.571536	0.9759	0.745387	0.856606	mutual_knn
C166	C259	0.634304	0.625185	0.540005	0.609559	0.987541	0.712971	0.836342	mutual_knn
C028	C053	0.632502	0.6523	0.539809	0.476016	0.968079	0.712451	0.889711	mutual_knn
C012	C028	0.627456	0.644266	0.555693	0.439269	0.946884	0.722377	0.823546	mutual_knn
C012	C053	0.624079	0.636766	0.478273	0.656629	0.965508	0.66497	0.831696	mutual_knn
C162	C285	0.622629	0.624856	0.507087	0.58858	0.992165	0.685021	0.776718	mutual_knn
C045	C198	0.622623	0.648945	0.469842	0.586897	0.985081	0.645157	0.842281	mutual_knn
C006	C145	0.62178	0.719129	0.457859	0.294344	0.954233	0.82198	0.864514	mutual_knn
C414	C525	0.620761	0.641411	0.472358	0.666017	0.917463	0.673257	0.901177	mutual_knn
C097	C177	0.620329	0.647881	0.520857	0.44896	0.952353	0.723827	0.82519	mutual_knn
C133	C291	0.615278	0.598138	0.512756	0.638004	0.985815	0.7245	0.835016	mutual_knn
C095	C311	0.607096	0.571853	0.564878	0.602332	0.914732	0.728792	0.789405	mutual_knn
C154	C251	0.60692	0.606661	0.493002	0.608997	0.947895	0.673663	0.824064	mutual_knn
C314	C378	0.60635	0.560266	0.532953	0.687413	0.9759	0.703736	0.720425	mutual_knn
C089	C097	0.604752	0.665774	0.455742	0.416281	0.935144	0.627349	0.82519	mutual_knn
C190	C265	0.604516	0.633767	0.495786	0.430651	0.958315	0.764476	0.81146	mutual_knn
C144	C206	0.604473	0.575674	0.519057	0.620616	0.988571	0.717367	0.734722	mutual_knn
C024	C375	0.599204	0.574953	0.52226	0.593799	0.956689	0.721486	0.763726	mutual_knn
C034	C315	0.598769	0.590074	0.49105	0.628348	0.935819	0.706638	0.766927	mutual_knn
C135	C346	0.59498	0.629584	0.516438	0.295476	0.957088	0.682238	0.859715	mutual_knn
C167	C179	0.593644	0.54554	0.537772	0.623653	0.971767	0.810709	1.0	mutual_knn
C323	C398	0.590892	0.639361	0.450567	0.465984	0.894427	0.624242	0.816931	mutual_knn
C031	C085	0.590455	0.576234	0.449605	0.69461	0.979958	0.715545	0.879248	mutual_knn
C011	C135	0.590124	0.537826	0.509776	0.682786	1.0	0.721065	0.719342	mutual_knn
C049	C241	0.588772	0.554541	0.530887	0.530098	0.992255	0.710226	0.894945	mutual_knn
C303	C481	0.587929	0.582022	0.559427	0.457214	0.833688	0.842154	0.820434	mutual_knn
C089	C177	0.586864	0.616591	0.421023	0.60729	0.915326	0.624915	0.775092	mutual_knn
C074	C345	0.586447	0.690316	0.359877	0.353457	0.979805	0.556427	1.0	mutual_knn
C105	C107	0.586411	0.566032	0.469837	0.661777	0.962664	0.648831	0.72784	mutual_knn
C020	C137	0.585853	0.618292	0.427046	0.603874	0.882053	0.663214	0.869687	mutual_knn
C011	C346	0.585668	0.572915	0.513205	0.495406	0.957088	0.723011	0.786515	mutual_knn
C093	C338	0.585258	0.654436	0.433198	0.453288	0.827516	0.703519	0.829243	mutual_knn
C002	C231	0.584889	0.591716	0.471848	0.49503	0.979734	0.692601	1.0	mutual_knn
C038	C069	0.583547	0.593521	0.459561	0.5124	0.976782	0.656789	0.783905	mutual_knn
C189	C192	0.582234	0.591022	0.461881	0.508519	0.973067	0.652573	0.811881	mutual_knn
C017	C067	0.582016	0.676386	0.38359	0.335883	0.951572	0.568975	0.860315	mutual_knn
C006	C293	0.581629	0.60201	0.477121	0.406569	0.968311	0.82198	0.864514	mutual_knn
C060	C155	0.580846	0.528965	0.533774	0.600788	0.961524	0.757874	0.77884	mutual_knn
C256	C298	0.580143	0.549665	0.495746	0.583261	0.982607	0.704106	0.716252	mutual_knn
C158	C389	0.580077	0.562792	0.503742	0.495686	0.979905	0.682491	0.786084	mutual_knn
C118	C342	0.578891	0.54678	0.516859	0.560706	0.943724	0.698123	0.7452	mutual_knn
C004	C082	0.578686	0.549002	0.547829	0.46886	0.929509	0.739209	0.837231	mutual_knn
C095	C414	0.576348	0.571821	0.52521	0.422938	0.905808	0.713767	0.754994	mutual_knn
C328	C346	0.575329	0.628685	0.407718	0.426582	0.96013	0.596207	0.773665	mutual_knn
C031	C137	0.574772	0.559936	0.411731	0.730868	0.981981	0.626996	0.758495	mutual_knn
C112	C176	0.574436	0.553499	0.521944	0.466267	0.944766	0.698235	0.813634	mutual_knn
C395	C434	0.574186	0.575518	0.49314	0.410953	0.973898	0.680005	0.83076	mutual_knn
C139	C202	0.572704	0.573746	0.445726	0.52786	0.993274	0.653392	0.843192	mutual_knn
C030	C198	0.57253	0.548534	0.452273	0.637579	0.988239	0.632527	0.866029	mutual_knn
C153	C264	0.571703	0.61148	0.440617	0.36953	0.968255	0.680923	0.814211	mutual_knn
C035	C178	0.571542	0.546702	0.446617	0.650689	0.991363	0.687352	0.764756	mutual_knn
C111	C127	0.571521	0.517313	0.546942	0.524023	0.963796	0.715331	0.718513	mutual_knn
C232	C342	0.571191	0.546889	0.500229	0.522728	0.954053	0.704793	0.7452	mutual_knn
C075	C214	0.571005	0.497626	0.52626	0.66895	0.974191	0.698684	0.711809	mutual_knn
C008	C032	0.569959	0.603194	0.418142	0.468429	0.960769	0.610738	0.788882	mutual_knn
C005	C191	0.569898	0.578872	0.40937	0.583195	0.993316	0.700933	0.73346	mutual_knn
C087	C143	0.56767	0.514838	0.51202	0.577725	0.98873	0.689071	0.710335	mutual_knn
C039	C234	0.566031	0.500838	0.513094	0.623005	0.993829	0.695806	0.702168	mutual_knn
C027	C218	0.565962	0.52124	0.49758	0.585778	0.974901	0.695137	0.689321	mutual_knn
C062	C197	0.565829	0.555574	0.47121	0.480812	0.985972	0.656696	0.752876	mutual_knn
C084	C218	0.565518	0.52789	0.485679	0.578269	0.980418	0.656391	0.703057	mutual_knn
C010	C127	0.564474	0.529551	0.530263	0.415602	0.990594	0.70198	0.719687	mutual_knn
C113	C142	0.563514	0.484371	0.49113	0.76738	0.972511	0.666937	0.668512	mutual_knn
C041	C070	0.561917	0.590606	0.399662	0.490766	0.976394	0.651545	1.0	mutual_knn
C034	C210	0.561391	0.651595	0.347737	0.375265	0.937459	0.556747	0.862362	mutual_knn
C174	C204	0.561321	0.547647	0.474519	0.514826	0.936591	0.667732	0.74455	mutual_knn
C181	C238	0.560261	0.474583	0.529425	0.668401	0.973026	0.693298	0.715299	mutual_knn
C194	C331	0.559718	0.552364	0.445644	0.556506	0.941919	0.662088	0.727985	mutual_knn
C027	C042	0.559696	0.51076	0.49849	0.564991	0.982705	0.695137	0.681293	mutual_knn
C028	C050	0.554672	0.453002	0.55303	0.658335	0.964286	0.713152	0.648981	mutual_knn
C042	C218	0.55452	0.515259	0.467583	0.622036	0.944118	0.637961	0.689321	mutual_knn
C322	C445	0.552959	0.502299	0.520092	0.52554	0.932278	0.733793	0.715626	mutual_knn
C031	C170	0.552649	0.520152	0.429513	0.673262	0.963925	0.715545	0.879248	mutual_knn
C043	C156	0.552102	0.481932	0.530347	0.546036	0.974287	0.696426	0.751291	mutual_knn
C009	C010	0.551226	0.519769	0.511154	0.425879	0.954073	0.686021	0.726047	mutual_knn
C004	C010	0.550768	0.48902	0.534803	0.483482	0.974684	0.763098	0.754876	mutual_knn
C491	C526	0.550636	0.601644	0.435204	0.303531	0.889001	0.606874	0.849933	mutual_knn
C251	C306	0.54989	0.536565	0.421257	0.595265	0.957038	0.600334	0.707409	mutual_knn
C010	C049	0.548515	0.499474	0.518109	0.464884	0.968573	0.686166	0.684691	mutual_knn
C012	C175	0.547102	0.474185	0.480364	0.666058	0.992939	0.653068	0.745499	mutual_knn
C162	C248	0.546996	0.513561	0.478975	0.488447	0.976782	0.670562	0.69662	mutual_knn
C213	C220	0.546385	0.547279	0.407215	0.520711	0.985104	0.631771	0.865554	mutual_knn
C016	C210	0.546015	0.602461	0.369512	0.420744	0.918559	0.542463	0.862362	mutual_knn
