candidate_id	family_id	representative_candidate_id	membership
C041	F001	C070	variant
C070	F001	C070	representative
C240	F001	C070	variant
C124	F002	C124	representative
C146	F002	C124	variant
C079	F003	C296	variant
C092	F003	C296	variant
C296	F003	C296	representative
C035	F004	C101	variant
C101	F004	C101	representative
C131	F004	C101	variant
C178	F004	C101	variant
C208	F004	C101	variant
C360	F004	C101	variant
C153	F005	C264	variant
C264	F005	C264	representative
C343	F005	C264	variant
C454	F005	C264	variant
C194	F006	C194	representative
C331	F006	C194	variant
C158	F007	C158	representative
C389	F007	C158	variant
C482	F007	C158	variant
C489	F007	C158	variant
C490	F007	C158	variant
C040	F008	C062	variant
C062	F008	C062	representative
C073	F008	C062	variant
C157	F008	C062	variant
C197	F008	C062	variant
C246	F008	C062	variant
C316	F008	C062	variant
C477	F008	C062	variant
C133	F009	C133	representative
C228	F009	C133	variant
C291	F009	C133	variant
C278	F010	C278	representative
C358	F010	C278	variant
C368	F010	C278	variant
C201	F011	C201	representative
C223	F011	C201	variant
C365	F011	C201	variant
C429	F011	C201	variant
C480	F011	C201	variant
C519	F011	C201	variant
C001	F012	C003	variant
C003	F012	C003	representative
C007	F012	C003	variant
C036	F012	C003	variant
C098	F012	C003	variant
C139	F012	C003	variant
C202	F012	C003	variant
C207	F012	C003	variant
C161	F013	C174	variant
C174	F013	C174	representative
C204	F013	C174	variant
C403	F013	C174	variant
C442	F013	C174	variant
C020	F014	C031	member
C031	F014	C031	representative
C044	F014	C031	variant
C085	F014	C031	variant
C137	F014	C031	variant
C170	F014	C031	variant
C300	F015	C300	representative
C339	F015	C300	variant
C380	F015	C300	variant
C386	F015	C300	variant
C512	F015	C300	variant
C016	F016	C038	variant
C025	F016	C038	variant
C034	F016	C038	variant
C038	F016	C038	representative
C069	F016	C038	variant
C210	F016	C038	variant
C217	F016	C038	variant
C267	F016	C038	variant
C315	F016	C038	variant
C410	F016	C038	variant
C018	F017	C065	variant
C039	F017	C065	variant
C056	F017	C065	variant
C059	F017	C065	variant
C065	F017	C065	representative
C129	F017	C065	variant
C234	F017	C065	variant
C252	F017	C065	variant
C307	F017	C065	variant
C464	F017	C065	variant
C033	F018	C195	variant
C074	F018	C195	variant
C195	F018	C195	representative
C274	F018	C195	variant
C345	F018	C195	member
C006	F019	C006	representative
C017	F019	C006	variant
C067	F019	C006	variant
C102	F019	C006	variant
C106	F019	C006	variant
C125	F019	C006	variant
C142	F019	C006	variant
C145	F019	C006	variant
C293	F019	C006	variant
C022	F020	C303	variant
C289	F020	C303	variant
C303	F020	C303	representative
C324	F020	C303	variant
C460	F020	C303	variant
C469	F020	C303	variant
C481	F020	C303	variant
C515	F020	C303	variant
C058	F021	C251	variant
C071	F021	C251	variant
C100	F021	C251	variant
C154	F021	C251	variant
C251	F021	C251	representative
C306	F021	C251	variant
C406	F021	C251	variant
C449	F021	C251	variant
C483	F021	C251	variant
C088	F022	C093	variant
C093	F022	C093	representative
C203	F022	C093	variant
C338	F022	C093	variant
C381	F022	C093	variant
C391	F022	C093	variant
C393	F022	C093	variant
C405	F022	C093	variant
C066	F023	C066	representative
C185	F023	C066	variant
C222	F023	C066	variant
C320	F023	C066	variant
C455	F023	C066	variant
C166	F024	C166	representative
C259	F024	C166	variant
C275	F024	C166	member
C327	F024	C166	variant
C473	F025	C473	representative
C520	F025	C473	variant
C055	F026	C322	variant
C121	F026	C322	variant
C144	F026	C322	variant
C206	F026	C322	variant
C322	F026	C322	representative
C352	F026	C322	variant
C413	F026	C322	variant
C416	F026	C322	variant
C441	F026	C322	variant
C445	F026	C322	variant
C083	F027	C083	representative
C193	F027	C083	variant
C294	F027	C083	variant
C112	F028	C112	representative
C147	F028	C112	variant
C162	F028	C112	variant
C176	F028	C112	variant
C248	F028	C112	variant
C285	F028	C112	variant
C302	F028	C112	variant
C359	F028	C112	variant
C432	F028	C112	variant
C528	F028	C112	variant
C250	F029	C366	variant
C256	F029	C366	variant
C266	F029	C366	variant
C283	F029	C366	variant
C298	F029	C366	variant
C333	F029	C366	variant
C354	F029	C366	variant
C366	F029	C366	representative
C451	F029	C366	variant
C213	F030	C220	member
C215	F030	C220	variant
C220	F030	C220	representative
C290	F030	C220	variant
C335	F030	C220	variant
C357	F030	C220	variant
C026	F031	C143	variant
C087	F031	C143	variant
C143	F031	C143	representative
C465	F031	C143	variant
C149	F032	C277	variant
C183	F032	C277	variant
C237	F032	C277	variant
C277	F032	C277	representative
C369	F032	C277	variant
C446	F032	C277	variant
C141	F033	C435	variant
C243	F033	C435	variant
C435	F033	C435	representative
C500	F033	C435	variant
C078	F034	C118	variant
C080	F034	C118	variant
C096	F034	C118	variant
C108	F034	C118	variant
C118	F034	C118	representative
C126	F034	C118	variant
C232	F034	C118	variant
C270	F034	C118	variant
C342	F034	C118	variant
C364	F034	C118	variant
C463	F034	C118	variant
C247	F035	C310	variant
C263	F035	C310	variant
C310	F035	C310	representative
C411	F035	C310	variant
C415	F035	C310	variant
C438	F035	C310	variant
C476	F035	C310	variant
C513	F035	C310	variant
C037	F036	C105	variant
C051	F036	C105	variant
C054	F036	C105	variant
C081	F036	C105	variant
C105	F036	C105	representative
C107	F036	C105	variant
C138	F036	C105	variant
C188	F036	C105	variant
C209	F036	C105	variant
C262	F036	C105	variant
C349	F036	C105	variant
C485	F036	C105	variant
C052	F037	C231	variant
C063	F037	C231	variant
C115	F037	C231	variant
C224	F037	C231	variant
C231	F037	C231	representative
C113	F038	C113	representative
C295	F038	C113	variant
C314	F038	C113	variant
C350	F038	C113	variant
C378	F038	C113	variant
C068	F039	C089	variant
C089	F039	C089	representative
C097	F039	C089	variant
C148	F039	C089	variant
C177	F039	C089	variant
C282	F039	C089	variant
C421	F039	C089	variant
C450	F039	C089	variant
C027	F040	C042	variant
C042	F040	C042	representative
C077	F040	C042	variant
C084	F040	C042	variant
C128	F040	C042	variant
C186	F040	C042	variant
C200	F040	C042	variant
C218	F040	C042	variant
C417	F040	C042	variant
C427	F040	C042	member
C430	F040	C042	variant
C461	F040	C042	variant
C189	F041	C189	representative
C192	F041	C189	variant
C239	F041	C189	variant
C261	F041	C189	variant
C361	F041	C189	variant
C466	F041	C189	variant
C516	F041	C189	variant
C004	F042	C010	variant
C009	F042	C010	variant
C010	F042	C010	representative
C013	F042	C010	variant
C015	F042	C010	variant
C021	F042	C010	variant
C029	F042	C010	variant
C049	F042	C010	variant
C064	F042	C010	variant
C082	F042	C010	variant
C111	F042	C010	variant
C117	F042	C010	variant
C119	F042	C010	variant
C127	F042	C010	variant
C151	F042	C010	variant
C241	F042	C010	variant
C257	F042	C010	variant
C276	F042	C010	variant
C279	F042	C010	variant
C280	F042	C010	variant
C392	F042	C010	variant
C404	F042	C010	variant
C114	F043	C491	variant
C229	F043	C491	variant
C313	F043	C491	variant
C325	F043	C491	variant
C336	F043	C491	variant
C348	F043	C491	variant
C388	F043	C491	variant
C491	F043	C491	representative
C495	F043	C491	variant
C501	F043	C491	variant
C526	F043	C491	variant
C533	F043	C491	variant
C120	F044	C431	variant
C233	F044	C431	variant
C273	F044	C431	variant
C431	F044	C431	representative
C492	F044	C431	variant
C011	F045	C011	representative
C135	F045	C011	variant
C212	F045	C011	variant
C254	F045	C011	variant
C299	F045	C011	variant
C328	F045	C011	variant
C346	F045	C011	variant
C420	F045	C011	variant
C425	F045	C011	variant
C496	F045	C011	variant
C509	F045	C011	variant
C219	F046	C309	variant
C245	F046	C309	variant
C309	F046	C309	representative
C384	F046	C309	variant
C423	F046	C309	variant
C521	F046	C309	variant
C122	F047	C484	variant
C152	F047	C484	variant
C221	F047	C484	variant
C347	F047	C484	variant
C353	F047	C484	variant
C396	F047	C484	variant
C439	F047	C484	variant
C479	F047	C484	variant
C484	F047	C484	representative
C494	F047	C484	variant
C499	F047	C484	variant
C527	F047	C484	variant
C159	F048	C292	variant
C160	F048	C292	member
C225	F048	C292	variant
C292	F048	C292	representative
C095	F049	C095	representative
C216	F049	C095	variant
C249	F049	C095	variant
C305	F049	C095	variant
C311	F049	C095	variant
C319	F049	C095	variant
C394	F049	C095	variant
C414	F049	C095	variant
C418	F049	C095	variant
C422	F049	C095	variant
C433	F049	C095	variant
C502	F049	C095	variant
C522	F049	C095	variant
C525	F049	C095	variant
C024	F050	C024	representative
C090	F050	C024	variant
C258	F050	C024	variant
C330	F050	C024	variant
C363	F050	C024	variant
C367	F050	C024	variant
C375	F050	C024	variant
C385	F050	C024	variant
C002	F051	C045	variant
C008	F051	C045	variant
C030	F051	C045	variant
C032	F051	C045	variant
C045	F051	C045	representative
C198	F051	C045	variant
C287	F051	C045	variant
C379	F051	C045	variant
C467	F051	C045	variant
C472	F051	C045	variant
C196	F052	C400	variant
C253	F052	C400	variant
C382	F052	C400	variant
C400	F052	C400	representative
C504	F052	C400	variant
C514	F052	C400	variant
C014	F053	C075	variant
C046	F053	C075	variant
C072	F053	C075	variant
C075	F053	C075	representative
C182	F053	C075	variant
C214	F053	C075	variant
C227	F053	C075	variant
C304	F053	C075	variant
C326	F053	C075	variant
C329	F053	C075	variant
C337	F053	C075	variant
C444	F053	C075	variant
C497	F053	C075	variant
C019	F054	C211	variant
C094	F054	C211	variant
C103	F054	C211	variant
C109	F054	C211	variant
