family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000121:B005	ب ص ر	B005	2	بصيرة السلاح
F001	core	quranic:root_000266:B008	ج ن ن	B008	9	الجُنّة الواقية
F001	core	quranic:root_000301:B003	ح ذ ر	B003	14	الأهبة الحذرة
F001	core	quranic:root_000633:B005	ز ع م	B005	7	سلاح أو درع يسمى زعامة
F001	core	quranic:root_001096:B001	غ ف ر	B001	14,17	ستر يصون الشيء ويغطيه
F001	core	quranic:root_001307:B001	ك ف ر	B001	2,5,6,7,9,10	ستر وتغطية
F001	core	quranic:root_001315:B006	ك ل ل	B006	1,11	الكِلّة سترا وبيتا
F001	optional	quranic:root_000051:B001	ء م ر	B001	5	الشأن والحال
F001	optional	quranic:root_000074:B009	ء ي ي	B009	10	أي مفسرة
F001	optional	quranic:root_000129:B004	ب ع ث	B004	7	اندفاع القوم ومضيهم
F001	optional	quranic:root_000429:B003	خ ل د	B003	9,10	زينة ملازمة للأذن أو اليد
F001	optional	quranic:root_000452:B005	خ ي ر	B005	16	الكرم والهبة
F001	optional	quranic:root_000532:B014	ر ب ب	B014	7	رَبْرَب قطيع
F001	optional	quranic:root_000745:B004	س م و	B004	1,3,4	السماء وما علا فأظل
F001	optional	quranic:root_000876:B005	ص ل ح	B005	9	صلاح والصلح علمان لمواضع
F001	optional	quranic:root_000891:B006	ص و ر	B006	3	قطيع البقر
F001	optional	quranic:root_000897:B003	ص ي ر	B003	3,10	حظيرة الماشية
F001	optional	quranic:root_000897:B004	ص ي ر	B004	3,10	الشَّق والقطع والإمالة
F001	optional	quranic:root_000994:B004	ع ذ ب	B004	5	العذوب المكشوف للسماء
F001	optional	quranic:root_001032:B002	ع ف و	B002	14	دفع المكروه وإلباس السلامة
F001	optional	quranic:root_001032:B007	ع ف و	B007	14	النماء والكثرة إذا ترك الشيء
F001	optional	quranic:root_001096:B002	غ ف ر	B002	14,17	ستر الذنب وصون صاحبه من أثره
F001	optional	quranic:root_001096:B003	غ ف ر	B003	14,17	زئبر أو شعر يغطي السطح
F001	optional	quranic:root_001315:B005	ك ل ل	B005	1,11	الإكليل وما يحيط
F001	optional	quranic:root_001677:B002	و ق ي	B002	16	جعل النفس في وقاية
F002	core	quranic:root_000009:B011	ء ت ي	B011	5,6	إتيان البلاء والهلاك
F002	core	quranic:root_001008:B009	ع ز ز	B009	18	استعزاز المرض أو الموت أو الأمر
F002	core	quranic:root_001186:B002	ف و ز	B002	9	الفوز بالموت والهلاك
F002	core	quranic:root_001217:B009	ق ر ض	B009	17	انقطاع الحياة والقوم
F002	core	quranic:root_001537:B001	ن ف ق	B001	16	ذهاب الشيء وانقطاعه
F002	core	quranic:root_001684:B012	و ل ي	B012	6,12	استيلاء وبلوغ غاية
F002	optional	quranic:root_000004:B009	ء ب د	B009	9	الغضب والغضب عليه
F002	optional	quranic:root_000025:B007	ء ر ض	B007	1,3,4	التعرض والتصدي
F002	optional	quranic:root_000154:B002	ب ل ي	B002	7	البلاء امتحان يظهر الحال
F002	optional	quranic:root_000154:B003	ب ل ي	B003	7	الإبلاء الحسن صنيع مشهود
