candidate_id	family_id	representative_candidate_id	membership
C011	F001	C011	representative
C037	F001	C011	member
C175	F001	C011	variant
C675	F001	C011	variant
C031	F002	C031	representative
C116	F002	C031	variant
C338	F002	C031	member
C489	F002	C031	variant
C1002	F003	C553	variant
C1227	F003	C553	variant
C140	F003	C553	variant
C302	F003	C553	variant
C486	F003	C553	variant
C499	F003	C553	variant
C522	F003	C553	variant
C550	F003	C553	variant
C553	F003	C553	representative
C1170	F004	C379	variant
C209	F004	C379	variant
C308	F004	C379	variant
C379	F004	C379	representative
C405	F004	C379	variant
C528	F004	C379	variant
C180	F005	C180	representative
C276	F005	C180	variant
C357	F005	C180	variant
C556	F005	C180	member
C926	F005	C180	variant
C049	F006	C152	variant
C112	F006	C152	variant
C152	F006	C152	representative
C317	F006	C152	member
C613	F006	C152	variant
C087	F007	C831	variant
C1092	F007	C831	variant
C285	F007	C831	variant
C435	F007	C831	variant
C639	F007	C831	variant
C831	F007	C831	representative
C045	F008	C734	variant
C1063	F008	C734	variant
C1319	F008	C734	variant
C272	F008	C734	variant
C398	F008	C734	variant
C734	F008	C734	representative
C010	F009	C010	representative
C047	F009	C010	variant
C051	F009	C010	variant
C060	F009	C010	variant
C064	F009	C010	variant
C069	F009	C010	variant
C153	F009	C010	variant
C183	F009	C010	variant
C621	F009	C010	variant
C029	F010	C029	representative
C235	F010	C029	variant
C299	F010	C029	variant
C440	F010	C029	variant
C677	F010	C029	variant
C681	F010	C029	variant
C720	F010	C029	variant
C085	F011	C790	variant
C1279	F011	C790	variant
C674	F011	C790	variant
C790	F011	C790	representative
C878	F011	C790	variant
C074	F012	C106	variant
C106	F012	C106	representative
C1181	F012	C106	variant
C1239	F012	C106	variant
C233	F012	C106	variant
C303	F012	C106	variant
C520	F012	C106	variant
C715	F012	C106	variant
C768	F012	C106	variant
C1158	F013	C850	variant
C850	F013	C850	representative
C063	F014	C196	variant
C110	F014	C196	variant
C196	F014	C196	representative
C247	F014	C196	variant
C412	F014	C196	variant
C516	F014	C196	variant
C637	F014	C196	variant
C072	F015	C147	variant
C1001	F015	C147	variant
C1005	F015	C147	variant
C1153	F015	C147	variant
C147	F015	C147	representative
C364	F015	C147	variant
C389	F015	C147	variant
C753	F015	C147	variant
C027	F016	C027	representative
C035	F016	C027	variant
C135	F016	C027	variant
C194	F016	C027	variant
C385	F016	C027	variant
C498	F016	C027	variant
C595	F016	C027	variant
C922	F016	C027	variant
C030	F017	C030	representative
C103	F017	C030	variant
C134	F017	C030	variant
C305	F017	C030	variant
C401	F017	C030	variant
C493	F017	C030	variant
C599	F017	C030	variant
C1201	F018	C548	variant
C548	F018	C548	representative
C826	F018	C548	variant
C1000	F019	C105	variant
C105	F019	C105	representative
C266	F019	C105	variant
C450	F019	C105	variant
C558	F019	C105	member
C562	F019	C105	variant
C576	F019	C105	variant
C683	F019	C105	variant
C077	F020	C513	variant
C088	F020	C513	variant
C1071	F020	C513	variant
C159	F020	C513	variant
C239	F020	C513	variant
C424	F020	C513	variant
C513	F020	C513	representative
C518	F020	C513	variant
C711	F020	C513	variant
C048	F021	C048	representative
C1166	F021	C048	variant
C248	F021	C048	member
C417	F021	C048	variant
C673	F021	C048	variant
C899	F021	C048	variant
C1016	F022	C382	variant
C382	F022	C382	representative
C547	F022	C382	variant
C901	F022	C382	variant
C028	F023	C028	representative
C190	F023	C028	variant
C223	F023	C028	variant
C290	F023	C028	variant
C318	F023	C028	variant
C320	F023	C028	variant
C396	F023	C028	variant
C406	F023	C028	variant
C608	F023	C028	variant
C752	F023	C028	variant
C242	F024	C532	variant
C532	F024	C532	representative
C887	F024	C532	variant
C941	F024	C532	member
C1007	F025	C504	variant
C346	F025	C504	variant
C416	F025	C504	variant
C504	F025	C504	representative
C521	F025	C504	variant
C005	F026	C005	representative
C024	F026	C005	variant
C086	F026	C005	variant
C092	F026	C005	variant
C113	F026	C005	variant
C192	F026	C005	variant
C259	F026	C005	variant
C273	F026	C005	variant
C300	F026	C005	member
C316	F026	C005	variant
C331	F026	C005	variant
C373	F026	C005	variant
C933	F026	C005	variant
C1114	F027	C583	variant
C583	F027	C583	representative
C990	F027	C583	variant
C1321	F028	C1321	representative
C1340	F028	C1321	variant
C1188	F029	C1188	representative
C1213	F029	C1188	variant
C563	F029	C1188	variant
C148	F030	C278	variant
C156	F030	C278	variant
C163	F030	C278	variant
C252	F030	C278	variant
C256	F030	C278	variant
C258	F030	C278	variant
C278	F030	C278	representative
C410	F030	C278	variant
C427	F030	C278	variant
C964	F030	C278	variant
C1049	F031	C195	variant
C1217	F031	C195	variant
C195	F031	C195	representative
C297	F031	C195	variant
C451	F031	C195	variant
C743	F031	C195	variant
C844	F031	C195	variant
C527	F032	C527	representative
C708	F032	C527	variant
C1101	F033	C1186	variant
C1123	F033	C1186	variant
C1133	F033	C1186	variant
C1186	F033	C1186	representative
C1261	F033	C1186	variant
C1355	F033	C1186	variant
C100	F034	C100	representative
C1116	F034	C100	variant
C1276	F034	C100	variant
C246	F034	C100	variant
C351	F034	C100	variant
C353	F034	C100	variant
C495	F034	C100	variant
C508	F034	C100	variant
C701	F034	C100	variant
C702	F034	C100	variant
C900	F034	C100	variant
C1117	F035	C115	variant
C115	F035	C115	representative
C1202	F035	C115	variant
C230	F035	C115	variant
C1011	F036	C811	variant
C578	F036	C811	variant
C667	F036	C811	variant
C709	F036	C811	variant
C811	F036	C811	representative
C938	F036	C811	variant
C131	F037	C301	variant
C151	F037	C301	variant
C301	F037	C301	representative
C469	F037	C301	variant
C510	F037	C301	variant
C1041	F038	C712	variant
C1068	F038	C712	variant
C1190	F038	C712	variant
C487	F038	C712	variant
C614	F038	C712	variant
C633	F038	C712	variant
C642	F038	C712	variant
C706	F038	C712	variant
C712	F038	C712	representative
C785	F038	C712	variant
C892	F038	C712	variant
C015	F039	C015	representative
C019	F039	C015	variant
C039	F039	C015	variant
C054	F039	C015	variant
C108	F039	C015	variant
C137	F039	C015	variant
C177	F039	C015	variant
C202	F039	C015	variant
C217	F039	C015	variant
C361	F039	C015	variant
C426	F039	C015	variant
C457	F039	C015	variant
C572	F039	C015	variant
C724	F039	C015	variant
C747	F039	C015	variant
C810	F039	C015	variant
C008	F040	C008	representative
C127	F040	C008	variant
C173	F040	C008	variant
C287	F040	C008	variant
C384	F040	C008	variant
C414	F040	C008	variant
C530	F040	C008	variant
C696	F040	C008	variant
C792	F040	C008	variant
C018	F041	C018	representative
C041	F041	C018	variant
C070	F041	C018	variant
C1200	F041	C018	variant
C1260	F041	C018	variant
C138	F041	C018	variant
C167	F041	C018	variant
C309	F041	C018	variant
C360	F041	C018	variant
C411	F041	C018	variant
C481	F041	C018	variant
C756	F041	C018	variant
C095	F042	C095	representative
C1146	F042	C095	variant
C399	F042	C095	variant
C567	F042	C095	variant
C594	F042	C095	variant
C627	F042	C095	variant
C804	F042	C095	variant
C840	F042	C095	variant
C872	F042	C095	member
C546	F043	C546	representative
C565	F043	C546	variant
C032	F044	C032	representative
C1135	F044	C032	variant
C1197	F044	C032	variant
C157	F044	C032	variant
C166	F044	C032	variant
C220	F044	C032	variant
C349	F044	C032	variant
C374	F044	C032	variant
C531	F044	C032	variant
C744	F044	C032	variant
C875	F044	C032	variant
C907	F044	C032	variant
C061	F045	C185	variant
C185	F045	C185	representative
C289	F045	C185	variant
C295	F045	C185	variant
C400	F045	C185	variant
C482	F045	C185	variant
C492	F045	C185	variant
C652	F045	C185	variant
C1160	F046	C885	variant
C1179	F046	C885	variant
C560	F046	C885	variant
C868	F046	C885	variant
C885	F046	C885	representative
C911	F046	C885	variant
C1075	F047	C368	variant
C1090	F047	C368	variant
C1193	F047	C368	variant
C368	F047	C368	representative
C441	F047	C368	variant
C685	F047	C368	variant
C023	F048	C023	representative
C1252	F048	C023	variant
C133	F048	C023	variant
C198	F048	C023	member
C206	F048	C023	variant
C488	F048	C023	variant
C491	F048	C023	member
C607	F048	C023	variant
C622	F048	C023	variant
C669	F048	C023	variant
C1022	F049	C1345	variant
C1189	F049	C1345	variant
C1196	F049	C1345	variant
C1249	F049	C1345	variant
C1295	F049	C1345	variant
C1343	F049	C1345	variant
C1345	F049	C1345	representative
C540	F049	C1345	variant
C963	F049	C1345	variant
C1066	F050	C663	variant
C663	F050	C663	representative
C1131	F051	C1234	variant
C1234	F051	C1234	representative
C971	F051	C1234	variant
C014	F052	C014	representative
C044	F052	C014	variant
C136	F052	C014	variant
C212	F052	C014	variant
C227	F052	C014	variant
C535	F052	C014	variant
C584	F052	C014	variant
C631	F052	C014	variant
C993	F052	C014	variant
C1086	F053	C365	member
C1240	F053	C365	variant
C132	F053	C365	variant
C1349	F053	C365	variant
C334	F053	C365	variant
C365	F053	C365	representative
C079	F054	C119	variant
C089	F054	C119	variant
C119	F054	C119	representative
C214	F054	C119	variant
C076	F055	C076	representative
C1348	F055	C076	variant
C311	F055	C076	variant
C541	F055	C076	variant
C864	F055	C076	variant
C913	F055	C076	variant
C036	F056	C071	variant
C071	F056	C071	representative
C1119	F056	C071	variant
C123	F056	C071	variant
C128	F056	C071	variant
C150	F056	C071	variant
C158	F056	C071	variant
C215	F056	C071	variant
C244	F056	C071	variant
C264	F056	C071	variant
C292	F056	C071	variant
C337	F056	C071	variant
C502	F056	C071	variant
C793	F056	C071	variant
C026	F057	C026	representative
C078	F057	C026	variant
C1246	F057	C026	variant
C154	F057	C026	variant
C161	F057	C026	member
C249	F057	C026	variant
C263	F057	C026	variant
C544	F057	C026	variant
C657	F057	C026	variant
C705	F057	C026	variant
C716	F057	C026	variant
C930	F057	C026	variant
C1149	F058	C270	variant
C1322	F058	C270	variant
C270	F058	C270	representative
C284	F058	C270	variant
C371	F058	C270	variant
C372	F058	C270	variant
C524	F058	C270	variant
C537	F058	C270	variant
C615	F058	C270	variant
C908	F058	C270	variant
C129	F059	C204	variant
C204	F059	C204	representative
C205	F059	C204	variant
C275	F059	C204	variant
C479	F059	C204	variant
C596	F059	C204	variant
C664	F059	C204	variant
C073	F060	C073	representative
C1106	F060	C073	variant
C216	F060	C073	variant
C228	F060	C073	variant
C335	F060	C073	variant
C378	F060	C073	variant
C453	F060	C073	variant
C507	F060	C073	variant
C855	F060	C073	variant
C934	F060	C073	variant
C1062	F061	C935	variant
C935	F061	C935	representative
C050	F062	C050	representative
C1307	F062	C050	variant
