left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C304	C323	0.823657	1.0	0.5096	0.761043	0.94673	0.675979	1.0	mutual_knn
C011	C037	0.793461	0.897277	0.579455	0.768353	0.941504	0.736799	1.0	mutual_knn
C001	C002	0.720112	0.752001	0.548311	0.833929	0.96225	0.711422	0.880266	mutual_knn
C348	C783	0.714069	0.816896	0.539965	0.559846	0.876466	0.714487	0.93143	mutual_knn
C1182	C120	0.707416	0.811354	0.504853	0.587582	0.915247	0.82139	0.924309	mutual_knn
C057	C059	0.705304	0.720457	0.560209	0.796705	0.973425	0.736788	1.0	mutual_knn
C091	C512	0.703297	0.782726	0.55572	0.5553	0.896883	0.807776	0.934259	mutual_knn
C059	C101	0.701423	0.735233	0.50398	0.857915	0.968211	0.736788	1.0	mutual_knn
C629	C783	0.698839	0.731662	0.578421	0.655356	0.939463	0.752337	0.907792	mutual_knn
C360	C411	0.696107	0.766157	0.526394	0.632967	0.918141	0.690635	0.888204	mutual_knn
C046	C403	0.695353	0.753529	0.5375	0.634817	0.938564	0.805215	0.925267	mutual_knn
C152	C317	0.694968	0.73372	0.593018	0.644532	0.857493	0.795561	0.886139	mutual_knn
C033	C164	0.690666	0.754393	0.531727	0.669514	0.87	0.695004	0.892156	mutual_knn
C279	C467	0.689393	0.800557	0.487765	0.565637	0.862217	0.656875	1.0	mutual_knn
C008	C127	0.688515	0.706036	0.574944	0.677411	0.952729	0.802539	0.836417	mutual_knn
C057	C101	0.68697	0.678123	0.572489	0.793696	0.967923	0.778913	0.816479	mutual_knn
C445	C713	0.686145	0.733901	0.569951	0.636262	0.845826	0.740713	0.849808	mutual_knn
C213	C442	0.685656	0.735215	0.518898	0.687554	0.936239	0.685507	0.873436	mutual_knn
C239	C513	0.683582	0.67775	0.560908	0.80259	0.961757	0.72364	0.856438	mutual_knn
C189	C199	0.681698	0.770087	0.528643	0.53209	0.848528	0.72781	0.934541	mutual_knn
C009	C012	0.679638	0.675433	0.56742	0.757443	0.959513	0.73784	0.862501	mutual_knn
C088	C424	0.676115	0.72931	0.518977	0.64647	0.9112	0.750826	0.888567	mutual_knn
C018	C360	0.673741	0.718465	0.580713	0.524725	0.878218	0.784882	0.888204	mutual_knn
C046	C1004	0.673083	0.797248	0.522359	0.478256	0.699252	0.794154	0.924707	mutual_knn
C075	C090	0.66963	0.671373	0.571159	0.682971	0.94299	0.747716	1.0	mutual_knn
C002	C391	0.669385	0.785053	0.406122	0.595137	0.955077	0.712474	0.925027	mutual_knn
C1148	C1294	0.667867	0.734075	0.550593	0.565362	0.791155	0.720786	0.908454	mutual_knn
C037	C175	0.667329	0.696425	0.526363	0.682604	0.929469	0.732571	0.849374	mutual_knn
C081	C102	0.667243	0.677986	0.545605	0.688002	0.957681	0.708698	0.825936	mutual_knn
C051	C060	0.666357	0.640342	0.555281	0.812046	0.983971	0.733732	0.813068	mutual_knn
C021	C170	0.664316	0.709896	0.533282	0.571542	0.922297	0.756068	0.917411	mutual_knn
C1004	C1150	0.663981	0.85045	0.40598	0.435386	0.734236	0.60416	0.924707	mutual_knn
C045	C734	0.66253	0.644658	0.585571	0.705941	0.939356	0.801426	0.83872	mutual_knn
C401	C599	0.662341	0.701993	0.581446	0.532203	0.836905	0.832444	1.0	mutual_knn
C199	C327	0.661899	0.717288	0.532156	0.610359	0.825723	0.72781	0.934541	mutual_knn
C018	C411	0.660473	0.69188	0.579424	0.571792	0.835269	0.784882	0.847925	mutual_knn
C822	C857	0.659894	0.704804	0.50164	0.646125	0.923877	0.716566	0.890922	mutual_knn
C302	C499	0.65961	0.676977	0.545478	0.630029	0.944755	0.791095	0.862044	mutual_knn
