morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s068-a000-w001-01	w-s068-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s068-a000-w001-02	w-s068-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s068-a000-w002-01	w-s068-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s068-a000-w003-01	w-s068-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s068-a000-w003-02	w-s068-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s068-a000-w004-01	w-s068-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s068-a000-w004-02	w-s068-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s068-a001-w001-01	w-s068-a001-w001	68:1:1:1	1	نٓ	نٓ				INL	STEM	STEM|POS:INL								
m-w-s068-a001-w002-01	w-s068-a001-w002	68:1:2:1	1	وَ					P	PREFIX	PREFIX|w:P+								
m-w-s068-a001-w002-02	w-s068-a001-w002	68:1:2:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s068-a001-w002-03	w-s068-a001-w002	68:1:2:3	3	قَلَمِ	قَلَمِ	قَلَم	ق ل م	قلم	N	STEM	STEM|POS:N|LEM:qalam|ROOT:qlm|M|GEN								GEN
m-w-s068-a001-w003-01	w-s068-a001-w003	68:1:3:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s068-a001-w003-02	w-s068-a001-w003	68:1:3:2	2	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s068-a001-w004-01	w-s068-a001-w004	68:1:4:1	1	يَسْطُرُ	يَسْطُرُ	يَسْطُرُ	س ط ر	سطر	V	STEM	STEM|POS:V|IMPF|LEM:yasoTuru|ROOT:sTr|3MP	IMPF				3	M	plural	
m-w-s068-a001-w004-02	w-s068-a001-w004	68:1:4:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s068-a002-w001-01	w-s068-a002-w001	68:2:1:1	1	مَآ	مَآ	مَا			NEG	STEM	STEM|POS:NEG|LEM:maA|SP:kaAn								
m-w-s068-a002-w002-01	w-s068-a002-w002	68:2:2:1	1	أَنتَ	أَنتَ				PRON	STEM	STEM|POS:PRON|2MS					2	M	singular	
m-w-s068-a002-w003-01	w-s068-a002-w003	68:2:3:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s068-a002-w003-02	w-s068-a002-w003	68:2:3:2	2	نِعْمَةِ	نِعْمَةِ	نِعْمَة	ن ع م	نعم	N	STEM	STEM|POS:N|LEM:niEomap|ROOT:nEm|F|GEN								GEN
m-w-s068-a002-w004-01	w-s068-a002-w004	68:2:4:1	1	رَبِّ	رَبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s068-a002-w004-02	w-s068-a002-w004	68:2:4:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s068-a002-w005-01	w-s068-a002-w005	68:2:5:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s068-a002-w005-02	w-s068-a002-w005	68:2:5:2	2	مَجْنُونٍ	مَجْنُونٍ	مَجْنُون	ج ن ن	جنن	N	STEM	STEM|POS:N|PASS|PCPL|LEM:majonuwn|ROOT:jnn|M|INDEF|GEN			PASS					GEN
m-w-s068-a003-w001-01	w-s068-a003-w001	68:3:1:1	1	وَ					REM	PREFIX	PREFIX|w:REM+								
m-w-s068-a003-w001-02	w-s068-a003-w001	68:3:1:2	2	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s068-a003-w002-01	w-s068-a003-w002	68:3:2:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s068-a003-w002-02	w-s068-a003-w002	68:3:2:2	2	كَ	كَ				PRON	STEM	STEM|POS:PRON|2MS					2	M	singular	
m-w-s068-a003-w003-01	w-s068-a003-w003	68:3:3:1	1	لَ					EMPH	PREFIX	PREFIX|l:EMPH+								
