candidate_id	family_id	representative_candidate_id	membership
C132	F001	C995	variant
C1349	F001	C995	variant
C995	F001	C995	representative
C1332	F002	C643	variant
C643	F002	C643	representative
C024	F003	C077	variant
C077	F003	C077	representative
C1153	F003	C077	variant
C134	F003	C077	variant
C576	F003	C077	member
C616	F003	C077	variant
C1007	F004	C1007	representative
C1052	F004	C1007	variant
C1596	F004	C1007	variant
C1999	F004	C1007	variant
C374	F004	C1007	variant
C1271	F005	C886	member
C886	F005	C886	representative
C257	F006	C257	representative
C846	F006	C257	variant
C014	F007	C014	representative
C040	F007	C014	variant
C125	F007	C014	variant
C202	F007	C014	variant
C283	F007	C014	variant
C413	F007	C014	variant
C1299	F008	C550	variant
C183	F008	C550	variant
C264	F008	C550	variant
C550	F008	C550	representative
C730	F008	C550	variant
C793	F008	C550	variant
C1430	F009	C201	variant
C1946	F009	C201	variant
C1961	F009	C201	variant
C201	F009	C201	representative
C215	F009	C201	variant
C562	F009	C201	member
C919	F009	C201	member
C028	F010	C276	variant
C057	F010	C276	variant
C078	F010	C276	variant
C1002	F010	C276	variant
C276	F010	C276	representative
C400	F010	C276	variant
C440	F010	C276	variant
C750	F010	C276	variant
C011	F011	C068	variant
C068	F011	C068	representative
C230	F011	C068	variant
C261	F011	C068	variant
C648	F011	C068	variant
C1169	F012	C1169	representative
C1607	F012	C1169	variant
C1955	F012	C1169	member
C247	F012	C1169	variant
C496	F012	C1169	variant
C733	F012	C1169	variant
C1231	F013	C1231	representative
C340	F013	C1231	variant
C830	F013	C1231	variant
C1472	F014	C181	variant
C181	F014	C181	representative
C1827	F014	C181	variant
C1900	F014	C181	variant
C339	F014	C181	variant
C754	F014	C181	variant
C911	F014	C181	variant
C071	F015	C071	representative
C089	F015	C071	variant
C112	F015	C071	variant
C1411	F015	C071	variant
C214	F015	C071	variant
C467	F015	C071	variant
C748	F015	C071	variant
C816	F015	C071	variant
C1101	F016	C279	variant
C1111	F016	C279	variant
C1576	F016	C279	variant
C279	F016	C279	representative
C914	F016	C279	variant
C968	F016	C279	variant
C1219	F017	C532	variant
C1582	F017	C532	variant
C1599	F017	C532	variant
C166	F017	C532	variant
C1771	F017	C532	variant
C532	F017	C532	representative
C939	F017	C532	variant
C059	F018	C395	variant
C1005	F018	C395	variant
C1883	F018	C395	variant
C1913	F018	C395	variant
C395	F018	C395	representative
C479	F018	C395	variant
C488	F018	C395	variant
C546	F018	C395	variant
C1188	F019	C251	variant
C196	F019	C251	variant
C251	F019	C251	representative
C095	F020	C361	variant
C1538	F020	C361	variant
C184	F020	C361	variant
C217	F020	C361	variant
C308	F020	C361	variant
C319	F020	C361	variant
C361	F020	C361	representative
C680	F020	C361	variant
C070	F021	C346	variant
C1033	F021	C346	variant
C1651	F021	C346	variant
C2270	F021	C346	variant
C325	F021	C346	member
C346	F021	C346	representative
C638	F021	C346	variant
C678	F021	C346	variant
C896	F021	C346	variant
C1357	F022	C1357	representative
C1485	F022	C1357	variant
C1598	F022	C1357	variant
C727	F022	C1357	variant
C837	F022	C1357	variant
C1802	F023	C651	variant
C1857	F023	C651	variant
C323	F023	C651	variant
C381	F023	C651	variant
C389	F023	C651	variant
C515	F023	C651	variant
C651	F023	C651	representative
C871	F023	C651	variant
C1012	F024	C207	variant
C207	F024	C207	representative
C2072	F024	C207	variant
C566	F024	C207	variant
C867	F024	C207	variant
C1042	F025	C1364	variant
C1355	F025	C1364	variant
C1364	F025	C1364	representative
C1854	F025	C1364	variant
C1938	F025	C1364	variant
C419	F025	C1364	variant
C1866	F026	C1866	representative
C2149	F026	C1866	member
C1130	F027	C1130	representative
C1545	F027	C1130	variant
C1577	F028	C415	variant
C415	F028	C415	representative
C1059	F029	C753	variant
