left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C153	C194	0.788239	0.869691	0.581612	0.822523	0.966574	0.77137	0.932144	mutual_knn
C1380	C977	0.780512	0.931028	0.564851	0.544662	0.910764	0.731157	1.0	mutual_knn
C1057	C628	0.76785	0.920922	0.484591	0.689871	0.930247	0.660329	1.0	mutual_knn
C1044	C1187	0.766672	0.865361	0.589013	0.668522	0.904354	0.770677	1.0	mutual_knn
C1271	C886	0.761318	0.819303	0.572131	0.841477	0.958799	0.735073	1.0	mutual_knn
C1562	C1586	0.749323	0.799705	0.528902	0.913194	0.994808	0.706837	0.945716	mutual_knn
C077	C576	0.744996	0.899003	0.523634	0.509135	0.87491	0.766881	1.0	mutual_knn
C1380	C498	0.737381	0.815586	0.585939	0.632872	0.905194	0.831899	0.926539	mutual_knn
C1055	C194	0.734747	0.866125	0.495375	0.628733	0.901984	0.786918	0.933909	mutual_knn
C024	C134	0.732919	0.774897	0.571594	0.801838	0.93809	0.768447	0.911717	mutual_knn
C306	C977	0.731824	0.782544	0.578334	0.712015	0.958498	0.837465	0.878537	mutual_knn
C516	C533	0.725169	0.761189	0.552762	0.821905	0.965558	0.744396	0.928963	mutual_knn
C020	C061	0.721499	0.850111	0.515387	0.496366	0.921905	0.68455	0.947933	mutual_knn
C1493	C701	0.720497	0.858891	0.550946	0.472979	0.784698	0.74178	1.0	mutual_knn
C406	C699	0.720257	0.866038	0.559842	0.440151	0.752705	0.759686	1.0	mutual_knn
C061	C066	0.718733	0.778233	0.539314	0.710009	0.968212	0.735216	0.889124	mutual_knn
C141	C296	0.717529	0.758081	0.611128	0.650002	0.901495	0.847159	1.0	mutual_knn
C325	C346	0.712538	0.772592	0.554285	0.71096	0.888604	0.734266	0.942452	mutual_knn
C001	C007	0.710662	0.730833	0.569044	0.762211	0.98311	0.787872	0.930982	mutual_knn
C1057	C299	0.707429	0.879216	0.41917	0.520926	0.899769	0.617486	1.0	mutual_knn
C1153	C576	0.706967	0.822823	0.425773	0.726041	0.952192	0.617373	0.902801	mutual_knn
C1084	C647	0.706206	0.89203	0.477307	0.424082	0.745911	0.655957	1.0	mutual_knn
C009	C334	0.701102	0.7787	0.490096	0.688551	0.958685	0.766194	0.907862	mutual_knn
C1866	C2149	0.701094	0.798122	0.558592	0.539193	0.805366	0.728761	1.0	mutual_knn
C351	C485	0.700924	0.753249	0.592603	0.592619	0.872567	0.752418	0.860829	mutual_knn
C1391	C901	0.699314	0.809767	0.507088	0.539757	0.883287	0.674142	0.928756	mutual_knn
C018	C080	0.696711	0.702379	0.552131	0.815557	0.983264	0.809198	0.894184	mutual_knn
C004	C013	0.696212	0.708336	0.538222	0.817858	0.987916	0.699798	0.860448	mutual_knn
C077	C134	0.696048	0.750297	0.567846	0.610719	0.89474	0.766881	1.0	mutual_knn
C309	C521	0.69535	0.77253	0.537659	0.564709	0.913165	0.711195	0.893845	mutual_knn
C056	C216	0.69291	0.724577	0.540874	0.739537	0.944055	0.759475	0.844364	mutual_knn
C099	C1532	0.691795	0.860006	0.486004	0.364165	0.795744	0.783194	0.92895	mutual_knn
C024	C1153	0.690915	0.747927	0.481578	0.776026	0.948757	0.750537	0.899003	mutual_knn
C1099	C1114	0.690605	0.694196	0.541096	0.839902	0.971885	0.740483	0.899551	mutual_knn
C386	C598	0.687157	0.678839	0.571111	0.807959	0.956083	0.749283	0.809391	mutual_knn
C1430	C1946	0.686296	0.753245	0.57066	0.52467	0.860079	0.836512	1.0	mutual_knn
C498	C977	0.686249	0.762736	0.573017	0.466856	0.8629	0.831899	0.926539	mutual_knn
C299	C628	0.684271	0.817498	0.504577	0.399792	0.841698	0.692891	0.920922	mutual_knn
C020	C066	0.68058	0.78156	0.473322	0.547379	0.930654	0.669703	0.890736	mutual_knn
C1166	C665	0.67964	0.876428	0.54436	0.113337	0.667848	0.714312	0.937744	mutual_knn
C1391	C267	0.677345	0.650261	0.545484	0.896031	0.989659	0.740814	0.928756	mutual_knn
