candidate_id	family_id	representative_candidate_id	membership
C003	F001	C003	representative
C012	F001	C003	variant
C038	F001	C003	variant
C118	F001	C003	variant
C131	F001	C003	variant
C190	F001	C003	variant
C224	F001	C003	variant
C127	F002	C182	variant
C182	F002	C182	representative
C188	F002	C182	variant
C002	F003	C009	variant
C004	F003	C009	member
C007	F003	C009	variant
C009	F003	C009	representative
C021	F003	C009	variant
C066	F003	C009	variant
C108	F003	C009	variant
C010	F004	C010	representative
C030	F004	C010	variant
C041	F004	C010	variant
C050	F004	C010	variant
C088	F004	C010	variant
C092	F004	C010	variant
C117	F004	C010	variant
C247	F005	C336	variant
C309	F005	C336	variant
C336	F005	C336	representative
C005	F006	C005	representative
C015	F006	C005	variant
C024	F006	C005	variant
C031	F006	C005	variant
C059	F006	C005	variant
C083	F006	C005	variant
C165	F006	C005	variant
C249	F006	C005	variant
C280	F007	C280	representative
C421	F007	C280	variant
C052	F008	C052	representative
C195	F008	C052	variant
C259	F008	C052	variant
C287	F008	C052	variant
C353	F008	C052	variant
C364	F008	C052	variant
C067	F009	C112	variant
C087	F009	C112	variant
C112	F009	C112	representative
C138	F009	C112	variant
C147	F009	C112	variant
C475	F009	C112	variant
C099	F010	C099	representative
C372	F010	C099	variant
C387	F010	C099	variant
C033	F011	C171	variant
C036	F011	C171	variant
C064	F011	C171	variant
C121	F011	C171	variant
C122	F011	C171	variant
C125	F011	C171	variant
C171	F011	C171	representative
C279	F011	C171	variant
C316	F011	C171	variant
C185	F012	C312	variant
C216	F012	C312	variant
C276	F012	C312	variant
C312	F012	C312	representative
C369	F012	C312	variant
C373	F012	C312	variant
C396	F012	C312	variant
C485	F012	C312	variant
C180	F013	C220	variant
C210	F013	C220	variant
C220	F013	C220	representative
C388	F013	C220	variant
C393	F013	C220	variant
C049	F014	C049	representative
C310	F014	C049	variant
C330	F014	C049	variant
C434	F014	C049	variant
C494	F014	C049	variant
C014	F015	C074	variant
C074	F015	C074	representative
C082	F015	C074	variant
