left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C426	C445	0.705609	0.846942	0.559161	0.378289	0.765611	0.772206	0.936444	mutual_knn
C183	C303	0.700252	0.761706	0.582143	0.573628	0.873929	0.753544	0.867713	mutual_knn
C266	C640	0.683851	0.789404	0.518673	0.42529	0.910182	0.803583	0.922178	mutual_knn
C009	C089	0.665966	0.694274	0.562	0.586561	0.915724	0.789429	0.832053	mutual_knn
C289	C514	0.653232	0.724147	0.486566	0.501246	0.950639	0.720019	0.860693	mutual_knn
C428	C429	0.647251	0.65792	0.576861	0.572805	0.87952	0.790355	0.82121	mutual_knn
C058	C142	0.646177	0.679576	0.528169	0.551374	0.928013	0.709168	0.924082	mutual_knn
C024	C039	0.638933	0.710693	0.485879	0.500329	0.877902	0.661258	0.846786	mutual_knn
C015	C024	0.638369	0.677346	0.509039	0.614687	0.855162	0.674732	0.851668	mutual_knn
C028	C236	0.633301	0.665684	0.552031	0.466087	0.882405	0.712117	0.870761	mutual_knn
C029	C065	0.631993	0.60867	0.534798	0.70823	0.963952	0.698336	0.79961	mutual_knn
C001	C098	0.628206	0.65997	0.531996	0.453507	0.932717	0.800936	0.928517	mutual_knn
C007	C072	0.624837	0.594899	0.553199	0.712307	0.901975	0.827106	0.817929	mutual_knn
C010	C170	0.624138	0.616714	0.568089	0.613448	0.840096	0.824607	0.819074	mutual_knn
C015	C039	0.616354	0.654847	0.479014	0.530248	0.922009	0.654863	0.818394	mutual_knn
C012	C019	0.615836	0.618378	0.549664	0.509846	0.907625	0.713053	0.806224	mutual_knn
C169	C179	0.614188	0.629642	0.537966	0.502274	0.877497	0.769095	0.934094	mutual_knn
C042	C089	0.607167	0.604073	0.518225	0.555041	0.941593	0.708511	0.84746	mutual_knn
C031	C563	0.607083	0.649699	0.483627	0.448499	0.922958	0.80368	0.796342	mutual_knn
C037	C047	0.606862	0.64118	0.525709	0.390839	0.894754	0.705852	0.782815	mutual_knn
C132	C258	0.604721	0.574845	0.514181	0.683397	0.947041	0.680089	0.778421	mutual_knn
C045	C116	0.604398	0.567397	0.490952	0.763465	0.97068	0.704822	0.882545	mutual_knn
C081	C161	0.604133	0.569685	0.532108	0.610759	0.985827	0.776037	0.828128	mutual_knn
C094	C174	0.603821	0.62958	0.531433	0.463926	0.832082	0.715765	0.775289	mutual_knn
C022	C029	0.603773	0.595529	0.52537	0.548476	0.935497	0.690806	0.77904	mutual_knn
C056	C131	0.603609	0.586832	0.49082	0.671719	0.957756	0.718348	0.773573	mutual_knn
C266	C353	0.603444	0.72303	0.537635	0.240251	0.566139	0.701295	0.845745	mutual_knn
C364	C473	0.602095	0.561088	0.508317	0.743499	0.947061	0.739741	0.900385	mutual_knn
C072	C086	0.601976	0.621296	0.509068	0.514691	0.871391	0.684804	0.777606	mutual_knn
C334	C473	0.601578	0.578631	0.55746	0.521235	0.929007	0.774882	0.840247	mutual_knn
C266	C300	0.600091	0.669951	0.541651	0.237238	0.788961	0.803583	0.845745	mutual_knn
C020	C239	0.59891	0.668675	0.471178	0.353062	0.879124	0.656717	0.808395	mutual_knn
C353	C640	0.598539	0.778169	0.423156	0.30186	0.523217	0.697318	0.922178	mutual_knn
C028	C088	0.597658	0.595149	0.51138	0.594119	0.872573	0.680382	0.831921	mutual_knn
C017	C042	0.596827	0.643742	0.451483	0.490418	0.904698	0.63231	0.800267	mutual_knn
C300	C640	0.59338	0.717028	0.437569	0.22158	0.814371	0.624305	0.922178	mutual_knn
C202	C401	0.592515	0.602498	0.483924	0.568205	0.892679	0.660448	0.824847	mutual_knn
C170	C389	0.591396	0.576461	0.532085	0.619376	0.816026	0.712361	0.740102	mutual_knn
C186	C254	0.58987	0.587966	0.574495	0.35347	0.881917	0.748394	0.826578	mutual_knn
C309	C423	0.589593	0.623724	0.532907	0.336965	0.841625	0.724662	0.877035	mutual_knn
C146	C197	0.588296	0.582359	0.531484	0.487828	0.888889	0.694333	0.743838	mutual_knn
C010	C344	0.588155	0.55802	0.532388	0.617734	0.876548	0.750938	0.787144	mutual_knn
C009	C042	0.587322	0.588084	0.5093	0.50817	0.896729	0.712026	0.84746	mutual_knn
C046	C117	0.586427	0.588934	0.507731	0.473046	0.923361	0.698224	0.846687	mutual_knn
C043	C064	0.585621	0.558461	0.528072	0.546797	0.932896	0.700811	0.762218	mutual_knn
C111	C218	0.5854	0.636889	0.522122	0.369972	0.733214	0.690253	0.788228	mutual_knn
C009	C123	0.584518	0.606679	0.473668	0.523422	0.867361	0.648031	0.887862	mutual_knn
C042	C079	0.584471	0.600242	0.465813	0.521209	0.924856	0.644871	0.758314	mutual_knn
C309	C576	0.584203	0.58248	0.545021	0.50633	0.788241	0.765516	0.86417	mutual_knn
C138	C155	0.584141	0.528815	0.512575	0.725256	0.934353	0.711363	0.817207	mutual_knn
C009	C079	0.583958	0.584257	0.503371	0.474382	0.933804	0.717393	0.833903	mutual_knn
C033	C061	0.583595	0.565544	0.494845	0.579576	0.944121	0.725431	0.787777	mutual_knn
C089	C123	0.583117	0.623727	0.414814	0.514978	0.953116	0.637735	0.887862	mutual_knn
C475	C547	0.583029	0.628566	0.460042	0.486128	0.82121	0.647506	0.788986	mutual_knn
C043	C073	0.582048	0.518289	0.533465	0.681396	0.947237	0.704877	0.715944	mutual_knn
C033	C260	0.58043	0.583805	0.515845	0.407131	0.930608	0.683528	0.880919	mutual_knn
C197	C550	0.579947	0.575054	0.517407	0.565194	0.806784	0.6935	0.838882	mutual_knn
C211	C345	0.57895	0.577779	0.51086	0.513828	0.854199	0.697158	0.811063	mutual_knn
C015	C441	0.578945	0.594587	0.421587	0.655328	0.896421	0.672003	0.772021	mutual_knn
C211	C413	0.574431	0.581866	0.532625	0.375469	0.86164	0.699987	0.809794	mutual_knn
C286	C474	0.573944	0.615732	0.476951	0.408349	0.821584	0.660202	0.805602	mutual_knn
C243	C426	0.572631	0.578292	0.514019	0.494597	0.798199	0.690663	0.879768	mutual_knn
C024	C040	0.572247	0.595741	0.474958	0.410275	0.908622	0.671926	0.775843	mutual_knn
C006	C153	0.571525	0.567283	0.449847	0.600725	0.928571	0.725538	0.765898	mutual_knn
