candidate_id	family_id	representative_candidate_id	membership
C001	F001	C001	representative
C035	F001	C001	variant
C048	F001	C001	variant
C050	F001	C001	variant
C098	F001	C001	variant
C165	F001	C001	variant
C016	F002	C016	representative
C430	F002	C016	variant
C057	F003	C148	variant
C071	F003	C148	variant
C148	F003	C148	representative
C216	F003	C148	variant
C275	F003	C148	variant
C329	F003	C148	variant
C009	F004	C009	representative
C017	F004	C009	variant
C042	F004	C009	variant
C079	F004	C009	variant
C089	F004	C009	variant
C112	F004	C009	variant
C123	F004	C009	member
C189	F004	C009	variant
C245	F004	C009	variant
C246	F004	C009	variant
C396	F004	C009	variant
C266	F005	C266	representative
C300	F005	C266	variant
C353	F005	C266	variant
C640	F005	C266	member
C440	F006	C440	representative
C461	F006	C440	variant
C010	F007	C051	variant
C026	F007	C051	variant
C051	F007	C051	representative
C170	F007	C051	variant
C280	F007	C051	variant
C283	F007	C051	variant
C287	F007	C051	variant
C344	F007	C051	variant
C389	F007	C051	variant
C192	F008	C551	variant
C416	F008	C551	variant
C510	F008	C551	variant
C551	F008	C551	representative
C622	F008	C551	variant
C015	F009	C024	variant
C024	F009	C024	representative
C039	F009	C024	variant
C040	F009	C024	variant
C095	F009	C024	variant
C115	F009	C024	variant
C120	F009	C024	variant
C147	F009	C024	variant
C152	F009	C024	variant
C441	F009	C024	variant
C183	F010	C303	variant
C191	F010	C303	variant
C303	F010	C303	representative
C347	F010	C303	variant
C369	F010	C303	variant
C384	F010	C303	variant
C031	F011	C091	variant
C091	F011	C091	representative
C097	F011	C091	variant
C139	F011	C091	variant
C157	F011	C091	variant
C201	F011	C091	variant
C219	F011	C091	variant
C253	F011	C091	variant
C290	F011	C091	variant
C387	F011	C091	variant
C554	F011	C091	variant
C563	F011	C091	variant
C585	F011	C091	variant
C006	F012	C006	representative
C108	F012	C006	variant
C153	F012	C006	variant
C257	F012	C006	variant
C314	F012	C006	variant
C003	F013	C003	representative
C103	F013	C003	variant
C125	F013	C003	variant
C316	F013	C003	variant
C184	F014	C184	representative
C319	F014	C184	variant
C331	F014	C184	variant
C424	F014	C184	variant
C431	F014	C184	variant
C466	F014	C184	variant
C007	F015	C007	representative
C072	F015	C007	variant
C086	F015	C007	variant
C129	F015	C007	variant
C217	F015	C007	variant
C285	F015	C007	variant
C380	F015	C007	variant
C391	F015	C007	variant
C535	F015	C007	variant
C428	F016	C428	representative
C429	F016	C428	variant
C487	F016	C428	member
C545	F016	C428	variant
C099	F017	C099	representative
C190	F017	C099	variant
C033	F018	C260	variant
C061	F018	C260	variant
C122	F018	C260	variant
C135	F018	C260	variant
C231	F018	C260	variant
C249	F018	C260	variant
C260	F018	C260	representative
C341	F018	C260	variant
C499	F018	C260	variant
C528	F018	C260	variant
C111	F019	C218	variant
C186	F019	C218	variant
C218	F019	C218	representative
C254	F019	C218	variant
C304	F019	C218	variant
C475	F019	C218	variant
C517	F019	C218	variant
C523	F019	C218	variant
C547	F019	C218	variant
C593	F019	C218	variant
C080	F020	C080	representative
C140	F020	C080	variant
C454	F020	C080	variant
C513	F020	C080	variant
C053	F021	C154	variant
C062	F021	C154	variant
C150	F021	C154	variant
C154	F021	C154	representative
C268	F021	C154	variant
C282	F021	C154	variant
C311	F021	C154	variant
C451	F021	C154	variant
C519	F021	C154	variant
C020	F022	C020	representative
C058	F022	C020	variant
C141	F022	C020	variant
C142	F022	C020	variant
C149	F022	C020	variant
C166	F022	C020	variant
C239	F022	C020	variant
C272	F022	C020	variant
C623	F022	C020	variant
C013	F023	C029	variant
C022	F023	C029	variant
C029	F023	C029	representative
C065	F023	C029	variant
C092	F023	C029	variant
C127	F023	C029	variant
C171	F023	C029	variant
C188	F023	C029	variant
C255	F023	C029	variant
C269	F023	C029	variant
C376	F023	C029	variant
C459	F023	C029	variant
C626	F023	C029	variant
C074	F024	C074	representative
C259	F024	C074	variant
C302	F024	C074	variant
C326	F024	C074	variant
C449	F024	C074	variant
C468	F024	C074	variant
C503	F024	C074	variant
C537	F024	C074	variant
C133	F025	C514	variant
C199	F025	C514	variant
C233	F025	C514	variant
C289	F025	C514	variant
C339	F025	C514	variant
C355	F025	C514	variant
C491	F025	C514	variant
C514	F025	C514	representative
C583	F025	C514	variant
C060	F026	C202	variant
C130	F026	C202	variant
C168	F026	C202	variant
C194	F026	C202	variant
C202	F026	C202	representative
C208	F026	C202	variant
C235	F026	C202	variant
C337	F026	C202	variant
C401	F026	C202	variant
C456	F026	C202	variant
C467	F026	C202	variant
C636	F026	C202	variant
C177	F027	C177	representative
C214	F027	C177	variant
C556	F027	C177	variant
C621	F027	C177	variant
C646	F027	C177	variant
C375	F028	C375	representative
C399	F028	C375	variant
C541	F028	C375	variant
C324	F029	C570	variant
C340	F029	C570	variant
C463	F029	C570	variant
C570	F029	C570	representative
C581	F029	C570	variant
C594	F029	C570	variant
C052	F030	C197	variant
C132	F030	C197	variant
C137	F030	C197	variant
C146	F030	C197	variant
C197	F030	C197	representative
C209	F030	C197	variant
C258	F030	C197	variant
C437	F030	C197	variant
C460	F030	C197	variant
C550	F030	C197	variant
C557	F030	C197	variant
C603	F030	C197	variant
C662	F030	C197	variant
C083	F031	C212	variant
C212	F031	C212	representative
C263	F031	C212	variant
C271	F031	C212	variant
C307	F031	C212	variant
C332	F031	C212	variant
C411	F031	C212	variant
C579	F031	C212	variant
C639	F031	C212	variant
C027	F032	C081	variant
C081	F032	C081	representative
C084	F032	C081	variant
C090	F032	C081	variant
C107	F032	C081	variant
C134	F032	C081	variant
C161	F032	C081	variant
C172	F032	C081	variant
C228	F032	C081	variant
C379	F032	C081	variant
C470	F032	C081	variant
C075	F033	C075	representative
C163	F033	C075	variant
C226	F033	C075	variant
C247	F033	C075	variant
C368	F033	C075	variant
C373	F033	C075	variant
C433	F033	C075	variant
C540	F033	C075	variant
C625	F033	C075	variant
C632	F033	C075	variant
C173	F034	C173	representative
C299	F034	C173	variant
C333	F034	C173	variant
C520	F034	C173	variant
C559	F034	C173	variant
C627	F034	C173	variant
C658	F034	C173	variant
C030	F035	C030	representative
C055	F035	C030	variant
C069	F035	C030	variant
C106	F035	C030	variant
C156	F035	C030	variant
C196	F035	C030	variant
C206	F035	C030	variant
C261	F035	C030	variant
C374	F035	C030	variant
C409	F035	C030	variant
C450	F035	C030	variant
C502	F035	C030	variant
C338	F036	C338	representative
C342	F036	C338	variant
C412	F036	C338	variant
C504	F036	C338	variant
C511	F036	C338	variant
C590	F036	C338	variant
C619	F036	C338	variant
C652	F036	C338	variant
C349	F037	C546	variant
C501	F037	C546	variant
C546	F037	C546	representative
C571	F037	C546	variant
C004	F038	C004	representative
C014	F038	C004	variant
C023	F038	C004	variant
C037	F038	C004	variant
C045	F038	C004	variant
C047	F038	C004	variant
C116	F038	C004	variant
C121	F038	C004	variant
C144	F038	C004	variant
C318	F038	C004	variant
C420	F038	C004	variant
C443	F038	C004	variant
C479	F038	C004	variant
C530	F038	C004	variant
C025	F039	C059	variant
C059	F039	C059	representative
C164	F039	C059	variant
C317	F039	C059	variant
C334	F039	C059	variant
C356	F039	C059	variant
C360	F039	C059	variant
C364	F039	C059	variant
C439	F039	C059	variant
C473	F039	C059	variant
C512	F039	C059	variant
C012	F040	C012	representative
C019	F040	C012	variant
C021	F040	C012	variant
C032	F040	C012	variant
C036	F040	C012	variant
C038	F040	C012	variant
C043	F040	C012	variant
C046	F040	C012	variant
C063	F040	C012	variant
C064	F040	C012	variant
C067	F040	C012	variant
C073	F040	C012	variant
C076	F040	C012	variant
C085	F040	C012	variant
C117	F040	C012	variant
C124	F040	C012	variant
C160	F040	C012	variant
C182	F040	C012	variant
C213	F040	C012	variant
C230	F040	C012	variant
C238	F040	C012	variant
C240	F040	C012	variant
C250	F040	C012	variant
C279	F040	C012	variant
C321	F040	C012	variant
C335	F040	C012	variant
C343	F040	C012	variant
C371	F040	C012	variant
C381	F040	C012	variant
C438	F040	C012	variant
C264	F041	C301	variant
C301	F041	C301	representative
C462	F041	C301	variant
C515	F041	C301	variant
C600	F041	C301	variant
C187	F042	C286	variant
C286	F042	C286	representative
C425	F042	C286	variant
C432	F042	C286	variant
C474	F042	C286	variant
C489	F042	C286	variant
C492	F042	C286	variant
C175	F043	C180	variant
C180	F043	C180	representative
C350	F043	C180	variant
C408	F043	C180	variant
C410	F043	C180	variant
C414	F043	C180	variant
C453	F043	C180	variant
C455	F043	C180	variant
C505	F043	C180	variant
C564	F043	C180	variant
C589	F043	C180	variant
C612	F043	C180	variant
C649	F043	C180	variant
C664	F043	C180	variant
C011	F044	C056	variant
C054	F044	C056	variant
C056	F044	C056	representative
C068	F044	C056	variant
C070	F044	C056	variant
C082	F044	C056	variant
C100	F044	C056	variant
C113	F044	C056	variant
C131	F044	C056	variant
C181	F044	C056	variant
C220	F044	C056	variant
C251	F044	C056	variant
C276	F044	C056	variant
C469	F044	C056	variant
C471	F044	C056	variant
C118	F045	C118	representative
C270	F045	C118	variant
C308	F045	C118	variant
C398	F045	C118	variant
C606	F045	C118	variant
C452	F046	C452	representative
C548	F046	C452	variant
C598	F046	C452	variant
C624	F046	C452	variant
C644	F046	C452	variant
C096	F047	C295	variant
C193	F047	C295	variant
C248	F047	C295	variant
C294	F047	C295	variant
C295	F047	C295	representative
C377	F047	C295	variant
C402	F047	C295	variant
C482	F047	C295	variant
C493	F047	C295	variant
C578	F047	C295	variant
C601	F047	C295	variant
C616	F047	C295	variant
C306	F048	C306	representative
C361	F048	C306	variant
C406	F048	C306	variant
C419	F048	C306	variant
C614	F048	C306	variant
C138	F049	C138	representative
C155	F049	C138	variant
C158	F049	C138	variant
C204	F049	C138	variant
C273	F049	C138	variant
C325	F049	C138	variant
C354	F049	C138	member
C417	F049	C138	variant
C109	F050	C423	variant
C309	F050	C423	variant
C423	F050	C423	representative
C507	F050	C423	variant
C572	F050	C423	variant
C576	F050	C423	variant
C602	F050	C423	variant
C656	F050	C423	variant
C002	F051	C002	representative
C005	F051	C002	variant
C008	F051	C002	variant
C101	F051	C002	variant
C200	F051	C002	variant
C210	F051	C002	member
C215	F051	C002	variant
C291	F051	C002	variant
C383	F051	C002	variant
C418	F051	C002	variant
C198	F052	C397	variant
C222	F052	C397	variant
C274	F052	C397	variant
C357	F052	C397	variant
C358	F052	C397	variant
C382	F052	C397	variant
C397	F052	C397	representative
C478	F052	C397	variant
C518	F052	C397	variant
C529	F052	C397	variant
C633	F052	C397	variant
C105	F053	C105	representative
C143	F053	C105	variant
C145	F053	C105	member
C169	F053	C105	variant
C179	F053	C105	variant
C195	F053	C105	variant
C207	F053	C105	variant
C296	F053	C105	variant
C403	F053	C105	variant
C421	F053	C105	variant
C560	F053	C105	variant
C049	F054	C087	variant
C087	F054	C087	representative
C093	F054	C087	variant
C104	F054	C087	variant
C114	F054	C087	variant
C119	F054	C087	variant
C178	F054	C087	variant
C185	F054	C087	variant
C252	F054	C087	variant
C328	F054	C087	variant
C346	F054	C087	variant
C422	F054	C087	variant
C484	F054	C087	variant
C597	F054	C087	variant
C110	F055	C237	variant
C237	F055	C237	representative
C241	F055	C237	variant
C284	F055	C237	variant
C366	F055	C237	variant
C378	F055	C237	variant
C385	F055	C237	variant
C404	F055	C237	variant
C481	F055	C237	variant
C552	F055	C237	variant
C562	F055	C237	variant
C604	F055	C237	variant
C605	F055	C237	variant
C078	F056	C136	variant
C136	F056	C136	representative
C288	F056	C136	variant
C312	F056	C136	variant
C351	F056	C136	variant
C370	F056	C136	variant
C372	F056	C136	variant
C400	F056	C136	variant
C415	F056	C136	variant
C442	F056	C136	variant
C457	F056	C136	variant
C465	F056	C136	variant
C538	F056	C136	variant
C565	F056	C136	variant
C293	F057	C486	variant
C320	F057	C486	variant
C386	F057	C486	variant
C427	F057	C486	variant
C447	F057	C486	variant
C480	F057	C486	variant
C485	F057	C486	variant
C486	F057	C486	representative
C488	F057	C486	variant
C532	F057	C486	variant
C577	F057	C486	variant
C608	F057	C486	variant
C655	F057	C486	variant
C663	F057	C486	variant
C018	F058	C018	representative
C221	F058	C018	variant
C225	F058	C018	variant
C267	F058	C018	variant
C292	F058	C018	variant
C298	F058	C018	variant
C336	F058	C018	variant
C573	F058	C018	variant
C599	F058	C018	variant
C034	F059	C094	variant
C041	F059	C094	variant
C094	F059	C094	representative
C102	F059	C094	variant
C174	F059	C094	variant
C176	F059	C094	variant
C322	F059	C094	variant
C323	F059	C094	variant
C352	F059	C094	variant
C388	F059	C094	variant
C393	F059	C094	variant
C448	F059	C094	variant
C458	F059	C094	variant
C495	F059	C094	variant
C648	F059	C094	variant
C405	F060	C472	variant
C472	F060	C472	representative
C539	F060	C472	variant
C638	F060	C472	variant
C028	F061	C028	representative
C044	F061	C028	variant
C066	F061	C028	variant
C088	F061	C028	variant
C128	F061	C028	variant
C162	F061	C028	variant
C203	F061	C028	variant
C229	F061	C028	variant
C232	F061	C028	variant
C236	F061	C028	variant
C265	F061	C028	variant
C278	F061	C028	variant
C310	F061	C028	variant
C362	F061	C028	variant
C592	F061	C028	variant
C596	F061	C028	variant
C609	F061	C028	variant
C635	F061	C028	variant
C367	F062	C367	representative
C494	F062	C367	variant
C516	F062	C367	variant
C544	F062	C367	variant
C558	F062	C367	variant
C561	F062	C367	variant
C587	F062	C367	variant
C591	F062	C367	variant
C607	F062	C367	variant
C617	F062	C367	variant
C629	F062	C367	variant
C641	F062	C367	variant
C651	F062	C367	variant
C654	F062	C367	variant
C660	F062	C367	variant
C151	F063	C426	variant
C243	F063	C426	variant
C365	F063	C426	variant
C426	F063	C426	representative
C445	F063	C426	member
C497	F063	C426	variant
C531	F063	C426	variant
C542	F063	C426	variant
C568	F063	C426	member
C159	F064	C159	representative
C281	F064	C159	variant
C313	F064	C159	variant
C490	F064	C159	variant
C496	F064	C159	variant
C533	F064	C159	variant
C611	F064	C159	variant
C618	F064	C159	variant
C642	F064	C159	variant
C661	F064	C159	variant
C567	F065	C567	representative
C659	F065	C567	variant
C234	F066	C234	representative
C359	F066	C234	variant
C525	F066	C234	variant
C588	F066	C234	variant
C205	F067	C526	variant
C297	F067	C526	variant
C526	F067	C526	representative
C566	F067	C526	variant
C582	F067	C526	variant
C628	F067	C526	variant
C647	F067	C526	variant
C394	F068	C444	variant
C395	F068	C444	variant
C444	F068	C444	representative
C477	F068	C444	variant
C498	F068	C444	variant
C536	F068	C444	variant
C549	F068	C444	variant
C569	F068	C444	variant
C584	F068	C444	variant
C620	F068	C444	variant
C630	F068	C444	variant
C643	F068	C444	variant
C227	F069	C483	variant
C483	F069	C483	representative
C586	F069	C483	variant
C615	F069	C483	variant
C637	F069	C483	variant
C645	F069	C483	variant
C653	F069	C483	variant
C077	F070	C390	variant
C223	F070	C390	variant
C224	F070	C390	variant
C327	F070	C390	member
C390	F070	C390	representative
C435	F070	C390	variant
C446	F070	C390	variant
C634	F070	C390	variant
C244	F071	C244	representative
C524	F071	C244	variant
C543	F071	C244	variant
C553	F071	C244	variant
C126	F072	C315	variant
C315	F072	C315	representative
C348	F072	C315	variant
C363	F072	C315	variant
C407	F072	C315	variant
C534	F072	C315	variant
C631	F072	C315	variant
C500	F073	C500	representative
C610	F073	C500	variant
C167	F074	C211	variant
C211	F074	C211	representative
C242	F074	C211	variant
C277	F074	C211	variant
C305	F074	C211	variant
C345	F074	C211	variant
C413	F074	C211	variant
C434	F074	C211	variant
C436	F074	C211	variant
C464	F074	C211	variant
C508	F074	C211	variant
C521	F074	C211	variant
C527	F074	C211	member
C595	F074	C211	variant
C613	F074	C211	member
C392	F075	C392	representative
C574	F076	C574	representative
C256	F077	C256	representative
C262	F077	C256	variant
C330	F077	C256	variant
C476	F077	C256	variant
C522	F077	C256	variant
C555	F077	C256	variant
C575	F077	C256	variant
C580	F077	C256	variant
C650	F077	C256	variant
C509	F078	C509	representative
C506	F079	C506	representative
C657	F080	C657	representative
C665	F081	C665	representative
