left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C021	C032	0.739894	0.826583	0.536894	0.661455	0.993884	0.706576	0.907011	mutual_knn
C032	C044	0.730136	0.835846	0.484101	0.7076	0.962223	0.690947	0.918177	mutual_knn
C021	C044	0.723686	0.839182	0.491722	0.615242	0.950542	0.706576	0.918177	mutual_knn
C024	C064	0.707937	0.789842	0.562709	0.450161	0.991868	0.723952	0.884383	mutual_knn
C021	C419	0.701855	0.836055	0.458019	0.506855	0.957364	0.711822	0.917405	mutual_knn
C001	C011	0.694119	0.693291	0.530856	0.882165	1.0	0.764921	0.827476	mutual_knn
C044	C117	0.693896	0.728198	0.528152	0.742867	0.970648	0.717011	0.918177	mutual_knn
C086	C438	0.693652	0.761326	0.521421	0.657109	0.908514	0.689959	0.944881	mutual_knn
C063	C104	0.690281	0.773839	0.550374	0.409961	0.972532	0.757144	0.913863	mutual_knn
C259	C325	0.687975	0.716829	0.55367	0.674479	0.960114	0.722216	0.953819	mutual_knn
C124	C183	0.684724	0.770181	0.456788	0.63578	0.990188	0.632217	0.8991	mutual_knn
C009	C228	0.682764	0.747217	0.513608	0.591375	0.959354	0.823798	0.880285	mutual_knn
C027	C064	0.680272	0.733995	0.539938	0.537675	0.97525	0.75284	0.880568	mutual_knn
C023	C064	0.680006	0.751361	0.522356	0.476185	1.0	0.724012	0.871051	mutual_knn
C404	C470	0.678769	0.773103	0.500745	0.444203	0.975739	0.697497	0.872342	mutual_knn
C095	C116	0.677985	0.734824	0.538479	0.498812	0.991484	0.725682	0.930189	mutual_knn
C064	C138	0.67746	0.777842	0.467957	0.503333	0.978185	0.655363	0.946089	mutual_knn
C126	C475	0.677106	0.712594	0.584163	0.471644	0.983959	0.758579	0.942654	mutual_knn
C050	C073	0.676939	0.68534	0.560024	0.662615	1.0	0.7182	0.837135	mutual_knn
C026	C031	0.676796	0.743984	0.529205	0.478853	0.981572	0.696425	0.873246	mutual_knn
C024	C138	0.676709	0.774823	0.464475	0.533659	0.965892	0.648554	0.946089	mutual_knn
C111	C265	0.67595	0.728531	0.549076	0.490817	0.9788	0.736684	0.861461	mutual_knn
C024	C027	0.674663	0.73131	0.535314	0.507255	0.97688	0.75284	0.880568	mutual_knn
C023	C024	0.673961	0.748648	0.518001	0.450506	0.991868	0.724012	0.871051	mutual_knn
C035	C037	0.672782	0.694452	0.550123	0.605189	1.0	0.721541	0.839818	mutual_knn
C037	C101	0.671736	0.722132	0.499907	0.621253	0.985728	0.684906	0.91627	mutual_knn
C032	C117	0.669707	0.718692	0.457372	0.742053	0.989443	0.690947	0.903116	mutual_knn
C550	C611	0.666177	0.742157	0.530985	0.380691	0.977338	0.730101	1.0	mutual_knn
C006	C073	0.663878	0.657288	0.545622	0.720081	0.995392	0.759281	0.798683	mutual_knn
C021	C117	0.661972	0.721157	0.464168	0.641124	0.980306	0.706576	0.907011	mutual_knn
C130	C616	0.661297	0.784658	0.444653	0.464658	0.891065	0.638896	1.0	mutual_knn
C010	C020	0.660153	0.661208	0.561105	0.638416	0.973758	0.730062	0.819317	mutual_knn
C127	C227	0.656253	0.7104	0.505597	0.51065	0.983092	0.708049	0.908432	mutual_knn
C010	C176	0.655254	0.655339	0.50941	0.747613	1.0	0.792883	0.937194	mutual_knn
C035	C101	0.652319	0.690442	0.487467	0.622853	0.985728	0.684906	0.91627	mutual_knn
C052	C212	0.649634	0.618751	0.592522	0.649908	0.975112	0.788306	0.869672	mutual_knn
C120	C273	0.648922	0.633075	0.564939	0.641439	0.987597	0.75022	0.790161	mutual_knn
