family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000152:B009	ب ل ل	B009	11,50	البلبلة والاختلاط
F001	core	quranic:root_000433:B004	خ ل ف	B004	55,63	كل واحد يأخذ طريقا غير طريق صاحبه
F001	core	quranic:root_000466:B002	د ر ء	B002	8	تدافع ومنازعة بين أطراف
F001	core	quranic:root_000775:B001	ش ت ت	B001	61	التفرق والشتات
F001	core	quranic:root_000777:B002	ش ج ر	B002	35	تشابك الخصومة والكلام
F001	core	quranic:root_001128:B006	ف ت ن	B006	63	قتل وحروب واختلاف
F001	core	quranic:root_001226:B008	ق س م	B008	53	هدنة قسامة
F001	core	quranic:root_001344:B005	ل ج ج	B005	40	لُجّة الأصوات
F001	core	quranic:root_001434:B001	م ع ع	B001	62	جلبة النار والحرب
F001	core	quranic:root_001564:B007	ن و ر	B007	35,40,57	النائرة بين القوم
F001	optional	quranic:root_000043:B009	ء ك ل	B009	61	الإفساد والنميمة بين الناس
F001	optional	quranic:root_000152:B005	ب ل ل	B005	11,50	الأبل في الخصومة والمنع
F001	optional	quranic:root_000170:B003	ب ي ن	B003	1,12,18,25,34,43,46,48,51,54,58,59,61,63	الوصلة القائمة بين الأطراف
F001	optional	quranic:root_000876:B002	ص ل ح	B002	5,32,55	الصلح إزالة النفار بين الناس
F001	optional	quranic:root_001130:B005	ف ت ي	B005	33	اختلاف الفتيان
F001	optional	quranic:root_001148:B002	ف ر ق	B002	47,48	تفريق وتشتيت إلى أجزاء
F001	optional	quranic:root_001344:B001	ل ج ج	B001	40	اللجاج والتمادي
F001	optional	quranic:root_001394:B001	م ء ي	B001	2	النميمة التي تفسد ما بين القوم
F002	core	quranic:root_000004:B001	ء ب د	B001	4,17,21	طول المدة والدوام
F002	core	quranic:root_000053:B008	ء م م	B008	61	الأمة حينا وزمانا
F002	core	quranic:root_000074:B006	ء ي ي	B006	1,18,34,46,58,59,61	أيان للزمان
F002	core	quranic:root_000131:B007	ب ع د	B007	5,33,47,55,58	بعيدات بين
F002	core	quranic:root_000170:B010	ب ي ن	B010	1,12,18,25,34,43,46,48,51,54,58,59,61,63	الوقت الواقع أثناء حال أو فعل
F002	core	quranic:root_000382:B001	ح ي ن	B001	58	وقت الشيء وأوانه
F002	core	quranic:root_000546:B004	ر ج ل	B004	24,31,37,45	زمان الرجل
F002	core	quranic:root_001332:B001	ك و ن	B001	2,6,7,9,16,17,24,32,49,51,62	وقوع الشيء وحضوره في زمان
F002	core	quranic:root_001414:B002	م ر ر	B002	58	الوقعة الزمنية والتكرار
F002	core	quranic:root_001700:B002	ي و م	B002	2,24,37,64	مدة من الزمان
F002	optional	quranic:root_000053:B016	ء م م	B016	61	أم حرف استفهام وإضراب
F002	optional	quranic:root_000055:B004	ء م ه	B004	61	الأُمّ والأُمَّهَة
F002	optional	quranic:root_000074:B004	ء ي ي	B004	1,18,34,46,58,59,61	أي للسؤال والتعيين
F002	optional	quranic:root_000382:B004	ح ي ن	B004	58	الإقامة حينا في مكان
F002	optional	quranic:root_000436:B003	خ ل و	B003	34	مضي الزمن وذهاب القرن
F002	optional	quranic:root_000527:B004	ذ و و	B004	3,5,12,16,27,30,44,47,55,58,59,61	ماذا للسؤال أو الموصول
F002	optional	quranic:root_000616:B002	ر ي ب	B002	50	صروف الدهر المريبة
F002	optional	quranic:root_001578:B013	ه ج ر	B013	22	البعد بعد الحول
F002	optional	quranic:root_001700:B003	ي و م	B003	2,24,37,64	كائنة اليوم وشدته
F002	rare	quranic:root_000009:B013	ء ت ي	B013	4,13,22,33,37,49,56	نَفاذ الرجل
F002	rare	quranic:root_000038:B006	ء ص ل	B006	36	أصل يفعل
F002	rare	quranic:root_000055:B005	ء م ه	B005	61	المعاهدة في الأمر
F002	rare	quranic:root_000056:B001	ء م و	B001	32	الأمة ذات العبودية
F002	rare	quranic:root_000056:B002	ء م و	B002	32	اتخاذ الأمة أو صيرورتها
F002	rare	quranic:root_000086:B005	ب ح ر	B005	40	الظهور في الفضاء
F002	rare	quranic:root_000281:B001	ج ي ء	B001	11,13,39	المجيء والحصول
F002	rare	quranic:root_000382:B003	ح ي ن	B003	58	جعل وقت معلوم للفعل
F002	rare	quranic:root_000478:B006	د ع و	B006	48,51,63	دواعي الدهر
F002	rare	quranic:root_000546:B002	ر ج ل	B002	24,31,37,45	الرجل الذكر
