left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C138	C267	0.778689	0.908886	0.571588	0.614278	0.913414	0.767461	1.0	mutual_knn
C479	C570	0.77272	0.913222	0.568806	0.59039	0.864284	0.733273	1.0	mutual_knn
C1232	C945	0.753337	0.905641	0.524508	0.573526	0.858116	0.692956	1.0	mutual_knn
C1029	C1210	0.746815	1.0	0.433271	0.296706	0.871627	0.605024	1.0	mutual_knn
C1140	C835	0.740993	0.843524	0.54592	0.661506	0.893039	0.714054	1.0	mutual_knn
C085	C280	0.739792	0.842894	0.562057	0.559194	0.938083	0.795898	1.0	mutual_knn
C167	C310	0.73659	0.817896	0.584365	0.613418	0.90991	0.774831	0.903167	mutual_knn
C069	C856	0.733906	0.792804	0.557745	0.737164	0.964644	0.846433	0.913839	mutual_knn
C456	C567	0.70956	0.77222	0.550907	0.634916	0.946864	0.789562	0.919855	mutual_knn
C1193	C945	0.70846	0.823192	0.554281	0.460646	0.845154	0.783404	1.0	mutual_knn
C042	C044	0.699434	0.838848	0.568482	0.373543	0.72111	0.894474	1.0	mutual_knn
C032	C039	0.698943	0.800905	0.544905	0.413328	0.936864	0.731039	0.958824	mutual_knn
C337	C637	0.694675	0.823733	0.496121	0.426025	0.913692	0.672988	0.949802	mutual_knn
C141	C147	0.692189	0.736724	0.601275	0.561983	0.872464	0.781565	0.902018	mutual_knn
C299	C456	0.691959	0.727542	0.550313	0.682085	0.948852	0.789562	0.919855	mutual_knn
C023	C506	0.69117	0.735221	0.528925	0.674108	0.974717	0.780634	0.910926	mutual_knn
C1067	C802	0.688338	0.85273	0.386931	0.518749	0.940192	0.649521	1.0	mutual_knn
C023	C229	0.685745	0.690453	0.515375	0.871945	0.987113	0.770493	0.822013	mutual_knn
C314	C443	0.681417	0.709813	0.582509	0.582464	0.935113	0.767639	0.898135	mutual_knn
C064	C511	0.681076	0.774886	0.508387	0.462653	0.948519	0.680584	0.958381	mutual_knn
C135	C375	0.680828	0.679514	0.574819	0.726854	0.959403	0.750076	0.828428	mutual_knn
C027	C090	0.680466	0.737331	0.579477	0.497566	0.88201	0.757992	0.878968	mutual_knn
C253	C725	0.678196	0.714021	0.561671	0.605721	0.921121	0.729779	0.914378	mutual_knn
C069	C084	0.670533	0.691828	0.558313	0.62436	0.946895	0.738609	0.946861	mutual_knn
C009	C089	0.668949	0.708759	0.566893	0.53158	0.913433	0.749172	0.880668	mutual_knn
C1179	C410	0.666013	0.756229	0.423989	0.683337	0.923681	0.621757	0.900226	mutual_knn
C377	C443	0.665108	0.694168	0.523815	0.663576	0.945223	0.74983	0.940652	mutual_knn
C085	C380	0.664353	0.756294	0.458186	0.555611	0.931891	0.690637	0.90604	mutual_knn
C511	C605	0.661519	0.711333	0.51981	0.554668	0.944423	0.686322	0.847127	mutual_knn
C544	C590	0.661132	0.705728	0.559991	0.477727	0.924984	0.723616	0.846687	mutual_knn
C027	C058	0.661046	0.730405	0.571234	0.413078	0.831655	0.757992	0.878968	mutual_knn
C256	C474	0.659877	0.725318	0.540391	0.47023	0.880771	0.734215	0.866761	mutual_knn
C040	C241	0.659844	0.713567	0.567403	0.459841	0.868551	0.835971	0.917791	mutual_knn
C624	C705	0.659535	0.656688	0.511482	0.795441	0.982022	0.71052	0.911846	mutual_knn
C091	C642	0.655591	0.690007	0.511982	0.608516	0.961409	0.730202	0.918404	mutual_knn
C058	C090	0.655569	0.689678	0.544147	0.551157	0.923702	0.711026	0.82065	mutual_knn
