candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8536	liability / sufficiency / surety / guarantee	29	12	15	31	0.06625506	0.3069	1.0	0.6774	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,34,35	ب ل غ ت ب ع ت ل و ج ز ي ح م ل ح و ل ص ب ر غ ن ي ق ب ل ق و م ك ف ي ك و ن	kw:liability(78.5549); kw:sufficiency(67.7508); kw:surety(63.4603); kw:guarantee(61.531); kw:contract(49.2484); theme:law_governance/obligation_contract(48.0085); kw:adequacy(46.5929); kw:provision(45.3359)	ت ل و:B004:ذمة أو حق يتبع صاحبه → ح و ل:B010:إحالة الدين إلى غير صاحبه
C002	0.8491	residence / space_form_boundary/place_location / station / dwelling	28	14	16	36	0.06278438	0.3077	0.9722	0.75	2,4,5,6,8,9,10,11,13,14,15,16,18,19,20,21,22,23,25,26,27,28,29,30,31,33,34,35	ء خ ذ ر ب ب ر ب ع س ك ن ص ر ف غ ف ر غ ن ي ق و م ك ل ل ك و ن ل ب ث م ك ن ن ز ل ن ع م	kw:residence(100.8813); theme:space_form_boundary/place_location(86.1815); kw:station(83.5576); kw:dwelling(67.1951); kw:habitation(61.7155); kw:abode(60.9791); kw:stay(59.9777); theme:land_water_sky/sky_astronomy(49.8781)	غ ف ر:B006:منزل قمري من ثلاثة أنجم → ء خ ذ:B008:أخذ القمر في منازله
C003	0.8489	submission / humility / ritual_belief/religion_worship / abasement	29	10	10	10	0.06601194	0.2222	1.0	1.0	2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,20,21,22,23,25,26,28,29,30,31,32,33,34	ء ل ه س ك ن ع ب د ق ر ء ك ف ر ك و ن م و ت ه و ن و ض ع ي د ي	kw:submission(121.4444); kw:humility(73.347); theme:ritual_belief/religion_worship(46.9587); kw:abasement(46.5929); kw:obedience(39.8493); kw:surrender(34.884); kw:religion(32.5067); kw:compliance(30.4895)	ء ل ه:B001:التعبد والمعبود → ع ب د:B003:العبادة والطاعة الخاضعة
C004	0.8486	space_form_boundary/place_location / residence / stay / habitation	29	13	17	40	0.06132882	0.303	0.95	0.725	2,3,4,5,6,7,9,10,11,13,14,15,16,18,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35	ء ر ض ء ي ي خ ل د ر ب ب ر ب ع س ك ن غ ن ي ق و م ك و ن ل ب ث م ك ن ن ز ل ن ع م	theme:space_form_boundary/place_location(131.1458); kw:residence(113.4914); kw:stay(74.9722); kw:habitation(74.0586); kw:station(69.6314); kw:dwelling(67.1951); kw:abode(60.9791); kw:place(51.5428)	ك و ن:B002:المكان والمكانة من الكون → م ك ن:B004:مكانة المرء وحاله
C005	0.8363	liability / surety / guarantee / compensation	24	12	13	26	0.06148355	0.3377	1.0	0.6538	3,4,6,7,8,9,10,11,12,14,15,16,17,18,20,22,24,26,27,28,29,30,34,35	ت ب ع ت ل و ح ق ق ح م ل ح و ل ص ب ر غ ي ر ق ب ل ق ض ي ك ف ي ك و ن و د ي	kw:liability(78.5549); kw:surety(63.4603); kw:guarantee(61.531); kw:compensation(54.9176); kw:indemnity(52.326); kw:contract(49.2484); theme:law_governance/obligation_contract(48.0085); kw:claim(41.9894)	ت ل و:B004:ذمة أو حق يتبع صاحبه → ح و ل:B010:إحالة الدين إلى غير صاحبه
C006	0.8332	milk / food / yield / freshness	23	10	10	12	0.0593177	0.2667	1.0	1.0	3,4,5,6,7,8,9,10,13,15,17,18,20,21,23,25,27,29,30,31,32,34,35	ء ث ر ء و ل ح ق ق د ع و ر ب ب ر س ل ش ك ر ش ه د ص ر ف ع ب د	kw:milk(45.9637); kw:food(35.644); kw:yield(30.4895); kw:freshness(28.4462); kw:substance(27.7169); kw:sweetness(27.7169); kw:udder(26.4674); kw:residue(25.2924)	ر ب ب:B006:رُبّ خاثر وإصلاح به → ء و ل:B005:خثور السائل وانعقاده في آخر أمره
C007	0.8299	space_form_boundary/place_location / residence / habitation / station	25	13	15	31	0.06338727	0.3039	0.9677	0.7419	2,4,5,6,9,10,11,13,14,15,16,18,20,21,22,23,25,26,27,28,29,30,31,34,35	ب ن ي ج و ر ر ب ب ر ب ع س ك ن غ ن ي ق ر ء ق ر ي ق و م ك و ن ل ب ث م ك ن ن ز ل	theme:space_form_boundary/place_location(108.6637); kw:residence(100.8813); kw:habitation(86.4017); kw:station(69.6314); kw:community(67.4508); kw:dwelling(67.1951); kw:abode(60.9791); kw:stay(59.9777)	ك و ن:B002:المكان والمكانة من الكون → م ك ن:B004:مكانة المرء وحاله
C008	0.8296	language / articulation / tongue / expression	25	11	17	47	0.05991478	0.3643	1.0	0.5957	3,4,7,8,9,10,11,12,13,15,17,18,19,21,22,23,24,25,28,29,30,32,33,34,35	ب ل غ ب ل ل ب ي ن ذ ك ر ع ر ب ع ي ي ف ص ل ق و ل ك ل ل ل س ن ل ك ن	kw:language(111.2635); kw:articulation(88.6319); kw:tongue(77.7634); kw:expression(75.2399); theme:language_communication/language_speech(74.2527); kw:rhetoric(70.9391); kw:speech(65.6891); kw:clarity(65.2377)	ل س ن:B003:اللسن والفصاحة → ب ل غ:B004:الفصاحة التي تبلغ المراد
C009	0.8274	answer / affirmation / question / language_communication/communication	28	12	14	23	0.06144522	0.2584	1.0	0.7826	2,3,4,5,7,8,10,11,12,13,15,16,17,18,21,22,23,24,25,26,27,28,30,31,32,33,34,35	ء ج ل ء ل ه ء م م ء م ن ء ي ي ب ل ي ج و ب ر ء ي ر ج ع ص د ق ن ع م ه ا ء	kw:answer(77.6548); kw:affirmation(64.2228); kw:question(62.1239); theme:language_communication/communication(59.4925); kw:assent(53.6648); kw:confirmation(50.3071); kw:dialogue(48.7992); kw:deixis(47.5952)	ء ج ل:B003:جواب التصديق أجل → ن ع م:B004:الجواب بنعم والتصديق
C010	0.8223	space_form_boundary/place_location / residence / habitation / station	25	12	17	36	0.06572629	0.2812	0.9444	0.8056	2,4,5,6,9,10,11,13,14,15,16,18,20,21,22,23,25,26,28,29,30,31,33,34,35	خ ل د ر ب ب ر ب ع س ك ن غ ن ي ق د ر ق و م ك و ن ل ب ث م ك ن ن ز ل و ض ع	theme:space_form_boundary/place_location(112.4107); kw:residence(88.2711); kw:habitation(74.0586); kw:station(69.6314); kw:dwelling(67.1951); kw:abode(60.9791); kw:stay(59.9777); kw:hierarchy(43.4607)	م ك ن:B005:اقتدار وتمكين → ق د ر:B003:تمكن يبلغ بصاحبه الفعل والملك
