family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000018:B008	ء خ ذ	B008	15,19,20	أخذ القمر في منازله
F001	core	quranic:root_000128:B008	ب ط ن	B008	24	البطين بطن الحمل
F001	core	quranic:root_000458:B013	د ب ر	B013	22	الدبران تابع الثريا
F001	core	quranic:root_000766:B012	س و ي	B012	29	ليلة استواء القمر
F001	core	quranic:root_001049:B005	ع م ي	B005	17	عماء وسحاب مظلم
F001	core	quranic:root_001096:B006	غ ف ر	B006	2,11,14,29	منزل قمري من ثلاثة أنجم
F001	core	quranic:root_001248:B010	ق ل ب	B010	4,11,12,18,26	قلب العقرب النجم
F001	core	quranic:root_001315:B005	ك ل ل	B005	21,26,28	الإكليل وما يحيط
F001	core	quranic:root_001492:B003	ن ز ل	B003	4,18,26	المنزل والمنزلة
F001	core	quranic:root_001525:B007	ن ع م	B007	2	ما سمي نعامة تشبيها بالهيئة
F001	optional	quranic:root_000128:B001	ب ط ن	B001	24	بطن الشيء وداخله
F001	optional	quranic:root_000128:B010	ب ط ن	B010	24	مباشرة البطن للبطن
F001	optional	quranic:root_000175:B008	ت ب ع	B008	15	التابع الحسي
F001	optional	quranic:root_000188:B004	ت م م	B004	2	بلوغ الأجل والمقدار
F001	optional	quranic:root_000266:B007	ج ن ن	B007	5,17	الجنين المستور في البطن
F001	optional	quranic:root_000323:B004	ح س ن	B004	16	أسماء الحسن للمواضع والأجسام
F001	optional	quranic:root_000350:B003	ح ل ق	B003	27	الحلقة والدوران
F001	optional	quranic:root_000351:B010	ح ل ل	B010	25	حِلّان الوليد
F001	optional	quranic:root_000464:B007	د خ ل	B007	5,17,25,27	إدخال الإبل في الشرب مرة أخرى
F001	optional	quranic:root_000531:B011	ر ء ي	B011	27,29	راية منصوبة
F001	optional	quranic:root_000552:B003	ر ح م	B003	14,25,29	رَحِم الأنثى
F001	optional	quranic:root_000745:B004	س م و	B004	4,7,14	السماء وما علا فأظل
F001	optional	quranic:root_000946:B006	ط ل ق	B006	15	إبل مرسلة للرعي والماء
F001	optional	quranic:root_000946:B007	ط ل ق	B007	15	سهولة زمن وجو
F001	optional	quranic:root_000965:B009	ظ ف ر	B009	24	الأظفار كواكب صغار
F001	optional	quranic:root_000994:B009	ع ذ ب	B009	6,14,16,17,25	العذابة والرحم والخرج بعد الولد
F001	optional	quranic:root_000999:B011	ع ر ر	B011	25	المعرة في السماء
F001	optional	quranic:root_001040:B002	ع ل م	B002	4,18,25,26,27	أثر يميز الشيء ويهدي إليه
F001	optional	quranic:root_001198:B014	ق ب ل	B014	15,16,23	سقي على أفواه الإبل
F001	optional	quranic:root_001207:B007	ق د م	B007	2	المقدمة والقوادم
F001	optional	quranic:root_001212:B008	ق ر ب	B008	18,27	ليلة القرب وطلب الماء
F001	optional	quranic:root_001248:B009	ق ل ب	B009	4,11,12,18,26	الحية البيضاء المشبهة بالقلب
F001	optional	quranic:root_001273:B012	ق و م	B012	2,12,16,20	آلة قائمة وجزء قائم
F001	optional	quranic:root_001533:B005	ن ف س	B005	10	خروج الولد ودم النفاس
F001	optional	quranic:root_001630:B010	و ج ه	B010	29	الولادة باليدين أولا
F002	core	quranic:root_000027:B005	ء ز ر	B005	29	كناية الإزار
F002	core	quranic:root_000120:B003	ب ش ر	B003	8	التقاء البشرة بالبشرة
F002	core	quranic:root_000209:B005	ث و ب	B005	18	الثيب: من زالت بكارته أو رجع عن الزوج
