left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C128	C184	0.798908	0.948659	0.506608	0.761532	0.964429	0.676491	1.0	mutual_knn
C001	C031	0.760328	0.80812	0.577818	0.849478	0.97975	0.743989	0.930072	mutual_knn
C1083	C596	0.74862	0.845129	0.537813	0.710606	0.936508	0.737369	1.0	mutual_knn
C175	C517	0.748582	0.892072	0.511143	0.594637	0.897391	0.703076	1.0	mutual_knn
C041	C293	0.748062	0.902172	0.446619	0.669733	0.960169	0.673949	1.0	mutual_knn
C004	C061	0.746095	0.769873	0.596208	0.840695	0.982266	0.834005	0.906547	mutual_knn
C629	C972	0.732638	0.79092	0.556739	0.756251	0.945313	0.717948	1.0	mutual_knn
C020	C194	0.732405	0.864907	0.496906	0.566632	0.942158	0.746212	0.932866	mutual_knn
C078	C179	0.719466	0.748953	0.549102	0.819462	0.983123	0.72928	0.906526	mutual_knn
C296	C893	0.710451	0.722055	0.602749	0.758305	0.927686	0.784092	0.851763	mutual_knn
C063	C280	0.709196	0.83859	0.536447	0.454043	0.835629	0.69923	1.0	mutual_knn
C184	C550	0.706179	0.84391	0.440024	0.613268	0.908898	0.668585	1.0	mutual_knn
C042	C135	0.702692	0.868083	0.510617	0.307254	0.847403	0.73699	0.931199	mutual_knn
C004	C249	0.702491	0.705396	0.54893	0.856565	0.994571	0.823449	0.863506	mutual_knn
C048	C129	0.69971	0.733163	0.494505	0.84998	0.997792	0.664638	0.940404	mutual_knn
C1001	C718	0.696769	0.793607	0.525227	0.534166	0.889807	0.720843	0.921592	mutual_knn
C184	C193	0.693705	0.788662	0.475747	0.675705	0.890794	0.668585	1.0	mutual_knn
C128	C550	0.691823	0.807051	0.443435	0.617227	0.935441	0.676491	0.948659	mutual_knn
C1341	C728	0.688385	0.746269	0.580805	0.542946	0.867149	0.846069	1.0	mutual_knn
C002	C014	0.687995	0.668039	0.547936	0.904138	0.991812	0.711635	0.921659	mutual_knn
C046	C309	0.685365	0.729353	0.531509	0.688874	0.923482	0.707409	0.895212	mutual_knn
C068	C087	0.683866	0.764051	0.545257	0.449678	0.932961	0.730087	0.873605	mutual_knn
C128	C193	0.682547	0.756378	0.479737	0.680515	0.923856	0.676491	0.948659	mutual_knn
C234	C497	0.679581	0.837049	0.53628	0.318597	0.68313	0.788235	0.93786	mutual_knn
C002	C182	0.678027	0.681306	0.511893	0.860991	0.977073	0.798624	0.879029	mutual_knn
C025	C297	0.677892	0.811281	0.526839	0.302154	0.839841	0.72263	0.94154	mutual_knn
C018	C042	0.676653	0.826997	0.494865	0.335676	0.811279	0.696135	0.931199	mutual_knn
C020	C053	0.676615	0.683035	0.599011	0.602913	0.951027	0.752267	0.932866	mutual_knn
C1116	C801	0.676085	0.866951	0.467996	0.235207	0.7869	0.675181	1.0	mutual_knn
C015	C042	0.673255	0.823397	0.487595	0.373456	0.779325	0.681834	0.931199	mutual_knn
C060	C179	0.666856	0.711752	0.528637	0.592638	0.931252	0.693202	0.845685	mutual_knn
C016	C326	0.665354	0.689606	0.542384	0.627928	0.950424	0.819222	0.846061	mutual_knn
C112	C234	0.664869	0.754991	0.568148	0.41231	0.756978	0.788235	0.886198	mutual_knn
C486	C717	0.66448	0.652995	0.576945	0.697922	0.951068	0.765074	0.826555	mutual_knn
C1063	C1101	0.66341	0.733145	0.438684	0.717654	0.934671	0.647137	1.0	mutual_knn
C003	C082	0.663104	0.705719	0.490309	0.686288	0.945232	0.789706	1.0	mutual_knn
C016	C107	0.662167	0.656642	0.575374	0.690148	0.922193	0.835597	0.888942	mutual_knn
C132	C157	0.661353	0.616518	0.575995	0.825472	0.977486	0.782184	0.861398	mutual_knn
C042	C220	0.659669	0.75167	0.501731	0.559627	0.773524	0.724473	0.931199	mutual_knn
C015	C018	0.657025	0.783756	0.525448	0.341086	0.734034	0.696135	0.880816	mutual_knn
C1051	C1079	0.655658	0.868772	0.329388	0.457902	0.766657	0.507367	1.0	mutual_knn
C061	C189	0.654877	0.656132	0.530282	0.700073	0.977186	0.714486	0.895138	mutual_knn
C356	C388	0.654238	0.613625	0.571128	0.825176	0.935693	0.751634	0.857034	mutual_knn
C1037	C444	0.65293	0.654768	0.546858	0.65547	0.959412	0.720617	0.950604	mutual_knn
C016	C026	0.652817	0.649193	0.571268	0.651603	0.916794	0.76343	0.78946	mutual_knn
C337	C397	0.652763	0.710312	0.540592	0.488242	0.866053	0.720528	0.86274	mutual_knn
C004	C121	0.651114	0.610198	0.539237	0.860209	0.982226	0.754543	0.779983	mutual_knn
C254	C936	0.649976	0.700045	0.568561	0.489235	0.804617	0.831555	0.842355	mutual_knn
C027	C142	0.649314	0.614392	0.529753	0.846687	0.985236	0.719331	0.869451	mutual_knn
C060	C078	0.648058	0.655467	0.54714	0.624242	0.937582	0.72928	0.853147	mutual_knn
C044	C066	0.647762	0.667858	0.534175	0.620821	0.914986	0.709391	0.803902	mutual_knn
C1322	C859	0.64766	0.645263	0.555671	0.654464	0.928809	0.733063	1.0	mutual_knn
C003	C123	0.646463	0.717163	0.39533	0.732638	0.960187	0.685814	0.926017	mutual_knn
C162	C974	0.64583	0.693721	0.569161	0.410549	0.871665	0.811634	0.881649	mutual_knn
C009	C462	0.645498	0.729537	0.502783	0.47509	0.823853	0.7377	0.880726	mutual_knn
C374	C749	0.64471	0.649607	0.541043	0.678049	0.897888	0.712244	0.797676	mutual_knn
C025	C160	0.643261	0.778254	0.48335	0.246245	0.845043	0.713705	0.890281	mutual_knn
C053	C194	0.642966	0.677362	0.499584	0.616684	0.927413	0.752267	0.922315	mutual_knn
C014	C133	0.641023	0.684901	0.423757	0.758661	0.955798	0.610949	0.845869	mutual_knn
C239	C460	0.64101	0.650906	0.542778	0.627707	0.899532	0.738842	0.857219	mutual_knn
C058	C310	0.640656	0.653039	0.505395	0.705424	0.919756	0.73897	0.932406	mutual_knn
C122	C362	0.640567	0.576761	0.586279	0.786235	0.976795	0.763046	0.791789	mutual_knn
