left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P3913	P6410	0.651712	0.571149	0.644634	0.751335	0.939394	0.777778	0.75	mutual_knn
P13709	P21178	0.651281	0.584851	0.610209	0.845242	0.9	0.8	0.75	mutual_knn
P17845	P23641	0.649935	0.575865	0.592495	0.834229	1.0	0.8	0.75	mutual_knn
P5730	P9307	0.647731	0.606597	0.610375	0.732518	0.878788	0.777778	0.75	mutual_knn
P2269	P6203	0.647528	0.591331	0.603564	0.736295	0.965517	0.777778	0.75	mutual_knn
P2786	P6383	0.644175	0.564349	0.574479	0.891502	1.0	0.777778	0.75	mutual_knn
P13139	P21118	0.643323	0.575954	0.599122	0.838257	0.90625	0.8	0.75	mutual_knn
P2696	P7902	0.641539	0.602312	0.614864	0.737172	0.815789	0.777778	0.75	mutual_knn
P1868	P8195	0.641341	0.575603	0.599714	0.724201	1.0	0.777778	0.75	mutual_knn
P1244	P6149	0.641061	0.602048	0.612673	0.746224	0.810811	0.777778	0.75	mutual_knn
P2455	P6690	0.639771	0.560349	0.630786	0.727213	0.941176	0.777778	0.75	mutual_knn
P1113	P4496	0.639658	0.550556	0.581734	0.883007	1.0	0.777778	0.75	mutual_knn
P4001	P5152	0.639655	0.551186	0.574162	0.906651	1.0	0.777778	0.75	mutual_knn
P3279	P8195	0.638426	0.572867	0.600565	0.737713	0.966667	0.777778	0.75	mutual_knn
P0363	P1364	0.638268	0.587733	0.606293	0.737064	0.878788	0.777778	0.75	mutual_knn
P14019	P20374	0.637321	0.55909	0.580742	0.824709	1.0	0.8	0.75	mutual_knn
P2822	P7288	0.636806	0.555192	0.582274	0.911736	0.92	0.777778	0.75	mutual_knn
P20502	P9252	0.636247	0.596675	0.603961	0.76945	0.794118	0.833333	0.8	mutual_knn
P13047	P19362	0.635864	0.56079	0.586661	0.815105	0.966667	0.8	0.75	mutual_knn
P0305	P1364	0.634818	0.56894	0.596193	0.701277	1.0	0.777778	0.75	mutual_knn
P1290	P5465	0.634284	0.569401	0.58662	0.727362	1.0	0.777778	0.75	mutual_knn
P1838	P5768	0.634227	0.566813	0.593198	0.715421	1.0	0.777778	0.75	mutual_knn
P15946	P19455	0.634215	0.557244	0.589303	0.840959	0.931034	0.8	0.75	mutual_knn
P1942	P3227	0.634097	0.580929	0.602424	0.618303	1.0	0.777778	0.75	mutual_knn
P1372	P3302	0.633984	0.577461	0.587566	0.717048	0.967742	0.777778	0.75	mutual_knn
P1868	P5417	0.633545	0.588602	0.61244	0.607715	0.935484	0.777778	0.75	mutual_knn
P0688	P4982	0.633518	0.545648	0.584457	0.881779	0.952381	0.777778	0.75	mutual_knn
P10342	P16423	0.633346	0.557499	0.59547	0.837346	0.903226	0.8	0.75	mutual_knn
P13302	P14205	0.632409	0.523376	0.626325	0.776765	1.0	0.714286	0.666667	mutual_knn
P5081	P5316	0.632219	0.538068	0.593709	0.913812	0.909091	0.777778	0.75	mutual_knn
P7562	P9451	0.631299	0.55131	0.584685	0.903346	0.882353	0.777778	0.75	mutual_knn
P7395	P9654	0.630794	0.590842	0.599215	0.723329	0.828571	0.777778	0.75	mutual_knn
P0652	P6203	0.630426	0.577524	0.598622	0.735228	0.875	0.777778	0.75	mutual_knn
P1599	P5637	0.629993	0.592621	0.599673	0.564586	0.969697	0.777778	0.75	mutual_knn
P4320	P7507	0.629831	0.573033	0.601934	0.755751	0.857143	0.777778	0.75	mutual_knn
P2464	P4699	0.629358	0.578872	0.589709	0.710384	0.914286	0.777778	0.75	mutual_knn
P5592	P8330	0.628911	0.584099	0.5977	0.568715	1.0	0.777778	0.75	mutual_knn
P11191	P29780	0.628869	0.606656	0.615461	0.604626	0.8	1.0	1.0	mutual_knn
P14676	P8013	0.628833	0.56611	0.578039	0.751038	0.966667	0.833333	0.8	mutual_knn
P0357	P3286	0.628825	0.578934	0.599069	0.757732	0.828571	0.777778	0.75	mutual_knn
P5159	P7507	0.62874	0.577302	0.596534	0.744527	0.857143	0.777778	0.75	mutual_knn
P1077	P5939	0.628455	0.586548	0.601549	0.572995	0.966667	0.777778	0.75	mutual_knn
P0085	P0723	0.628242	0.562625	0.583725	0.707569	1.0	0.777778	0.75	mutual_knn
P4749	P6383	0.627584	0.574668	0.580701	0.711437	0.945946	0.777778	0.75	mutual_knn
P3180	P5961	0.627364	0.579884	0.595218	0.580899	1.0	0.777778	0.75	mutual_knn
P18948	P25556	0.627278	0.539593	0.587637	0.859314	0.928571	0.8	0.75	mutual_knn
P17511	P24479	0.627248	0.584327	0.600395	0.574965	0.966667	0.8	0.75	mutual_knn
P0697	P1858	0.627069	0.587152	0.605427	0.597744	0.911765	0.777778	0.75	mutual_knn
P4570	P7053	0.62696	0.531764	0.57084	0.878721	1.0	0.777778	0.75	mutual_knn
P5552	P7807	0.626785	0.555415	0.580264	0.737552	1.0	0.777778	0.75	mutual_knn
P3243	P6832	0.626421	0.583319	0.594213	0.559529	1.0	0.777778	0.75	mutual_knn
P2405	P4501	0.626393	0.535009	0.582263	0.885138	0.933333	0.777778	0.75	mutual_knn
P16677	P9219	0.62632	0.570433	0.582318	0.754909	0.903226	0.833333	0.8	mutual_knn
P1301	P3545	0.626229	0.574987	0.598343	0.580647	1.0	0.777778	0.75	mutual_knn
P2454	P5939	0.626175	0.583973	0.603763	0.585217	0.935484	0.777778	0.75	mutual_knn
P0803	P5398	0.626055	0.577025	0.595404	0.611276	0.96875	0.777778	0.75	mutual_knn
P19100	P24725	0.626016	0.540963	0.569676	0.831967	1.0	0.8	0.75	mutual_knn
P1855	P5025	0.625906	0.564493	0.586667	0.713124	0.952381	0.777778	0.75	mutual_knn
P0659	P3918	0.625896	0.58442	0.596371	0.573025	0.96875	0.777778	0.75	mutual_knn
P2579	P5574	0.625801	0.57049	0.591378	0.73209	0.888889	0.777778	0.75	mutual_knn
P14296	P15971	0.62579	0.532341	0.584865	0.81534	1.0	0.8	0.75	mutual_knn
P2227	P6119	0.625715	0.57737	0.587635	0.741157	0.861111	0.777778	0.75	mutual_knn
P17128	P24664	0.625608	0.531147	0.585445	0.816858	1.0	0.8	0.75	mutual_knn
P5289	P9151	0.625399	0.56167	0.575654	0.711688	1.0	0.777778	0.75	mutual_knn
P1374	P6388	0.625133	0.565222	0.59193	0.736078	0.9	0.777778	0.75	mutual_knn
P0744	P3228	0.624924	0.58027	0.594317	0.587333	0.970588	0.777778	0.75	mutual_knn
P1693	P5067	0.62488	0.5533	0.597209	0.74564	0.923077	0.777778	0.75	mutual_knn
P0909	P3315	0.624671	0.577352	0.593245	0.572269	1.0	0.777778	0.75	mutual_knn
P16478	P21209	0.62462	0.534749	0.573126	0.833887	1.0	0.8	0.75	mutual_knn
P10452	P18234	0.624568	0.560756	0.57742	0.734643	0.966667	0.833333	0.8	mutual_knn
P0177	P2346	0.624304	0.553529	0.581785	0.715915	1.0	0.777778	0.75	mutual_knn
P0773	P6401	0.624269	0.575589	0.59783	0.560133	1.0	0.777778	0.75	mutual_knn
P3741	P6518	0.624205	0.575229	0.598377	0.591458	0.967742	0.777778	0.75	mutual_knn
P0134	P1744	0.624112	0.556194	0.580992	0.704772	1.0	0.777778	0.75	mutual_knn
P0470	P1421	0.624076	0.551369	0.577711	0.737607	1.0	0.777778	0.75	mutual_knn
P2899	P5939	0.624014	0.580576	0.59973	0.593004	0.935484	0.777778	0.75	mutual_knn
P19536	P23240	0.623966	0.545085	0.571553	0.817596	0.96875	0.8	0.75	mutual_knn
P17037	P17376	0.623843	0.52517	0.576713	0.856676	1.0	0.8	0.75	mutual_knn
P15168	P22378	0.623842	0.577159	0.598194	0.582005	0.965517	0.8	0.75	mutual_knn
P4363	P6766	0.623715	0.571479	0.582607	0.709698	0.916667	0.777778	0.75	mutual_knn
P0171	P2718	0.623599	0.55899	0.580327	0.720638	0.96875	0.777778	0.75	mutual_knn
P18033	P25300	0.623454	0.51292	0.593692	0.848474	1.0	0.8	0.75	mutual_knn
