left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0877	P4119	0.653617	0.566174	0.596464	0.900763	1.0	0.777778	0.75	mutual_knn
P0811	P3507	0.653223	0.576476	0.614615	0.911941	0.875	0.777778	0.75	mutual_knn
P10457	P12020	0.642579	0.564396	0.601915	0.841805	0.9375	0.8	0.75	mutual_knn
P1961	P3530	0.642385	0.592322	0.624488	0.739358	0.833333	0.777778	0.75	mutual_knn
P3189	P4373	0.638044	0.581903	0.609513	0.739693	0.888889	0.777778	0.75	mutual_knn
P1147	P3730	0.63697	0.546716	0.572082	0.907189	1.0	0.777778	0.75	mutual_knn
P0673	P3669	0.636736	0.552137	0.591617	0.870907	0.941176	0.777778	0.75	mutual_knn
P1409	P3053	0.636358	0.574306	0.592242	0.706359	1.0	0.777778	0.75	mutual_knn
P12335	P8337	0.635682	0.543721	0.599693	0.811147	1.0	0.8	0.75	mutual_knn
P0777	P2258	0.634846	0.54856	0.585905	0.881907	0.947368	0.777778	0.75	mutual_knn
P1447	P3699	0.634713	0.564161	0.625859	0.723164	0.894737	0.777778	0.75	mutual_knn
P1241	P2570	0.63287	0.57112	0.605064	0.740936	0.9	0.777778	0.75	mutual_knn
P0865	P2977	0.63274	0.550988	0.583933	0.891146	0.913043	0.777778	0.75	mutual_knn
P0923	P4017	0.632543	0.553955	0.573658	0.866495	0.958333	0.777778	0.75	mutual_knn
P10961	P7883	0.63186	0.544101	0.60222	0.824881	0.9375	0.8	0.75	mutual_knn
P7036	P8535	0.631609	0.527699	0.602597	0.832353	1.0	0.8	0.75	mutual_knn
P11121	P9722	0.631324	0.557629	0.589487	0.840707	0.9	0.8	0.75	mutual_knn
P1247	P4663	0.630889	0.537084	0.583289	0.912997	0.9375	0.777778	0.75	mutual_knn
P0579	P1019	0.630658	0.570557	0.606078	0.723065	0.894737	0.777778	0.75	mutual_knn
P10237	P7586	0.630346	0.538774	0.587011	0.824434	1.0	0.8	0.75	mutual_knn
P3825	P4986	0.62987	0.571642	0.602341	0.723385	0.894737	0.777778	0.75	mutual_knn
P10964	P11539	0.629346	0.533375	0.599137	0.796291	1.0	0.8	0.75	mutual_knn
P0812	P4228	0.628321	0.571273	0.610413	0.733928	0.842105	0.777778	0.75	mutual_knn
P2543	P5132	0.627738	0.57315	0.603789	0.734948	0.85	0.777778	0.75	mutual_knn
P1993	P2952	0.627201	0.538639	0.572219	0.907875	0.9375	0.777778	0.75	mutual_knn
P0800	P2870	0.627038	0.569952	0.595882	0.725266	0.894737	0.777778	0.75	mutual_knn
P10369	P12687	0.626499	0.537818	0.573993	0.835829	1.0	0.8	0.75	mutual_knn
P1130	P2868	0.626481	0.557961	0.602979	0.730514	0.913043	0.777778	0.75	mutual_knn
P10464	P7875	0.625858	0.53275	0.579937	0.831425	1.0	0.8	0.75	mutual_knn
P10692	P8037	0.625781	0.527142	0.590585	0.818629	1.0	0.8	0.75	mutual_knn
P2498	P4820	0.625464	0.544808	0.580642	0.89576	0.875	0.777778	0.75	mutual_knn
P3762	P4515	0.625442	0.558839	0.598967	0.726595	0.916667	0.777778	0.75	mutual_knn
P3390	P3558	0.624855	0.537845	0.570285	0.882244	0.95	0.777778	0.75	mutual_knn
P1265	P2914	0.623644	0.559519	0.601519	0.730942	0.882353	0.777778	0.75	mutual_knn
P1635	P3109	0.622912	0.562673	0.579212	0.725404	0.944444	0.777778	0.75	mutual_knn
P2498	P3626	0.622707	0.540012	0.578929	0.89576	0.875	0.777778	0.75	mutual_knn
P10393	P7866	0.622432	0.530898	0.572942	0.829983	1.0	0.8	0.75	mutual_knn
P2147	P4838	0.622401	0.537682	0.573532	0.908191	0.888889	0.777778	0.75	mutual_knn
P2858	P4544	0.622397	0.536336	0.571825	0.899973	0.909091	0.777778	0.75	mutual_knn
P4396	P5531	0.622221	0.551251	0.578898	0.897257	0.818182	0.777778	0.75	mutual_knn
