candidate_id	family_id	representative_candidate_id	membership
C001	F001	C009	variant
C006	F001	C009	variant
C009	F001	C009	representative
C010	F001	C009	variant
C013	F001	C009	variant
C019	F001	C009	variant
C022	F001	C009	variant
C040	F001	C009	variant
C047	F001	C009	variant
C059	F001	C009	variant
C173	F001	C009	variant
C180	F001	C009	variant
C023	F002	C023	representative
C079	F002	C023	variant
C106	F002	C023	variant
C111	F002	C023	variant
C112	F002	C023	variant
C127	F002	C023	variant
C181	F002	C023	variant
C211	F002	C023	variant
C223	F002	C023	variant
C256	F002	C023	variant
C035	F003	C184	variant
C036	F003	C184	variant
C107	F003	C184	variant
C122	F003	C184	variant
C125	F003	C184	variant
C147	F003	C184	variant
C162	F003	C184	variant
C176	F003	C184	variant
C184	F003	C184	representative
C221	F003	C184	variant
C267	F003	C184	variant
C050	F004	C050	representative
C087	F004	C050	variant
C093	F004	C050	variant
C109	F004	C050	variant
C133	F004	C050	variant
C137	F004	C050	variant
C208	F004	C050	variant
C294	F004	C050	variant
C098	F005	C098	representative
C179	F005	C098	variant
C186	F005	C098	variant
C228	F005	C098	variant
C279	F005	C098	variant
C287	F005	C098	variant
C323	F005	C098	variant
C065	F006	C065	representative
C072	F006	C065	variant
C136	F006	C065	variant
C188	F006	C065	variant
C005	F007	C005	representative
C012	F007	C005	variant
C028	F007	C005	variant
C030	F007	C005	variant
C045	F007	C005	variant
C066	F007	C005	variant
C095	F007	C005	variant
C105	F007	C005	variant
C119	F007	C005	variant
C151	F007	C005	variant
C159	F007	C005	member
C237	F007	C005	variant
C008	F008	C018	variant
C018	F008	C018	representative
C042	F008	C018	variant
C166	F008	C018	variant
C213	F008	C018	variant
C284	F008	C018	variant
C292	F008	C018	variant
C085	F009	C174	variant
C174	F009	C174	representative
C214	F009	C174	variant
C270	F009	C174	variant
C277	F009	C174	variant
C015	F010	C015	representative
C024	F010	C015	variant
C038	F010	C015	variant
C044	F010	C015	variant
C056	F010	C015	variant
C061	F010	C015	variant
C068	F010	C015	variant
C075	F010	C015	variant
C091	F010	C015	variant
C110	F010	C015	variant
C193	F010	C015	variant
C196	F010	C015	variant
C203	F010	C015	variant
C259	F010	C015	variant
C004	F011	C011	member
C011	F011	C011	representative
C032	F011	C011	variant
C090	F011	C011	variant
C094	F011	C011	variant
C128	F011	C011	variant
C163	F011	C011	variant
C165	F011	C011	variant
C300	F011	C011	variant
C141	F012	C141	representative
C160	F012	C141	variant
C252	F012	C141	variant
C280	F012	C141	variant
C290	F012	C141	variant
C057	F013	C069	variant
C069	F013	C069	representative
C099	F013	C069	member
C102	F013	C069	variant
C132	F013	C069	variant
C143	F013	C069	variant
C194	F013	C069	variant
C232	F013	C069	variant
C282	F013	C069	member
C322	F013	C069	variant
C029	F014	C029	representative
C041	F014	C029	variant
C051	F014	C029	variant
C062	F014	C029	variant
C078	F014	C029	variant
C121	F014	C029	variant
C126	F014	C029	variant
C129	F014	C029	variant
C140	F014	C029	variant
C172	F014	C029	variant
C198	F014	C029	variant
C224	F014	C029	variant
C242	F014	C029	variant
C245	F014	C029	variant
C268	F014	C029	variant
C278	F014	C029	variant
C306	F014	C029	variant
C158	F015	C182	variant
C178	F015	C182	variant
C182	F015	C182	representative
C269	F015	C182	variant
C274	F015	C182	variant
C318	F015	C182	variant
C070	F016	C088	variant
C088	F016	C088	representative
C104	F016	C088	variant
C209	F016	C088	variant
C216	F016	C088	variant
C246	F016	C088	variant
C014	F017	C014	representative
C017	F017	C014	variant
C053	F017	C014	variant
C081	F017	C014	variant
C113	F017	C014	variant
C120	F017	C014	variant
C191	F017	C014	variant
C218	F017	C014	variant
C219	F017	C014	variant
C150	F018	C235	variant
C222	F018	C235	variant
C235	F018	C235	representative
C308	F018	C235	variant
C049	F019	C049	representative
C202	F019	C049	variant
C261	F019	C049	variant
C303	F019	C049	variant
C002	F020	C003	member
C003	F020	C003	representative
C020	F020	C003	variant
C031	F020	C003	variant
C033	F020	C003	variant
C054	F020	C003	variant
C058	F020	C003	variant
C076	F020	C003	variant
C077	F020	C003	variant
C086	F020	C003	variant
C123	F020	C003	variant
C164	F020	C003	variant
C314	F020	C003	variant
C048	F021	C048	representative
C067	F021	C048	variant
C071	F021	C048	variant
C153	F021	C048	variant
C230	F021	C048	variant
C248	F021	C048	variant
C007	F022	C021	variant
C016	F022	C021	variant
C021	F022	C021	representative
C026	F022	C021	variant
C043	F022	C021	variant
C055	F022	C021	variant
C063	F022	C021	variant
C138	F022	C021	variant
C139	F022	C021	variant
C149	F022	C021	variant
C177	F022	C021	variant
C183	F022	C021	variant
C253	F022	C021	variant
C309	F022	C021	variant
C330	F022	C021	variant
C037	F023	C039	variant
C039	F023	C039	representative
C052	F023	C039	variant
C073	F023	C039	variant
C142	F023	C039	variant
C145	F023	C039	variant
C212	F023	C039	variant
C225	F023	C039	variant
C238	F023	C039	variant
C276	F023	C039	variant
C291	F023	C039	variant
C315	F023	C039	variant
C080	F024	C199	variant
C155	F024	C199	variant
C199	F024	C199	representative
C200	F024	C199	variant
C204	F024	C199	variant
C241	F024	C199	variant
C258	F024	C199	variant
C304	F024	C199	variant
C305	F024	C199	variant
C320	F024	C199	variant
C325	F024	C199	variant
C074	F025	C084	variant
C084	F025	C084	representative
C131	F025	C084	variant
C135	F025	C084	variant
C161	F025	C084	variant
C167	F025	C084	variant
C170	F025	C084	variant
C190	F025	C084	variant
C192	F025	C084	variant
C195	F025	C084	variant
C236	F025	C084	variant
C244	F025	C084	variant
C260	F025	C084	variant
C265	F025	C084	variant
C272	F025	C084	variant
C289	F025	C084	variant
C297	F025	C084	variant
C326	F025	C084	variant
C082	F026	C231	variant
C092	F026	C231	variant
C101	F026	C231	variant
C226	F026	C231	variant
C231	F026	C231	representative
C243	F026	C231	variant
C324	F026	C231	variant
C327	F026	C231	variant
C089	F027	C115	variant
C097	F027	C115	variant
C100	F027	C115	variant
C115	F027	C115	representative
C130	F027	C115	variant
C206	F027	C115	variant
C250	F027	C115	variant
C251	F027	C115	variant
C255	F027	C115	variant
C285	F027	C115	variant
C298	F027	C115	variant
C025	F028	C144	variant
C027	F028	C144	variant
C096	F028	C144	variant
C144	F028	C144	representative
C189	F028	C144	variant
C205	F028	C144	variant
C220	F028	C144	variant
C227	F028	C144	variant
C264	F028	C144	variant
C266	F028	C144	variant
C273	F028	C144	variant
C283	F028	C144	variant
C286	F028	C144	variant
C311	F028	C144	variant
C152	F029	C239	variant
C197	F029	C239	variant
C217	F029	C239	variant
C239	F029	C239	representative
C083	F030	C262	variant
C114	F030	C262	variant
C117	F030	C262	variant
C156	F030	C262	variant
C168	F030	C262	variant
C175	F030	C262	variant
C185	F030	C262	variant
C210	F030	C262	variant
C233	F030	C262	variant
C247	F030	C262	variant
C262	F030	C262	representative
C275	F030	C262	variant
C288	F030	C262	variant
C296	F030	C262	variant
C310	F030	C262	variant
C118	F031	C229	variant
C134	F031	C229	variant
C146	F031	C229	variant
C154	F031	C229	variant
C229	F031	C229	representative
C234	F031	C229	variant
C249	F031	C229	variant
C263	F031	C229	variant
C271	F031	C229	variant
C281	F031	C229	variant
C313	F031	C229	variant
C317	F031	C229	variant
C329	F031	C229	variant
C215	F032	C215	representative
C064	F033	C064	representative
C103	F033	C064	variant
C124	F033	C064	variant
C157	F033	C064	variant
C169	F033	C064	member
C187	F033	C064	variant
C201	F033	C064	variant
C207	F033	C064	variant
C240	F033	C064	variant
C295	F033	C064	variant
C299	F033	C064	variant
C312	F033	C064	variant
C328	F033	C064	variant
C034	F034	C046	variant
C046	F034	C046	representative
C060	F034	C046	member
C108	F034	C046	variant
C116	F034	C046	variant
C148	F034	C046	variant
C171	F034	C046	variant
C254	F034	C046	variant
C257	F034	C046	variant
C293	F034	C046	variant
C301	F034	C046	variant
C302	F034	C046	variant
C307	F034	C046	variant
C316	F034	C046	variant
C321	F034	C046	variant
C332	F034	C046	variant
C319	F035	C319	representative
C333	F035	C319	variant
C331	F036	C331	representative
