candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8038	reproduction / estrus / desire / sexuality	41	11	11	18	0.06234192	0.3273	1.0	0.8333	2,3,4,5,8,9,11,13,15,16,19,30,31,32,34,35,36,37,38,40,44,47,48,51,56,58,61,64,70,72,73,74,79,84,91,93,95,97,103,104,109	ء ت ي ء ك ل ج ع ل ح ر م ر ء ي ر ج ع ر س و س م و م و ه ن ش ء و ع د	kw:reproduction(50.9932); kw:estrus(47.0731); kw:desire(45.1864); kw:sexuality(42.6119); kw:fertility(42.5584); kw:mating(41.7788); kw:biology(39.4154); kw:pregnancy(38.8817)	ر ج ع:B013:راجع الناقة وحملها → ر ء ي:B010:ظهور حمل الناقة أو الشاة
C002	0.7985	submission / humility / obedience / abasement	50	11	11	18	0.05897743	0.3273	0.9444	0.7778	7,8,11,13,14,17,19,22,25,26,28,30,34,35,36,38,39,40,41,43,46,47,51,53,54,63,65,66,67,68,69,73,74,77,78,79,81,82,84,87,90,92,94,97,98,99,103,104,105,106	خ ش ع س خ ر س ك ن ط و ع ع ب د ك ف ر ك و ن م و ت ن ك س و ض ع ي د ي	kw:submission(148.4321); kw:humility(102.6858); kw:obedience(66.4155); kw:abasement(46.5929); kw:compliance(45.7343); theme:ritual_belief/religion_worship(38.4208); kw:surrender(34.884); kw:bowing(34.1547)	ك و ن:B004:الخضوع بالاستكانة → س ك ن:B006:ذل المسكنة
C003	0.79	surety / guarantee / liability / responsibility	46	8	10	15	0.06443978	0.3571	1.0	0.7333	5,6,7,8,11,14,17,18,22,24,25,26,30,34,36,38,39,40,41,42,43,44,46,47,51,54,56,63,68,69,73,74,76,77,78,79,81,82,85,87,90,94,97,99,103,104	ب ل ل ص ب ر ص ح ب ق ب ل ك ف ر ك ف ل ك ف ي ك و ن	kw:surety(63.4603); kw:guarantee(61.531); kw:liability(52.3699); kw:responsibility(41.9894); theme:kinship_society/social_relations(38.606); kw:guardianship(30.2314); kw:completion(25.1495); kw:trust(24.9444)	ق ب ل:B008:ضمان الشيء والتكفل به → ك ف ل:B005:ضمان الشيء والقيام بمن يعال
C004	0.7884	language / expression / articulation / tongue	50	11	12	23	0.05662324	0.3538	1.0	0.6957	2,4,5,7,9,10,14,16,18,24,26,27,28,29,30,36,38,40,42,44,45,46,48,50,52,53,54,55,56,59,60,61,62,63,64,65,66,67,68,69,78,84,93,97,105,106,108,109,110,112	ب ل غ ب ل ل ب ي ن ج ه ر ذ ك ر ش ه د ص د ق ع ق ل ف ت ق ق و ل ن ط ق	kw:language(121.3784); kw:expression(75.2399); kw:articulation(73.8599); kw:tongue(64.8028); theme:language_communication/language_speech(56.5735); kw:speech(56.3049); kw:utterance(52.7421); kw:rhetoric(47.2927)	ق و ل:B001:إخراج القول بالنطق → ن ط ق:B001:النطق والكلام
C005	0.7855	allotment / surety / guarantee / liability	38	9	12	20	0.06253472	0.3226	1.0	0.85	6,7,8,11,14,17,22,24,25,30,34,36,38,39,41,46,47,51,54,63,68,69,73,74,76,77,78,79,81,82,85,87,90,94,97,99,103,104	ء ك ل ب د ء ص ب ر ق ب ل ق س ط ك ف ر ك ف ل ك ف ي ك و ن	kw:allotment(69.6314); kw:surety(63.4603); kw:guarantee(61.531); kw:liability(52.3699); kw:share(51.1888); kw:distribution(39.8493); kw:portion(36.7544); kw:quota(33.004)	ق ب ل:B008:ضمان الشيء والتكفل به → ك ف ل:B005:ضمان الشيء والقيام بمن يعال
C006	0.7824	sufficiency / provision / surety / guarantee	39	9	14	28	0.06628177	0.3333	0.9643	0.7143	1,6,7,8,11,14,17,22,24,25,29,30,34,38,39,41,46,47,51,54,63,68,69,73,74,76,77,78,79,81,82,85,87,90,97,99,103,104,106	ب ل غ ج ز ي ح س ب ص ب ر ق ب ل ك ف ف ك ف ل ك ف ي ك و ن	kw:sufficiency(81.301); kw:provision(68.0039); kw:surety(63.4603); kw:guarantee(61.531); kw:liability(52.3699); kw:adequacy(46.5929); kw:livelihood(38.2751); kw:survival(35.7659)	ح س ب:B003:الكفاية والإغناء → ك ف ي:B002:القول بأن الشيء حسب وكاف
C007	0.7796	question / grammar / particle / logic	45	11	13	20	0.05874046	0.2632	1.0	1.0	2,3,4,5,16,18,22,24,26,28,29,32,35,36,37,38,39,40,42,44,46,49,50,52,54,56,59,62,63,65,73,77,82,83,87,88,89,91,92,93,97,99,103,106,112	ء م م ء ي ي ب ل ل ب ل و ب ل ي ب ي ن ذ و و ر ب ب ن و ن ه ا ء و ج ه	kw:question(77.6548); kw:grammar(76.5503); kw:particle(74.4006); kw:logic(54.9176); kw:alphabet(52.326); theme:language_communication/grammar_expression(50.3565); theme:language_communication/language_speech(45.966); kw:discourse(43.1696)	ب ل و:B006:جواب بلى ورد النفي → ب ل ي:B010:بلى رد النفي بإثبات
C008	0.7784	voice / sound / summons / call	48	15	17	37	0.06221751	0.2761	0.973	0.8378	2,3,4,5,7,12,13,15,24,25,32,35,36,37,38,44,45,50,52,58,59,60,62,63,64,65,73,76,77,83,84,87,88,89,90,91,92,93,95,97,99,100,102,103,106,108,109,110	ء ذ ن ء ي ي ج ه ر ج و ب ح س س د ع و ر ج ع ز ف ر س م ع ص م م ع م ر ن د و ن د ي ه ا ء و ح ي	kw:voice(99.7774); kw:sound(92.4746); kw:summons(74.9722); kw:call(68.3392); theme:language_communication/communication(59.4925); kw:announcement(48.1671); theme:cognition_perception/perception(42.8257); kw:noise(41.7788)	ن د و:B002:الصوت المرفوع والنداء → ن د ي:B001:رفع الصوت والنداء
C009	0.7668	bow / tension / conflict_security/weaponry / string	14	11	11	20	0.05927875	0.3636	1.0	0.9	8,12,13,16,28,31,35,46,47,54,77,91,93,110	ب ن ي ب ي ن ذ و ق ر ك ض ط ع م غ ر ق ف ج ج ف ر ج ق س ط ك ت م ن ف ح	kw:bow(120.9513); kw:tension(59.0879); theme:conflict_security/weaponry(53.4998); kw:string(46.1482); kw:mechanics(43.4363); kw:archery(41.1882); kw:arrow(37.9386); kw:hunting(36.2398)	ر ك ض:B005:حفز القوس للسهم → ن ف ح:B009:قوس تدفع السهم بعيدا
C010	0.7658	basin / reservoir / pool / hydrology	48	14	17	44	0.05476273	0.3308	0.9545	0.5909	1,2,3,4,5,6,7,11,12,13,16,17,20,21,24,26,28,30,33,36,37,39,40,42,44,47,48,50,51,55,61,65,71,72,73,74,79,80,81,84,90,91,95,97,104,107,109,110	ء ت ي ء خ ذ ب ر ك ج ي ء خ ل ق ر ك ض ص ن ع ع ل م ق ر ب ق ر ي م و ه ن ش ء ن ه ر و ه ب	kw:basin(139.5119); kw:reservoir(89.9666); kw:pool(85.8285); kw:hydrology(75.3434); theme:land_water_sky/water_hydrology(70.1703); kw:water(67.7898); kw:storage(65.1911); kw:irrigation(63.9861)	خ ل ق:B011:نقرة أو بئر تمسك الماء → و ه ب:B003:نقرة في الصخر تمسك الماء
C011	0.7656	speed / travel / haste / urgency	47	17	17	39	0.06304154	0.2868	1.0	0.6154	2,3,5,7,9,13,18,19,22,25,26,27,35,37,40,44,45,47,48,51,53,58,61,64,66,67,71,73,74,76,79,81,84,88,90,92,93,94,95,96,98,101,103,105,106,108,112	ء ت ي ر ج ع ز ه ق س ب ق س ر ع س ع ي ع ب د ع ج ل ع ص ف ق ذ ف ك ر ب ل ق ي ن ج و ن س ل و ح ي و ص ف و ض ع	kw:speed(113.7208); kw:travel(88.2308); kw:haste(79.1131); kw:urgency(70.346); kw:motion(53.5676); kw:gait(49.2484); kw:acceleration(47.5952); kw:rush(44.316)	ء ت ي:B009:رجع يدي الناقة في السير → ر ج ع:B008:رجع الدابة في السير
C012	0.7654	creation / production / origination / existence	48	12	14	27	0.06176669	0.3034	0.963	0.6296	2,7,8,11,14,15,16,17,22,23,30,31,32,33,34,37,38,41,43,46,47,51,53,54,56,58,59,62,63,68,69,70,72,73,74,77,78,79,80,81,82,87,90,91,97,99,103,104	ب د ء ج ب ل ج ع ل ح د ث خ ل ق ص ح ب ص ن ع ف ط ر ف ع ل ك و ن ن ش ء و ج د	kw:creation(193.1004); kw:production(116.5746); kw:origination(95.1904); kw:existence(75.5784); kw:making(69.768); kw:ontology(57.219); kw:event(54.9176); kw:occurrence(46.5929)	خ ل ق:B002:إبداع الخلق وإيجاده → ف ط ر:B002:إيجاد وابتداء
