left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0206	P0485	0.683645	0.605665	0.635842	0.885508	1.0	0.777778	0.75	mutual_knn
P0253	P0505	0.671376	0.59537	0.60929	0.902082	1.0	0.777778	0.75	mutual_knn
P0178	P0406	0.665534	0.585517	0.654433	0.729995	1.0	0.777778	0.75	mutual_knn
P0052	P0307	0.663069	0.582659	0.604642	0.892475	1.0	0.777778	0.75	mutual_knn
P0081	P0247	0.660668	0.560617	0.627423	0.887926	1.0	0.777778	0.75	mutual_knn
P0069	P0331	0.660326	0.574192	0.607412	0.893453	1.0	0.777778	0.75	mutual_knn
P0919	P1215	0.656538	0.587001	0.603111	0.812986	1.0	0.8	0.75	mutual_knn
P0055	P0520	0.654433	0.568176	0.598916	0.89133	1.0	0.777778	0.75	mutual_knn
P0468	P0595	0.654334	0.594188	0.613901	0.72084	1.0	0.777778	0.75	mutual_knn
P0091	P0344	0.652176	0.571334	0.590494	0.884023	1.0	0.777778	0.75	mutual_knn
P0095	P0298	0.652005	0.566035	0.595228	0.889592	1.0	0.777778	0.75	mutual_knn
P0279	P0344	0.65168	0.560507	0.602999	0.884023	1.0	0.777778	0.75	mutual_knn
P0097	P0416	0.650624	0.566587	0.587408	0.900665	1.0	0.777778	0.75	mutual_knn
P0148	P0248	0.650328	0.561359	0.608632	0.846954	1.0	0.777778	0.75	mutual_knn
P0109	P0225	0.650273	0.546864	0.61381	0.893511	1.0	0.777778	0.75	mutual_knn
P0006	P0325	0.649523	0.558633	0.597588	0.889818	1.0	0.777778	0.75	mutual_knn
P0266	P0539	0.649195	0.564499	0.592697	0.877269	1.0	0.75	0.714286	mutual_knn
P0111	P0362	0.648801	0.556409	0.593947	0.905351	1.0	0.777778	0.75	mutual_knn
P0077	P0316	0.648265	0.570612	0.575542	0.900497	1.0	0.777778	0.75	mutual_knn
P0099	P0277	0.648232	0.56047	0.589044	0.898554	1.0	0.777778	0.75	mutual_knn
P0070	P0246	0.646876	0.570508	0.629508	0.698189	1.0	0.777778	0.75	mutual_knn
P0262	P0440	0.646822	0.552608	0.596564	0.893511	1.0	0.777778	0.75	mutual_knn
P0005	P0484	0.646542	0.542338	0.610216	0.889143	1.0	0.777778	0.75	mutual_knn
P0095	P0371	0.646521	0.544504	0.604075	0.900681	1.0	0.777778	0.75	mutual_knn
P0105	P0159	0.646494	0.553557	0.593779	0.895708	1.0	0.777778	0.75	mutual_knn
P0103	P0225	0.646016	0.539604	0.608221	0.90317	1.0	0.777778	0.75	mutual_knn
P0241	P0495	0.645924	0.546058	0.603944	0.888173	1.0	0.777778	0.75	mutual_knn
P0313	P0430	0.645418	0.556423	0.59879	0.854512	1.0	0.777778	0.75	mutual_knn
P0445	P0527	0.644675	0.54832	0.594368	0.89902	1.0	0.777778	0.75	mutual_knn
P0020	P0094	0.644483	0.548295	0.596058	0.891296	1.0	0.777778	0.75	mutual_knn
P0079	P0424	0.644317	0.594606	0.595406	0.683516	1.0	0.777778	0.75	mutual_knn
P0061	P0242	0.643213	0.559912	0.577979	0.889602	1.0	0.777778	0.75	mutual_knn
P0031	P0042	0.643155	0.54581	0.596138	0.888921	1.0	0.777778	0.75	mutual_knn
P0124	P0210	0.643076	0.55277	0.586555	0.890357	1.0	0.777778	0.75	mutual_knn
P0156	P0272	0.642933	0.549079	0.592701	0.884023	1.0	0.777778	0.75	mutual_knn
P0001	P0299	0.642797	0.545515	0.595755	0.888006	1.0	0.777778	0.75	mutual_knn
P0035	P0313	0.642511	0.562773	0.573887	0.884023	1.0	0.777778	0.75	mutual_knn
P0450	P0581	0.64213	0.55069	0.598651	0.847913	1.0	0.777778	0.75	mutual_knn
P0062	P0225	0.642055	0.538285	0.598599	0.90317	1.0	0.777778	0.75	mutual_knn
P0115	P0393	0.641887	0.561445	0.625011	0.704828	1.0	0.777778	0.75	mutual_knn
P0006	P0132	0.641883	0.56219	0.621555	0.713534	1.0	0.777778	0.75	mutual_knn
P0042	P0049	0.641571	0.542179	0.606819	0.852036	1.0	0.777778	0.75	mutual_knn
P0213	P0394	0.64153	0.555989	0.585665	0.863518	1.0	0.777778	0.75	mutual_knn
P0260	P0575	0.641415	0.563165	0.568419	0.890443	1.0	0.777778	0.75	mutual_knn
P0387	P0575	0.641136	0.566273	0.571967	0.861249	1.0	0.777778	0.75	mutual_knn
P0105	P0235	0.641036	0.550458	0.579462	0.905189	1.0	0.777778	0.75	mutual_knn
P0940	P1335	0.640858	0.556261	0.590244	0.839547	1.0	0.8	0.75	mutual_knn
P0326	P0581	0.640539	0.568717	0.617581	0.684624	1.0	0.777778	0.75	mutual_knn
P0237	P0457	0.639614	0.578959	0.606712	0.667332	1.0	0.777778	0.75	mutual_knn
P0251	P0508	0.639477	0.551968	0.572641	0.906674	1.0	0.777778	0.75	mutual_knn
P0839	P1229	0.638746	0.548797	0.603375	0.806059	1.0	0.8	0.75	mutual_knn
P0220	P0257	0.638128	0.568711	0.601217	0.717823	1.0	0.777778	0.75	mutual_knn
P0142	P0304	0.637977	0.550406	0.58655	0.850019	1.0	0.777778	0.75	mutual_knn
P1001	P1452	0.637555	0.559104	0.63247	0.845933	0.8	0.8	0.75	mutual_knn
P0122	P0293	0.637546	0.561805	0.593183	0.771196	1.0	0.777778	0.75	mutual_knn
P1217	P1588	0.637192	0.587024	0.629699	0.526368	1.0	0.8	0.75	mutual_knn
P0111	P0141	0.636732	0.531824	0.595982	0.888173	1.0	0.777778	0.75	mutual_knn
P0177	P0573	0.636138	0.534519	0.582087	0.918744	1.0	0.777778	0.75	mutual_knn
P0931	P1455	0.636094	0.547193	0.597222	0.808297	1.0	0.8	0.75	mutual_knn
P0133	P0249	0.635955	0.573745	0.589523	0.714368	1.0	0.777778	0.75	mutual_knn
P1190	P1433	0.635374	0.570776	0.607807	0.80078	0.857143	0.8	0.75	mutual_knn
P0252	P0409	0.635238	0.571556	0.577748	0.758263	1.0	0.777778	0.75	mutual_knn
P0094	P0117	0.635226	0.552379	0.56436	0.891296	1.0	0.777778	0.75	mutual_knn
P0059	P0131	0.634467	0.535683	0.594565	0.853118	1.0	0.777778	0.75	mutual_knn
P0147	P0442	0.634163	0.530009	0.587263	0.901165	1.0	0.777778	0.75	mutual_knn
P0336	P0475	0.634031	0.572729	0.5976	0.67143	1.0	0.777778	0.75	mutual_knn
P0193	P0267	0.633698	0.565383	0.598957	0.696408	1.0	0.777778	0.75	mutual_knn
P0294	P0397	0.633652	0.556037	0.565667	0.854512	1.0	0.777778	0.75	mutual_knn
P0291	P0418	0.633632	0.57099	0.589265	0.704435	1.0	0.777778	0.75	mutual_knn
P0057	P0405	0.63355	0.541816	0.572484	0.893637	1.0	0.777778	0.75	mutual_knn
P0180	P0373	0.632529	0.542166	0.56382	0.912172	1.0	0.777778	0.75	mutual_knn
P0179	P0565	0.632404	0.520927	0.589335	0.917193	1.0	0.777778	0.75	mutual_knn
P0001	P0089	0.632401	0.551614	0.56774	0.854657	1.0	0.777778	0.75	mutual_knn
P0958	P0981	0.632384	0.511554	0.632143	0.809351	1.0	0.8	0.75	mutual_knn
P0169	P0393	0.632212	0.542667	0.566484	0.897422	1.0	0.777778	0.75	mutual_knn
P0190	P0298	0.632177	0.548609	0.569074	0.861276	1.0	0.777778	0.75	mutual_knn
P0059	P0164	0.632176	0.536039	0.587563	0.853118	1.0	0.777778	0.75	mutual_knn
