left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P1990	P6606	0.652322	0.566119	0.593472	0.927102	0.971429	0.777778	0.75	mutual_knn
P11084	P18731	0.650345	0.560633	0.622094	0.833574	0.969697	0.8	0.75	mutual_knn
P4138	P6882	0.648114	0.607134	0.63395	0.730208	0.8	0.777778	0.75	mutual_knn
P2919	P3813	0.647269	0.557605	0.594968	0.908859	0.972222	0.777778	0.75	mutual_knn
P1768	P2519	0.643829	0.559008	0.59977	0.904638	0.918919	0.777778	0.75	mutual_knn
P0599	P5826	0.643072	0.587432	0.636326	0.746178	0.813953	0.777778	0.75	mutual_knn
P13031	P17298	0.638335	0.564527	0.59629	0.832887	0.923077	0.8	0.75	mutual_knn
P2900	P4376	0.638115	0.551526	0.591823	0.890399	0.9375	0.777778	0.75	mutual_knn
P0253	P2718	0.637934	0.582901	0.612878	0.708774	0.902439	0.777778	0.75	mutual_knn
P7389	P9473	0.636578	0.580298	0.62571	0.735882	0.828571	0.777778	0.75	mutual_knn
P0203	P3067	0.635163	0.583092	0.611111	0.71926	0.869565	0.777778	0.75	mutual_knn
P2260	P5231	0.634465	0.5703	0.618087	0.71499	0.9	0.777778	0.75	mutual_knn
P0259	P1919	0.634438	0.548105	0.573349	0.871187	1.0	0.777778	0.75	mutual_knn
P3270	P6314	0.634438	0.564596	0.597343	0.712998	1.0	0.777778	0.75	mutual_knn
P0939	P5086	0.633549	0.571009	0.607716	0.710371	0.928571	0.777778	0.75	mutual_knn
P0052	P1601	0.633527	0.571371	0.607948	0.729305	0.906977	0.777778	0.75	mutual_knn
P0625	P5564	0.63299	0.567017	0.610542	0.696975	0.944444	0.777778	0.75	mutual_knn
P2739	P3301	0.632356	0.533943	0.5818	0.884514	1.0	0.777778	0.75	mutual_knn
P5364	P5913	0.630995	0.542288	0.580172	0.886666	0.952381	0.777778	0.75	mutual_knn
P2863	P5857	0.630458	0.553795	0.622795	0.704146	0.928571	0.777778	0.75	mutual_knn
P17559	P9930	0.629804	0.540765	0.597979	0.834174	0.9375	0.8	0.75	mutual_knn
P1305	P4050	0.62971	0.562397	0.629465	0.713191	0.85	0.777778	0.75	mutual_knn
P6513	P7910	0.62969	0.594618	0.60439	0.616865	0.888889	0.777778	0.75	mutual_knn
P13187	P15804	0.629129	0.560501	0.592676	0.861336	0.833333	0.8	0.75	mutual_knn
P2426	P4894	0.628863	0.577015	0.598186	0.70555	0.892857	0.777778	0.75	mutual_knn
P13132	P17559	0.628832	0.53146	0.602541	0.820115	0.967742	0.8	0.75	mutual_knn
P5497	P7048	0.6281	0.566046	0.605909	0.752643	0.860465	0.777778	0.75	mutual_knn
P10961	P13436	0.627827	0.530762	0.590976	0.846426	0.975	0.8	0.75	mutual_knn
P11208	P17914	0.627758	0.533091	0.607583	0.84037	0.911765	0.8	0.75	mutual_knn
P2676	P5520	0.627651	0.567404	0.58568	0.752261	0.921053	0.777778	0.75	mutual_knn
P13199	P17559	0.627514	0.532519	0.617347	0.835731	0.882353	0.8	0.75	mutual_knn
