left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P20210	P27948	0.670954	0.574248	0.669731	0.849164	0.932203	0.8	0.75	mutual_knn
P3034	P7708	0.663865	0.639829	0.643841	0.630974	0.875	0.777778	0.75	mutual_knn
P17741	P37231	0.663322	0.636514	0.635974	0.59657	0.946429	1.0	1.0	mutual_knn
P3069	P8198	0.663284	0.627213	0.639456	0.589524	0.982759	0.777778	0.75	mutual_knn
P1262	P7979	0.660948	0.590551	0.648397	0.751574	0.931034	0.777778	0.75	mutual_knn
P18119	P29048	0.660755	0.633596	0.635405	0.59912	0.933333	0.8	0.75	mutual_knn
P5039	P8531	0.659711	0.635636	0.642164	0.620317	0.868852	0.777778	0.75	mutual_knn
P15703	P25588	0.65918	0.587336	0.606256	0.845407	0.981481	0.8	0.75	mutual_knn
P24928	P33061	0.65456	0.6261	0.636526	0.602007	0.898305	0.8	0.75	mutual_knn
P2105	P6882	0.654243	0.598557	0.616223	0.726048	0.966102	0.777778	0.75	mutual_knn
P1116	P6601	0.653312	0.581069	0.645336	0.744377	0.915254	0.777778	0.75	mutual_knn
P19558	P23209	0.651115	0.538494	0.646172	0.826325	1.0	0.8	0.75	mutual_knn
P3517	P6266	0.650305	0.590635	0.614494	0.760044	0.934426	0.777778	0.75	mutual_knn
P18779	P20270	0.650099	0.559764	0.621883	0.823985	0.981481	0.8	0.75	mutual_knn
P1127	P4565	0.649516	0.612654	0.621703	0.597341	0.964912	0.777778	0.75	mutual_knn
P1158	P8749	0.648829	0.556769	0.594153	0.903296	1.0	0.777778	0.75	mutual_knn
P1383	P4951	0.647221	0.611831	0.617563	0.60668	0.95082	0.777778	0.75	mutual_knn
P22847	P29966	0.646934	0.536802	0.643885	0.80014	1.0	0.8	0.75	mutual_knn
P0854	P5261	0.646869	0.608624	0.613216	0.5995	0.984127	0.777778	0.75	mutual_knn
P0726	P3891	0.644795	0.602962	0.613744	0.622875	0.963636	0.777778	0.75	mutual_knn
P2480	P8842	0.644535	0.609836	0.624517	0.584238	0.931034	0.777778	0.75	mutual_knn
