left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P1915	P3867	0.64846	0.563608	0.606856	0.876999	0.947368	0.777778	0.75	mutual_knn
P1265	P3429	0.646978	0.559803	0.599747	0.901549	0.95	0.777778	0.75	mutual_knn
P2070	P3215	0.632465	0.549326	0.57683	0.892599	0.941176	0.777778	0.75	mutual_knn
P0822	P3245	0.631849	0.539111	0.58469	0.883108	0.962963	0.777778	0.75	mutual_knn
P1842	P3184	0.631684	0.53793	0.570168	0.900563	1.0	0.777778	0.75	mutual_knn
P0742	P2949	0.629577	0.544113	0.577293	0.893405	0.933333	0.777778	0.75	mutual_knn
P0223	P3193	0.629551	0.544398	0.566606	0.906073	0.956522	0.777778	0.75	mutual_knn
P10788	P12140	0.628395	0.527132	0.589291	0.84934	1.0	0.8	0.75	mutual_knn
P1757	P2354	0.627168	0.535213	0.577444	0.904665	0.9375	0.777778	0.75	mutual_knn
P0917	P4938	0.62697	0.528451	0.56931	0.899083	1.0	0.777778	0.75	mutual_knn
P3375	P5790	0.626664	0.554955	0.578116	0.899782	0.846154	0.777778	0.75	mutual_knn
P1475	P4491	0.626265	0.539046	0.573683	0.891558	0.9375	0.777778	0.75	mutual_knn
P0558	P4468	0.625712	0.536656	0.570042	0.89702	0.95	0.777778	0.75	mutual_knn
P2911	P6125	0.624181	0.529371	0.576498	0.897447	0.944444	0.777778	0.75	mutual_knn
P13986	P9271	0.624172	0.522505	0.589662	0.826629	1.0	0.8	0.75	mutual_knn
P2499	P4481	0.623521	0.584612	0.602238	0.607733	0.888889	0.777778	0.75	mutual_knn
P2945	P5393	0.622465	0.563912	0.578621	0.733301	0.928571	0.777778	0.75	mutual_knn
P1591	P4502	0.622443	0.564555	0.599956	0.726943	0.857143	0.777778	0.75	mutual_knn
P15458	P9076	0.622425	0.530232	0.607599	0.822718	0.888889	0.8	0.75	mutual_knn
P1723	P3369	0.621858	0.570563	0.600761	0.706284	0.842105	0.777778	0.75	mutual_knn
P3258	P5749	0.621326	0.539457	0.566104	0.904336	0.9	0.777778	0.75	mutual_knn
P0828	P5216	0.621295	0.562992	0.581187	0.736237	0.909091	0.777778	0.75	mutual_knn
P0221	P3128	0.621182	0.552523	0.602625	0.716285	0.9	0.777778	0.75	mutual_knn
P1818	P4239	0.620804	0.562341	0.603572	0.725005	0.84	0.777778	0.75	mutual_knn
P2091	P3149	0.620472	0.549852	0.577408	0.709461	1.0	0.777778	0.75	mutual_knn
P0748	P3243	0.62001	0.557488	0.589736	0.722566	0.904762	0.777778	0.75	mutual_knn
P1775	P3406	0.619783	0.561472	0.588621	0.711034	0.9	0.777778	0.75	mutual_knn
P11047	P15182	0.619329	0.51631	0.577608	0.848273	1.0	0.8	0.75	mutual_knn
P3936	P5818	0.619102	0.516714	0.585497	0.887995	0.928571	0.777778	0.75	mutual_knn
P2397	P5689	0.618874	0.525887	0.566194	0.896124	0.944444	0.777778	0.75	mutual_knn
P11882	P14065	0.61884	0.512483	0.5818	0.845924	1.0	0.8	0.75	mutual_knn
P14493	P16951	0.618794	0.536011	0.58238	0.848671	0.888889	0.8	0.75	mutual_knn
P1335	P4120	0.618791	0.579825	0.602061	0.619632	0.851852	0.777778	0.75	mutual_knn
P10731	P14521	0.618314	0.523764	0.564212	0.851457	1.0	0.8	0.75	mutual_knn
P2449	P3096	0.618312	0.561998	0.601606	0.68487	0.863636	0.777778	0.75	mutual_knn
P10094	P9999	0.618305	0.524231	0.572727	0.819465	1.0	0.8	0.75	mutual_knn
P10581	P16216	0.618259	0.551406	0.580087	0.852778	0.818182	0.8	0.75	mutual_knn
P0651	P2351	0.618086	0.554483	0.588983	0.724245	0.9	0.777778	0.75	mutual_knn
P1455	P4533	0.617738	0.576608	0.616559	0.75802	0.666667	0.777778	0.75	mutual_knn
P0683	P3534	0.617717	0.585788	0.616436	0.642861	0.740741	0.777778	0.75	mutual_knn
P0916	P3520	0.617595	0.573235	0.609562	0.748644	0.714286	0.777778	0.75	mutual_knn
P12866	P9053	0.617271	0.522016	0.590259	0.829163	0.928571	0.8	0.75	mutual_knn
P2362	P4291	0.617194	0.523938	0.57551	0.883268	0.916667	0.777778	0.75	mutual_knn
P11663	P13149	0.617155	0.539454	0.575809	0.853676	0.875	0.8	0.75	mutual_knn
P13797	P9534	0.617079	0.527345	0.565081	0.819954	1.0	0.8	0.75	mutual_knn
P17248	P9250	0.617016	0.542022	0.574952	0.81873	0.9	0.8	0.75	mutual_knn
P0094	P1244	0.616988	0.560871	0.591632	0.718105	0.857143	0.777778	0.75	mutual_knn
P2266	P3904	0.616861	0.562481	0.583982	0.743514	0.85	0.777778	0.75	mutual_knn
P0968	P3867	0.616374	0.569923	0.604049	0.734919	0.75	0.777778	0.75	mutual_knn
P1418	P4017	0.616322	0.547833	0.594456	0.722636	0.894737	0.777778	0.75	mutual_knn
P13718	P16913	0.616184	0.51693	0.572765	0.830984	1.0	0.8	0.75	mutual_knn
P4130	P5751	0.616076	0.577906	0.616945	0.734203	0.666667	0.777778	0.75	mutual_knn
P12924	P9474	0.616023	0.530005	0.584213	0.830463	0.9	0.8	0.75	mutual_knn
P13275	P17646	0.615983	0.528183	0.59452	0.80219	0.9	0.8	0.75	mutual_knn
P14957	P16655	0.615799	0.527426	0.56136	0.819811	1.0	0.8	0.75	mutual_knn
P11534	P12546	0.615618	0.51023	0.575752	0.845016	1.0	0.8	0.75	mutual_knn
P3847	P5992	0.615601	0.53437	0.558916	0.890383	0.904762	0.777778	0.75	mutual_knn
P12962	P17078	0.615321	0.508452	0.587112	0.810284	1.0	0.8	0.75	mutual_knn
P2069	P3627	0.615279	0.549916	0.573069	0.722424	0.95	0.777778	0.75	mutual_knn
P1794	P5722	0.615243	0.554282	0.572583	0.741077	0.913043	0.777778	0.75	mutual_knn
P10420	P12800	0.615048	0.539193	0.579919	0.805503	0.888889	0.8	0.75	mutual_knn
P10507	P12155	0.614794	0.521753	0.561317	0.835442	1.0	0.8	0.75	mutual_knn
P3495	P4729	0.614729	0.546533	0.583463	0.717201	0.928571	0.777778	0.75	mutual_knn
