left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0025	P0996	0.646014	0.561376	0.610821	0.87941	0.916667	0.777778	0.75	mutual_knn
P0440	P0955	0.641125	0.56647	0.59648	0.874456	0.9	0.777778	0.75	mutual_knn
P0779	P1115	0.639311	0.544787	0.585137	0.893587	1.0	0.777778	0.75	mutual_knn
P0717	P1356	0.638819	0.568955	0.600457	0.908111	0.818182	0.777778	0.75	mutual_knn
P0681	P1206	0.638695	0.535515	0.592856	0.90214	1.0	0.777778	0.75	mutual_knn
P0223	P0959	0.636107	0.548123	0.594409	0.925191	0.888889	0.777778	0.75	mutual_knn
P0675	P1358	0.6356	0.557252	0.589187	0.877118	0.909091	0.777778	0.75	mutual_knn
P0821	P1465	0.633452	0.578415	0.614165	0.748738	0.833333	0.777778	0.75	mutual_knn
P0634	P1256	0.631993	0.578512	0.595826	0.742342	0.888889	0.777778	0.75	mutual_knn
P0055	P0889	0.631764	0.541278	0.594346	0.892583	0.909091	0.777778	0.75	mutual_knn
P0815	P1437	0.631156	0.55491	0.567408	0.911872	0.916667	0.777778	0.75	mutual_knn
P0437	P1263	0.630133	0.535754	0.564364	0.915162	1.0	0.777778	0.75	mutual_knn
P0603	P1141	0.629773	0.538898	0.58272	0.916501	0.916667	0.777778	0.75	mutual_knn
P0313	P0451	0.629426	0.533702	0.567777	0.905385	1.0	0.777778	0.75	mutual_knn
P1984	P2178	0.629254	0.522516	0.554634	1.0	1.0	0.714286	0.666667	mutual_knn
P0664	P1373	0.628463	0.572208	0.603543	0.76396	0.833333	0.777778	0.75	mutual_knn
P0881	P1227	0.626652	0.548684	0.590459	0.730837	1.0	0.777778	0.75	mutual_knn
P0368	P0448	0.626564	0.566109	0.602116	0.710748	0.9	0.777778	0.75	mutual_knn
P0262	P1102	0.625158	0.577519	0.601742	0.713309	0.833333	0.777778	0.75	mutual_knn
P0611	P1048	0.624978	0.544698	0.565965	0.901096	0.916667	0.777778	0.75	mutual_knn
P0125	P1222	0.62484	0.54032	0.576231	0.883486	0.916667	0.777778	0.75	mutual_knn
