candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.862	space_form_boundary/place_location / residence / habitation / permanence	8	11	14	26	0.05944096	0.2955	1.0	0.6154	1,2,3,4,5,6,7,8	ء ب د ء م ن ء ه ل ج ي ء خ ل د خ ل ص ر ب ب ر س ل ع د ن ق و م ك و ن	theme:space_form_boundary/place_location(78.6875); kw:residence(50.4406); kw:habitation(49.3724); kw:permanence(41.1882); kw:place(30.9257); kw:substitution(30.7655); kw:familiarity(30.7655); kw:abode(30.4895)	ك و ن:B002:المكان والمكانة من الكون → ق و م:B006:مقام وإقامة في موضع
C002	0.8543	concealment / stream / darkness / covering	6	7	11	17	0.05943618	0.34	1.0	0.9412	1,3,4,5,6,8	ء ت ي ج ر ي ج ن ن ش ر ر ق و م ك ف ر ن ه ر	kw:concealment(43.7032); kw:stream(43.1696); kw:darkness(37.7243); kw:covering(34.7228); kw:daylight(32.5328); kw:current(32.1114); kw:stealth(30.7655); kw:shadow(29.7602)	ء ت ي:B004:مجرى الماء وتسليك سبيله → ن ه ر:B001:نهر يشق الأرض بماء جار
C003	0.852	plant / growth / agriculture / ecology	6	9	12	21	0.0570221	0.3333	1.0	0.7619	1,2,4,5,6,8	ء ت ي ج ن ن ر ب ب ر س ل ش ر ر ص ل و ف ر ق ك ف ر ن و ر	kw:plant(60.266); kw:growth(42.1427); kw:agriculture(41.0786); kw:ecology(40.924); kw:vegetation(34.3516); kw:fertility(31.9188); kw:yield(30.4895); kw:flora(29.544)	ر ب ب:B012:ربة نبات → ج ن ن:B011:التفاف النبات واندفاعه
C004	0.8453	people / group / faction / demography	8	10	13	20	0.06152669	0.2667	1.0	0.6	1,2,3,4,5,6,7,8	ء ه ل ت ح ت ت ل و ج ن ن ر ب ب ر س ل ع د ن ع م ل ف ر ق ق و م	kw:people(41.3787); kw:group(36.4065); kw:faction(31.0619); kw:demography(29.7602); kw:band(28.7797); kw:belonging(28.6095); kw:multitude(26.8781); kw:performance(26.0072)	ء ه ل:B001:جماعة القرب والانتماء → ق و م:B001:جماعة الناس والرجال
C005	0.8351	reproduction / leg / parturition / estrus	8	11	15	21	0.05975608	0.21	1.0	0.8571	1,2,3,4,5,6,7,8	ء ب د ء ت ي ب ي ن ت ل و ر س ل ص ل و ع م ل ف ر ق ف ك ك ق و م ن و ر	kw:reproduction(50.9932); kw:leg(39.5566); kw:parturition(31.7301); kw:estrus(31.3821); kw:gait(24.6242); kw:eye(23.9465); kw:disease(23.0229); kw:weakness(22.9819)	ق و م:B012:آلة قائمة وجزء قائم → ع م ل:B010:الجارحة العاملة
C006	0.8335	stream / hydrology / pool / current	6	8	11	18	0.05436576	0.3529	1.0	0.7222	1,2,4,5,6,8	ء ت ي ج ر ي ج ن ن ج ي ء ر ب ب ط ه ر ك ف ر ن ه ر	kw:stream(43.1696); kw:hydrology(43.0534); kw:pool(42.9143); kw:current(32.1114); kw:stealth(30.7655); kw:depression(27.2163); kw:collection(27.1003); kw:channel(26.5662)	ء ت ي:B004:مجرى الماء وتسليك سبيله → ن ه ر:B001:نهر يشق الأرض بماء جار
C007	0.8334	group / people / herd / crowd	7	11	15	28	0.06203595	0.28	1.0	0.6429	1,2,3,4,5,6,8	ء ب د ء ه ل ت ح ت ج ن ن ر ب ب ر س ل ش ر ر ع ب د ع د ن ف ر ق ق و م	kw:group(48.542); kw:people(41.3787); kw:herd(38.6317); kw:crowd(38.2751); kw:faction(31.0619); kw:demography(29.7602); kw:band(28.7797); kw:belonging(28.6095)	ء ه ل:B001:جماعة القرب والانتماء → ق و م:B001:جماعة الناس والرجال
C008	0.8322	submission / ritual_belief/religion_worship / devotion / worship	8	11	17	32	0.05950401	0.2667	1.0	0.6562	1,2,3,4,5,6,7,8	ء ب د ء ل ه خ ي ر د ي ن ر ب ب ر س ل ش ر ر ص ل و ع ب د ك ت ب ك و ن	kw:submission(67.4691); theme:ritual_belief/religion_worship(59.7657); kw:devotion(53.335); kw:worship(50.1599); kw:hierarchy(43.4607); kw:obedience(39.8493); kw:immortality(38.5491); theme:kinship_society/hospitality_welfare(37.3537)	ع ب د:B003:العبادة والطاعة الخاضعة → د ي ن:B001:الطاعة والانقياد
C009	0.8322	grammar / invocation / governance / origination	8	10	13	19	0.053179	0.2533	1.0	0.6842	1,2,3,4,5,6,7,8	ء ل ه ء م ن ب ر ء ب ع د ب ي ن ذ و و ر ب ب ص ل و ق و م ك ف ر	kw:grammar(38.2751); kw:invocation(34.1547); kw:governance(33.7797); kw:origination(31.7301); kw:existence(30.2314); kw:formation(30.2314); theme:ritual_belief/prayer_supplication(29.8049); kw:ontology(28.6095)	ء ل ه:B002:اسم الله في القسم والنداء → ر ب ب:B001:ربوبية وملك وسيادة
C010	0.828	people / separation / group / exoneration	8	15	17	30	0.06260682	0.2239	0.9667	0.6667	1,2,3,4,5,6,7,8	ء ه ل ب ر ء ب ع د ت ح ت ج ن ن خ ل ص د ي ن ر ب ب ش ر ر ط ه ر ع د ن ع م ل ف ر ق ق و م ك ف ر	kw:people(41.3787); kw:separation(41.0998); kw:group(36.4065); kw:exoneration(35.7766); kw:disavowal(35.7766); kw:purity(35.6904); kw:innocence(32.5328); kw:faction(31.0619)	ك ف ر:B005:تبرؤ وتنصل → ب ر ء:B002:البراءة والتباعد
