candidate_id	family_id	representative_candidate_id	membership
C003	F001	C038	variant
C038	F001	C038	representative
C039	F001	C038	variant
C059	F001	C038	variant
C167	F001	C038	variant
C194	F002	C377	variant
C217	F002	C377	variant
C377	F002	C377	representative
C442	F002	C377	variant
C631	F002	C377	variant
C008	F003	C284	variant
C236	F003	C284	variant
C284	F003	C284	representative
C307	F003	C284	variant
C351	F003	C284	variant
C493	F003	C284	variant
C663	F003	C284	variant
C096	F004	C399	variant
C399	F004	C399	representative
C630	F004	C399	variant
C152	F005	C494	variant
C226	F005	C494	variant
C282	F005	C494	variant
C310	F005	C494	variant
C343	F005	C494	variant
C410	F005	C494	variant
C454	F005	C494	variant
C494	F005	C494	representative
C582	F005	C494	variant
C620	F005	C494	variant
C102	F006	C102	representative
C416	F006	C102	variant
C589	F006	C102	variant
C104	F007	C104	representative
C192	F007	C104	member
C292	F007	C104	variant
C389	F007	C104	variant
C401	F007	C104	variant
C558	F007	C104	variant
C056	F008	C352	variant
C216	F008	C352	variant
C352	F008	C352	representative
C368	F008	C352	variant
C436	F008	C352	variant
C571	F008	C352	variant
C694	F008	C352	variant
C159	F009	C184	variant
C184	F009	C184	representative
C305	F009	C184	member
C369	F009	C184	variant
C381	F009	C184	variant
C395	F009	C184	variant
C137	F010	C137	representative
C265	F010	C137	variant
C270	F010	C137	variant
C332	F010	C137	variant
C394	F010	C137	variant
C071	F011	C130	variant
C106	F011	C130	variant
C130	F011	C130	representative
C337	F011	C130	variant
C457	F011	C130	variant
C481	F011	C130	variant
C533	F011	C130	variant
C554	F011	C130	variant
C127	F012	C237	variant
C149	F012	C237	variant
C185	F012	C237	variant
C237	F012	C237	representative
C522	F012	C237	variant
C524	F012	C237	variant
C540	F012	C237	variant
C618	F013	C618	representative
C647	F013	C618	variant
C691	F013	C618	variant
C007	F014	C007	representative
C045	F014	C007	variant
C078	F014	C007	variant
C164	F014	C007	variant
C175	F014	C007	variant
C366	F014	C007	variant
C414	F014	C007	variant
C215	F015	C215	representative
C727	F015	C215	variant
C018	F016	C024	variant
C024	F016	C024	representative
C040	F016	C024	variant
C050	F016	C024	variant
C099	F016	C024	variant
C139	F016	C024	variant
C143	F016	C024	variant
C189	F016	C024	member
C190	F016	C024	variant
C249	F016	C024	variant
C535	F016	C024	variant
C012	F017	C012	representative
C087	F017	C012	variant
C117	F017	C012	variant
C118	F017	C012	variant
C128	F017	C012	variant
C138	F017	C012	variant
C142	F017	C012	variant
C191	F017	C012	variant
C206	F017	C012	variant
C220	F017	C012	variant
C338	F017	C012	variant
C437	F017	C012	variant
C375	F018	C534	variant
C478	F018	C534	variant
C496	F018	C534	variant
C534	F018	C534	representative
C629	F018	C534	variant
C124	F019	C124	representative
C168	F019	C124	variant
C245	F020	C245	representative
C672	F020	C245	variant
C696	F020	C245	variant
C205	F021	C205	representative
C235	F021	C205	variant
C340	F021	C205	variant
C404	F021	C205	variant
C022	F022	C022	representative
C025	F022	C022	variant
C110	F022	C022	variant
C136	F022	C022	variant
C151	F022	C022	variant
C289	F022	C022	variant
C276	F023	C276	representative
C353	F023	C276	variant
C564	F023	C276	variant
C017	F024	C017	representative
C170	F024	C017	variant
C186	F024	C017	variant
C252	F024	C017	variant
C383	F024	C017	member
C532	F024	C017	variant
C054	F025	C090	variant
C090	F025	C090	representative
C107	F025	C090	variant
C120	F025	C090	variant
C213	F025	C090	variant
C346	F025	C090	variant
C390	F025	C090	variant
C409	F025	C090	member
C539	F025	C090	variant
C634	F025	C090	variant
C242	F026	C261	variant
C261	F026	C261	representative
C477	F026	C261	variant
C537	F026	C261	variant
C538	F026	C261	variant
C596	F026	C261	variant
C667	F026	C261	variant
C681	F026	C261	variant
C699	F026	C261	variant
C053	F027	C063	variant
C063	F027	C063	representative
C241	F027	C063	variant
C552	F027	C063	variant
C610	F027	C063	variant
C706	F027	C063	variant
C047	F028	C047	representative
C176	F028	C047	variant
C256	F028	C047	variant
C359	F028	C047	variant
C421	F028	C047	variant
C521	F028	C047	variant
C547	F028	C047	variant
C061	F029	C201	variant
C201	F029	C201	representative
C315	F029	C201	variant
C433	F029	C201	variant
C584	F029	C201	variant
C342	F030	C492	variant
C445	F030	C492	variant
C492	F030	C492	representative
C651	F030	C492	variant
C671	F030	C492	variant
C695	F030	C492	variant
C075	F031	C324	variant
C272	F031	C324	variant
C286	F031	C324	variant
C324	F031	C324	representative
C388	F031	C324	variant
C393	F031	C324	variant
C458	F031	C324	variant
C459	F031	C324	variant
C462	F031	C324	variant
C531	F031	C324	variant
C616	F031	C324	variant
C060	F032	C229	variant
C229	F032	C229	representative
C274	F032	C229	variant
C348	F032	C229	variant
C452	F032	C229	variant
C523	F032	C229	member
C570	F032	C229	variant
C581	F032	C229	variant
C644	F032	C229	variant
C113	F033	C113	representative
C227	F033	C113	variant
C228	F033	C113	variant
C246	F033	C113	variant
C263	F033	C113	variant
C412	F033	C113	variant
C465	F033	C113	variant
C556	F033	C113	variant
C603	F033	C113	variant
C068	F034	C162	variant
C160	F034	C162	variant
C162	F034	C162	representative
C347	F034	C162	variant
C362	F034	C162	variant
C391	F034	C162	variant
C613	F034	C162	variant
C108	F035	C316	variant
C218	F035	C316	variant
C314	F035	C316	variant
C316	F035	C316	representative
C429	F035	C316	variant
C440	F035	C316	variant
C508	F035	C316	variant
C098	F036	C098	representative
C105	F036	C098	variant
C495	F036	C098	variant
C036	F037	C062	variant
C062	F037	C062	representative
C141	F037	C062	variant
C171	F037	C062	variant
C243	F037	C062	variant
C330	F037	C062	variant
C371	F037	C062	variant
C518	F037	C062	variant
C562	F037	C062	variant
C714	F037	C062	variant
C738	F037	C062	variant
C360	F038	C624	variant
C405	F038	C624	variant
C447	F038	C624	variant
C624	F038	C624	representative
C685	F038	C624	variant
C268	F039	C415	variant
C415	F039	C415	representative
C575	F039	C415	variant
C597	F039	C415	variant
C637	F039	C415	variant
C688	F039	C415	member
C709	F039	C415	variant
C722	F039	C415	variant
C202	F040	C420	variant
C385	F040	C420	variant
C420	F040	C420	representative
C607	F040	C420	variant
C656	F040	C420	variant
C678	F040	C420	variant
C231	F041	C357	variant
C357	F041	C357	representative
C673	F041	C357	variant
C702	F041	C357	variant
C732	F041	C357	variant
C011	F042	C011	representative
C027	F042	C011	variant
C042	F042	C011	member
C057	F042	C011	variant
C058	F042	C011	variant
C074	F042	C011	variant
C080	F042	C011	variant
C208	F042	C011	variant
C402	F042	C011	variant
C049	F043	C081	member
C081	F043	C081	representative
C088	F043	C081	variant
C146	F043	C081	variant
C181	F043	C081	member
C717	F043	C081	variant
C751	F043	C081	variant
C001	F044	C374	variant
C111	F044	C374	variant
C131	F044	C374	variant
C240	F044	C374	variant
C321	F044	C374	variant
C374	F044	C374	representative
C736	F044	C374	variant
C004	F045	C004	representative
C021	F045	C004	variant
C077	F045	C004	variant
C101	F045	C004	variant
C119	F045	C004	variant
C132	F045	C004	variant
C144	F045	C004	variant
C147	F045	C004	variant
C169	F045	C004	variant
C196	F045	C004	variant
C198	F045	C004	variant
C244	F045	C004	variant
C253	F045	C004	variant
C443	F045	C004	variant
C466	F045	C004	variant
C470	F045	C004	variant
C480	F045	C004	variant
C043	F046	C043	representative
C258	F046	C043	variant
C259	F046	C043	variant
C264	F046	C043	variant
C417	F046	C043	variant
C499	F046	C043	variant
C674	F046	C043	variant
C403	F047	C403	representative
C483	F047	C403	variant
C586	F047	C403	variant
C711	F047	C403	variant
C084	F048	C269	variant
C200	F048	C269	variant
C209	F048	C269	variant
C251	F048	C269	variant
C269	F048	C269	representative
C322	F048	C269	variant
C341	F048	C269	variant
C350	F048	C269	variant
C406	F048	C269	variant
C657	F048	C269	variant
C188	F049	C339	variant
C313	F049	C339	variant
C339	F049	C339	representative
C463	F049	C339	variant
C638	F049	C339	variant
C713	F049	C339	variant
C498	F050	C615	variant
C615	F050	C615	representative
C642	F050	C615	variant
C659	F050	C615	variant
C715	F050	C615	variant
C720	F050	C615	variant
C082	F051	C166	variant
C166	F051	C166	representative
C214	F051	C166	variant
C247	F051	C166	variant
C325	F051	C166	variant
C511	F051	C166	variant
C542	F051	C166	variant
C748	F051	C166	variant
C002	F052	C002	representative
C072	F052	C002	variant
C129	F052	C002	variant
C396	F052	C002	member
C419	F052	C002	variant
C489	F052	C002	variant
C654	F052	C002	variant
C280	F053	C280	representative
C328	F053	C280	variant
C512	F053	C280	variant
C585	F053	C280	variant
C735	F053	C280	variant
C013	F054	C187	variant
C187	F054	C187	representative
C460	F054	C187	variant
C500	F054	C187	variant
C015	F055	C015	representative
C026	F055	C015	variant
C145	F055	C015	variant
C230	F055	C015	variant
C266	F055	C015	member
C306	F055	C015	variant
C361	F055	C015	variant
C519	F055	C015	variant
C561	F055	C015	variant
C109	F056	C155	variant
C155	F056	C155	representative
C411	F056	C155	variant
C427	F056	C155	variant
C490	F056	C155	variant
C555	F056	C155	variant
C600	F056	C155	variant
C029	F057	C033	variant
C031	F057	C033	variant
C033	F057	C033	representative
C048	F057	C033	variant
C070	F057	C033	variant
C083	F057	C033	variant
C094	F057	C033	variant
C193	F057	C033	variant
C210	F057	C033	variant
C275	F057	C033	variant
C291	F057	C033	variant
C309	F057	C033	variant
C326	F057	C033	variant
C428	F057	C033	variant
C095	F058	C474	variant
C250	F058	C474	variant
C474	F058	C474	representative
C568	F058	C474	variant
C592	F058	C474	variant
C623	F058	C474	variant
C626	F058	C474	variant
C684	F058	C474	variant
C703	F058	C474	variant
C712	F058	C474	variant
