left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P1618	P2704	0.645505	0.558583	0.60199	0.887092	0.947368	0.777778	0.75	mutual_knn
P3293	P3826	0.636082	0.53795	0.582332	0.901888	1.0	0.777778	0.75	mutual_knn
P1418	P2834	0.635404	0.551059	0.593545	0.907982	0.888889	0.777778	0.75	mutual_knn
P2221	P3777	0.634598	0.585206	0.622339	0.72187	0.8125	0.777778	0.75	mutual_knn
P0605	P1603	0.634252	0.552223	0.577248	0.884766	0.952381	0.777778	0.75	mutual_knn
P1696	P2998	0.633052	0.568724	0.593266	0.744833	0.95	0.777778	0.75	mutual_knn
P10706	P6915	0.63201	0.547371	0.610858	0.809838	0.909091	0.8	0.75	mutual_knn
P0197	P0554	0.631892	0.540492	0.571213	0.887457	1.0	0.777778	0.75	mutual_knn
P2422	P3593	0.630992	0.555815	0.595698	0.723806	1.0	0.777778	0.75	mutual_knn
P1436	P2423	0.630784	0.542377	0.578271	0.920116	0.923077	0.777778	0.75	mutual_knn
P1404	P2925	0.630519	0.555426	0.596582	0.717732	1.0	0.777778	0.75	mutual_knn
P0303	P3180	0.630497	0.569286	0.583056	0.702485	1.0	0.777778	0.75	mutual_knn
P1179	P2399	0.630114	0.539225	0.562573	0.905624	1.0	0.777778	0.75	mutual_knn
P1349	P3134	0.629095	0.554046	0.569318	0.896035	0.909091	0.777778	0.75	mutual_knn
P2437	P4295	0.628482	0.581635	0.613477	0.734581	0.785714	0.777778	0.75	mutual_knn
P5498	P7677	0.628323	0.518546	0.605762	0.829601	1.0	0.8	0.75	mutual_knn
P2337	P2647	0.627646	0.567372	0.601567	0.704755	0.913043	0.777778	0.75	mutual_knn
P8098	P9713	0.627045	0.553401	0.592493	0.797335	0.909091	0.8	0.75	mutual_knn
P0511	P3817	0.626975	0.537017	0.569935	0.901878	0.956522	0.777778	0.75	mutual_knn
P2589	P4075	0.626787	0.556562	0.574158	0.907638	0.846154	0.777778	0.75	mutual_knn
P2552	P2947	0.626767	0.542168	0.571601	0.898744	0.928571	0.777778	0.75	mutual_knn
P11838	P8793	0.626715	0.552442	0.60357	0.811528	0.857143	0.8	0.75	mutual_knn
P0157	P2243	0.626698	0.569407	0.594128	0.687701	0.9375	0.777778	0.75	mutual_knn
P5595	P6596	0.62644	0.50776	0.615692	0.824559	1.0	0.8	0.75	mutual_knn
