morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s060-a000-w001-01	w-s060-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s060-a000-w001-02	w-s060-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s060-a000-w002-01	w-s060-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s060-a000-w003-01	w-s060-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s060-a000-w003-02	w-s060-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s060-a000-w004-01	w-s060-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s060-a000-w004-02	w-s060-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s060-a001-w001-01	w-s060-a001-w001	60:1:1:1	1	يَٰٓ					VOC	PREFIX	PREFIX|ya+								
m-w-s060-a001-w001-02	w-s060-a001-w001	60:1:1:2	2	أَيُّهَا	أَيُّهَا	أَيُّهَا			N	STEM	STEM|POS:N|LEM:>ay~uhaA|NOM								NOM
m-w-s060-a001-w002-01	w-s060-a001-w002	60:1:2:1	1	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s060-a001-w003-01	w-s060-a001-w003	60:1:3:1	1	ءَامَنُ	ءَامَنُ	ءَامَنَ	ء م ن	ءمن	V	STEM	STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|3MP	PERF			IV	3	M	plural	
m-w-s060-a001-w003-02	w-s060-a001-w003	60:1:3:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s060-a001-w004-01	w-s060-a001-w004	60:1:4:1	1	لَا	لَا	لَا			PRO	STEM	STEM|POS:PRO|LEM:laA								
m-w-s060-a001-w005-01	w-s060-a001-w005	60:1:5:1	1	تَتَّخِذُ	تَتَّخِذُ	ٱتَّخَذَ	ء خ ذ	ءخذ	V	STEM	STEM|POS:V|IMPF|(VIII)|LEM:{t~axa*a|ROOT:Ax*|2MP|MOOD:JUS	IMPF	JUS		VIII	2	M	plural	
m-w-s060-a001-w005-02	w-s060-a001-w005	60:1:5:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
m-w-s060-a001-w006-01	w-s060-a001-w006	60:1:6:1	1	عَدُوِّ	عَدُوِّ	عَدُوّ	ع د و	عدو	N	STEM	STEM|POS:N|LEM:Eaduw~|ROOT:Edw|M|ACC								ACC
m-w-s060-a001-w006-02	w-s060-a001-w006	60:1:6:2	2	ى					PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s060-a001-w007-01	w-s060-a001-w007	60:1:7:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s060-a001-w007-02	w-s060-a001-w007	60:1:7:2	2	عَدُوَّ	عَدُوَّ	عَدُوّ	ع د و	عدو	N	STEM	STEM|POS:N|LEM:Eaduw~|ROOT:Edw|M|ACC								ACC
m-w-s060-a001-w007-03	w-s060-a001-w007	60:1:7:3	3	كُمْ					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
m-w-s060-a001-w008-01	w-s060-a001-w008	60:1:8:1	1	أَوْلِيَآءَ	أَوْلِيَآءَ	وَلِىّ	و ل ي	ولي	N	STEM	STEM|POS:N|LEM:waliY~|ROOT:wly|MP|ACC						M	plural	ACC
m-w-s060-a001-w009-01	w-s060-a001-w009	60:1:9:1	1	تُلْقُ	تُلْقُ	أَلْقَىٰٓ	ل ق ي	لقي	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>aloqaY`^|ROOT:lqy|2MP	IMPF			IV	2	M	plural	
m-w-s060-a001-w009-02	w-s060-a001-w009	60:1:9:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
m-w-s060-a001-w010-01	w-s060-a001-w010	60:1:10:1	1	إِلَيْ	إِلَيْ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`								
m-w-s060-a001-w010-02	w-s060-a001-w010	60:1:10:2	2	هِم					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s060-a001-w011-01	w-s060-a001-w011	60:1:11:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s060-a001-w011-02	w-s060-a001-w011	60:1:11:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s060-a001-w011-03	w-s060-a001-w011	60:1:11:3	3	مَوَدَّةِ	مَوَدَّةِ	مَّوَدَّة	و د د	ودد	N	STEM	STEM|POS:N|LEM:m~awad~ap|ROOT:wdd|F|GEN								GEN
