candidate_id	family_id	representative_candidate_id	membership
C351	F001	C351	representative
C803	F001	C351	variant
C936	F001	C351	variant
C084	F002	C098	variant
C098	F002	C098	representative
C104	F002	C098	member
C163	F002	C098	variant
C1089	F003	C584	variant
C244	F003	C584	variant
C584	F003	C584	representative
C127	F004	C439	variant
C418	F004	C439	variant
C439	F004	C439	representative
C577	F004	C439	variant
C713	F004	C439	variant
C250	F005	C662	variant
C662	F005	C662	representative
C967	F005	C662	variant
C052	F006	C052	representative
C078	F006	C052	member
C089	F006	C052	variant
C220	F006	C052	variant
C360	F006	C052	variant
C537	F006	C052	variant
C207	F007	C207	representative
C308	F007	C207	variant
C532	F007	C207	variant
C535	F007	C207	variant
C594	F007	C207	variant
C875	F007	C207	variant
C899	F007	C207	variant
C948	F007	C207	variant
C1018	F008	C374	variant
C374	F008	C374	representative
C419	F008	C374	variant
C006	F009	C006	representative
C155	F009	C006	variant
C206	F009	C006	variant
C218	F009	C006	variant
C421	F009	C006	variant
C576	F009	C006	variant
C068	F010	C482	variant
C080	F010	C482	variant
C257	F010	C482	variant
C482	F010	C482	representative
C516	F010	C482	member
C624	F010	C482	variant
C635	F010	C482	variant
C857	F010	C482	variant
C771	F011	C771	representative
C870	F011	C771	variant
C928	F011	C771	variant
C017	F012	C017	representative
C033	F012	C017	variant
C103	F012	C017	variant
C114	F012	C017	variant
C354	F012	C017	variant
C602	F012	C017	member
C780	F012	C017	variant
C549	F013	C549	representative
C835	F013	C549	member
C1011	F014	C1011	representative
C1070	F014	C1011	variant
C1074	F014	C1011	variant
C851	F014	C1011	variant
C010	F015	C040	variant
C031	F015	C040	variant
C040	F015	C040	representative
C126	F015	C040	variant
C177	F015	C040	variant
C203	F015	C040	variant
C413	F015	C040	variant
C1079	F016	C591	variant
C210	F016	C591	variant
C305	F016	C591	variant
C591	F016	C591	representative
C900	F016	C591	variant
C132	F017	C356	variant
C356	F017	C356	representative
C790	F017	C356	variant
C003	F018	C003	representative
C011	F018	C003	variant
C032	F018	C003	variant
C1010	F018	C003	member
C216	F018	C003	variant
C296	F018	C003	variant
C502	F018	C003	variant
C622	F018	C003	variant
C211	F019	C211	representative
C281	F019	C211	variant
C453	F019	C211	variant
C601	F019	C211	variant
C712	F019	C211	variant
C720	F019	C211	variant
C817	F019	C211	variant
C001	F020	C001	representative
C015	F020	C001	variant
C039	F020	C001	variant
C233	F020	C001	variant
C253	F020	C001	variant
C291	F020	C001	variant
C054	F021	C054	representative
C148	F021	C054	variant
C184	F021	C054	variant
C332	F021	C054	variant
C366	F021	C054	variant
C403	F021	C054	variant
C571	F021	C054	variant
C018	F022	C145	variant
C145	F022	C145	representative
C191	F022	C145	variant
C235	F022	C145	variant
C341	F022	C145	variant
C492	F022	C145	variant
C741	F022	C145	variant
C038	F023	C161	variant
C161	F023	C161	representative
C417	F023	C161	variant
C568	F023	C161	variant
C674	F023	C161	member
C693	F023	C161	variant
C821	F023	C161	variant
C002	F024	C002	representative
C236	F024	C002	variant
C325	F024	C002	variant
C393	F024	C002	variant
C429	F024	C002	variant
C486	F024	C002	variant
C497	F024	C002	variant
C787	F024	C002	variant
C135	F025	C135	representative
C142	F025	C135	variant
C166	F025	C135	variant
C327	F025	C135	variant
C353	F025	C135	variant
C567	F025	C135	variant
C778	F025	C135	variant
C982	F025	C135	variant
C050	F026	C050	representative
C262	F026	C050	variant
C274	F026	C050	variant
C280	F026	C050	variant
C420	F026	C050	variant
C468	F026	C050	variant
C781	F026	C050	variant
C442	F027	C442	representative
C507	F027	C442	variant
C165	F028	C349	variant
C349	F028	C349	representative
C534	F028	C349	variant
C566	F028	C349	variant
C578	F028	C349	variant
C678	F028	C349	variant
C443	F029	C644	variant
C644	F029	C644	representative
C852	F029	C644	variant
C499	F030	C499	representative
C883	F030	C499	variant
C1001	F031	C295	variant
C1084	F031	C295	variant
C295	F031	C295	representative
C471	F031	C295	variant
C597	F031	C295	variant
C675	F031	C295	variant
C971	F031	C295	variant
C996	F031	C295	variant
C198	F032	C198	representative
C538	F032	C198	variant
C690	F032	C198	variant
C752	F032	C198	variant
C867	F032	C198	variant
C012	F033	C027	variant
C027	F033	C027	representative
C064	F033	C027	variant
C065	F033	C027	member
C070	F033	C027	variant
C242	F033	C027	variant
C301	F033	C027	variant
C307	F033	C027	variant
C402	F033	C027	variant
C737	F033	C027	variant
C960	F033	C027	variant
C152	F034	C252	variant
C252	F034	C252	representative
C328	F034	C252	variant
C592	F034	C252	variant
C722	F034	C252	variant
C743	F034	C252	member
C758	F034	C252	variant
C005	F035	C035	variant
C025	F035	C035	member
C035	F035	C035	representative
C036	F035	C035	variant
C057	F035	C035	variant
C066	F035	C035	variant
C147	F035	C035	variant
C168	F035	C035	variant
C193	F035	C035	variant
C1093	F036	C120	variant
C120	F036	C120	representative
C215	F036	C120	variant
C239	F036	C120	variant
C311	F036	C120	variant
C369	F036	C120	variant
C376	F036	C120	variant
C463	F036	C120	variant
C524	F036	C120	variant
C586	F036	C120	variant
C627	F036	C120	variant
C063	F037	C187	variant
C187	F037	C187	representative
C197	F037	C187	variant
C209	F037	C187	variant
C241	F037	C187	variant
C300	F037	C187	variant
C361	F037	C187	variant
C553	F037	C187	variant
C557	F037	C187	variant
C892	F037	C187	variant
C1037	F038	C343	variant
C1048	F038	C343	variant
C343	F038	C343	representative
C485	F038	C343	member
C514	F038	C343	variant
C745	F038	C343	variant
C961	F038	C343	variant
C1077	F039	C228	variant
C1136	F039	C228	variant
C167	F039	C228	variant
C201	F039	C228	variant
C228	F039	C228	representative
C247	F039	C228	variant
