family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000217:B005	ج ب ل	B005	27	صلابة توقف الحفر
F001	core	quranic:root_000227:B007	ج د د	B007	16,27	وجه الأرض المستوي
F001	core	quranic:root_000227:B010	ج د د	B010	16,27	بئر في موضع كلأ
F001	core	quranic:root_000268:B004	ج ه د	B004	42	أرض صلبة بارزة
F001	core	quranic:root_000387:B002	خ ب ر	B002	14,31	لين الأرض ومائها
F001	core	quranic:root_000434:B011	خ ل ق	B011	1,3,11,16,40	نقرة أو بئر تمسك الماء
F001	core	quranic:root_000852:B002	ص د ق	B002	31	صلابة الشيء واستواؤه
F001	core	quranic:root_000862:B004	ص ع د	B004	10	صعيد وجه الأرض
F001	core	quranic:root_000993:B010	ع د و	B010	6	العَدْواء في صلابة المكان واضطرابه
F001	core	quranic:root_001008:B007	ع ز ز	B007	2,10,17,28	صلابة الأرض وتماسك الشيء
F001	core	quranic:root_001424:B004	م س ك	B004	2,41	موضع يمسك الماء أو يثبت
F001	core	quranic:root_001444:B001	م ل ك	B001	1,13	قوة الشيء وتماسكه
F001	optional	quranic:root_000025:B002	ء ر ض	B002	1,3,9,38,39,40,41,43,44	الأرض اللينة المنبتة
F001	optional	quranic:root_000025:B006	ء ر ض	B006	1,3,9,38,39,40,41,43,44	لزوم الأرض والتثاقل إليها
F001	optional	quranic:root_000041:B005	ء ف ك	B005	3	أرض مأفوكة صرف عنها المطر
F001	optional	quranic:root_000148:B010	ب ل د	B010	9	اللصوق بالأرض
F001	optional	quranic:root_000281:B003	ج ي ء	B003	25,37,42,45	مجتمع الماء في هبطة أو حول حصن
F001	optional	quranic:root_000317:B002	ح ز ن	B002	34	خشونة الأرض والدواب
F001	optional	quranic:root_000348:B004	ح ك م	B004	2	الإحكام والإتقان والوثاقة
F001	optional	quranic:root_000434:B008	خ ل ق	B008	1,3,11,16,40	ملاسة السطح واستواؤه
F001	optional	quranic:root_000621:B001	ز ب ر	B001	25	إحكام الشيء وطي البئر بالحجارة
F001	optional	quranic:root_000766:B009	س و ي	B009	12,19,22	السِيّ واسع أملس من الأرض
F001	optional	quranic:root_000844:B005	ص ح ب	B005	6	بلوغ الابن صاحبا
F001	optional	quranic:root_000873:B008	ص ف و	B008	32	الخلو حتى ينقطع النتاج
F001	optional	quranic:root_000970:B003	ظ ه ر	B003	45	ظهر الأرض وظاهرها
F001	optional	quranic:root_000985:B005	ع ج ز	B005	44	رملة أو حبل مرتفع يشبه العجيزة
F001	optional	quranic:root_001117:B002	غ ي ب	B002	18,38	منهبط يغيب فيه الشيء
F001	optional	quranic:root_001169:B005	ف ق ر	B005	15	الحفرة والمخرج في الأرض
F001	optional	quranic:root_001405:B003	م خ ر	B003	12	إرسال الماء في الأرض حتى تطيب
F001	optional	quranic:root_001559:B001	ن ه ر	B001	13	نهر يشق الأرض بماء جار
F002	core	quranic:root_000009:B012	ء ت ي	B012	16,40	استئتاء الناقة
F002	core	quranic:root_000248:B009	ج ع ل	B009	1,11,39	اشتهاء الأنثى للفحل
F002	core	quranic:root_000544:B013	ر ج ع	B013	4	راجع الناقة وحملها
F002	core	quranic:root_000745:B003	س م و	B003	1,3,13,27,38,40,41,44,45	تطاول الفحل على الشول
F002	core	quranic:root_000750:B007	س ن ن	B007	43	إكباب بدفع أو عض
F002	core	quranic:root_001458:B004	م و ه	B004	27	ماء الفحل في الرحم
F002	core	quranic:root_001662:B005	و ع د	B005	5,40	وعيد الفحل هدير قبل الصيال
F002	optional	quranic:root_000043:B007	ء ك ل	B007	12	الفريسة والمعدة للأكل
F002	optional	quranic:root_000058:B001	ء ن ث	B001	11	الأنثى خلاف الذكر
F002	optional	quranic:root_000164:B004	ب و ر	B004	10,29	بور الشيء اختبار حاله
F002	optional	quranic:root_000266:B007	ج ن ن	B007	33	الجنين المستور في البطن
F002	optional	quranic:root_000373:B007	ح و ل	B007	43	حائل لم تحمل
F002	optional	quranic:root_000373:B008	ح و ل	B008	43	الحَوْلاء الخارجة مع الولد
F002	optional	quranic:root_000436:B010	خ ل و	B010	24	الخلية من الإبل
F002	optional	quranic:root_000436:B012	خ ل و	B012	24	خلية النحل
F002	optional	quranic:root_000552:B002	ر ح م	B002	2	الرَّحِم والقرابة
F002	optional	quranic:root_000552:B003	ر ح م	B003	2	رَحِم الأنثى
F002	optional	quranic:root_000563:B011	ر س ل	B011	1,2,4,9,24,25	تسميات مفردة مخصوصة
F002	optional	quranic:root_000609:B018	ر و ح	B018	9	تحصن الفرس وصيرورته فحلا
F002	optional	quranic:root_000783:B008	ش ر ب	B008	12	إدخال الحبل في العنق
F002	optional	quranic:root_000832:B003	ش ي ء	B003	1,8,16,18,22,44	بعد النظر
F002	optional	quranic:root_000994:B009	ع ذ ب	B009	7,10,12,36	العذابة والرحم والخرج بعد الولد
F002	optional	quranic:root_001423:B005	م س س	B005	35	رحم ماسة
F002	optional	quranic:root_001424:B009	م س ك	B009	2,41	ماسكة رحم
F002	optional	quranic:root_001492:B009	ن ز ل	B009	27	ماء الرجل الخارج
F002	optional	quranic:root_001533:B005	ن ف س	B005	8,18,32	خروج الولد ودم النفاس
F002	optional	quranic:root_001583:B007	ه د ي	B007	8,42	هدي الحرمة والأسير
F003	core	quranic:root_000025:B002	ء ر ض	B002	1,3,9,38,39,40,41,43,44	الأرض اللينة المنبتة
F003	core	quranic:root_000041:B005	ء ف ك	B005	3	أرض مأفوكة صرف عنها المطر
F003	core	quranic:root_000058:B004	ء ن ث	B004	11	الأرض السهلة الخصبة
