candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8696	land_water_sky/fire_heat / fire / heat / firewood	5	8	17	34	0.06652854	0.281	1.0	0.7059	1,2,3,4,5	ح ب ل ح ط ب ح م ل ص ل ي غ ن ي ل ه ب م س د ن و ر	theme:land_water_sky/fire_heat(70.8694); kw:fire(45.5656); kw:heat(44.0812); kw:firewood(33.5381); kw:fetus(30.2314); kw:fuel(29.7602); kw:kindling(29.7602); kw:blaze(28.6095)	ح م ل:B002:الحَمْل الباطن والثمر → ح ب ل:B006:حمل يمتد في البطن
C002	0.856	land_water_sky/fire_heat / character / fire / chivalry	5	10	17	35	0.06079151	0.2778	0.9429	0.7143	1,2,3,4,5	ح ب ل ح ط ب ح م ل ص ل ي ك س ب ل ه ب م ر ء م و ل ن و ر ي د ي	theme:land_water_sky/fire_heat(61.4202); kw:character(46.3827); kw:fire(45.5656); kw:chivalry(36.9273); kw:manliness(36.9273); kw:honor(34.4119); kw:masculinity(31.0619); theme:kinship_society/hospitality_welfare(29.0529)	م و ل:B001:اتخاذ المال وكثرته → ك س ب:B002:إكساب غيره خيرا أو مالا
C003	0.8502	ownership / hospitality / celebration / deixis	5	9	15	26	0.05699432	0.268	1.0	0.7308	1,2,3,4,5	ء ب و ح ب ل ذ و و غ ن ي ك س ب م ر ء م و ل ن و ر ي د ي	kw:ownership(50.4406); kw:hospitality(49.0059); kw:celebration(34.1547); kw:deixis(31.7301); kw:occasion(30.7655); kw:utility(30.4895); kw:reference(29.1436); kw:inquiry(28.1384)	غ ن ي:B006:الغنى والتزويج → م ر ء:B004:الطعم والإطعام في مناسبة
C004	0.8472	land_water_sky/fire_heat / fire / heat / fuel	5	10	17	30	0.06195798	0.2381	1.0	0.7667	1,2,3,4,5	ت ب ب ح ب ل ح ط ب ص ل ي غ ن ي ل ه ب م ر ء م و ل ن و ر ي د ي	theme:land_water_sky/fire_heat(70.8694); kw:fire(45.5656); kw:heat(44.0812); kw:fuel(29.7602); kw:kindling(29.7602); kw:brightness(28.6095); kw:blaze(28.6095); kw:radiance(28.4462)	ل ه ب:B001:لسان النار واشتعالها → ص ل ي:B004:إيقاد الصلاء وتسوية الشيء بالنار
C005	0.842	pledge / alliance / burden / utility	5	8	17	32	0.06203042	0.2735	1.0	0.625	1,2,3,4,5	ت ب ب ح ب ل ح ط ب ح م ل ص ل ي غ ن ي م س د ي د ي	kw:pledge(42.2076); kw:alliance(40.3171); kw:burden(35.1871); kw:utility(30.4895); kw:covenant(27.5858); kw:submission(26.9877); kw:obedience(26.5662); kw:cord(26.5662)	ح ب ل:B001:حبل ممدود يربط ويقاد به → م س د:B001:الحبل المفتول
C006	0.8343	benefit / character / chivalry / manliness	5	9	17	29	0.06255331	0.2397	1.0	0.7241	1,2,3,4,5	ح ب ل ح ط ب ح م ل غ ن ي ك س ب م ر ء م و ل ن و ر ي د ي	kw:benefit(55.4339); kw:character(46.3827); kw:chivalry(36.9273); kw:manliness(36.9273); kw:burden(35.1871); kw:honor(34.4119); kw:masculinity(31.0619); kw:utility(30.4895)	م و ل:B001:اتخاذ المال وكثرته → ك س ب:B002:إكساب غيره خيرا أو مالا
C007	0.8318	benefit / utility / kinship_society/hospitality_welfare / grace	5	10	17	29	0.06112054	0.232	1.0	0.7241	1,2,3,4,5	ت ب ب ج ي د ح ب ل ح م ل ص ل ي غ ن ي ك س ب م ر ء م و ل ي د ي	kw:benefit(41.5754); kw:utility(30.4895); theme:kinship_society/hospitality_welfare(29.0529); kw:grace(28.7797); kw:pledge(28.1384); kw:music(27.9929); kw:submission(26.9877); kw:alliance(26.8781)	م و ل:B001:اتخاذ المال وكثرته → ك س ب:B002:إكساب غيره خيرا أو مالا
C008	0.8253	pledge / alliance / utility / benefit	5	11	17	32	0.05826038	0.2481	1.0	0.5938	1,2,3,4,5	ء ب و ت ب ب ح ب ل ح ط ب ح م ل ص ل ي غ ن ي ك س ب م ر ء ن و ر ي د ي	kw:pledge(42.2076); kw:alliance(40.3171); kw:utility(30.4895); kw:benefit(27.7169); kw:covenant(27.5858); kw:submission(26.9877); kw:obedience(26.5662); kw:conflict(25.9445)	ي د ي:B006:اليَد المستسلمة → ح م ل:B004:الحمالة والكفالة
C009	0.8196	benefit / beauty / hair / character	5	11	17	26	0.06208755	0.2	0.9615	0.7308	1,2,3,4,5	ج ي د ح ب ل ح ط ب ح م ل غ ن ي ك س ب ل ه ب م ر ء م س د م و ل ي د ي	kw:benefit(55.4339); kw:beauty(45.8825); kw:hair(36.3226); kw:character(34.787); theme:craft_material_built/ornament_beauty(34.5142); kw:abundance(30.8919); kw:utility(30.4895); theme:kinship_society/hospitality_welfare(29.0529)	م و ل:B001:اتخاذ المال وكثرته → ك س ب:B002:إكساب غيره خيرا أو مالا
C010	0.8169	snare / trap / kinship_society/hospitality_welfare / pledge	5	8	17	23	0.06536764	0.2	0.9565	0.7826	1,2,3,4,5	ح ب ل ح م ل ص ل ي ك س ب م ر ء م س د م و ل ي د ي	kw:snare(30.4895); kw:trap(29.7602); theme:kinship_society/hospitality_welfare(29.0529); kw:pledge(28.1384); kw:benefit(27.7169); kw:covenant(27.5858); kw:transfer(25.5168); kw:gift(25.2203)	م و ل:B001:اتخاذ المال وكثرته → ك س ب:B002:إكساب غيره خيرا أو مالا
C011	0.8167	beauty / craft_material_built/ornament_beauty / chivalry / manliness	5	8	17	24	0.06392674	0.2017	0.9583	0.7917	1,2,3,4,5	ج ي د ح ب ل ح م ل ل ه ب م ر ء م س د م و ل ي د ي	kw:beauty(57.3531); theme:craft_material_built/ornament_beauty(51.7713); kw:chivalry(36.9273); kw:manliness(36.9273); kw:hair(36.3226); kw:honor(34.4119); kw:masculinity(31.0619); kw:fetus(30.2314)	ح م ل:B002:الحَمْل الباطن والثمر → ح ب ل:B006:حمل يمتد في البطن
