morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s112-a000-w001-01	w-s112-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s112-a000-w001-02	w-s112-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s112-a000-w002-01	w-s112-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s112-a000-w003-01	w-s112-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s112-a000-w003-02	w-s112-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s112-a000-w004-01	w-s112-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s112-a000-w004-02	w-s112-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s112-a001-w001-01	w-s112-a001-w001	112:1:1:1	1	قُلْ	قُلْ	قَالَ	ق و ل	قول	V	STEM	STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS	IMPV				2	M	singular	
m-w-s112-a001-w002-01	w-s112-a001-w002	112:1:2:1	1	هُوَ	هُوَ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s112-a001-w003-01	w-s112-a001-w003	112:1:3:1	1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM								NOM
m-w-s112-a001-w004-01	w-s112-a001-w004	112:1:4:1	1	أَحَدٌ	أَحَدٌ	أَحَد	ء ح د	ءحد	N	STEM	STEM|POS:N|LEM:>aHad|ROOT:AHd|M|INDEF|NOM								NOM
m-w-s112-a002-w001-01	w-s112-a002-w001	112:2:1:1	1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM								NOM
m-w-s112-a002-w002-01	w-s112-a002-w002	112:2:2:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s112-a002-w002-02	w-s112-a002-w002	112:2:2:2	2	صَّمَدُ	صَّمَدُ	صَّمَد	ص م د	صمد	N	STEM	STEM|POS:N|LEM:S~amad|ROOT:Smd|MS|NOM						M	singular	NOM
m-w-s112-a003-w001-01	w-s112-a003-w001	112:3:1:1	1	لَمْ	لَمْ	لَم			NEG	STEM	STEM|POS:NEG|LEM:lam								
m-w-s112-a003-w002-01	w-s112-a003-w002	112:3:2:1	1	يَلِدْ	يَلِدْ	وَلَدَ	و ل د	ولد	V	STEM	STEM|POS:V|IMPF|LEM:walada|ROOT:wld|3MS|MOOD:JUS	IMPF	JUS			3	M	singular	
m-w-s112-a003-w003-01	w-s112-a003-w003	112:3:3:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s112-a003-w003-02	w-s112-a003-w003	112:3:3:2	2	لَمْ	لَمْ	لَم			NEG	STEM	STEM|POS:NEG|LEM:lam								
m-w-s112-a003-w004-01	w-s112-a003-w004	112:3:4:1	1	يُولَدْ	يُولَدْ	وَلَدَ	و ل د	ولد	V	STEM	STEM|POS:V|IMPF|PASS|LEM:walada|ROOT:wld|3MS|MOOD:JUS	IMPF	JUS	PASS		3	M	singular	
m-w-s112-a004-w001-01	w-s112-a004-w001	112:4:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s112-a004-w001-02	w-s112-a004-w001	112:4:1:2	2	لَمْ	لَمْ	لَم			NEG	STEM	STEM|POS:NEG|LEM:lam								
m-w-s112-a004-w002-01	w-s112-a004-w002	112:4:2:1	1	يَكُن	يَكُن	كَانَ	ك و ن	كون	V	STEM	STEM|POS:V|IMPF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS|MOOD:JUS	IMPF	JUS			3	M	singular	
m-w-s112-a004-w003-01	w-s112-a004-w003	112:4:3:1	1	لَّ					P	PREFIX	PREFIX|l:P+								
m-w-s112-a004-w003-02	w-s112-a004-w003	112:4:3:2	2	هُۥ	هُۥ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s112-a004-w004-01	w-s112-a004-w004	112:4:4:1	1	كُفُوًا	كُفُوًا	كُفُو	ك ف ء	كفء	N	STEM	STEM|POS:N|LEM:kufuw|ROOT:kfA|M|INDEF|ACC								ACC
m-w-s112-a004-w005-01	w-s112-a004-w005	112:4:5:1	1	أَحَدٌۢ	أَحَدٌۢ	أَحَد	ء ح د	ءحد	N	STEM	STEM|POS:N|LEM:>aHad|ROOT:AHd|M|INDEF|NOM								NOM
