morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s041-a000-w001-01	w-s041-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s041-a000-w001-02	w-s041-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s041-a000-w002-01	w-s041-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s041-a000-w003-01	w-s041-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s041-a000-w003-02	w-s041-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s041-a000-w004-01	w-s041-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s041-a000-w004-02	w-s041-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s041-a002-w001-01	w-s041-a002-w001	41:2:1:1	1	تَنزِيلٌ	تَنزِيلٌ	تَنزِيل	ن ز ل	نزل	N	STEM	STEM|POS:N|VN|(II)|LEM:tanziyl|ROOT:nzl|M|INDEF|NOM				II				NOM
m-w-s041-a002-w002-01	w-s041-a002-w002	41:2:2:1	1	مِّنَ	مِّنَ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s041-a002-w003-01	w-s041-a002-w003	41:2:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s041-a002-w003-02	w-s041-a002-w003	41:2:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	N	STEM	STEM|POS:N|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s041-a002-w004-01	w-s041-a002-w004	41:2:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s041-a002-w004-02	w-s041-a002-w004	41:2:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s041-a003-w001-01	w-s041-a003-w001	41:3:1:1	1	كِتَٰبٌ	كِتَٰبٌ	كِتَٰب	ك ت ب	كتب	N	STEM	STEM|POS:N|LEM:kita`b|ROOT:ktb|M|INDEF|NOM								NOM
m-w-s041-a003-w002-01	w-s041-a003-w002	41:3:2:1	1	فُصِّلَتْ	فُصِّلَتْ	فَصَّلَ	ف ص ل	فصل	V	STEM	STEM|POS:V|PERF|PASS|(II)|LEM:faS~ala|ROOT:fSl|3FS	PERF		PASS	II	3	F	singular	
m-w-s041-a003-w003-01	w-s041-a003-w003	41:3:3:1	1	ءَايَٰتُ	ءَايَٰتُ	ءَايَة	ء ي ي	ءيي	N	STEM	STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|NOM						F	plural	NOM
m-w-s041-a003-w003-02	w-s041-a003-w003	41:3:3:2	2	هُۥ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s041-a003-w004-01	w-s041-a003-w004	41:3:4:1	1	قُرْءَانًا	قُرْءَانًا	قُرْءَان	ق ر ء	قرء	PN	STEM	STEM|POS:PN|LEM:quro'aAn|ROOT:qrA|M|INDEF|ACC								ACC
m-w-s041-a003-w005-01	w-s041-a003-w005	41:3:5:1	1	عَرَبِيًّا	عَرَبِيًّا	عَرَبِيّ	ع ر ب	عرب	ADJ	STEM	STEM|POS:ADJ|LEM:Earabiy~|ROOT:Erb|MS|INDEF|ACC						M	singular	ACC
m-w-s041-a003-w006-01	w-s041-a003-w006	41:3:6:1	1	لِّ					P	PREFIX	PREFIX|l:P+								
m-w-s041-a003-w006-02	w-s041-a003-w006	41:3:6:2	2	قَوْمٍ	قَوْمٍ	قَوْم	ق و م	قوم	N	STEM	STEM|POS:N|LEM:qawom|ROOT:qwm|M|INDEF|GEN								GEN
m-w-s041-a003-w007-01	w-s041-a003-w007	41:3:7:1	1	يَعْلَمُ	يَعْلَمُ	عَلِمَ	ع ل م	علم	V	STEM	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	IMPF				3	M	plural	
m-w-s041-a003-w007-02	w-s041-a003-w007	41:3:7:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s041-a004-w001-01	w-s041-a004-w001	41:4:1:1	1	بَشِيرًا	بَشِيرًا	بَشِير	ب ش ر	بشر	N	STEM	STEM|POS:N|LEM:ba$iyr|ROOT:b$r|MS|INDEF|ACC						M	singular	ACC
m-w-s041-a004-w002-01	w-s041-a004-w002	41:4:2:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s041-a004-w002-02	w-s041-a004-w002	41:4:2:2	2	نَذِيرًا	نَذِيرًا	نَذِير	ن ذ ر	نذر	N	STEM	STEM|POS:N|LEM:na*iyr|ROOT:n*r|M|INDEF|ACC								ACC
m-w-s041-a004-w003-01	w-s041-a004-w003	41:4:3:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s041-a004-w003-02	w-s041-a004-w003	41:4:3:2	2	أَعْرَضَ	أَعْرَضَ	أَعْرَضَ	ع ر ض	عرض	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>aEoraDa|ROOT:ErD|3MS	PERF			IV	3	M	singular	
m-w-s041-a004-w004-01	w-s041-a004-w004	41:4:4:1	1	أَكْثَرُ	أَكْثَرُ	أَكْثَر	ك ث ر	كثر	N	STEM	STEM|POS:N|LEM:>akovar|ROOT:kvr|MS|NOM						M	singular	NOM
m-w-s041-a004-w004-02	w-s041-a004-w004	41:4:4:2	2	هُمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s041-a004-w005-01	w-s041-a004-w005	41:4:5:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s041-a004-w005-02	w-s041-a004-w005	41:4:5:2	2	هُمْ	هُمْ				PRON	STEM	STEM|POS:PRON|3MP					3	M	plural	
m-w-s041-a004-w006-01	w-s041-a004-w006	41:4:6:1	1	لَا	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA								
m-w-s041-a004-w007-01	w-s041-a004-w007	41:4:7:1	1	يَسْمَعُ	يَسْمَعُ	سَمِعَ	س م ع	سمع	V	STEM	STEM|POS:V|IMPF|LEM:samiEa|ROOT:smE|3MP	IMPF				3	M	plural	
m-w-s041-a004-w007-02	w-s041-a004-w007	41:4:7:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s041-a005-w001-01	w-s041-a005-w001	41:5:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s041-a005-w001-02	w-s041-a005-w001	41:5:1:2	2	قَالُ	قَالُ	قَالَ	ق و ل	قول	V	STEM	STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MP	PERF				3	M	plural	
m-w-s041-a005-w001-03	w-s041-a005-w001	41:5:1:3	3	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s041-a005-w002-01	w-s041-a005-w002	41:5:2:1	1	قُلُوبُ	قُلُوبُ	قَلْب	ق ل ب	قلب	N	STEM	STEM|POS:N|LEM:qalob|ROOT:qlb|FP|NOM						F	plural	NOM
m-w-s041-a005-w002-02	w-s041-a005-w002	41:5:2:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s041-a005-w003-01	w-s041-a005-w003	41:5:3:1	1	فِىٓ	فِىٓ	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s041-a005-w004-01	w-s041-a005-w004	41:5:4:1	1	أَكِنَّةٍ	أَكِنَّةٍ	أَكِنَّة	ك ن ن	كنن	N	STEM	STEM|POS:N|LEM:>akin~ap|ROOT:knn|F|INDEF|GEN								GEN
m-w-s041-a005-w005-01	w-s041-a005-w005	41:5:5:1	1	مِّ	مِّ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s041-a005-w005-02	w-s041-a005-w005	41:5:5:2	2	مَّا	مَّا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s041-a005-w006-01	w-s041-a005-w006	41:5:6:1	1	تَدْعُو	تَدْعُو	دَعَا	د ع و	دعو	V	STEM	STEM|POS:V|IMPF|LEM:daEaA|ROOT:dEw|2MS	IMPF				2	M	singular	
m-w-s041-a005-w006-02	w-s041-a005-w006	41:5:6:2	2	نَآ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s041-a005-w007-01	w-s041-a005-w007	41:5:7:1	1	إِلَيْ	إِلَيْ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`								
m-w-s041-a005-w007-02	w-s041-a005-w007	41:5:7:2	2	هِ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s041-a005-w008-01	w-s041-a005-w008	41:5:8:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s041-a005-w008-02	w-s041-a005-w008	41:5:8:2	2	فِىٓ	فِىٓ	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s041-a005-w009-01	w-s041-a005-w009	41:5:9:1	1	ءَاذَانِ	ءَاذَانِ	أُذُنٌ	ء ذ ن	ءذن	N	STEM	STEM|POS:N|LEM:>u*unN|ROOT:A*n|FP|GEN						F	plural	GEN
m-w-s041-a005-w009-02	w-s041-a005-w009	41:5:9:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s041-a005-w010-01	w-s041-a005-w010	41:5:10:1	1	وَقْرٌ	وَقْرٌ	وَقْر	و ق ر	وقر	N	STEM	STEM|POS:N|LEM:waqor|ROOT:wqr|M|INDEF|NOM								NOM
m-w-s041-a005-w011-01	w-s041-a005-w011	41:5:11:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s041-a005-w011-02	w-s041-a005-w011	41:5:11:2	2	مِنۢ	مِنۢ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s041-a005-w012-01	w-s041-a005-w012	41:5:12:1	1	بَيْنِ	بَيْنِ	بَيْن	ب ي ن	بين	N	STEM	STEM|POS:N|LEM:bayon|ROOT:byn|GEN								GEN
m-w-s041-a005-w012-02	w-s041-a005-w012	41:5:12:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s041-a005-w013-01	w-s041-a005-w013	41:5:13:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s041-a005-w013-02	w-s041-a005-w013	41:5:13:2	2	بَيْنِ	بَيْنِ	بَيْن	ب ي ن	بين	N	STEM	STEM|POS:N|LEM:bayon|ROOT:byn|GEN								GEN
m-w-s041-a005-w013-03	w-s041-a005-w013	41:5:13:3	3	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s041-a005-w014-01	w-s041-a005-w014	41:5:14:1	1	حِجَابٌ	حِجَابٌ	حِجَاب	ح ج ب	حجب	N	STEM	STEM|POS:N|LEM:HijaAb|ROOT:Hjb|M|INDEF|NOM								NOM
m-w-s041-a005-w015-01	w-s041-a005-w015	41:5:15:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s041-a005-w015-02	w-s041-a005-w015	41:5:15:2	2	ٱعْمَلْ	ٱعْمَلْ	عَمِلَ	ع م ل	عمل	V	STEM	STEM|POS:V|IMPV|LEM:Eamila|ROOT:Eml|2MS	IMPV				2	M	singular	
m-w-s041-a005-w016-01	w-s041-a005-w016	41:5:16:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s041-a005-w016-02	w-s041-a005-w016	41:5:16:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s041-a005-w017-01	w-s041-a005-w017	41:5:17:1	1	عَٰمِلُونَ	عَٰمِلُونَ	عَٰمِل	ع م ل	عمل	N	STEM	STEM|POS:N|ACT|PCPL|LEM:Ea`mil|ROOT:Eml|MP|NOM			ACT			M	plural	NOM
m-w-s041-a006-w001-01	w-s041-a006-w001	41:6:1:1	1	قُلْ	قُلْ	قَالَ	ق و ل	قول	V	STEM	STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS	IMPV				2	M	singular	
m-w-s041-a006-w002-01	w-s041-a006-w002	41:6:2:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s041-a006-w002-02	w-s041-a006-w002	41:6:2:2	2	مَآ	مَآ	مَا			PREV	STEM	STEM|POS:PREV|LEM:maA								
m-w-s041-a006-w003-01	w-s041-a006-w003	41:6:3:1	1	أَنَا۠	أَنَا۠				PRON	STEM	STEM|POS:PRON|1S					1		singular	
m-w-s041-a006-w004-01	w-s041-a006-w004	41:6:4:1	1	بَشَرٌ	بَشَرٌ	بَشَر	ب ش ر	بشر	N	STEM	STEM|POS:N|LEM:ba$ar|ROOT:b$r|M|INDEF|NOM								NOM
m-w-s041-a006-w005-01	w-s041-a006-w005	41:6:5:1	1	مِّثْلُ	مِّثْلُ	مِثْل	م ث ل	مثل	N	STEM	STEM|POS:N|LEM:mivol|ROOT:mvl|M|NOM								NOM
m-w-s041-a006-w005-02	w-s041-a006-w005	41:6:5:2	2	كُمْ					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
m-w-s041-a006-w006-01	w-s041-a006-w006	41:6:6:1	1	يُوحَىٰٓ	يُوحَىٰٓ	أَوْحَىٰٓ	و ح ي	وحي	V	STEM	STEM|POS:V|IMPF|PASS|(IV)|LEM:>awoHaY`^|ROOT:wHy|3MS|MOOD:SUBJ	IMPF	SUBJ	PASS	IV	3	M	singular	
m-w-s041-a006-w007-01	w-s041-a006-w007	41:6:7:1	1	إِلَىَّ	إِلَىَّ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`								
m-w-s041-a006-w007-02	w-s041-a006-w007	41:6:7:2	2						PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s041-a006-w008-01	w-s041-a006-w008	41:6:8:1	1	أَنَّ	أَنَّ	أَنّ			ACC	STEM	STEM|POS:ACC|LEM:>an~|SP:<in~								ACC
m-w-s041-a006-w008-02	w-s041-a006-w008	41:6:8:2	2	مَآ	مَآ	مَا			PREV	STEM	STEM|POS:PREV|LEM:maA								
