family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000305:B001	ح ر د	B001	25	القصد إلى الشيء
F001	core	quranic:root_000348:B002	ح ك م	B002	36,39,48	الحكم والقضاء بين الناس
F001	core	quranic:root_000661:B003	س ء ل	B003	40,46	قضاء المسألة
F001	core	quranic:root_000737:B013	س ل م	B013	35,43	أخذه سلما أي أسره
F001	core	quranic:root_000762:B011	س و ق	B011	42	المساوقة في المفاخرة بالشدة
F001	core	quranic:root_000876:B003	ص ل ح	B003	50	الصلاح للشيء ملاءمته
F001	core	quranic:root_000946:B015	ط ل ق	B015	23	سقي العدو سما
F001	core	quranic:root_001198:B003	ق ب ل	B003	30	جهة الشيء وعنده
F001	core	quranic:root_001272:B009	ق و ل	B009	15,26,28,29,31,51	المقاولة في الأمر
F001	core	quranic:root_001272:B010	ق و ل	B010	15,26,28,29,31,51	اقتالة الحكم على غيره
F001	core	quranic:root_001273:B014	ق و م	B014	39	مقاومة ومنازلة
F001	core	quranic:root_001283:B003	ك ت ب	B003	37,47	إثبات يوجب حكما أو قدرا
F001	core	quranic:root_001290:B005	ك ذ ب	B005	8,44	ما كذب أن فعل أي ما لبث
F001	core	quranic:root_001303:B009	ك ظ م	B009	48	الثقة التي يؤخذ بها من الأمر
F001	core	quranic:root_001583:B002	ه د ي	B002	7	جهة الأمر وسيرته وقصده
F001	optional	quranic:root_000009:B003	ء ت ي	B003	41	مأتى الأمر وتهيؤه
F001	optional	quranic:root_000076:B011	ء ل ي	B011	32,39,42,43	الاستطاعة والطاقة
F001	optional	quranic:root_000186:B009	ت ل و	B009	15	قول كذب على غيره
F001	optional	quranic:root_000348:B005	ح ك م	B005	36,39,48	التفويض والتحكيم
F001	optional	quranic:root_000762:B006	س و ق	B006	42	سوق الحرب حومة القتال
F001	optional	quranic:root_000956:B006	ط و ع	B006	8,10,42	تسهيل النفس للأمر
F001	optional	quranic:root_001205:B004	ق د ر	B004	25	تضييق الشيء حتى يصير بقدر يسير
F001	optional	quranic:root_001205:B005	ق د ر	B005	25	تدبير الأمر بتقدير ونظر
F001	optional	quranic:root_001272:B005	ق و ل	B005	15,26,28,29,31,51	قول ما لم يكن أو نسبته
F001	optional	quranic:root_001273:B018	ق و م	B018	39	نفاق السوق
F001	optional	quranic:root_001646:B006	و س ط	B006	28	قطع الشيء نصفين
F002	core	quranic:root_000840:B001	ص ب ر	B001	48	حبس النفس عن الجزع
F002	core	quranic:root_001272:B006	ق و ل	B006	15,26,28,29,31,51	اجترار القول إلى النفس
F002	core	quranic:root_001272:B012	ق و ل	B012	15,26,28,29,31,51	قول في النفس لم يظهر
F002	core	quranic:root_001290:B008	ك ذ ب	B008	8,44	النفس الكذوب
F002	core	quranic:root_001303:B002	ك ظ م	B002	48	حبس النفس والسكوت
F002	core	quranic:root_001334:B003	ك ي د	B003	45	مكابدة خروج النفس
F002	core	quranic:root_001677:B002	و ق ي	B002	34	جعل النفس في وقاية
F002	optional	quranic:root_000013:B002	ء ث م	B002	12	التأثم كف عن الإثم
F002	optional	quranic:root_000220:B001	ج ب ي	B001	50	جمع الشيء وتحصيله
F002	optional	quranic:root_000266:B006	ج ن ن	B006	2,17,34,51	ستر العقل بالجنون
F002	optional	quranic:root_000305:B003	ح ر د	B003	25	الغضب والغيظ
F002	optional	quranic:root_000452:B001	خ ي ر	B001	12,32,38	الميل إلى الخير النافع
F002	optional	quranic:root_000844:B002	ص ح ب	B002	17,48	الحفظ بالمصاحبة
F002	optional	quranic:root_000946:B004	ط ل ق	B004	23	انشراح وبشر وسلاسة
