morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s114-a000-w001-01	w-s114-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s114-a000-w001-02	w-s114-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s114-a000-w002-01	w-s114-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s114-a000-w003-01	w-s114-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s114-a000-w003-02	w-s114-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s114-a000-w004-01	w-s114-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s114-a000-w004-02	w-s114-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s114-a001-w001-01	w-s114-a001-w001	114:1:1:1	1	قُلْ	قُلْ	قَالَ	ق و ل	قول	V	STEM	STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS	IMPV				2	M	singular	
m-w-s114-a001-w002-01	w-s114-a001-w002	114:1:2:1	1	أَعُوذُ	أَعُوذُ	عُذْ	ع و ذ	عوذ	V	STEM	STEM|POS:V|IMPF|LEM:Eu*o|ROOT:Ew*|1S	IMPF				1		singular	
m-w-s114-a001-w003-01	w-s114-a001-w003	114:1:3:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s114-a001-w003-02	w-s114-a001-w003	114:1:3:2	2	رَبِّ	رَبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s114-a001-w004-01	w-s114-a001-w004	114:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s114-a001-w004-02	w-s114-a001-w004	114:1:4:2	2	نَّاسِ	نَّاسِ	نَّاس	ن و س	نوس	N	STEM	STEM|POS:N|LEM:n~aAs|ROOT:nws|MP|GEN						M	plural	GEN
m-w-s114-a002-w001-01	w-s114-a002-w001	114:2:1:1	1	مَلِكِ	مَلِكِ	مَلِك	م ل ك	ملك	N	STEM	STEM|POS:N|LEM:malik|ROOT:mlk|MS|GEN						M	singular	GEN
m-w-s114-a002-w002-01	w-s114-a002-w002	114:2:2:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s114-a002-w002-02	w-s114-a002-w002	114:2:2:2	2	نَّاسِ	نَّاسِ	نَّاس	ن و س	نوس	N	STEM	STEM|POS:N|LEM:n~aAs|ROOT:nws|MP|GEN						M	plural	GEN
m-w-s114-a003-w001-01	w-s114-a003-w001	114:3:1:1	1	إِلَٰهِ	إِلَٰهِ	إِلَٰه	ء ل ه	ءله	N	STEM	STEM|POS:N|LEM:<ila`h|ROOT:Alh|MS|GEN						M	singular	GEN
m-w-s114-a003-w002-01	w-s114-a003-w002	114:3:2:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s114-a003-w002-02	w-s114-a003-w002	114:3:2:2	2	نَّاسِ	نَّاسِ	نَّاس	ن و س	نوس	N	STEM	STEM|POS:N|LEM:n~aAs|ROOT:nws|MP|GEN						M	plural	GEN
m-w-s114-a004-w001-01	w-s114-a004-w001	114:4:1:1	1	مِن	مِن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s114-a004-w002-01	w-s114-a004-w002	114:4:2:1	1	شَرِّ	شَرِّ	شَرّ	ش ر ر	شرر	N	STEM	STEM|POS:N|LEM:$ar~|ROOT:$rr|MS|GEN						M	singular	GEN
m-w-s114-a004-w003-01	w-s114-a004-w003	114:4:3:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s114-a004-w003-02	w-s114-a004-w003	114:4:3:2	2	وَسْوَاسِ	وَسْوَاسِ	وَسْوَاس	و س و س	وسوس	N	STEM	STEM|POS:N|LEM:wasowaAs|ROOT:wsws|MS|GEN						M	singular	GEN
m-w-s114-a004-w004-01	w-s114-a004-w004	114:4:4:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
