left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0160	P0339	0.664604	0.607876	0.625947	0.719785	1.0	0.777778	0.75	mutual_knn
P0272	P0550	0.654896	0.577265	0.596727	0.862722	1.0	0.777778	0.75	mutual_knn
P0266	P0450	0.654324	0.563588	0.593515	0.929793	1.0	0.777778	0.75	mutual_knn
P0306	P0630	0.648741	0.605935	0.622741	0.69222	0.888889	0.777778	0.75	mutual_knn
P0110	P0666	0.647537	0.553388	0.58717	0.930032	1.0	0.777778	0.75	mutual_knn
P0241	P0484	0.645757	0.55292	0.595418	0.885471	1.0	0.777778	0.75	mutual_knn
P0041	P0631	0.644806	0.544892	0.598649	0.900778	1.0	0.777778	0.75	mutual_knn
P0158	P0228	0.644536	0.593299	0.609092	0.643694	1.0	0.777778	0.75	mutual_knn
P0042	P0309	0.644475	0.55065	0.600494	0.865095	1.0	0.777778	0.75	mutual_knn
P0336	P0710	0.643674	0.557332	0.60859	0.923682	0.875	0.777778	0.75	mutual_knn
P0315	P0706	0.643008	0.593577	0.622638	0.690863	0.888889	0.777778	0.75	mutual_knn
P0482	P0786	0.642958	0.551346	0.600617	0.84636	1.0	0.777778	0.75	mutual_knn
P0378	P0705	0.642826	0.581775	0.611185	0.671123	1.0	0.777778	0.75	mutual_knn
P0089	P0577	0.641945	0.565008	0.572863	0.871897	1.0	0.777778	0.75	mutual_knn
P0325	P0676	0.640388	0.569278	0.625683	0.652235	1.0	0.777778	0.75	mutual_knn
P0276	P0543	0.638533	0.543099	0.589944	0.876582	1.0	0.777778	0.75	mutual_knn
P0147	P0726	0.638271	0.566239	0.595384	0.875792	0.875	0.777778	0.75	mutual_knn
P0047	P0451	0.638021	0.568958	0.620405	0.648479	1.0	0.777778	0.75	mutual_knn
P0136	P0365	0.637269	0.545536	0.582842	0.877834	1.0	0.777778	0.75	mutual_knn
P0407	P0705	0.636723	0.531395	0.596751	0.887324	1.0	0.777778	0.75	mutual_knn
P0029	P0061	0.636678	0.571423	0.593954	0.716544	1.0	0.777778	0.75	mutual_knn
P0395	P0683	0.636244	0.579952	0.599945	0.652846	1.0	0.777778	0.75	mutual_knn
P0245	P0569	0.636227	0.543531	0.574088	0.90707	1.0	0.777778	0.75	mutual_knn
P1284	P1816	0.636094	0.560653	0.572693	0.833573	1.0	0.8	0.75	mutual_knn
P0993	P1193	0.635963	0.531851	0.561802	1.0	1.0	0.714286	0.666667	mutual_knn
P0434	P0673	0.635623	0.555584	0.584636	0.920985	0.888889	0.777778	0.75	mutual_knn
P0189	P0705	0.635407	0.546806	0.57377	0.885249	1.0	0.777778	0.75	mutual_knn
P1355	P1949	0.635369	0.581307	0.609734	0.770406	0.833333	0.8	0.75	mutual_knn
P0371	P0444	0.635228	0.528965	0.5988	0.876137	1.0	0.777778	0.75	mutual_knn
P0022	P0451	0.634414	0.550222	0.56838	0.878812	1.0	0.777778	0.75	mutual_knn
P0175	P0479	0.634331	0.560219	0.615601	0.667726	1.0	0.777778	0.75	mutual_knn
P0159	P0645	0.633893	0.53796	0.594932	0.835847	1.0	0.777778	0.75	mutual_knn
P0196	P0227	0.633533	0.53913	0.571237	0.90991	1.0	0.777778	0.75	mutual_knn
P0413	P0674	0.633228	0.547063	0.567979	0.882575	1.0	0.777778	0.75	mutual_knn
P0355	P0519	0.633123	0.547387	0.580264	0.83707	1.0	0.777778	0.75	mutual_knn
P0967	P1536	0.632575	0.541691	0.585637	0.83841	1.0	0.8	0.75	mutual_knn
P0276	P0514	0.632317	0.543714	0.587465	0.931443	0.888889	0.777778	0.75	mutual_knn
P0102	P0518	0.632029	0.547195	0.597451	0.877945	0.888889	0.777778	0.75	mutual_knn
P0030	P0309	0.631553	0.53146	0.573068	0.918219	1.0	0.777778	0.75	mutual_knn
P0374	P0697	0.631037	0.553065	0.58392	0.920711	0.857143	0.777778	0.75	mutual_knn
P1329	P1838	0.631027	0.554373	0.57891	0.789409	1.0	0.8	0.75	mutual_knn
P0180	P0501	0.630806	0.530829	0.588765	0.858656	1.0	0.777778	0.75	mutual_knn
P0292	P0696	0.630543	0.528188	0.58257	0.889589	1.0	0.777778	0.75	mutual_knn
P0102	P0474	0.630314	0.533381	0.574225	0.893145	1.0	0.777778	0.75	mutual_knn
P0256	P0399	0.63027	0.552314	0.59345	0.865215	0.875	0.777778	0.75	mutual_knn
P1209	P1339	0.630235	0.553144	0.613865	0.86467	0.8	0.8	0.75	mutual_knn
P1362	P1747	0.629943	0.53846	0.650085	0.767729	0.833333	0.8	0.75	mutual_knn
P1176	P1806	0.629752	0.578243	0.611792	0.554152	1.0	0.8	0.75	mutual_knn
P0385	P0440	0.629089	0.591675	0.609851	0.493875	1.0	0.777778	0.75	mutual_knn
P0215	P0673	0.628861	0.536377	0.590012	0.920985	0.888889	0.777778	0.75	mutual_knn
P0262	P0528	0.628486	0.544024	0.564496	0.861017	1.0	0.777778	0.75	mutual_knn
P0111	P0444	0.628452	0.532899	0.609058	0.865879	0.888889	0.777778	0.75	mutual_knn
P0256	P0550	0.628362	0.524422	0.590611	0.856579	1.0	0.777778	0.75	mutual_knn
P0012	P0227	0.62832	0.556683	0.577666	0.756293	1.0	0.777778	0.75	mutual_knn
P0056	P0464	0.628216	0.541777	0.560365	0.882885	1.0	0.777778	0.75	mutual_knn
P0205	P0464	0.62765	0.535837	0.571257	0.86583	1.0	0.777778	0.75	mutual_knn
P1567	P2119	0.627608	0.572854	0.601841	0.791795	0.8	0.8	0.75	mutual_knn
P0288	P0562	0.627469	0.558575	0.592622	0.686929	1.0	0.777778	0.75	mutual_knn
P1317	P1862	0.627379	0.516206	0.622287	0.772861	1.0	0.8	0.75	mutual_knn
P0059	P0514	0.627364	0.535558	0.583799	0.931443	0.888889	0.777778	0.75	mutual_knn
P0186	P0219	0.62693	0.555589	0.605538	0.64977	1.0	0.777778	0.75	mutual_knn
P0111	P0530	0.626593	0.580464	0.594392	0.684578	0.888889	0.777778	0.75	mutual_knn
P0200	P0674	0.626537	0.527381	0.581098	0.858314	1.0	0.777778	0.75	mutual_knn
P0029	P0073	0.626466	0.533311	0.571123	0.86583	1.0	0.777778	0.75	mutual_knn
P0010	P0442	0.62636	0.545034	0.583211	0.894705	0.875	0.777778	0.75	mutual_knn
P0067	P0402	0.625932	0.57651	0.596918	0.575813	1.0	0.777778	0.75	mutual_knn
P1526	P2041	0.625654	0.553772	0.595516	0.88026	0.8	0.8	0.75	mutual_knn
P0007	P0448	0.625408	0.530792	0.55618	0.918889	1.0	0.777778	0.75	mutual_knn
P0125	P0366	0.625186	0.54283	0.553796	0.870841	1.0	0.777778	0.75	mutual_knn
P1117	P1380	0.625124	0.52487	0.577044	0.869668	1.0	0.8	0.75	mutual_knn
P0148	P0473	0.625114	0.530318	0.553991	0.925746	1.0	0.777778	0.75	mutual_knn
P0233	P0643	0.624998	0.55054	0.575618	0.882892	0.875	0.777778	0.75	mutual_knn
P0411	P0532	0.624898	0.523163	0.57486	0.882734	1.0	0.777778	0.75	mutual_knn
P0132	P0231	0.62453	0.563503	0.581231	0.675225	1.0	0.777778	0.75	mutual_knn
P0453	P0541	0.624485	0.541158	0.551914	0.877934	1.0	0.777778	0.75	mutual_knn
P0052	P0150	0.624256	0.518504	0.56698	0.92486	1.0	0.777778	0.75	mutual_knn
P0183	P0573	0.62422	0.529063	0.55468	0.920037	1.0	0.777778	0.75	mutual_knn
P1115	P1776	0.624074	0.557879	0.613056	0.751255	0.833333	0.8	0.75	mutual_knn
P0430	P0706	0.62375	0.539653	0.63159	0.709604	0.888889	0.777778	0.75	mutual_knn
P0086	P0402	0.623746	0.552272	0.57456	0.741272	1.0	0.777778	0.75	mutual_knn
P0166	P0521	0.623612	0.559126	0.573527	0.71271	1.0	0.777778	0.75	mutual_knn
P0145	P0464	0.623514	0.521394	0.57801	0.86583	1.0	0.777778	0.75	mutual_knn
P1202	P1873	0.623491	0.562222	0.567157	0.862715	0.857143	0.8	0.75	mutual_knn
P1221	P1782	0.622871	0.554789	0.581473	0.863667	0.833333	0.8	0.75	mutual_knn
P0158	P0370	0.622774	0.536293	0.561757	0.848275	1.0	0.777778	0.75	mutual_knn
P0041	P0124	0.622579	0.558665	0.602379	0.728474	0.875	0.777778	0.75	mutual_knn
P0232	P0626	0.622347	0.557144	0.558087	0.874125	0.888889	0.777778	0.75	mutual_knn
P0164	P0239	0.622218	0.528313	0.576611	0.826634	1.0	0.7	0.666667	mutual_knn
P0059	P0276	0.622131	0.506503	0.554871	1.0	1.0	0.7	0.666667	mutual_knn
P0120	P0461	0.62212	0.574919	0.603859	0.520561	1.0	0.777778	0.75	mutual_knn
P0122	P0535	0.6221	0.50971	0.577842	0.904859	1.0	0.777778	0.75	mutual_knn
P0010	P0387	0.622069	0.521665	0.574325	0.863059	1.0	0.777778	0.75	mutual_knn
P0117	P0442	0.622056	0.549529	0.5938	0.669382	1.0	0.777778	0.75	mutual_knn
P0177	P0404	0.621873	0.541015	0.577196	0.875083	0.888889	0.777778	0.75	mutual_knn
P0457	P0597	0.62127	0.526713	0.552962	0.907127	1.0	0.777778	0.75	mutual_knn
