left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P3391	P8928	0.662874	0.575184	0.61949	0.902504	0.969697	0.777778	0.75	mutual_knn
P15973	P24380	0.65415	0.571316	0.61184	0.829138	1.0	0.8	0.75	mutual_knn
P5768	P8109	0.647907	0.578938	0.629001	0.721131	0.95122	0.777778	0.75	mutual_knn
P3875	P8335	0.644743	0.556407	0.592961	0.892052	0.97619	0.777778	0.75	mutual_knn
P1573	P5824	0.644566	0.58484	0.618636	0.743894	0.904762	0.777778	0.75	mutual_knn
P0395	P5129	0.643987	0.556088	0.590282	0.894744	0.976744	0.777778	0.75	mutual_knn
P1942	P6585	0.643662	0.57924	0.626836	0.70588	0.930233	0.777778	0.75	mutual_knn
P0351	P2460	0.643418	0.549642	0.595029	0.878185	1.0	0.777778	0.75	mutual_knn
P4093	P8332	0.641479	0.553302	0.603244	0.913576	0.9	0.777778	0.75	mutual_knn
P1501	P2494	0.641465	0.580603	0.602999	0.711437	0.98	0.777778	0.75	mutual_knn
P0559	P5936	0.641331	0.578771	0.607689	0.72359	0.958333	0.777778	0.75	mutual_knn
P0884	P9928	0.640557	0.576897	0.604947	0.715471	0.976744	0.777778	0.75	mutual_knn
P0351	P1054	0.639611	0.565635	0.612273	0.727802	0.98	0.777778	0.75	mutual_knn
P0675	P1006	0.638997	0.545103	0.586184	0.88536	1.0	0.777778	0.75	mutual_knn
P2229	P3822	0.638293	0.566776	0.618031	0.719331	0.95	0.777778	0.75	mutual_knn
P3755	P6880	0.636756	0.541623	0.581032	0.896639	1.0	0.777778	0.75	mutual_knn
P3670	P5571	0.636468	0.57555	0.624005	0.70974	0.880952	0.777778	0.75	mutual_knn
P16314	P16701	0.636395	0.548203	0.608809	0.839372	0.926829	0.8	0.75	mutual_knn
P0765	P4121	0.63625	0.571913	0.613463	0.713197	0.928571	0.777778	0.75	mutual_knn
P1045	P7690	0.634644	0.55709	0.616165	0.72643	0.956522	0.777778	0.75	mutual_knn
P5600	P9618	0.634634	0.58243	0.605732	0.727795	0.877551	0.777778	0.75	mutual_knn
P1930	P6144	0.634523	0.544931	0.579197	0.891493	0.974359	0.777778	0.75	mutual_knn
P0440	P2259	0.634207	0.570041	0.603228	0.719638	0.945946	0.777778	0.75	mutual_knn
P12575	P13834	0.633961	0.548007	0.600807	0.842176	0.928571	0.8	0.75	mutual_knn
P2215	P6611	0.633574	0.575015	0.615455	0.731338	0.862745	0.777778	0.75	mutual_knn
P0553	P2084	0.633526	0.566821	0.60152	0.705561	0.973684	0.777778	0.75	mutual_knn
P1139	P6821	0.633477	0.565466	0.598517	0.718095	0.977273	0.777778	0.75	mutual_knn
P5463	P7868	0.6319	0.562118	0.612575	0.732416	0.913043	0.777778	0.75	mutual_knn
P6585	P7071	0.631823	0.551293	0.614971	0.709407	0.97561	0.777778	0.75	mutual_knn
P6489	P9761	0.631652	0.543264	0.571085	0.89576	0.977273	0.777778	0.75	mutual_knn
P2779	P7025	0.631102	0.534153	0.575308	0.893752	1.0	0.777778	0.75	mutual_knn
P15420	P22976	0.630973	0.537965	0.579664	0.86006	1.0	0.8	0.75	mutual_knn
P15002	P17700	0.630692	0.503224	0.629853	0.837926	1.0	0.8	0.75	mutual_knn
P2542	P5185	0.630287	0.558343	0.610321	0.693413	0.960784	0.777778	0.75	mutual_knn
P3911	P6801	0.630257	0.569563	0.594103	0.731608	0.928571	0.777778	0.75	mutual_knn
P0526	P4990	0.629982	0.569158	0.59659	0.713046	0.9375	0.777778	0.75	mutual_knn
P19122	P19207	0.62959	0.528864	0.596885	0.826913	1.0	0.8	0.75	mutual_knn
P6768	P9618	0.629066	0.56056	0.608154	0.739599	0.9	0.777778	0.75	mutual_knn
P9030	P9170	0.628576	0.516463	0.560478	1.0	1.0	0.7	0.666667	mutual_knn
P0753	P6585	0.628531	0.573677	0.590225	0.709402	0.928571	0.777778	0.75	mutual_knn
P3101	P7719	0.628304	0.565154	0.596924	0.720786	0.929825	0.777778	0.75	mutual_knn
P2088	P7134	0.628271	0.550951	0.609527	0.730086	0.94	0.777778	0.75	mutual_knn
P18732	P24632	0.627925	0.532677	0.597686	0.814106	0.97619	0.8	0.75	mutual_knn
P11885	P7101	0.627798	0.538481	0.573319	0.895818	0.952381	0.777778	0.75	mutual_knn
P2006	P6611	0.627758	0.560626	0.595501	0.713987	0.956522	0.777778	0.75	mutual_knn
P6246	P6607	0.627571	0.566668	0.587934	0.739363	0.928571	0.777778	0.75	mutual_knn
P2589	P7044	0.627088	0.541686	0.566581	0.900254	0.95	0.777778	0.75	mutual_knn
P2308	P6481	0.62691	0.566567	0.593667	0.725044	0.916667	0.777778	0.75	mutual_knn
P2556	P6162	0.626638	0.554736	0.598665	0.699741	0.975	0.777778	0.75	mutual_knn
P1037	P5764	0.626569	0.536623	0.561982	0.906169	0.977778	0.777778	0.75	mutual_knn
P2765	P5742	0.626559	0.564201	0.590564	0.718537	0.941176	0.777778	0.75	mutual_knn
P5429	P8654	0.626369	0.564931	0.593732	0.713614	0.929825	0.777778	0.75	mutual_knn
P1660	P7428	0.626283	0.551984	0.60354	0.708177	0.958333	0.777778	0.75	mutual_knn
P4508	P6672	0.626142	0.534975	0.573699	0.903228	0.942857	0.777778	0.75	mutual_knn
P7347	P9928	0.626113	0.572019	0.61345	0.703234	0.836735	0.777778	0.75	mutual_knn
P0732	P2677	0.626095	0.562659	0.598192	0.718642	0.916667	0.777778	0.75	mutual_knn
P4002	P7449	0.625903	0.55724	0.602133	0.701678	0.942308	0.777778	0.75	mutual_knn
P11414	P20937	0.625452	0.52674	0.598889	0.816647	0.971429	0.8	0.75	mutual_knn
P6215	P7849	0.625334	0.579093	0.620381	0.742753	0.733333	0.777778	0.75	mutual_knn
P10695	P18846	0.625274	0.534973	0.612436	0.754463	0.947368	0.833333	0.8	mutual_knn
P4241	P8420	0.625083	0.558952	0.599589	0.70841	0.928571	0.777778	0.75	mutual_knn
P20105	P25562	0.624861	0.545949	0.581926	0.846003	0.909091	0.8	0.75	mutual_knn
P10119	P4713	0.624789	0.569408	0.587233	0.732277	0.897959	0.777778	0.75	mutual_knn
P1113	P5821	0.624645	0.52164	0.572497	0.895329	1.0	0.777778	0.75	mutual_knn
P20148	P25580	0.624632	0.543668	0.582974	0.850308	0.909091	0.8	0.75	mutual_knn
P0479	P2157	0.624473	0.560657	0.593904	0.72206	0.921053	0.777778	0.75	mutual_knn
P15624	P25699	0.624442	0.526055	0.590886	0.809077	1.0	0.8	0.75	mutual_knn
P3211	P9239	0.624284	0.569918	0.60503	0.737068	0.823529	0.777778	0.75	mutual_knn
P16148	P22806	0.624212	0.517902	0.60616	0.83167	0.958333	0.8	0.75	mutual_knn
P16535	P18355	0.62413	0.521666	0.589719	0.829794	1.0	0.8	0.75	mutual_knn
P2503	P5256	0.624103	0.556586	0.584884	0.711045	0.978261	0.777778	0.75	mutual_knn
P0597	P5511	0.624062	0.566346	0.598043	0.716565	0.882353	0.777778	0.75	mutual_knn
P0214	P2037	0.623998	0.534049	0.570764	0.859489	0.979592	0.777778	0.75	mutual_knn
P20952	P25733	0.623771	0.50944	0.605019	0.827666	1.0	0.8	0.75	mutual_knn
P4170	P9013	0.623336	0.566008	0.60417	0.714586	0.857143	0.777778	0.75	mutual_knn
P14636	P23294	0.623065	0.51729	0.60348	0.822923	0.967742	0.8	0.75	mutual_knn
P0615	P2614	0.622786	0.543614	0.609078	0.723892	0.925926	0.777778	0.75	mutual_knn
P10301	P10580	0.622324	0.534531	0.602993	0.733686	0.973684	0.714286	0.666667	mutual_knn
P1587	P7162	0.622163	0.558524	0.595772	0.713982	0.909091	0.777778	0.75	mutual_knn
P13436	P14873	0.621846	0.501086	0.561021	1.0	1.0	0.714286	0.666667	mutual_knn
P14113	P20135	0.621686	0.50482	0.616767	0.81087	0.97561	0.8	0.75	mutual_knn
P6811	P9439	0.621051	0.568033	0.600981	0.693781	0.857143	0.777778	0.75	mutual_knn
P4305	P8543	0.620936	0.542683	0.595777	0.699608	0.982456	0.777778	0.75	mutual_knn
P3453	P9538	0.62079	0.561139	0.596356	0.706638	0.888889	0.777778	0.75	mutual_knn
P18501	P25021	0.620779	0.577967	0.61078	0.562235	0.906977	0.8	0.75	mutual_knn
P6010	P8621	0.620775	0.567011	0.575514	0.704399	0.9375	0.777778	0.75	mutual_knn
P0972	P2066	0.620634	0.55006	0.606864	0.727047	0.88	0.777778	0.75	mutual_knn
P17958	P23107	0.620488	0.524735	0.575741	0.82848	1.0	0.8	0.75	mutual_knn
P5316	P6827	0.62042	0.552102	0.587747	0.711413	0.95122	0.777778	0.75	mutual_knn
P1268	P8785	0.620245	0.567087	0.594263	0.737302	0.833333	0.777778	0.75	mutual_knn
P1051	P3752	0.620238	0.560979	0.588673	0.721786	0.895833	0.777778	0.75	mutual_knn
P0356	P6162	0.620188	0.550633	0.594617	0.716043	0.926829	0.777778	0.75	mutual_knn
P1863	P5063	0.620178	0.510204	0.544532	1.0	1.0	0.7	0.666667	mutual_knn
P10328	P5223	0.620156	0.562227	0.60735	0.757358	0.788462	0.777778	0.75	mutual_knn
P0428	P4252	0.620047	0.557429	0.59943	0.722236	0.871795	0.777778	0.75	mutual_knn
P1569	P4990	0.619929	0.589352	0.612072	0.584956	0.82	0.777778	0.75	mutual_knn
P0455	P2677	0.6197	0.556953	0.603168	0.716881	0.862745	0.777778	0.75	mutual_knn
P1372	P5163	0.619683	0.556032	0.594735	0.724229	0.888889	0.777778	0.75	mutual_knn
P2215	P3135	0.61967	0.550947	0.586492	0.724712	0.94	0.777778	0.75	mutual_knn
P21536	P26517	0.619625	0.504293	0.618691	0.832935	0.928571	0.8	0.75	mutual_knn
P13592	P15615	0.619622	0.512943	0.539422	1.0	1.0	0.714286	0.666667	mutual_knn
P0744	P8413	0.619601	0.547028	0.608679	0.699243	0.904762	0.777778	0.75	mutual_knn
P1396	P5788	0.619548	0.531471	0.552117	0.88997	0.981481	0.777778	0.75	mutual_knn
P5311	P6009	0.619395	0.519376	0.566377	0.899441	0.975	0.777778	0.75	mutual_knn
P19950	P23165	0.619344	0.515882	0.588576	0.811955	1.0	0.8	0.75	mutual_knn
P10096	P12634	0.619318	0.519333	0.591355	0.822149	0.964286	0.8	0.75	mutual_knn
P0371	P4938	0.619299	0.566974	0.594479	0.697296	0.863636	0.777778	0.75	mutual_knn
P15850	P18053	0.619294	0.518225	0.592428	0.78743	1.0	0.8	0.75	mutual_knn
P1695	P7368	0.619112	0.565556	0.582247	0.713519	0.894737	0.777778	0.75	mutual_knn
P2350	P7910	0.619044	0.533853	0.551133	0.880877	0.978261	0.777778	0.75	mutual_knn
P5781	P7614	0.618881	0.524933	0.557654	0.90114	0.973684	0.777778	0.75	mutual_knn
P20203	P25272	0.618368	0.502182	0.591493	0.853631	1.0	0.8	0.75	mutual_knn
P4206	P6694	0.61836	0.537107	0.60782	0.717679	0.921569	0.777778	0.75	mutual_knn
P1343	P7587	0.61834	0.545026	0.585432	0.712072	0.969697	0.777778	0.75	mutual_knn
P6007	P9538	0.618191	0.588798	0.605099	0.588384	0.826087	0.777778	0.75	mutual_knn
P0504	P5822	0.618144	0.541133	0.58671	0.719886	0.972973	0.777778	0.75	mutual_knn
P1982	P4937	0.618104	0.537939	0.599279	0.710456	0.952381	0.777778	0.75	mutual_knn
P5064	P7702	0.618103	0.554665	0.584096	0.693333	0.947368	0.777778	0.75	mutual_knn
P1747	P3345	0.617977	0.569726	0.613431	0.590939	0.878049	0.777778	0.75	mutual_knn
P11604	P19228	0.617927	0.523752	0.588424	0.851134	0.911765	0.8	0.75	mutual_knn
P0756	P2460	0.61785	0.550507	0.5733	0.69467	1.0	0.777778	0.75	mutual_knn
P16792	P17517	0.617779	0.53174	0.610467	0.745882	0.902439	0.714286	0.666667	mutual_knn
P0295	P3724	0.617761	0.54811	0.594924	0.6941	0.934783	0.777778	0.75	mutual_knn
P2714	P5275	0.617741	0.556559	0.605749	0.729245	0.823529	0.777778	0.75	mutual_knn
P1785	P5681	0.617497	0.5594	0.584358	0.737421	0.875	0.777778	0.75	mutual_knn
P11390	P20497	0.617482	0.524094	0.589348	0.828681	0.925	0.8	0.75	mutual_knn
P6738	P8712	0.617462	0.547568	0.592221	0.690417	0.947368	0.777778	0.75	mutual_knn
P0577	P6436	0.617453	0.557273	0.569867	0.718775	0.953488	0.777778	0.75	mutual_knn
P1611	P6961	0.617269	0.553172	0.575509	0.720417	0.948718	0.777778	0.75	mutual_knn
P13629	P18549	0.617266	0.529157	0.571548	0.819608	0.971429	0.8	0.75	mutual_knn
P0220	P2037	0.617166	0.553015	0.583964	0.700441	0.938776	0.777778	0.75	mutual_knn
P6869	P8837	0.616604	0.527251	0.568596	0.890282	0.913043	0.777778	0.75	mutual_knn
P0526	P2820	0.616352	0.553274	0.583964	0.713246	0.916667	0.777778	0.75	mutual_knn
P1239	P6402	0.616268	0.557029	0.59699	0.698164	0.868421	0.777778	0.75	mutual_knn
P1501	P3264	0.61624	0.553781	0.594909	0.717836	0.87037	0.777778	0.75	mutual_knn
P8594	P9250	0.616178	0.542607	0.58939	0.679406	0.977778	0.777778	0.75	mutual_knn
P2763	P9584	0.61593	0.56444	0.581275	0.727722	0.857143	0.777778	0.75	mutual_knn
P1357	P5459	0.615887	0.552375	0.588783	0.701334	0.911111	0.777778	0.75	mutual_knn
P4616	P9874	0.61588	0.549093	0.576957	0.713985	0.954545	0.777778	0.75	mutual_knn
P15029	P21401	0.615877	0.51069	0.581489	0.825453	1.0	0.8	0.75	mutual_knn
P23753	P27221	0.615852	0.529828	0.582398	0.853556	0.882353	0.8	0.75	mutual_knn
P19139	P19259	0.615819	0.514286	0.595443	0.850758	0.909091	0.8	0.75	mutual_knn
P3037	P7328	0.615672	0.549985	0.578139	0.696766	0.961538	0.777778	0.75	mutual_knn
P1317	P7401	0.615596	0.573143	0.596658	0.702805	0.785714	0.777778	0.75	mutual_knn
P21492	P25324	0.615554	0.516908	0.581801	0.840765	0.952381	0.8	0.75	mutual_knn
P2694	P5186	0.615529	0.542038	0.584367	0.717339	0.953488	0.777778	0.75	mutual_knn
P15927	P9591	0.61537	0.509043	0.581477	0.827839	1.0	0.8	0.75	mutual_knn
