morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s001-a000-w001-01	w-s001-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s001-a000-w001-02	w-s001-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s001-a000-w002-01	w-s001-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s001-a000-w003-01	w-s001-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s001-a000-w003-02	w-s001-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s001-a000-w004-01	w-s001-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s001-a000-w004-02	w-s001-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s001-a002-w001-01	w-s001-a002-w001	1:2:1:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s001-a002-w001-02	w-s001-a002-w001	1:2:1:2	2	حَمْدُ	حَمْدُ	حَمْد	ح م د	حمد	N	STEM	STEM|POS:N|LEM:Hamod|ROOT:Hmd|M|NOM								NOM
m-w-s001-a002-w002-01	w-s001-a002-w002	1:2:2:1	1	لِ					P	PREFIX	PREFIX|l:P+								
m-w-s001-a002-w002-02	w-s001-a002-w002	1:2:2:2	2	لَّهِ	لَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s001-a002-w003-01	w-s001-a002-w003	1:2:3:1	1	رَبِّ	رَبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s001-a002-w004-01	w-s001-a002-w004	1:2:4:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s001-a002-w004-02	w-s001-a002-w004	1:2:4:2	2	عَٰلَمِينَ	عَٰلَمِينَ	عَٰلَمِين	ع ل م	علم	N	STEM	STEM|POS:N|LEM:Ea`lamiyn|ROOT:Elm|MP|GEN						M	plural	GEN
m-w-s001-a003-w001-01	w-s001-a003-w001	1:3:1:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s001-a003-w001-02	w-s001-a003-w001	1:3:1:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s001-a003-w002-01	w-s001-a003-w002	1:3:2:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s001-a003-w002-02	w-s001-a003-w002	1:3:2:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s001-a004-w001-01	w-s001-a004-w001	1:4:1:1	1	مَٰلِكِ	مَٰلِكِ	مَٰلِك	م ل ك	ملك	N	STEM	STEM|POS:N|ACT|PCPL|LEM:ma`lik|ROOT:mlk|M|GEN			ACT					GEN
m-w-s001-a004-w002-01	w-s001-a004-w002	1:4:2:1	1	يَوْمِ	يَوْمِ	يَوْم	ي و م	يوم	N	STEM	STEM|POS:N|LEM:yawom|ROOT:ywm|M|GEN								GEN
m-w-s001-a004-w003-01	w-s001-a004-w003	1:4:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s001-a004-w003-02	w-s001-a004-w003	1:4:3:2	2	دِّينِ	دِّينِ	دِين	د ي ن	دين	N	STEM	STEM|POS:N|LEM:diyn|ROOT:dyn|M|GEN								GEN
