morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s097-a000-w001-01	w-s097-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s097-a000-w001-02	w-s097-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s097-a000-w002-01	w-s097-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s097-a000-w003-01	w-s097-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s097-a000-w003-02	w-s097-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s097-a000-w004-01	w-s097-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s097-a000-w004-02	w-s097-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s097-a001-w001-01	w-s097-a001-w001	97:1:1:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s097-a001-w001-02	w-s097-a001-w001	97:1:1:2	2	آ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s097-a001-w002-01	w-s097-a001-w002	97:1:2:1	1	أَنزَلْ	أَنزَلْ	أَنزَلَ	ن ز ل	نزل	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>anzala|ROOT:nzl|1P	PERF			IV	1		plural	
m-w-s097-a001-w002-02	w-s097-a001-w002	97:1:2:2	2	نَٰ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s097-a001-w002-03	w-s097-a001-w002	97:1:2:3	3	هُ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s097-a001-w003-01	w-s097-a001-w003	97:1:3:1	1	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s097-a001-w004-01	w-s097-a001-w004	97:1:4:1	1	لَيْلَةِ	لَيْلَةِ	لَيْلَة	ل ي ل	ليل	N	STEM	STEM|POS:N|LEM:layolap|ROOT:lyl|F|GEN								GEN
m-w-s097-a001-w005-01	w-s097-a001-w005	97:1:5:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s097-a001-w005-02	w-s097-a001-w005	97:1:5:2	2	قَدْرِ	قَدْرِ	قَدْر	ق د ر	قدر	N	STEM	STEM|POS:N|LEM:qador|ROOT:qdr|M|GEN								GEN
m-w-s097-a002-w001-01	w-s097-a002-w001	97:2:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s097-a002-w001-02	w-s097-a002-w001	97:2:1:2	2	مَآ	مَآ	مَا			INTG	STEM	STEM|POS:INTG|LEM:maA								
m-w-s097-a002-w002-01	w-s097-a002-w002	97:2:2:1	1	أَدْرَىٰ	أَدْرَىٰ	أَدْرَىٰ	د ر ي	دري	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>adoraY`|ROOT:dry|3MS	PERF			IV	3	M	singular	
m-w-s097-a002-w002-02	w-s097-a002-w002	97:2:2:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
