family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000266:B007	ج ن ن	B007	6,12,15	الجنين المستور في البطن
F001	core	quranic:root_000383:B011	ح ي ي	B011	36	الحياء العضو المستور
F001	core	quranic:root_000552:B003	ر ح م	B003	22	رَحِم الأنثى
F001	core	quranic:root_000552:B004	ر ح م	B004	22	وجع الرَّحِم بعد الولادة
F001	core	quranic:root_001210:B003	ق ر ء	B003	24	قرء الحيض والطهر
F001	core	quranic:root_001211:B003	ق ر ء	B003	24	اجتماع الرحم وحمله
F001	core	quranic:root_001210:B004	ق ر ء	B004	24	رحم يجمع حملا
F001	core	quranic:root_001533:B005	ن ف س	B005	38	خروج الولد ودم النفاس
F001	core	quranic:root_001630:B010	و ج ه	B010	27	الولادة باليدين أولا
F001	core	quranic:root_001657:B002	و ض ع	B002	4	إلقاء الحمل بالولادة
F001	optional	quranic:root_000347:B008	ح ق ق	B008	2,3	ناقة بلغت حق الحمل والانتفاع
F001	optional	quranic:root_000531:B007	ر ء ي	B007	20,30	ترية الحيض
F001	optional	quranic:root_000531:B010	ر ء ي	B010	20,30	ظهور حمل الناقة أو الشاة
F001	optional	quranic:root_000552:B002	ر ح م	B002	22	الرَّحِم والقرابة
F001	optional	quranic:root_000722:B005	س ق ي	B005	15	ماء البطن
F001	optional	quranic:root_000755:B004	س و ء	B004	2,14	السوأة المستورة
F001	optional	quranic:root_001042:B011	ع ل و	B011	35	السلامة من النفاس أو العلة
F001	optional	quranic:root_001198:B007	ق ب ل	B007	10	تلقي الخارج إلى اليد
F001	optional	quranic:root_001358:B006	ل ع ب	B006	36	طلع جديد مع حمل باق
F001	optional	quranic:root_001435:B001	م ع ي	B001	15	المعى الذي في البطن
F001	optional	quranic:root_001458:B004	م و ه	B004	15	ماء الفحل في الرحم
F001	rare	quranic:root_000009:B012	ء ت ي	B012	16,17,18,36	استئتاء الناقة
F001	rare	quranic:root_000051:B009	ء م ر	B009	21,26	ولد الضأن الصغير
F001	rare	quranic:root_000060:B006	ء ن ف	B006	16	أنفت الدابة ما تكرهه
F001	rare	quranic:root_000121:B004	ب ص ر	B004	23	بصيرة الدم
F001	rare	quranic:root_000175:B007	ت ب ع	B007	3,14,16,28	ولد البقرة التابع لها
F001	rare	quranic:root_000211:B004	ث و ي	B004	12,19	الثَّوَة وقماش البيت
F001	rare	quranic:root_000240:B004	ج ر ي	B004	12	الجارية من النساء وصباها
F001	rare	quranic:root_000289:B001	ح ب ط	B001	9,28,32	انتفاخ البطن من أكل مستوبل
F001	rare	quranic:root_000289:B003	ح ب ط	B003	9,28,32	انتفاخ الهيئة والبطانة
F001	rare	quranic:root_000400:B004	خ ر ج	B004	13,16,29,37	قُرْح يخرج في الجسد
