candidate_id	family_id	representative_candidate_id	membership
C005	F001	C005	representative
C017	F001	C005	variant
C029	F001	C005	variant
C045	F001	C005	variant
C048	F001	C005	variant
C100	F001	C005	variant
C324	F001	C005	variant
C050	F002	C058	variant
C058	F002	C058	representative
C479	F002	C058	variant
C047	F003	C047	representative
C089	F003	C047	variant
C204	F003	C047	variant
C305	F003	C047	variant
C387	F003	C047	variant
C011	F004	C070	variant
C070	F004	C070	representative
C072	F004	C070	variant
C119	F004	C070	variant
C139	F004	C070	variant
C154	F004	C070	variant
C165	F004	C070	variant
C191	F004	C070	variant
C271	F004	C070	variant
C434	F004	C070	variant
C012	F005	C012	representative
C046	F005	C012	variant
C096	F005	C012	variant
C282	F005	C012	variant
C375	F005	C012	variant
C091	F006	C091	representative
C134	F006	C091	variant
C523	F006	C091	variant
C319	F007	C319	representative
C345	F007	C319	variant
C432	F007	C319	variant
C002	F008	C002	representative
C021	F008	C002	variant
C051	F008	C002	variant
C052	F008	C002	variant
C101	F008	C002	variant
C115	F008	C002	variant
C217	F008	C002	variant
C314	F008	C002	variant
C500	F008	C002	variant
C001	F009	C001	representative
C031	F009	C001	variant
C053	F009	C001	variant
C074	F009	C001	variant
C094	F009	C001	variant
C105	F009	C001	variant
C144	F009	C001	variant
C218	F009	C001	variant
C330	F009	C001	variant
C333	F009	C001	variant
C067	F010	C067	representative
C118	F010	C067	variant
C169	F010	C067	variant
C264	F010	C067	variant
C276	F010	C067	variant
C334	F010	C067	variant
C340	F010	C067	variant
C159	F011	C357	variant
C346	F011	C357	variant
C357	F011	C357	representative
C006	F012	C006	representative
C028	F012	C006	variant
C131	F012	C006	variant
C179	F012	C006	variant
C227	F012	C006	variant
C244	F012	C006	variant
C267	F012	C006	variant
C466	F012	C006	variant
C013	F013	C013	representative
C068	F013	C013	member
C158	F013	C013	variant
C182	F013	C013	variant
C193	F013	C013	variant
C209	F013	C013	variant
C212	F013	C013	variant
C249	F013	C013	variant
C303	F013	C013	variant
C321	F013	C013	variant
C522	F013	C013	variant
C104	F014	C104	representative
C262	F014	C104	variant
C291	F014	C104	variant
C141	F015	C251	variant
C248	F015	C251	variant
C251	F015	C251	representative
C300	F015	C251	variant
C339	F015	C251	variant
C402	F015	C251	variant
C431	F015	C251	variant
C498	F015	C251	variant
C511	F015	C251	variant
C018	F016	C033	variant
C033	F016	C033	representative
C080	F016	C033	variant
C173	F016	C033	variant
C237	F016	C033	variant
C239	F016	C033	variant
C294	F016	C033	variant
C030	F017	C030	representative
C221	F017	C030	variant
C259	F017	C030	variant
C270	F017	C030	variant
C039	F018	C039	representative
C108	F018	C039	variant
C128	F018	C039	variant
C210	F018	C039	variant
C285	F018	C039	variant
C423	F018	C039	variant
C496	F018	C039	variant
C040	F019	C040	representative
C194	F019	C040	variant
C214	F019	C040	variant
C277	F019	C040	variant
C297	F019	C040	variant
C311	F019	C040	variant
C335	F019	C040	variant
C376	F019	C040	variant
C475	F019	C040	variant
C503	F019	C040	variant
C059	F020	C084	variant
C084	F020	C084	representative
C085	F020	C084	variant
C093	F020	C084	variant
C163	F020	C084	variant
C190	F020	C084	variant
C343	F020	C084	variant
C344	F020	C084	member
C408	F020	C084	variant
C457	F020	C084	variant
C514	F020	C084	variant
C076	F021	C076	representative
C273	F021	C076	variant
C301	F021	C076	variant
C329	F021	C076	variant
C512	F021	C076	variant
C098	F022	C098	representative
C121	F022	C098	variant
C272	F022	C098	variant
C290	F022	C098	variant
C038	F023	C129	variant
C041	F023	C129	variant
C083	F023	C129	variant
C113	F023	C129	variant
C125	F023	C129	variant
C129	F023	C129	representative
C136	F023	C129	variant
C149	F023	C129	variant
C167	F023	C129	variant
C238	F023	C129	variant
C247	F023	C129	variant
C317	F023	C129	variant
C348	F023	C129	variant
C112	F024	C112	representative
C177	F024	C112	variant
C225	F024	C112	variant
C265	F024	C112	variant
C336	F024	C112	variant
C337	F024	C112	variant
C481	F024	C112	variant
C502	F024	C112	variant
C023	F025	C023	representative
C107	F025	C023	variant
C140	F025	C023	variant
C145	F025	C023	variant
C146	F025	C023	variant
C162	F025	C023	variant
C181	F025	C023	variant
C184	F025	C023	variant
C186	F025	C023	variant
C231	F025	C023	variant
C246	F025	C023	variant
C328	F025	C023	variant
C404	F025	C023	variant
C430	F025	C023	variant
C449	F025	C023	variant
C492	F025	C023	variant
C355	F026	C355	representative
C448	F026	C355	variant
C461	F026	C355	variant
C168	F027	C369	variant
C350	F027	C369	variant
C369	F027	C369	representative
C398	F027	C369	variant
C424	F027	C369	variant
C436	F027	C369	variant
C459	F027	C369	variant
C161	F028	C197	variant
C197	F028	C197	representative
C228	F028	C197	variant
C250	F028	C197	variant
C274	F028	C197	variant
C292	F028	C197	variant
C299	F028	C197	variant
C308	F028	C197	variant
C312	F028	C197	variant
C382	F028	C197	variant
C487	F028	C197	variant
C504	F028	C197	variant
C510	F028	C197	variant
C066	F029	C066	representative
C102	F029	C066	variant
C205	F029	C066	variant
C407	F029	C066	variant
C476	F029	C066	variant
C044	F030	C044	representative
C114	F030	C044	variant
C351	F030	C044	variant
C359	F030	C044	variant
C373	F030	C044	variant
C377	F030	C044	variant
C383	F030	C044	variant
C414	F030	C044	variant
C016	F031	C016	representative
C170	F031	C016	variant
C302	F031	C016	variant
C392	F031	C016	variant
C427	F031	C016	variant
C493	F031	C016	variant
C520	F031	C016	variant
C095	F032	C220	variant
C097	F032	C220	variant
C220	F032	C220	representative
C257	F032	C220	variant
C261	F032	C220	variant
C320	F032	C220	variant
C325	F032	C220	variant
C354	F032	C220	variant
C374	F032	C220	variant
C391	F032	C220	variant
C524	F032	C220	variant
C082	F033	C082	representative
C188	F033	C082	variant
C229	F033	C082	variant
C310	F033	C082	variant
C313	F033	C082	variant
C341	F033	C082	variant
C385	F033	C082	variant
C389	F033	C082	variant
C429	F033	C082	variant
C483	F033	C082	variant
C022	F034	C022	representative
C103	F034	C022	variant
C110	F034	C022	variant
C120	F034	C022	variant
C235	F034	C022	variant
C258	F034	C022	variant
C269	F034	C022	variant
C411	F034	C022	variant
C440	F034	C022	variant
C458	F034	C022	variant
C099	F035	C232	variant
C195	F035	C232	variant
C207	F035	C232	variant
C232	F035	C232	representative
C426	F035	C232	variant
C486	F035	C232	variant
C126	F036	C260	variant
C153	F036	C260	variant
C243	F036	C260	variant
C260	F036	C260	representative
C288	F036	C260	variant
C428	F036	C260	variant
C462	F036	C260	variant
C491	F036	C260	variant
C079	F037	C442	variant
C172	F037	C442	variant
C254	F037	C442	variant
C326	F037	C442	variant
C366	F037	C442	variant
C386	F037	C442	variant
C401	F037	C442	variant
C419	F037	C442	variant
C442	F037	C442	representative
C453	F037	C442	variant
C505	F037	C442	variant
C019	F038	C061	variant
C032	F038	C061	variant
C060	F038	C061	variant
C061	F038	C061	representative
C064	F038	C061	variant
C065	F038	C061	variant
C086	F038	C061	variant
C133	F038	C061	variant
C142	F038	C061	variant
C152	F038	C061	variant
C174	F038	C061	variant
C199	F038	C061	variant
C236	F038	C061	variant
C245	F038	C061	variant
C256	F038	C061	variant
C293	F038	C061	variant
C397	F038	C061	variant
C403	F038	C061	variant
C417	F038	C061	variant
C444	F038	C061	variant
C494	F038	C061	variant
C530	F038	C061	variant
C014	F039	C020	variant
C020	F039	C020	representative
C024	F039	C020	variant
C026	F039	C020	variant
C055	F039	C020	variant
C062	F039	C020	variant
C075	F039	C020	member
C116	F039	C020	variant
C176	F039	C020	variant
C178	F039	C020	variant
C180	F039	C020	variant
C185	F039	C020	variant
C216	F039	C020	variant
C242	F039	C020	variant
C287	F039	C020	variant
C323	F039	C020	variant
C358	F039	C020	variant
C361	F039	C020	variant
C365	F039	C020	variant
C469	F039	C020	variant
C087	F040	C087	representative
C147	F040	C087	variant
C156	F040	C087	variant
C201	F040	C087	variant
C208	F040	C087	variant
C215	F040	C087	variant
C219	F040	C087	member
C222	F040	C087	variant
C252	F040	C087	variant
C298	F040	C087	variant
C352	F040	C087	variant
C513	F040	C087	variant
C198	F041	C507	variant
C211	F041	C507	variant
C240	F041	C507	variant
C367	F041	C507	variant
C378	F041	C507	variant
C421	F041	C507	variant
C451	F041	C507	variant
C507	F041	C507	representative
C509	F041	C507	variant
C527	F041	C507	member
C034	F042	C034	representative
C331	F042	C034	variant
C363	F042	C034	variant
C473	F042	C034	variant
C004	F043	C004	representative
C057	F043	C004	variant
C073	F043	C004	variant
C078	F043	C004	variant
C092	F043	C004	variant
C109	F043	C004	variant
C124	F043	C004	variant
C148	F043	C004	variant
C189	F043	C004	variant
C200	F043	C004	variant
C223	F043	C004	variant
C322	F043	C004	variant
C395	F043	C004	variant
C418	F043	C004	variant
C467	F043	C004	variant
C477	F043	C004	variant
C478	F043	C004	variant
C036	F044	C042	variant
C042	F044	C042	representative
C043	F044	C042	variant
C088	F044	C042	variant
C122	F044	C042	variant
C123	F044	C042	variant
C295	F044	C042	variant
C338	F044	C042	variant
C349	F044	C042	variant
C371	F044	C042	variant
C394	F044	C042	variant
C474	F044	C042	variant
C531	F044	C042	variant
C183	F045	C230	variant
C230	F045	C230	representative
C241	F045	C230	variant
C255	F045	C230	variant
C263	F045	C230	variant
C280	F045	C230	variant
C405	F045	C230	variant
C412	F045	C230	variant
C415	F045	C230	variant
C420	F045	C230	variant
C438	F045	C230	variant
C446	F045	C230	variant
C482	F045	C230	variant
C484	F045	C230	variant
C489	F045	C230	variant
C515	F045	C230	variant
C008	F046	C008	representative
C025	F046	C008	variant
C226	F046	C008	variant
C437	F046	C008	variant
C439	F046	C008	variant
C441	F046	C008	variant
C452	F046	C008	variant
C464	F046	C008	variant
C035	F047	C106	variant
C081	F047	C106	variant
C106	F047	C106	representative
C151	F047	C106	variant
C160	F047	C106	variant
C213	F047	C106	variant
C268	F047	C106	variant
C279	F047	C106	variant
C409	F047	C106	variant
C425	F047	C106	variant
C380	F048	C485	variant
C390	F048	C485	variant
C485	F048	C485	representative
C488	F048	C485	variant
C517	F048	C485	variant
C518	F048	C485	variant
C063	F049	C202	variant
C202	F049	C202	representative
C286	F049	C202	variant
C289	F049	C202	variant
C296	F049	C202	variant
C306	F049	C202	variant
C347	F049	C202	variant
C470	F049	C202	variant
C508	F049	C202	variant
C155	F050	C234	variant
C234	F050	C234	representative
C275	F050	C234	variant
C304	F050	C234	variant
C332	F050	C234	variant
C399	F050	C234	variant
C400	F050	C234	variant
C413	F050	C234	variant
C435	F050	C234	variant
C519	F050	C234	variant
C187	F051	C471	variant
C253	F051	C471	variant
C384	F051	C471	variant
C406	F051	C471	variant
C455	F051	C471	variant
C471	F051	C471	representative
C497	F051	C471	variant
C516	F051	C471	variant
C090	F052	C224	variant
C206	F052	C224	variant
C224	F052	C224	representative
C278	F052	C224	variant
C284	F052	C224	variant
C318	F052	C224	variant
C379	F052	C224	variant
C396	F052	C224	variant
C416	F052	C224	variant
C460	F052	C224	variant
C495	F052	C224	variant
C499	F052	C224	variant
C501	F052	C224	variant
C364	F053	C364	representative
C381	F053	C364	variant
C447	F053	C364	variant
C521	F053	C364	variant
C454	F054	C454	representative
C037	F055	C422	variant
C196	F055	C422	variant
C307	F055	C422	variant
C422	F055	C422	representative
C443	F055	C422	variant
C472	F055	C422	variant
C506	F055	C422	variant
C525	F055	C422	variant
C526	F055	C422	variant
C056	F056	C130	variant
C071	F056	C130	variant
C130	F056	C130	representative
C135	F056	C130	variant
C138	F056	C130	variant
C157	F056	C130	variant
C175	F056	C130	variant
C309	F056	C130	variant
C353	F056	C130	variant
C356	F056	C130	variant
C360	F056	C130	variant
C433	F056	C130	variant
C456	F056	C130	variant
C003	F057	C007	variant
C007	F057	C007	representative
C009	F057	C007	variant
C010	F057	C007	variant
C015	F057	C007	variant
C027	F057	C007	variant
C054	F057	C007	variant
C069	F057	C007	variant
C077	F057	C007	variant
C111	F057	C007	variant
C132	F057	C007	variant
C137	F057	C007	variant
C164	F057	C007	variant
C171	F057	C007	variant
C192	F057	C007	variant
C203	F057	C007	variant
C283	F057	C007	variant
C327	F057	C007	variant
C370	F057	C007	variant
C388	F057	C007	variant
C393	F057	C007	variant
C410	F057	C007	variant
C465	F057	C007	variant
C468	F057	C007	variant
C233	F058	C233	representative
C372	F059	C372	representative
C049	F060	C166	member
C117	F060	C166	variant
C127	F060	C166	variant
C143	F060	C166	variant
C150	F060	C166	variant
C166	F060	C166	representative
C266	F060	C166	variant
C281	F060	C166	variant
C315	F060	C166	variant
C316	F060	C166	variant
C342	F060	C166	variant
C362	F060	C166	variant
C368	F060	C166	variant
C445	F060	C166	variant
C450	F060	C166	variant
C463	F060	C166	variant
C480	F060	C166	variant
C490	F060	C166	variant
C528	F060	C166	variant
C529	F060	C166	variant
