family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000217:B002	ج ب ل	B002	7,20	كثرة كالجبل
F001	core	quranic:root_000266:B013	ج ن ن	B013	16	سواد الناس وجماعتهم
F001	core	quranic:root_000532:B004	ر ب ب	B004	36,37,39	ربة وجماعات كثيرة
F001	core	quranic:root_000769:B006	س ي ر	B006	20	الجماعة السائرة
F001	core	quranic:root_001184:B001	ف و ج	B001	18	الجماعة من الناس
F001	core	quranic:root_001273:B001	ق و م	B001	38	جماعة الناس والرجال
F001	core	quranic:root_001315:B009	ك ل ل	B009	29	الكلاكل جماعات
F001	core	quranic:root_001365:B003	ل ف ف	B003	16	أخلاط تلتف في جماعة واحدة
F001	optional	quranic:root_000266:B005	ج ن ن	B005	16	الجن المستترون
F001	optional	quranic:root_000433:B003	خ ل ف	B003	3	قوم يبقون في المؤخر ويتخلفون
F001	optional	quranic:root_000691:B005	س ر ب	B005	20	القطيع والمال الراعي والقطع المرسلة
F001	optional	quranic:root_000783:B003	ش ر ب	B003	24	جماعة الشرب والمشارب
F001	optional	quranic:root_001029:B002	ع ظ م	B002	2	معظم الشيء
F001	rare	quranic:root_000018:B004	ء خ ذ	B004	39	رقية تمسك وتحبس
F001	rare	quranic:root_000065:B004	ء و ب	B004	22,39	الأوب ناحية يؤتى منها
F001	rare	quranic:root_000170:B002	ب ي ن	B002	37	الخلالة والوسط بين شيئين
F001	rare	quranic:root_000266:B012	ج ن ن	B012	16	الجان حية
F001	rare	quranic:root_000300:B002	ح د ق	B002	32	حدقة العين
F001	rare	quranic:root_000001:B001	ح م م	B001	25	السواد والفحم والدخان
F001	rare	quranic:root_000421:B002	خ ط ب	B002	37	طلب النكاح وخطبة النساء
F001	rare	quranic:root_000434:B010	خ ل ق	B010	8	الخلوق والتخليق بالطيب
F001	rare	quranic:root_000532:B014	ر ب ب	B014	36,37,39	رَبْرَب قطيع
F001	rare	quranic:root_000652:B002	ز و ج	B002	8	زوج النكاح
F001	rare	quranic:root_000891:B005	ص و ر	B005	18	جماعة النخل وما يشبهها
F001	rare	quranic:root_000891:B006	ص و ر	B006	18	قطيع البقر
F001	rare	quranic:root_000936:B009	ط غ و	B009	22	الطغيا الصغير من بقر الوحش
F001	rare	quranic:root_001028:B005	ع ط و	B005	36	استعطاء الناس
F001	rare	quranic:root_001029:B004	ع ظ م	B004	2	العظيمة النازلة
F001	rare	quranic:root_001029:B010	ع ظ م	B010	2	الحرمة والشرف
F001	rare	quranic:root_001040:B005	ع ل م	B005	4,5	ماء كثير مجتمع في عيلم
F001	rare	quranic:root_001159:B012	ف ص ل	B012	17	خرز يفصل بين اللآلئ
F001	rare	quranic:root_001212:B004	ق ر ب	B004	40	حظوة المقربين وخاصة الملك
F001	rare	quranic:root_001212:B011	ق ر ب	B011	40	القارب السفينة الصغيرة
F001	rare	quranic:root_001283:B001	ك ت ب	B001	29	ضم شيء إلى شيء
F001	rare	quranic:root_001315:B003	ك ل ل	B003	29	الكُلّ إحاطة وتماما
