left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0332	P3026	0.652138	0.587186	0.655007	0.729382	0.857143	0.777778	0.75	mutual_knn
P0418	P2257	0.649037	0.594884	0.626361	0.621129	1.0	0.777778	0.75	mutual_knn
P1477	P2518	0.647855	0.562184	0.587834	0.891296	1.0	0.777778	0.75	mutual_knn
P3061	P6116	0.647847	0.562203	0.645973	0.764574	0.923077	0.833333	0.8	mutual_knn
P0443	P1883	0.645312	0.567495	0.579844	0.869936	1.0	0.777778	0.75	mutual_knn
P0842	P2312	0.645067	0.604447	0.613683	0.582767	1.0	0.777778	0.75	mutual_knn
P0825	P1798	0.644871	0.558192	0.577066	0.917115	1.0	0.777778	0.75	mutual_knn
P2438	P3045	0.642842	0.57614	0.618297	0.748673	0.923077	0.777778	0.75	mutual_knn
P0529	P1397	0.642234	0.584116	0.589896	0.729185	1.0	0.777778	0.75	mutual_knn
P1350	P1781	0.641976	0.549472	0.582491	0.908416	1.0	0.777778	0.75	mutual_knn
P2307	P3439	0.640711	0.551775	0.576994	0.90465	1.0	0.777778	0.75	mutual_knn
P0007	P2583	0.640579	0.602567	0.630836	0.772025	0.714286	0.777778	0.75	mutual_knn
P0617	P0892	0.639983	0.566147	0.599828	0.752772	1.0	0.777778	0.75	mutual_knn
P1359	P2269	0.639788	0.561429	0.601804	0.765134	1.0	0.777778	0.75	mutual_knn
P1957	P2692	0.639712	0.548183	0.581358	0.895541	1.0	0.777778	0.75	mutual_knn
P0711	P2065	0.639524	0.549334	0.58116	0.889173	1.0	0.777778	0.75	mutual_knn
P0128	P0831	0.639492	0.549789	0.572545	0.91696	1.0	0.777778	0.75	mutual_knn
P1229	P2469	0.63917	0.571099	0.590782	0.754015	1.0	0.777778	0.75	mutual_knn
P1882	P3079	0.638275	0.576715	0.585093	0.739704	1.0	0.777778	0.75	mutual_knn
P0461	P2177	0.638012	0.591908	0.607962	0.588665	1.0	0.777778	0.75	mutual_knn
P2084	P2952	0.637708	0.596388	0.602126	0.585897	1.0	0.777778	0.75	mutual_knn
P2233	P3030	0.636858	0.609385	0.603548	0.585357	0.928571	0.777778	0.75	mutual_knn
P0576	P1995	0.635426	0.572948	0.581663	0.740174	1.0	0.777778	0.75	mutual_knn
P0032	P0318	0.635216	0.554163	0.568884	0.867331	1.0	0.777778	0.75	mutual_knn
P0127	P0751	0.634581	0.542156	0.568537	0.916228	1.0	0.777778	0.75	mutual_knn
P0654	P2791	0.63457	0.596423	0.606396	0.61084	0.928571	0.777778	0.75	mutual_knn
P0810	P2295	0.634071	0.573822	0.583709	0.715533	1.0	0.777778	0.75	mutual_knn
P0203	P2520	0.633431	0.595702	0.627712	0.599514	0.857143	0.777778	0.75	mutual_knn
P0808	P1570	0.633323	0.539898	0.573315	0.897085	1.0	0.777778	0.75	mutual_knn
P0064	P1535	0.633272	0.604981	0.618545	0.588257	0.857143	0.777778	0.75	mutual_knn
P2916	P3612	0.632739	0.587744	0.595512	0.598251	1.0	0.777778	0.75	mutual_knn
P0206	P1396	0.63192	0.551486	0.577072	0.894686	0.923077	0.777778	0.75	mutual_knn
P1296	P3191	0.631898	0.541558	0.56541	0.903029	1.0	0.777778	0.75	mutual_knn
P11083	P3952	0.631801	0.605656	0.61329	0.588901	0.857143	1.0	1.0	mutual_knn
P2983	P3598	0.631759	0.562253	0.591514	0.717153	1.0	0.777778	0.75	mutual_knn
P1893	P2952	0.631485	0.571921	0.580307	0.71013	1.0	0.777778	0.75	mutual_knn
P0851	P1117	0.631414	0.547854	0.562653	0.879512	1.0	0.777778	0.75	mutual_knn
P11399	P4286	0.631391	0.598744	0.623175	0.592294	0.846154	1.0	1.0	mutual_knn
P10808	P4203	0.631388	0.606467	0.615424	0.584638	0.846154	1.0	1.0	mutual_knn
P1678	P2936	0.631073	0.581334	0.59631	0.60764	1.0	0.777778	0.75	mutual_knn
P0161	P0556	0.630881	0.566419	0.58056	0.727967	1.0	0.777778	0.75	mutual_knn
P0253	P2177	0.630858	0.582197	0.597165	0.598613	1.0	0.777778	0.75	mutual_knn
P2033	P2759	0.630475	0.566318	0.581337	0.721641	1.0	0.777778	0.75	mutual_knn
P0379	P2798	0.630427	0.560998	0.581697	0.743837	1.0	0.777778	0.75	mutual_knn
P0836	P2715	0.630149	0.57288	0.59307	0.724708	0.923077	0.777778	0.75	mutual_knn
P1169	P2818	0.629994	0.560101	0.578218	0.755719	1.0	0.777778	0.75	mutual_knn
P0043	P0302	0.629873	0.538414	0.560219	0.915103	1.0	0.777778	0.75	mutual_knn
P1175	P2672	0.629871	0.553063	0.596535	0.722055	1.0	0.777778	0.75	mutual_knn
P10319	P6196	0.62975	0.561038	0.593387	0.849825	0.846154	0.8	0.75	mutual_knn
P2219	P2664	0.629659	0.585572	0.594009	0.582485	1.0	0.777778	0.75	mutual_knn
P10534	P7774	0.629645	0.534969	0.579466	0.860958	1.0	0.8	0.75	mutual_knn
P0585	P2620	0.629556	0.599065	0.635389	0.590188	0.785714	0.777778	0.75	mutual_knn
P2895	P3859	0.629382	0.541908	0.591861	0.860645	0.923077	0.777778	0.75	mutual_knn
P1901	P3067	0.629219	0.571334	0.601921	0.614458	1.0	0.777778	0.75	mutual_knn
P0366	P0755	0.629187	0.564203	0.580617	0.720797	1.0	0.777778	0.75	mutual_knn
P1333	P2633	0.629059	0.544007	0.581828	0.889492	0.916667	0.777778	0.75	mutual_knn
P0932	P1490	0.62846	0.567199	0.592922	0.733901	0.923077	0.777778	0.75	mutual_knn
P0882	P2017	0.628459	0.585268	0.597992	0.557912	1.0	0.777778	0.75	mutual_knn
