record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	89:14	85:12	strong	strong	89:14	85:12	85:12	cross_surah	label_target_note	ranked_review	Makes the Lord's seizure an active, severe enforcement behind the watchpoint.	focus_89_14_cutoff_100.tsv	1	95453f64e6d5e9fa8e0c2c6f6969d31957ef2a76f208adce790f465f9d476b2d
directional_review	89:14	89:24	medium	medium	89:14	89:24	89:24	same_surah	label_target_note	ranked_review	Adds the later regret that follows the day of reckoning in the same surah.	focus_89_14_cutoff_100.tsv	2	081c4f1ec0fc788f3fb3036da5ba0297bdd5abcbb75c4f83fa44737c6e8efb84
directional_review	89:14	78:21	strong	strong	89:14	78:21	78:21	cross_surah	label_target_note	ranked_review	Directly names a mirsad as a prepared interception point and joins both focus readings.	focus_89_14_cutoff_100.tsv	3	0bb3d54bde2d5d9eb0fc5ad525961fe296acb07150ee3fc30d50c891ca155538
directional_review	89:14	52:7	strong	strong	89:14	52:7	52:7	cross_surah	label_target_note	ranked_review	Affirms the certainty of the Lord's punishment, supplying the watchpoint's consequence.	focus_89_14_cutoff_100.tsv	4	1c3b4bb442776835e6f5ca6a3d5437ac69b5142ec1e5b63391c79fe29adf079c
directional_review	89:14	89:21	medium	medium	89:14	89:21	89:21	same_surah	label_target_note	ranked_review	Sets the upheaval immediately before the surah's judgment scene.	focus_89_14_cutoff_100.tsv	5	4c62fcc0549dafb1858e2f42e5edbc4a4d5b3bf263651379dbd2fcd774b63a30
directional_review	89:14	18:27	medium	medium	89:14	18:27	18:27	cross_surah	label_target_note	ranked_review	Adds unalterable divine authority and the absence of an alternate refuge.	focus_89_14_cutoff_100.tsv	6	1dde4dbd19a669c256d2a4eb51f6935025887c55a3104967dfd66a8848ff9400
directional_review	89:14	15:86	weak	weak	89:14	15:86	15:86	cross_surah	label_target_note	ranked_review	Offers only a general pairing of creative power and knowledge.	focus_89_14_cutoff_100.tsv	7	58c4de414890bd299ffc7526058e4769dd6d56e6c955e3f92cc27dc6a796b1af
directional_review	89:14	89:6	strong	strong	89:14	89:6	89:6	same_surah	label_target_note	ranked_review	Begins the local account of prior peoples on which the concluding watchpoint comments.	focus_89_14_cutoff_100.tsv	8	12c1af02f7dbd7c3068c03a9ed44267fc7830ffb1df8f5cd3c2726bfd0a72097
directional_review	89:14	72:27	strong	strong	89:14	72:27	72:27	cross_surah	label_target_note	ranked_review	Shows a guarded surveillance corridor; the contrast limits it to protected transmission.	focus_89_14_cutoff_100.tsv	9	dc841b64759427c188bc19cdadea265c5db31a79f1a41b6d51fa4bf51bd3eaa6
directional_review	89:14	96:8	medium	medium	89:14	96:8	96:8	cross_surah	label_target_note	ranked_review	Adds return to the Lord as the accountability horizon.	focus_89_14_cutoff_100.tsv	10	ed069758731c9fce367de7433aeb2c4ba4dd908f9bfabb002c86f34301dfb385
directional_review	89:14	89:15	weak	weak	89:14	89:15	89:15	same_surah	label_target_note	ranked_review	Supplies nearby testing language, but it is less direct than the ensuing moral indictment.	focus_89_14_cutoff_100.tsv	11	854ae61a3c35a4811a26f200c7d6787bf7ad883eba3d1148815c71df00f79f3c
directional_review	89:14	18:50	medium	medium	89:14	18:50	18:50	cross_surah	label_target_note	ranked_review	Connects defiance of the Lord's command with a harmful alternative allegiance.	focus_89_14_cutoff_100.tsv	12	bf057f8d4d179a2cdf23f0941ccc8ff37eb30d6893193f69a29c990b6cae8d07
directional_review	89:14	10:96	medium	medium	89:14	10:96	10:96	cross_surah	label_target_note	ranked_review	Adds an authoritative outcome after persistent refusal, not arbitrary preclusion.	focus_89_14_cutoff_100.tsv	13	3ce8d373f782bc36ab8f31f04ea9a5415bc3010dc59b8f0c2e4a8dc6e54adac5
directional_review	89:14	89:23	medium	medium	89:14	89:23	89:23	same_surah	label_target_note	ranked_review	Supplies the fire and belated remembrance in the immediate judgment sequence.	focus_89_14_cutoff_100.tsv	14	e2f88de61cccf60e205f476ec8a7f1168929944f4ed633271deb38ca53c33df4
directional_review	89:14	72:9	strong	strong	89:14	72:9	72:9	cross_surah	label_target_note	ranked_review	Depicts prepared surveillance that intercepts each unauthorized approach.	focus_89_14_cutoff_100.tsv	15	f3376cb4517492bd0a992904fbc5e3571a1d58071cea193196306538ae8d2d7b
directional_review	89:14	9:107	strong	strong	89:14	9:107	9:107	cross_surah	label_target_note	ranked_review	Provides a secondary, hostile analogy of a prepared station; it is not the divine watchpoint.	focus_89_14_cutoff_100.tsv	16	936e69ff985072d541a94bd3ce7916f03d6cce8cd8bdf05993658ce9b24e1abd
directional_review	89:14	89:7	weak	weak	89:14	89:7	89:7	same_surah	label_target_note	ranked_review	Only locates the local historical example.	focus_89_14_cutoff_100.tsv	17	b2d8c956a2063efb33e5832e59fdc3b155c4b600b659af89ce1fa05afe13d810
directional_review	89:14	1:2	weak	weak	89:14	1:2	1:2	cross_surah	label_target_note	ranked_review	States broad lordship without adding a surveillance or accounting feature.	focus_89_14_cutoff_100.tsv	18	0317487bef77cc0833ae0f38d1d2409953cd9dc81d06771ceeb2fa81c64c4cc0
directional_review	89:14	9:5	strong	strong	89:14	9:5	9:5	cross_surah	label_target_note	ranked_review	Gives a concrete plural marṣad of deliberate waiting stations, in a human conflict setting.	focus_89_14_cutoff_100.tsv	19	96e041f579ff4ee57a4e98241d97a05e20aa2cb5dfe9155659fe5926f0fe1f05
directional_review	89:14	89:25	medium	medium	89:14	89:25	89:25	same_surah	label_target_note	ranked_review	Extends the same-surah scene with unmatched punishment after the watchpoint.	focus_89_14_cutoff_100.tsv	20	34140949300af6d3a5aa46fe8615db7422b427742a600a37d7a61e3115042fe0
directional_review	89:14	20:49	weak	weak	89:14	20:49	20:49	cross_surah	label_target_note	ranked_review	Raises lordship as contested authority but adds little to the watchpoint.	focus_89_14_cutoff_100.tsv	21	1f85e66f26c06f962090fde11c173de4d629f0facea28a87b24e229862797d5f
