record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	37:101	15:53	strong	strong	37:101	15:53	15:53	cross_surah	label_target_note	ranked_review	Abraham receives the closely parallel glad tidings of a knowing boy, directly echoing the focus announcement.	focus_37_101_cutoff_100.tsv	1	3b78e83941c95f236a7eefbb8a3b1685b190ed23dc75394d4a1972d76ac3100f
directional_review	37:101	12:19	weak	weak	37:101	12:19	12:19	cross_surah	label_target_note	ranked_review	A discovered boy is called good news, but this is not a divine birth annunciation.	focus_37_101_cutoff_100.tsv	2	ebca432dd6374972c2a3845ddfcad638b380cbe2fc9f6ab2fee3268efad8872d
directional_review	37:101	24:58	no value	no value	37:101	24:58	24:58	cross_surah	label_target_note	ranked_review	Its puberty rule does not develop the promised boy or the annunciation.	focus_37_101_cutoff_100.tsv	3	a2f45f06e589a00c54b3028694625d4ab1e7c077439974155ec31b6ddd1f116a
directional_review	37:101	51:28	strong	strong	37:101	51:28	51:28	cross_surah	label_target_note	ranked_review	The same Abrahamic scene joins reassurance with glad tidings of a knowing boy.	focus_37_101_cutoff_100.tsv	4	2f0550a4b3fc69595b3c8722337162d2ed18e93863242513730a9c7a1582d3d9
directional_review	37:101	37:100	strong	strong	37:101	37:100	37:100	same_surah	label_target_note	ranked_review	Abraham's immediately preceding prayer for righteous offspring is answered by the focus.	focus_37_101_cutoff_100.tsv	5	1bbcaf5996e0d1e9eff56d307604650c13f35d5098160a9211d727cc0eebbaf6
directional_review	37:101	52:24	no value	no value	37:101	52:24	52:24	cross_surah	label_target_note	ranked_review	Paradise servants described as boys do not illuminate the promised son.	focus_37_101_cutoff_100.tsv	6	b1d5fdaa88168f900b45dcc23fa69414623976a27f78f8467e93d4b00dc2f789
directional_review	37:101	19:7	strong	strong	37:101	19:7	19:7	cross_surah	label_target_note	ranked_review	Zechariah receives a direct divine announcement of a named boy, a close annunciation parallel.	focus_37_101_cutoff_100.tsv	7	7dbdf6e0e3481ad4fe50d0f83dbe056bcdfcc8ffa1454a1f66dab4ebde7343d6
directional_review	37:101	37:17	no value	no value	37:101	37:17	37:17	same_surah	label_target_note	ranked_review	The resurrection question does not bear on the promised boy.	focus_37_101_cutoff_100.tsv	8	8c323f9219364657b79832c31790022030e588abfb4b8bb2990f92c75db7cf31
directional_review	37:101	57:12	weak	weak	37:101	57:12	57:12	cross_surah	label_target_note	ranked_review	It uses glad tidings for final reward, not for the birth of a child.	focus_37_101_cutoff_100.tsv	9	58801beeb43c22bafd908278c7972740684cd04ff3e9e5a5ee234f330b24cdaa
directional_review	37:101	22:59	no value	no value	37:101	22:59	22:59	cross_surah	label_target_note	ranked_review	The divine epithet forbearing is unrelated to the boy's annunciation.	focus_37_101_cutoff_100.tsv	10	449658956f183a8b5280bc60d670d109a88f069692b768f65531f92d5ef86a4e
