record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	14:39	3:38	strong	strong	14:39	3:38	3:38	cross_surah	label_target_note	ranked_review	Yaşlılıkta soy isteği, bağış, dua ve işitme unsurlarını birlikte paraleller.	focus_14_39_cutoff_100.tsv	1	537153518918d84928bd79e64ab1fa8087e81ab4ad76f626f58bad24c573df3a
directional_review	14:39	26:83	medium	medium	14:39	26:83	26:83	cross_surah	label_target_note	ranked_review	Rabden bağış istemeyi gösterir; bağış burada çocuk değil hikmettir.	focus_14_39_cutoff_100.tsv	2	a0ed7a2aa66a084fa6cc05ee030d63b9d332250375263e7ede852490bc639ac8
directional_review	14:39	3:188	weak	weak	14:39	3:188	3:188	cross_surah	label_target_note	ranked_review	Kazanılmamış övgü arzusunu karşıt bir övgü örneği olarak sınırlar.	focus_14_39_cutoff_100.tsv	3	62f64d5bce8b109affe622f7a6e0b8cd6b4eb0a8074e840e3cdd32b21148b77e
directional_review	14:39	35:34	medium	medium	14:39	35:34	35:34	cross_surah	label_target_note	ranked_review	Giderilen hüzün ardından hamd, nimeti tanıyan karşılık halkasını destekler.	focus_14_39_cutoff_100.tsv	4	5bf31e6b3bba40c2b5d627665277664792a9b8fc6c380c81cbe34abf7622e0a9
directional_review	14:39	14:35	medium	medium	14:39	14:35	14:35	same_surah	label_target_note	ranked_review	İbrahim'in aile ve Rabbe yönelen yakarışlarının yakın bağlamını kurar.	focus_14_39_cutoff_100.tsv	5	7e875fdef9b8bc365715ba3b14b34a6e4c3185b997cd977c0e897d43a4befaea
directional_review	14:39	26:72	strong	strong	14:39	26:72	26:72	cross_surah	label_target_note	ranked_review	Dua edenin değil çağrılanın gerçekten işitip işitmediğini sorarak karşıt ölçüt verir.	focus_14_39_cutoff_100.tsv	6	4e15168be1954bd3ab9832e454da4a32d93fda34418edcd31527b4e6c192b68c
directional_review	14:39	38:48	weak	weak	14:39	38:48	38:48	cross_surah	label_target_note	ranked_review	İsmail'i hayırlılar arasında anar; armağan ve dua boyutunu açmaz.	focus_14_39_cutoff_100.tsv	7	62a6bc913f7ab4f13a5c77e8bfd1db84437dedd6657bdfad2eeb49494e08b611
directional_review	14:39	14:40	strong	strong	14:39	14:40	14:40	same_surah	label_target_note	ranked_review	Aynı yakarışın hemen devamında zürriyet, dua ve kabul isteğini birleştirir.	focus_14_39_cutoff_100.tsv	8	c7f4de8a0d29d6054d35452dd09ff6a4a95f548821457b0405abab492ad78a0d
directional_review	14:39	16:65	medium	medium	14:39	16:65	16:65	cross_surah	label_target_note	ranked_review	İşitmeyi hayat doğuran etkili karşılık olarak düşünmeye ikincil destek verir.	focus_14_39_cutoff_100.tsv	9	318a58f066c08b477aed1c521657bf31228bac69a993858b5571137b35d4466a
directional_review	14:39	21:45	medium	medium	14:39	21:45	21:45	cross_surah	label_target_note	ranked_review	Dua karşısında sağırlığı etkisiz alıcılık karşıtı olarak gösterir.	focus_14_39_cutoff_100.tsv	10	2e32eca77628615b6d744da695c298d54f3767c112759c45b1f7361be6fc2e67
directional_review	14:39	17:52	medium	medium	14:39	17:52	17:52	cross_surah	label_target_note	ranked_review	Çağrıya hamd ile cevap verme, işitmenin karşılıklı cevap boyutunu genişletir.	focus_14_39_cutoff_100.tsv	11	3803afa022b6a451cbc7f554f7d0518ea065340637020d538bcf3e81a7a103a7
directional_review	14:39	45:36	strong	strong	14:39	45:36	45:36	cross_surah	label_target_note	ranked_review	Hamdı bütün rablik alanlarının sahibine yöneltir.	focus_14_39_cutoff_100.tsv	12	79756638c8f0c2bd67e800a4501ad37d2b69ef3ba8b6fc141d9010e09c735b0d
directional_review	14:39	18:1	medium	medium	14:39	18:1	18:1	cross_surah	label_target_note	ranked_review	Verilmiş kitap için hamd, armağanın tanınması olarak hamde paraleldir.	focus_14_39_cutoff_100.tsv	13	b1b229fffa6d9f58064dcafb65a223d7db21b70d082e6b5d7286043d1f730489
directional_review	14:39	14:36	medium	medium	14:39	14:36	14:36	same_surah	label_target_note	ranked_review	İbrahim'in aile, izleme ve rahmet yakarışının yakın devamını verir.	focus_14_39_cutoff_100.tsv	14	ca2391303f260e40eabcfa3d2add81b3bf529ba3ec1bac0780107317cea32876
directional_review	14:39	1:2	strong	strong	14:39	1:2	1:2	cross_surah	label_target_note	ranked_review	Hamdın Rab oluşuna yönelişini yalın biçimde paraleller.	focus_14_39_cutoff_100.tsv	15	58d3df432b555cc932cb0e24cd1c9bb0284bccf36fe7ea4a83b31a381a0ca456
directional_review	14:39	3:40	strong	strong	14:39	3:40	3:40	cross_surah	label_target_note	ranked_review	İleri yaş ve kısırlık karşısında çocuk imkanı sorusunu doğrudan paraleller.	focus_14_39_cutoff_100.tsv	16	3db757b39cd0bec1c53ac1872cb0c88374c3b4715bd95dbde25a6be8f4d56922
directional_review	14:39	14:41	strong	strong	14:39	14:41	14:41	same_surah	label_target_note	ranked_review	Aynı dua dizisini bağışlanma isteğiyle tamamlar.	focus_14_39_cutoff_100.tsv	17	6fecab6a456d18eed621fad64aaf5e6a8b1be14b66004fe45557e6dd633fb888
directional_review	14:39	4:6	weak	weak	14:39	4:6	4:6	cross_surah	label_target_note	ranked_review	Olgunlaşmadan önce davranma teması yaşlılık armağanını ancak uzak bir karşıtlıkla çağrıştırır.	focus_14_39_cutoff_100.tsv	18	631f3d94281aba306687416c07296f554b4ccdb3cc5a0fee2bd34c92950a0d2b
directional_review	14:39	17:111	medium	medium	14:39	17:111	17:111	cross_surah	label_target_note	ranked_review	Hamdı çocuk ve ortak tasavvurlarını reddeden ilahi bağımsızlığa bağlar.	focus_14_39_cutoff_100.tsv	19	a6059cdaf74e985682897c252f3b60869e43b0352063bf660d70a13df75fcec9
directional_review	14:39	14:37	strong	strong	14:39	14:37	14:37	same_surah	label_target_note	ranked_review	İbrahim'in zürriyetini yerleştirmesi, rızık ve şükür istemi 14:39'un aile bağlamını açar.	focus_14_39_cutoff_100.tsv	20	94502cabb63835fb20df626026bb86417de5e307a7be6173e333915739ebf7e2
directional_review	14:39	26:21	medium	medium	14:39	26:21	26:21	cross_surah	label_target_note	ranked_review	Rabbin karşılıksız hüküm vermesi, bağışın kaynak niteliğine ikincil paraleldir.	focus_14_39_cutoff_100.tsv	21	95aa7c179081e5f04371838bb6fe22df5f726f203ea009b356a4905ec462c68a
directional_review	14:39	38:35	medium	medium	14:39	38:35	38:35	cross_surah	label_target_note	ranked_review	Rabden bağış isteyen dua, armağanın tek kaynağını vurgular.	focus_14_39_cutoff_100.tsv	22	cf91a398bfb965ac52644b7a5ebbfb0d70e4052ae86daf38dfb5a7e5b9838d65
directional_review	14:39	14:38	medium	medium	14:39	14:38	14:38	same_surah	label_target_note	ranked_review	Gizli ve açığı bilen Rab, hemen sonraki hamdin muhatabını bağlam içinde belirler.	focus_14_39_cutoff_100.tsv	23	f5d0989d0b78573ba269ed4252c6079a42c0b7150efef9cdb30a84df3ef34fc2
directional_review	14:39	35:14	strong	strong	14:39	35:14	35:14	cross_surah	label_target_note	ranked_review	İşitme ve cevap verme yokluğunu ayırarak "işiten dua"nın karşıt sınırını verir.	focus_14_39_cutoff_100.tsv	24	492e0045ef35aea41c72b91f5bbe431060814bf7362637e37ddf0c4f16f0401e
directional_review	14:39	27:80	medium	medium	14:39	27:80	27:80	cross_surah	label_target_note	ranked_review	Dua karşısındaki sağırlık, etkili işitmenin olumsuz karşıtını sunar.	focus_14_39_cutoff_100.tsv	25	cc489697ff028fc526563bf8faffdacb7be5a9a7bfa036ba7fba20a262490a94
directional_review	14:39	37:182	strong	strong	14:39	37:182	37:182	cross_surah	label_target_note	ranked_review	Hamdı sonuçlanan ilahi düzenin Rabbine yönelten doğrudan paraleldir.	focus_14_39_cutoff_100.tsv	26	a6415c7bd52cdf8fbacc8d4a047c1fc96cdb9544c6b5c541b0eae351e1bc2ba6
directional_review	14:39	15:54	strong	strong	14:39	15:54	15:54	cross_surah	label_target_note	ranked_review	İleri yaşın doğumu imkansız saymasına karşı müjdeyi yerleştirir.	focus_14_39_cutoff_100.tsv	27	06badb155438bb7d7495e78a81a5a8150cb10ebe842e94349209a2dca6aa253b
directional_review	14:39	19:54	weak	weak	14:39	19:54	19:54	cross_surah	label_target_note	ranked_review	İsmail'in vaadine sadakatini anar; doğum armağanını açıklamaz.	focus_14_39_cutoff_100.tsv	28	8846ddb7e39027f258268a8b5af4125211e04f6ba24fdb397931c0ae21eb7d03
directional_review	14:39	14:20	medium	medium	14:39	14:20	14:20	same_surah	label_target_note	ranked_review	Aynı surede ilahi kudretin sınırsızlığını bildirerek olağandışı armağan zeminini destekler.	focus_14_39_cutoff_100.tsv	29	5c7de185ffa669f1cd226ba85cd5317e99926ee3ae72c0afb762df025d6b29f4
directional_review	14:39	37:8	weak	weak	14:39	37:8	37:8	cross_surah	label_target_note	ranked_review	İşitmeye erişimin reddi, duanın kabul edici işitmesiyle yalnız uzak bir karşıtlık taşır.	focus_14_39_cutoff_100.tsv	30	124c5b01f85994541c7a0e3d6b3de4360660f6db417aaf243ad9cf0249ec3bcf
directional_review	14:39	12:6	medium	medium	14:39	12:6	12:6	cross_surah	label_target_note	ranked_review	İbrahim ve İshak üzerinden nimetin aile çizgisinde tamamlanışını gösterir.	focus_14_39_cutoff_100.tsv	31	cfb80890ff08e7e3b26b704285f27c336e8598c8ee951f88d38c1c3e0d0afab0
directional_review	14:39	14:50	no value	no value	14:39	14:50	14:50	same_surah	label_target_note	ranked_review	14:39'un armağan, hamd veya dua anlamına belirgin bir katkı yapmaz.	focus_14_39_cutoff_100.tsv	32	03e91530f8ae433a6958ca9dc372748186331505be453f9fd461d84906ccd610
directional_review	14:39	6:45	weak	weak	14:39	6:45	6:45	cross_surah	label_target_note	ranked_review	Yargı sonrası hamd vardır; 14:39'taki aile armağanından farklı bir sonuç bağlamıdır.	focus_14_39_cutoff_100.tsv	33	90dcb701ae08cd4bba0536f00d94d0667e8ad07cd494b137aba14660e5a3fefc
directional_review	14:39	30:52	strong	strong	14:39	30:52	30:52	cross_surah	label_target_note	ranked_review	Kabulü kapatan yöneliş ve hayat eksikliğini, işiten dua ifadesinin karşıtı olarak açar.	focus_14_39_cutoff_100.tsv	34	82b6fba0dc6d18c352737af168bab64af4d403500ad712f9a1af0dea742aa5dc
directional_review	14:39	14:51	no value	no value	14:39	14:51	14:51	same_surah	label_target_note	ranked_review	Hesap karşılığı 14:39'un belirli armağan-dua ilişkisine katkı eklemez.	focus_14_39_cutoff_100.tsv	35	8f7864cd67c2d840998a3e584e65933f21f08b087056523ddc0cbe6c838682a1
directional_review	14:39	9:6	medium	medium	14:39	9:6	9:6	cross_surah	label_target_note	ranked_review	İşitmeyi güven içinde sözü alabilme olarak göstererek f03'e ikincil destek verir.	focus_14_39_cutoff_100.tsv	36	1e0ef5dca5d4248059dac9f9bb927897bdbc66e4663b9d024f2533d6fdc50dc4
directional_review	14:39	38:45	weak	weak	14:39	38:45	38:45	cross_surah	label_target_note	ranked_review	İbrahim ve İshak'ı anar; bağış veya hamd ilişkisini açmaz.	focus_14_39_cutoff_100.tsv	37	e23993aef8e245d5c4bd3018f7e246663c8caa2be5edde9d12ccfa395f9f08b8
directional_review	14:39	3:45	medium	medium	14:39	3:45	3:45	cross_surah	label_target_note	ranked_review	İlahi müjde yoluyla olağandışı çocuk verilmesine ikincil paraleldir.	focus_14_39_cutoff_100.tsv	38	87fad75af5168edd0c07f732b4a2d916b43675f37ebaa186201aaa97594166a0
directional_review	14:39	27:15	strong	strong	14:39	27:15	27:15	cross_surah	label_target_note	ranked_review	Verilmiş bilgiden sonra hamd, üstünlüğü kaynağına iade eden karşılığı gösterir.	focus_14_39_cutoff_100.tsv	39	72907dd82e3d21e277b7db47327fde540b6821ef8dcd7c4859df8b77028fe32e
directional_review	14:39	23:28	strong	strong	14:39	23:28	23:28	cross_surah	label_target_note	ranked_review	Kurtuluşun ardından hamd emri, alınan nimete övgüyle dönüşü paraleller.	focus_14_39_cutoff_100.tsv	40	6f05d4c493f8957885809a45408731e7644c7d0b725620e59ddfa8c5ce5c7c7d
directional_review	14:39	14:8	medium	medium	14:39	14:8	14:8	same_surah	label_target_note	ranked_review	Hamdın insan övgüsüne bağlı olmadığını, şükrün yine de yerinde bir karşılık olduğunu açar.	focus_14_39_cutoff_100.tsv	41	e1bcceec12c6edcee62f7c563bcbc5211695c09c10b5bec43b3ebfc475bdabfa
directional_review	14:39	37:100	strong	strong	14:39	37:100	37:100	cross_surah	label_target_note	ranked_review	Salih bir çocuk isteğini karşılıksız bağış olarak doğrudan paraleller.	focus_14_39_cutoff_100.tsv	42	33a6c8569c47f8d24b14d0f7164df121cb091ed40104c6206311fe6018ee732c
directional_review	14:39	12:38	medium	medium	14:39	12:38	12:38	cross_surah	label_target_note	ranked_review	İbrahim-İshak çizgisini ilahi fazl ve şükürle ilişkilendirir.	focus_14_39_cutoff_100.tsv	43	473a209f5a5c7b5e9b1d0536ae9476739a64d65891641d9d70699db7d85baa7d
directional_review	14:39	25:74	strong	strong	14:39	25:74	25:74	cross_surah	label_target_note	ranked_review	Eş ve zürriyetin istenen armağan oluşunu ve kuşak boyu etkisini açar.	focus_14_39_cutoff_100.tsv	44	a139e85849e6d876c016b2d8308f60a1796e443e12f317fe5775d24942060a9d
directional_review	14:39	38:30	strong	strong	14:39	38:30	38:30	cross_surah	label_target_note	ranked_review	Bir oğlun doğrudan bağış olarak verilmesini açıkça paraleller.	focus_14_39_cutoff_100.tsv	45	d7b16fb0fbeb95a161253b2b9cb45101849f05acf49449860900ef82c7a5b138
directional_review	14:39	3:84	weak	weak	14:39	3:84	3:84	cross_surah	label_target_note	ranked_review	İbrahim, İsmail ve İshak'ı ortak vahiy çizgisinde anar; 14:39'a ek yorum azdır.	focus_14_39_cutoff_100.tsv	46	60a761fc78f468fe0134492f677ec70ded5be426e81d3fb88a3d2e34a2a31f65
directional_review	14:39	14:33	medium	medium	14:39	14:33	14:33	same_surah	label_target_note	ranked_review	Aynı suredeki sürekli lütuf düzeni, hamdin nimet ufkunu genişletir.	focus_14_39_cutoff_100.tsv	47	2a50e592fba8502b88bc9c2ffdf034f86806a038a1bab67383138006f258bf96
directional_review	14:39	46:30	medium	medium	14:39	46:30	46:30	cross_surah	label_target_note	ranked_review	İşitmeyi rehberlik eden mesajı tanıma olarak gösterir; dua özelinde değildir.	focus_14_39_cutoff_100.tsv	48	3799ef5dcb0ba115f6f8efb1f2992ca1cc6ba810a430168db4623b02c2ebc1db
directional_review	14:39	19:8	strong	strong	14:39	19:8	19:8	cross_surah	label_target_note	ranked_review	Yaşlılık ve kısırlığın çocuk müjdesi karşısındaki iki sınırını doğrudan paraleller.	focus_14_39_cutoff_100.tsv	49	cc18de5130ca5bd9dd9095b910beeafda6a789bd8043c3dfb1cf40301f1912ca
directional_review	14:39	31:12	medium	medium	14:39	31:12	31:12	cross_surah	label_target_note	ranked_review	Verilen hikmetin şükre yöneltmesi, nimete karşı tanıma boyutunu destekler.	focus_14_39_cutoff_100.tsv	50	1fc012702a26d81d04e4df1eab7fa38ec156c9032b2d0e994b9c91541b4f24bb
directional_review	14:39	2:266	weak	weak	14:39	2:266	2:266	cross_surah	label_target_note	ranked_review	Yaşlılık ve zayıf zürriyet, armağan yerine kayıp korkusu bağlamında geçer.	focus_14_39_cutoff_100.tsv	51	399e989009dffd6b472c8a56ce9d4ad614b2965db07a3dbb6f99a6693b056858
