record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	9:120	9:81	strong	strong	9:120	9:81	9:81	same_surah	label_target_note	ranked_review	Direct counter-scene: remaining behind the Messenger, refusing striving, and heat.	focus_9_120_cutoff_100.tsv	1	3e81fd22cfcbc0af69bd5537038b36e1ef613bf338c3381861bd17f54fefde9f
directional_review	9:120	4:67	weak	weak	9:120	4:67	4:67	cross_surah	label_target_note	ranked_review	Reward language parallels the recorded recompense, but adds no route-cost detail.	focus_9_120_cutoff_100.tsv	2	0eca3c8558ac50cfc9db6cead018e2ce653399f5dcd13a8641888a20c390e898
directional_review	9:120	4:107	weak	weak	9:120	4:107	4:107	cross_surah	label_target_note	ranked_review	Self-betrayal offers a loose moral counterpoint to preferring oneself over the Messenger.	focus_9_120_cutoff_100.tsv	3	358577b6aaffeea5183aaf98ba8bedb32fe323040f9b9ebf8a1bf17f4b36c1ce
directional_review	9:120	9:101	medium	medium	9:120	9:101	9:101	same_surah	label_target_note	ranked_review	Names the surrounding Bedouin and Medina setting, while locating a contrary internal posture.	focus_9_120_cutoff_100.tsv	4	8eb23e2cf4de987754d86049110c367bca1955422be90413a9875668e6dea15e
directional_review	9:120	9:111	strong	strong	9:120	9:111	9:111	same_surah	label_target_note	ranked_review	Frames selves and wealth in divine covenant, clarifying the focus's non-preference of one's own self.	focus_9_120_cutoff_100.tsv	5	f31ba2d4853c1500a84c92f41ed68787613ec8f6393b11facf89ddcf0a2f8fe2
directional_review	9:120	37:117	no value	no value	9:120	37:117	37:117	cross_surah	label_target_note	ranked_review	Book motif alone does not clarify participation, bodily cost, or recording.	focus_9_120_cutoff_100.tsv	6	4d4043ebaee2b571af1ffe03e18642d7d374cc293f31395244d0737ea0a2f354
directional_review	9:120	3:171	medium	medium	9:120	3:171	3:171	cross_surah	label_target_note	ranked_review	Confirms the non-loss of believers' reward, though the focus already states it more specifically.	focus_9_120_cutoff_100.tsv	7	9f600285bc5d11a3a02075575e967484ec20b0cf8eaeafe2656df186cfaf5e36
directional_review	9:120	9:121	strong	strong	9:120	9:121	9:121	same_surah	label_target_note	ranked_review	Immediate continuation: expenditure and valley-crossing are likewise written and recompensed.	focus_9_120_cutoff_100.tsv	8	81a511993d970c61e4804d6b1847b41804d81b99d46f40271d57e9070bb3e494
directional_review	9:120	59:19	weak	weak	9:120	59:19	59:19	cross_surah	label_target_note	ranked_review	Forgetting God and losing sight of selves loosely contrasts with the focus's self-regard warning.	focus_9_120_cutoff_100.tsv	9	9cd9afb47a52f461c3dd98b27bc27761f3839db22bf846a059b07df2befd2c0b
directional_review	9:120	11:115	medium	medium	9:120	11:115	11:115	cross_surah	label_target_note	ranked_review	Non-loss of the doers' reward supports the closing assurance but is less specific.	focus_9_120_cutoff_100.tsv	10	db2edc6e644d4338be642cd230b24cff08d82377b73fdd392f0d9237bcdef214
directional_review	9:120	9:88	medium	medium	9:120	9:88	9:88	same_surah	label_target_note	ranked_review	Contrasts the earlier stay-behind with those accompanying the Messenger through selves and wealth.	focus_9_120_cutoff_100.tsv	11	2a39148dbc1f937d988580e768c704426880ce213c4068d16a46a59c71dec15c
directional_review	9:120	94:8	weak	weak	9:120	94:8	94:8	cross_surah	label_target_note	ranked_review	The r-gh-b wording supplies a distant polarity, without the focus's collective-risk setting.	focus_9_120_cutoff_100.tsv	12	71fa9bb35b15540961ceaf9bff8e3593ffc74135958fdcdf34c3bad62acdd2a6
directional_review	9:120	48:29	medium	medium	9:120	48:29	48:29	cross_surah	label_target_note	ranked_review	Companions' firmness against opponents and promise of reward partially parallel the focus's scene.	focus_9_120_cutoff_100.tsv	13	d31b15fade33b1fda939ff615f862b99acb7604de78b64d2ace6b03e2d8b7a5c
directional_review	9:120	12:6	no value	no value	9:120	12:6	12:6	cross_surah	label_target_note	ranked_review	The branch route remains auxiliary and does not add a localized reading of the focus.	focus_9_120_cutoff_100.tsv	14	986b60f51e4ff3c23f9d8e8fe8c496a4fb878c341b1d49b7da1b5486ca595270
directional_review	9:120	10:21	weak	weak	9:120	10:21	10:21	cross_surah	label_target_note	ranked_review	Writing of deeds is a broad record motif, without route, cost, or recompense alignment.	focus_9_120_cutoff_100.tsv	15	ee535bc7f24a997387e35fa830f4168c5e2e172fce22e862bd1458ad5aa56b11
directional_review	9:120	9:90	medium	medium	9:120	9:90	9:90	same_surah	label_target_note	ranked_review	Nearby contrary case of Bedouin excuse-making and sitting back; redundant after 9:81.	focus_9_120_cutoff_100.tsv	16	f3b09e6f0b851b5fe16361ab4e7cb2ebfd40bb89c34b7e1c6084fdb42657dfac
directional_review	9:120	9:112	weak	weak	9:120	9:112	9:112	same_surah	label_target_note	ranked_review	Ethical profile of believers is adjacent context, but does not specify the focus's burdens.	focus_9_120_cutoff_100.tsv	17	021e10f6aa0fca3b1e9fdc38154837267d88e8bb3260ee4f34c894ee4fb0c4ac
directional_review	9:120	15:1	no value	no value	9:120	15:1	15:1	cross_surah	label_target_note	ranked_review	Book terminology alone adds no relevant route or cost evidence.	focus_9_120_cutoff_100.tsv	18	b8ec899abc04edfab4c5a941f4cfd2893be95c3730fcb16a1439f5863170a118
directional_review	9:120	13:11	weak	weak	9:120	13:11	13:11	cross_surah	label_target_note	ranked_review	Change within selves supplies only a general self-related moral frame.	focus_9_120_cutoff_100.tsv	19	843520e4c444ccd4c1fbaa7829d4ac1dc316e5826fb4353372fddf1ae81ef734
directional_review	9:120	9:126	weak	weak	9:120	9:126	9:126	same_surah	label_target_note	ranked_review	Nearby testing and failure to return is contextual but not an account of the focus's participation.	focus_9_120_cutoff_100.tsv	20	a57c845f5a8f1c39358af36f57ac16486999384dedcdc8a90474b0ff25c48422
directional_review	9:120	18:62	strong	strong	9:120	18:62	18:62	cross_surah	label_target_note	ranked_review	Travel's nasab supplies a concrete bodily-cost parallel to the focus's nasab.	focus_9_120_cutoff_100.tsv	21	fdc8073695e21b8076cb87f2f94a8bc3811be3f1b1d6651eb111b9d4501489b8
directional_review	9:120	18:82	no value	no value	9:120	18:82	18:82	cross_surah	label_target_note	ranked_review	Medina reference is incidental to the focus's communal and route concerns.	focus_9_120_cutoff_100.tsv	22	686d42f256718c98b116207a26d021c55ba88229ed1a3b51e73e5afebb8f64e3
directional_review	9:120	27:15	no value	no value	9:120	27:15	27:15	cross_surah	label_target_note	ranked_review	The auxiliary wage-route branch is not localized to this candidate's wording.	focus_9_120_cutoff_100.tsv	23	9048ff25c5787a504e33fc2b693ce160fd90d93fa5a32895de1827b1e2ba43e4
directional_review	9:120	20:119	medium	medium	9:120	20:119	20:119	cross_surah	label_target_note	ranked_review	Explicit thirst polarity highlights the deprivation named in the focus, outside its route setting.	focus_9_120_cutoff_100.tsv	24	011be6ef99bd40736c5a3faac9839e0a2a1b4246857c782643f568565a06077e
directional_review	9:120	12:90	weak	weak	9:120	12:90	12:90	cross_surah	label_target_note	ranked_review	Patience and non-loss of reward echo the conclusion but add no shared journey frame.	focus_9_120_cutoff_100.tsv	25	331b297725a22b642299d773e5f5e4ca6e50edf9e952a464e25090601fe7c911
directional_review	9:120	9:113	no value	no value	9:120	9:113	9:113	same_surah	label_target_note	ranked_review	Adjacent boundary about intercession does not explain departure, burdens, or their recording.	focus_9_120_cutoff_100.tsv	26	c377b72e2b8cf26a4336d60dd7f2652e306c554835aa16bdd8aaf3a3d6c6a9dc
directional_review	9:120	4:127	weak	weak	9:120	4:127	4:127	cross_surah	label_target_note	ranked_review	R-gh-b appears in a different legal setting; the focus's self-preference remains unelaborated.	focus_9_120_cutoff_100.tsv	27	7f585eae4288232abdfbd989cfc3fd19e7a011b04f92534cf15dced2c78d3069
directional_review	9:120	3:195	strong	strong	9:120	3:195	3:195	cross_surah	label_target_note	ranked_review	Links displacement, harm, fighting, and death to non-lost work, expanding costly effort's recompense.	focus_9_120_cutoff_100.tsv	28	ebd36090b692d74cdafcc1810265f27f6fc9cbda4daad35baa2e2344ada71c4b
directional_review	9:120	9:66	weak	weak	9:120	9:66	9:66	same_surah	label_target_note	ranked_review	Nearby rebuke of excuses is a contrary background, already better supplied by 9:81 and 9:90.	focus_9_120_cutoff_100.tsv	29	fc4852d69a944144564a9692182f41dd97d892f501aea6d865a2f0b4fcdf2008
directional_review	9:120	88:3	medium	medium	9:120	88:3	88:3	cross_surah	label_target_note	ranked_review	The compact amal/nasab pairing directly resonates with work and fatigue, though its scene differs.	focus_9_120_cutoff_100.tsv	30	146de9a74be65473f712f0ad0bd5e7d5da90ad87f07637ac96f6509eac55dbd9
