record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	26:181	10:95	weak	weak	26:181	10:95	10:95	cross_surah	label_target_note	ranked_review	Shares loss vocabulary, but applies it to denying signs rather than deficient measure.	focus_26_181_cutoff_100.tsv	1	137d454d2a115b4d4ed4f53410923a2d40beba5abeb9dc56fa2ab603629c0599
directional_review	26:181	7:85	strong	strong	26:181	7:85	7:85	cross_surah	label_target_note	ranked_review	Commands full measure and weight, forbids diminishing others' goods, and names corruption.	focus_26_181_cutoff_100.tsv	2	f5df7affc5a0da1aaadd142ded4f11f383f2b80e1e66ff780899319f2bff77f3
directional_review	26:181	83:2	strong	strong	26:181	83:2	83:2	cross_surah	label_target_note	ranked_review	The buyer's demand for full measure directly complements the seller's duty in the focus.	focus_26_181_cutoff_100.tsv	3	987e4eb54d6aa15d175a6bcb6cc157498d4348c9032a9be2d2542c0f692c28bf
directional_review	26:181	30:31	no value	no value	26:181	30:31	30:31	cross_surah	label_target_note	ranked_review	The prohibition on associating partners does not clarify commercial measure.	focus_26_181_cutoff_100.tsv	4	485eb4363a1286605d74f8b959335218c78779e48b8d5a7c4ef34aa464fbc65f
directional_review	26:181	26:155	strong	strong	26:181	26:155	26:155	same_surah	label_target_note	ranked_review	Its assigned drinking share supplies the bridge principle that another's due must arrive whole.	focus_26_181_cutoff_100.tsv	5	7fcf4a18cdc8d239bec488c4a944cad2c607a4c83fce996ec72004a253684479
directional_review	26:181	3:25	medium	medium	26:181	3:25	3:25	cross_surah	label_target_note	ranked_review	Full, nonwronging recompense extends completion beyond trade into final judgment.	focus_26_181_cutoff_100.tsv	6	760572b839c9d51dd3908da94070a9b140fb29821ccf101718ebbef89287fa61
directional_review	26:181	17:35	strong	strong	26:181	17:35	17:35	cross_surah	label_target_note	ranked_review	Directly commands complete measure and upright weighing, the focus's immediate norm.	focus_26_181_cutoff_100.tsv	7	64bc6cb71570b9710b0902b25585cc5d237da43c4e848809e34ae7d74f15afed
directional_review	26:181	26:182	strong	strong	26:181	26:182	26:182	same_surah	label_target_note	ranked_review	The next ayah specifies the straight balance required for the focus's full measure.	focus_26_181_cutoff_100.tsv	8	1746ba9c133bb1523cfdbf692b435bc454ab4d1dc16418a42faa20473e2d63dd
directional_review	26:181	12:59	strong	strong	26:181	12:59	12:59	cross_surah	label_target_note	ranked_review	Yusuf's claim to give full measure gives a concrete faithful performance of the command.	focus_26_181_cutoff_100.tsv	9	d9d23be549edac691cb94531b4e8dc21d035afa96b9ec12a77a4611c155034c7
directional_review	26:181	11:85	strong	strong	26:181	11:85	11:85	cross_surah	label_target_note	ranked_review	Repeats full measure and just weight while expressly forbidding diminution and corruption.	focus_26_181_cutoff_100.tsv	10	2c843ad2dbd6fb8826866fbc883c251f137406d3f0e1650f46945760449dd68d
directional_review	26:181	26:146	no value	no value	26:181	26:146	26:146	same_surah	label_target_note	ranked_review	Security in Thamud's dwelling does not clarify the measure command.	focus_26_181_cutoff_100.tsv	11	7a31c0e19df3bd1193988115a6431973b6635af28fe1b2023c971d67d9d974e2
directional_review	26:181	6:20	weak	weak	26:181	6:20	6:20	cross_surah	label_target_note	ranked_review	Self-loss is a broad consequence of rejection, not commercial shortfall.	focus_26_181_cutoff_100.tsv	12	aaad504e919eb391181f6906499cf7fde12841417af91c02331082296454fe6a
directional_review	26:181	6:152	strong	strong	26:181	6:152	6:152	cross_surah	label_target_note	ranked_review	Commands complete measure and weight with justice within a wider protection of rights.	focus_26_181_cutoff_100.tsv	13	3f9dab04fc292abec7f5172177be29266d1f99eab5eb06ecb15786763801ccfd
directional_review	26:181	12:88	strong	strong	26:181	12:88	12:88	cross_surah	label_target_note	ranked_review	The request for a completed measure shows the recipient-side need the focus protects.	focus_26_181_cutoff_100.tsv	14	4dc9fdab20f948451daffe8ec7b248e2331ff08c08f0a9dea3c3a09be8a4d648
directional_review	26:181	103:2	medium	medium	26:181	103:2	103:2	cross_surah	label_target_note	ranked_review	General human loss gives a broader consequence vocabulary for becoming among the diminishers.	focus_26_181_cutoff_100.tsv	15	70fe76e954870e1990a98d3ac8d7e44061f36ade9eec04f736c7b05638a3f4ac
directional_review	26:181	59:19	no value	no value	26:181	59:19	59:19	cross_surah	label_target_note	ranked_review	Forgetting God and self-forgetfulness do not develop the transaction scene.	focus_26_181_cutoff_100.tsv	16	e185039974e3a0c3a1fe9c6aa4ff6964b302ef6290aba5ffad2ff92ba35144ca
directional_review	26:181	26:156	strong	strong	26:181	26:156	26:156	same_surah	label_target_note	ranked_review	Protecting the she-camel from harm applies the same rule against violating an assigned share.	focus_26_181_cutoff_100.tsv	17	fefa7b3a82882842a84ef78d02c3443651b738e66ad791bb0cd7262365b16338
directional_review	26:181	79:12	no value	no value	26:181	79:12	79:12	cross_surah	label_target_note	ranked_review	The rejected return-as-loss reading does not support the focus.	focus_26_181_cutoff_100.tsv	18	b75a21308c58bfa1f5e1f45b6b80fa7070c0abc26aaa5ffece16f7a6cc62e78f
directional_review	26:181	8:21	no value	no value	26:181	8:21	8:21	cross_surah	label_target_note	ranked_review	The warning against hearing without listening is unrelated to measure.	focus_26_181_cutoff_100.tsv	19	34569b535fa552de6deb7dcd617f6b6afc07c5cba10442192e02c017953c5c15
directional_review	26:181	26:183	strong	strong	26:181	26:183	26:183	same_surah	label_target_note	ranked_review	The immediate continuation forbids reducing people's goods and spreading corruption.	focus_26_181_cutoff_100.tsv	20	11605bfb2c213cf7b04c05777ce3efa0b40f0e3fb700610149cd31e005ff9028
directional_review	26:181	3:55	no value	no value	26:181	3:55	3:55	cross_surah	label_target_note	ranked_review	Its death, elevation, and judgment sequence does not clarify full measure.	focus_26_181_cutoff_100.tsv	21	60f5f9d853b79247cbcba47388041e3c6bfff51c1f9fcdf8da21d5d20375ea3b
directional_review	26:181	83:3	strong	strong	26:181	83:3	83:3	cross_surah	label_target_note	ranked_review	Explicitly describes giving people deficient measure or weight, the focus's prohibited opposite.	focus_26_181_cutoff_100.tsv	22	44f91c5e81f89dcf05641cf9bf134d5bed992da1e0a0ac49d72fdff43d56350c
directional_review	26:181	26:52	no value	no value	26:181	26:52	26:52	same_surah	label_target_note	ranked_review	The Exodus departure command does not develop assigned shares or measure.	focus_26_181_cutoff_100.tsv	23	00ec7306eec1f59eca5c9e6f4c6e7b9f57eee349cbd51609a16f4a606af63df8
directional_review	26:181	11:84	strong	strong	26:181	11:84	11:84	cross_surah	label_target_note	ranked_review	Forbids reducing measure and weight before the parallel command for their full just completion.	focus_26_181_cutoff_100.tsv	24	a67563b9d4e96bfc4c4dbd873654ecafd781e39158b9311e0d511377dd28d2db
directional_review	26:181	3:105	no value	no value	26:181	3:105	3:105	cross_surah	label_target_note	ranked_review	Division after clear proofs does not clarify commercial deficiency.	focus_26_181_cutoff_100.tsv	25	4503ec8d8dae92fc21fd7a4f5eb497983d618082ab595383c384467e5edf9d87
directional_review	26:181	40:77	weak	weak	26:181	40:77	40:77	cross_surah	label_target_note	ranked_review	Promise and return only distantly echo completion without a measure relation.	focus_26_181_cutoff_100.tsv	26	cc2a069ea3720bdf823bbe367a01b834572921b3bc999d468d6a721d0eda72d8
directional_review	26:181	46:19	medium	medium	26:181	46:19	46:19	cross_surah	label_target_note	ranked_review	Each person receiving deeds in full without wrong extends the anti-shortfall principle to judgment.	focus_26_181_cutoff_100.tsv	27	0a6554d1a5f20ef4f403110c6c712559a1b8616a081020e42ee5139347aaa437
directional_review	26:181	12:63	strong	strong	26:181	12:63	12:63	cross_surah	label_target_note	ranked_review	Withheld grain measure shows how access to provision depends on an agreed condition.	focus_26_181_cutoff_100.tsv	28	4f3fd7a358f30fbbbcbf7ccd8c06a593d038b1d30b31fc353be1f4e9fb6b3728
directional_review	26:181	26:157	strong	strong	26:181	26:157	26:157	same_surah	label_target_note	ranked_review	The consequence of violating the protected assigned share reinforces the focus's anti-diminution norm.	focus_26_181_cutoff_100.tsv	29	e16139a62f2bb5fa853aaa17ae1d985f78a5896f8fc4980052501cca56245acd
directional_review	26:181	3:57	medium	medium	26:181	3:57	3:57	cross_surah	label_target_note	ranked_review	Full wages without wrong give a broader fulfillment counterpart to full measure.	focus_26_181_cutoff_100.tsv	30	1ab1db34834fe6d05d67e2d467cbc75106c33d924758a26f996dc4ae546d4936
directional_review	26:181	8:47	no value	no value	26:181	8:47	8:47	cross_surah	label_target_note	ranked_review	Ostentatious military departure does not clarify the focus.	focus_26_181_cutoff_100.tsv	31	75655593f49441bc09c42366b25f2512e69a37db890b0ccf173823198fedd52e
directional_review	26:181	26:184	medium	medium	26:181	26:184	26:184	same_surah	label_target_note	ranked_review	The next local command grounds the measure instruction in reverence for the Creator.	focus_26_181_cutoff_100.tsv	32	d7f875eb5809bb2347c25fcb1753b10905f99a64aa7d21b559671d05938910b8
directional_review	26:181	3:76	weak	weak	26:181	3:76	3:76	cross_surah	label_target_note	ranked_review	Fulfilling a covenant is a general, noncommercial completion parallel.	focus_26_181_cutoff_100.tsv	33	5e2f7bb266ef1146fc74106b76cf4c86e617a28015dce957bd2f1b8aaad98304
directional_review	26:181	5:1	medium	medium	26:181	5:1	5:1	cross_surah	label_target_note	ranked_review	Fulfilling contracts supplies a broader obligation-to-completion analogue.	focus_26_181_cutoff_100.tsv	34	84fc57d0f4cb6e30315b0d3ec2d0e0b167cbee548af1dbda1f992707a21afe8e
directional_review	26:181	26:81	no value	no value	26:181	26:81	26:81	same_surah	label_target_note	ranked_review	Death and resurrection in Abraham's speech are unrelated to measure.	focus_26_181_cutoff_100.tsv	35	3adc63566df654dc3e5d82a037b2eb54954c910d9c3b8b84ac41bab828f4fa5f
directional_review	26:181	12:65	medium	medium	26:181	12:65	12:65	cross_surah	label_target_note	ranked_review	A camel-load of measure frames provision quantitatively, but not its just delivery.	focus_26_181_cutoff_100.tsv	36	88ac4d3edb88898612a14693693a9243bf4332447789798c648182adf33730ae
directional_review	26:181	7:92	medium	medium	26:181	7:92	7:92	cross_surah	label_target_note	ranked_review	Shu'ayb's rejecters are called losers, linking the focus's warning to that prophetic conflict.	focus_26_181_cutoff_100.tsv	37	feefe3f28301dde8a6bff504940beffd639c01aa6998b91a86a315eea526c80b
directional_review	26:181	26:3	no value	no value	26:181	26:3	26:3	same_surah	label_target_note	ranked_review	The messenger's grief over disbelief does not clarify full measure.	focus_26_181_cutoff_100.tsv	38	66fa71e49877542266b8e1437274068ff8aeecc290c39c2039f2d17f72849f60
directional_review	26:181	53:37	medium	medium	26:181	53:37	53:37	cross_surah	label_target_note	ranked_review	Abraham's complete fulfillment gives a broad model of carrying an obligation through.	focus_26_181_cutoff_100.tsv	39	5bab3d2b46886e1286ab03599eda1b70e71e07be9a62d84d990be69ea0bc96c8
directional_review	26:181	11:21	weak	weak	26:181	11:21	11:21	cross_surah	label_target_note	ranked_review	Self-loss is only a general consequence, without the focus's exchange setting.	focus_26_181_cutoff_100.tsv	40	9267d330053ba16ea19ceb9240f452ecd4dd299c3fee054eab1d0bd3231c3c0c
directional_review	26:181	26:33	no value	no value	26:181	26:33	26:33	same_surah	label_target_note	ranked_review	Moses' visible sign is unrelated to measure or diminution.	focus_26_181_cutoff_100.tsv	41	6618cd5c4e57aceb77c3508f70511faeac1d736a8d0b071aec71543d01810a9f
directional_review	26:181	6:12	weak	weak	26:181	6:12	6:12	cross_surah	label_target_note	ranked_review	Self-loss at final gathering is a distant loss parallel.	focus_26_181_cutoff_100.tsv	42	24e8e36e25d86bc2367818ed3b81325ca54749c33af4145d487afda839a53705
directional_review	26:181	55:9	strong	strong	26:181	55:9	55:9	cross_surah	label_target_note	ranked_review	Commands just weight and explicitly forbids causing loss in the balance.	focus_26_181_cutoff_100.tsv	43	ab6c81898c0922f50b6f6ee6ada747529c73c78ebd671e671f55ac413d621aff
directional_review	26:181	53:36	weak	weak	26:181	53:36	53:36	cross_surah	label_target_note	ranked_review	The mention of Moses' scrolls adds only distant fulfillment context.	focus_26_181_cutoff_100.tsv	44	1419e8dfa5e1529b13f724024580669dc74e4deb5b5c69502dc552cac095a040
directional_review	26:181	2:281	medium	medium	26:181	2:281	2:281	cross_surah	label_target_note	ranked_review	Full, nonwronging settlement at return gives a judgment-scale counterpart to fair exchange.	focus_26_181_cutoff_100.tsv	45	be491d78d279f5225949d0dfa4605df4ccb1cb8ba25df93df22da150f1723a8e
directional_review	26:181	2:147	no value	no value	26:181	2:147	2:147	cross_surah	label_target_note	ranked_review	Certainty in revealed truth does not clarify measure.	focus_26_181_cutoff_100.tsv	46	9e0d79a09e4a679ed4db2a772d8e586e6a3fedffc15512990aff5a5760809704
directional_review	26:181	5:7	weak	weak	26:181	5:7	5:7	cross_surah	label_target_note	ranked_review	Keeping the covenant is a remote completion analogy.	focus_26_181_cutoff_100.tsv	47	a08e0a2706286c70a79166653925d8b28b1bf78d35f0f752cc6e7254e85dee33
