record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	28:21	28:18	medium	medium	28:21	28:18	28:18	same_surah	label_target_note	ranked_review	It supplies the fearful watchfulness in the city that directly precedes the departure, though the focus completes the movement out.	focus_28_21_cutoff_100.tsv	1	250ac508b4e5b916144c1ac1af39097f170e8fba5375320eaa486669c843c533
directional_review	28:21	5:77	weak	weak	28:21	5:77	5:77	cross_surah	label_target_note	ranked_review	Its warning against following a misguiding people only loosely contrasts the requested rescue from wrongdoing people.	focus_28_21_cutoff_100.tsv	2	a222970245602f23bf31e522eead370542e726930292b085ea8d9890b874ca19
directional_review	28:21	28:25	strong	strong	28:21	28:25	28:25	same_surah	label_target_note	ranked_review	It gives the later confirmation that Musa escaped the wrongdoing people, completing the outcome sought in the focus prayer.	focus_28_21_cutoff_100.tsv	3	f257ea23a888358cd4fb3991d250654df01b66e16d1af22d7da110ccb0eaecea
directional_review	28:21	66:11	strong	strong	28:21	66:11	66:11	cross_surah	label_target_note	ranked_review	Its prayer for rescue from Pharaoh, his action, and the wrongdoing people closely parallels the focus prayer while widening the oppressive field.	focus_28_21_cutoff_100.tsv	4	c325c8a801148244d6b8c0c076ecaf229c8f539c86ca8eb2a079d55e90d5e6a2
directional_review	28:21	28:20	strong	strong	28:21	28:20	28:20	same_surah	label_target_note	ranked_review	The warning that the council intends to kill Musa and the command to leave give the immediate cause and route of the focus departure.	focus_28_21_cutoff_100.tsv	5	055eec988d77f9a4fa802037184aa56c58fa5a6284eb078a88d55b0b1cb5571c
directional_review	28:21	29:33	weak	weak	28:21	29:33	29:33	cross_surah	label_target_note	ranked_review	The assurance of rescue to Lot in fear offers a parallel pattern, but not the focus's particular departure or watchfulness.	focus_28_21_cutoff_100.tsv	6	b3a3c6d23b609e1583c9b9cd93b75151d2c0e5a1e9931e58f3f4ca9b378007e7
directional_review	28:21	23:94	medium	medium	28:21	23:94	23:94	cross_surah	label_target_note	ranked_review	The plea not to be placed among wrongdoing people is a closely related negative formulation of the focus prayer for rescue from them.	focus_28_21_cutoff_100.tsv	7	3d626f41aae05838aa450ec09043d665304582b85de17ca9cd52de0a63a7cd2f
directional_review	28:21	28:22	strong	strong	28:21	28:22	28:22	same_surah	label_target_note	ranked_review	It continues the departure into a directed journey and a request for guidance, showing that rescue opens into a route rather than mere flight.	focus_28_21_cutoff_100.tsv	8	3927fb191117591310e3eacb72095721a19497a369dfad18499ae0b9a2e1bd0c
directional_review	28:21	59:12	weak	weak	28:21	59:12	59:12	cross_surah	label_target_note	ranked_review	Its failed promises of support during expulsion contrast with Musa's solitary, God-directed departure but add little beyond that.	focus_28_21_cutoff_100.tsv	9	a45c7834c00572a37c686466b8dfa75bd6f33421558ef5af93532d650d19ba1a
directional_review	28:21	7:150	weak	weak	28:21	7:150	7:150	cross_surah	label_target_note	ranked_review	Harun's fear of being killed and plea not to be counted with wrongdoers parallels the danger, but belongs to a later distinct crisis.	focus_28_21_cutoff_100.tsv	10	e01cf523ce9a43720ec5775e9ab840e86bc3d59e3c546b0fa9bd9ea25ae0a05a
directional_review	28:21	40:58	no value	no value	28:21	40:58	40:58	cross_surah	label_target_note	ranked_review	The contrast between sight and blindness does not clarify Musa's fearful exit or rescue prayer.	focus_28_21_cutoff_100.tsv	11	2a4d3450590b0ebe88568149fb7ef3be20e8de756dcb79b2c6bcf3ba717399ba
