record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	23:118	23:29	strong	strong	23:118	23:29	23:29	same_surah	label_target_note	ranked_review	Parallel supplication joins "say, Lord" with seeking the best settling, extending the petition beyond pardon toward merciful placement.	focus_23_118_cutoff_100.tsv	1	22cdf815fa1952f62bc35129f868db7ec8688efd2a4bacef673cdc47b0569d99
directional_review	23:118	5:34	strong	strong	23:118	5:34	5:34	cross_surah	label_target_note	ranked_review	Repentance before seizure frames forgiveness and mercy as an open return, while preserving accountability as the boundary.	focus_23_118_cutoff_100.tsv	2	4c909119b454fbc842b9b92301009234e2679372f2df4dc5511aa0073a636015
directional_review	23:118	4:23	weak	weak	23:118	4:23	4:23	cross_surah	label_target_note	ranked_review	Boundary evidence: forgiveness and mercy accompany a legal limit, so the closing plea does not dissolve commanded limits.	focus_23_118_cutoff_100.tsv	3	0fcc35b54d2ece789d83ebfb36300df5351aa9d1ead011be895073990a214ca5
directional_review	23:118	7:151	strong	strong	23:118	7:151	7:151	cross_surah	label_target_note	ranked_review	A joint plea for forgiveness and entry into mercy supports the paired request while retaining collective and individual readings.	focus_23_118_cutoff_100.tsv	4	896e06e5bc9b697fb4c5d41288cfb3642b3b382cfcbbce18fc45d638f0b51bfa
directional_review	23:118	23:109	strong	strong	23:118	23:109	23:109	same_surah	label_target_note	ranked_review	Near-verbatim communal prayer is the primary parallel: the closing command adopts the believers' plea for forgiveness and mercy.	focus_23_118_cutoff_100.tsv	5	b9b34f1deaaaf5c64342ead9b2fd3f624faafa671f073a40d1d166fded38ba68
directional_review	23:118	18:58	strong	strong	23:118	18:58	18:58	cross_surah	label_target_note	ranked_review	Forgiving mercy delays punishment without cancelling the appointed reckoning, clarifying that the plea is not denial of judgment.	focus_23_118_cutoff_100.tsv	6	b948579357961649893b23adc1e2653a10506db80b8af8e018ac4c98e9c5eb58
directional_review	23:118	21:83	medium	medium	23:118	21:83	21:83	cross_surah	label_target_note	ranked_review	Calling on the most merciful amid harm supports mercy as sought relief, without adding the forgiveness half of the formula.	focus_23_118_cutoff_100.tsv	7	5b3ef3b5ee70bf1f860f7fc84db311825aa0d07f6490faa7a16f1d0bffd85f7b
directional_review	23:118	23:57	weak	weak	23:118	23:57	23:57	same_surah	label_target_note	ranked_review	Fearful attentiveness to the Lord supplies a disposition compatible with the closing plea, but no direct forgiveness-mercy formulation.	focus_23_118_cutoff_100.tsv	8	2f9026d6a1f541a8689661659bd255f8d49ad225bfbef6c6793d0c48fdfcfdee
directional_review	23:118	5:74	medium	medium	23:118	5:74	5:74	cross_surah	label_target_note	ranked_review	Repentance and seeking forgiveness keep return available under the names Forgiving and Merciful.	focus_23_118_cutoff_100.tsv	9	3127e85cea150a55bac162da7ed60c4b732a57f51494764e70ed5738c18ca01c
directional_review	23:118	21:89	weak	weak	23:118	21:89	21:89	cross_surah	label_target_note	ranked_review	The "best" divine epithet in a personal plea is a formal parallel, but its requested good is distinct.	focus_23_118_cutoff_100.tsv	10	1b093da1cb86cd1f5c84e873677e8049afadee3caf603f9dd480d5217bf567e7
directional_review	23:118	5:39	strong	strong	23:118	5:39	5:39	cross_surah	label_target_note	ranked_review	Repentance followed by reform and divine turning shows forgiveness-mercy operating with repair rather than exemption.	focus_23_118_cutoff_100.tsv	11	478a759734c5f0f2444c8995a016e9b8e127d0b60ce72044426af1adf6237329
directional_review	23:118	12:98	strong	strong	23:118	12:98	12:98	cross_surah	label_target_note	ranked_review	A requested future forgiveness shows petition can be mediated and temporally deferred without being refused.	focus_23_118_cutoff_100.tsv	12	0b999075e8bc0178b33cbdfacfa4db1a0a281d258c7f90951335624810afd1ad
directional_review	23:118	12:92	strong	strong	23:118	12:92	12:92	cross_surah	label_target_note	ranked_review	No-reproach and divine forgiveness open restoration after confessed wrongdoing; a parallel mercy reading preserves kinship repair.	focus_23_118_cutoff_100.tsv	13	6468ff8e4651693023041a372b558780e546e907f11587d1c270be7c7f05e9cf
directional_review	23:118	23:64	weak	weak	23:118	23:64	23:64	same_surah	label_target_note	ranked_review	Boundary evidence: distress-driven outcry under punishment contrasts with the disciplined closing request.	focus_23_118_cutoff_100.tsv	14	bcf380d7d8ea1139b13eaea6ba226db8980638a6cc8ce7c20b230d42b76e0aab
directional_review	23:118	48:14	strong	strong	23:118	48:14	48:14	cross_surah	label_target_note	ranked_review	Forgiveness and punishment remain under divine sovereignty; the paired mercy reading preserves both cover and accountable judgment.	focus_23_118_cutoff_100.tsv	15	b1633334960c334125a99f66582c5d652583a6dd07d7ded00b6c6c9c9463328c
directional_review	23:118	17:24	medium	medium	23:118	17:24	17:24	cross_surah	label_target_note	ranked_review	A commanded "say, Lord" request for mercy models petition as grateful response to prior nurture.	focus_23_118_cutoff_100.tsv	16	06f57eccd097f6a9fc6d829115ca12bba2cbf667e553cd578d208c3ca24fabe5
directional_review	23:118	17:8	medium	medium	23:118	17:8	17:8	cross_surah	label_target_note	ranked_review	Mercy is offered alongside a stated consequence for relapse, marking the plea's moral boundary.	focus_23_118_cutoff_100.tsv	17	fd8324b173d8419e12aba655898e0ba9413d923cebf7f6bfbf0f7a25aa9b9efe
directional_review	23:118	18:81	medium	medium	23:118	18:81	18:81	cross_surah	label_target_note	ranked_review	Mercy can accompany a difficult replacement toward a better outcome, expanding the petition beyond immediate relief.	focus_23_118_cutoff_100.tsv	18	e47ec79ba4cd39c1f840ec6e58928bff0447290b64b7dfc5c4cd907c92f7a136
directional_review	23:118	38:35	medium	medium	23:118	38:35	38:35	cross_surah	label_target_note	ranked_review	A "Lord, forgive me" plea followed by request shows forgiveness can precede a distinct entrusted gift.	focus_23_118_cutoff_100.tsv	19	e8a92c5fe5f911032d2e2f4d95fdaf1ddd916c85dfe8dff8fe9c0afa9863442f
directional_review	23:118	23:2	weak	weak	23:118	23:2	23:2	same_surah	label_target_note	ranked_review	Whole-surah humility in prayer supplies a restrained posture for 23:118 without its forgiveness-mercy language.	focus_23_118_cutoff_100.tsv	20	9b7d88e68f263f8c4df7ab9e45ed947087168821d3358ec19703e740e2110e27
