record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	12:97	3:16	strong	strong	12:97	3:16	3:16	cross_surah	label_target_note	ranked_review	Direct collective petition for forgiveness of sins.	focus_12_97_cutoff_100.tsv	1	40d13e320d3dc170636e771515d5e360eb3eb269dab34193f6e0e75df18030e4
directional_review	12:97	39:53	strong	strong	12:97	39:53	39:53	cross_surah	label_target_note	ranked_review	Adds the widest mercy horizon for accumulated wrongdoing.	focus_12_97_cutoff_100.tsv	2	e7bcc4565394ea2ba307dbdd3efd5665e4894561082748a34943810927edf6b1
directional_review	12:97	12:29	medium	medium	12:97	12:29	12:29	same_surah	label_target_note	ranked_review	Distinguishes suppressing a matter from seeking forgiveness for fault.	focus_12_97_cutoff_100.tsv	3	0a1b0ffb426081e321f9acde62ca09c94d9e1f6225f194d1c5607943965ee8d3
directional_review	12:97	26:51	medium	medium	12:97	26:51	26:51	cross_surah	label_target_note	ranked_review	A collective hope for forgiveness after a decisive turn.	focus_12_97_cutoff_100.tsv	4	8efd0c78dd2bc3284f33d6b2c2e42008d20a848cc97e8dd42157e54d5d66c7aa
directional_review	12:97	12:94	strong	strong	12:97	12:94	12:94	same_surah	label_target_note	ranked_review	Immediate reunion setting that leads into the brothers' request.	focus_12_97_cutoff_100.tsv	5	a78d737578f38248f616a4f060c1ba3cda11dda348575d4b1cec6a18459b79fd
directional_review	12:97	47:19	medium	medium	12:97	47:19	47:19	cross_surah	label_target_note	ranked_review	Extends the petition from self to a believing community.	focus_12_97_cutoff_100.tsv	6	08c661a408ba8dbf2e5410fd47c9c64b848863c3d44f20dd2a4105d80597fe98
directional_review	12:97	12:91	strong	strong	12:97	12:91	12:91	same_surah	label_target_note	ranked_review	The brothers' explicit confession immediately prepares 12:97.	focus_12_97_cutoff_100.tsv	7	8f9db8bfb82b4490a0a2a0aa752b33945c3af0ea4ef07b0aa3d0b30362b4dd09
directional_review	12:97	12:98	strong	strong	12:97	12:98	12:98	same_surah	label_target_note	ranked_review	Immediate response: delayed intercession, not rejection, and mercy.	focus_12_97_cutoff_100.tsv	8	8a2be24c34001bf87fe05b0582e96e888d48d269dc086d003efc60b170c5bc11
directional_review	12:97	46:31	medium	medium	12:97	46:31	46:31	cross_surah	label_target_note	ranked_review	Pairs forgiveness with protection from painful consequence.	focus_12_97_cutoff_100.tsv	9	b5615b3de4d195a643e8dd8af41f601bbb63d456c0fcb7851ec2083440ff6460
directional_review	12:97	21:14	medium	medium	12:97	21:14	21:14	cross_surah	label_target_note	ranked_review	Shows confession without petition as a late, adverse counterpart.	focus_12_97_cutoff_100.tsv	10	48f9d8d3561300193dd44ce0939af61a015a2383ec445023a76af4fe05576540
directional_review	12:97	3:135	strong	strong	12:97	3:135	3:135	cross_surah	label_target_note	ranked_review	Links wrongdoing, recollection, seeking forgiveness, and non-persistence.	focus_12_97_cutoff_100.tsv	11	a59922274362d2a107b7e23e24a531be97b3c9b30669d9a521b72238786fadd8
directional_review	12:97	69:37	weak	weak	12:97	69:37	69:37	cross_surah	label_target_note	ranked_review	Associates persistent fault with a punitive outcome.	focus_12_97_cutoff_100.tsv	12	6d5573e989326e96796fd3b8abb69aa49812c98ea13fb13f123017e5d2757576
directional_review	12:97	68:31	weak	weak	12:97	68:31	68:31	cross_surah	label_target_note	ranked_review	A belated group admission of excess, without repair.	focus_12_97_cutoff_100.tsv	13	58648ffc0a17b7774a13ea65fe9368585ac2cb0317f54c794ad8fa0f2ce22df5
directional_review	12:97	12:95	medium	medium	12:97	12:95	12:95	same_surah	label_target_note	ranked_review	Immediate family resistance that heightens the later reversal.	focus_12_97_cutoff_100.tsv	14	9d57da17fa709bf702b6acdd25d4d84832f0b50695119a6a98cfdd45cf505200
directional_review	12:97	7:161	medium	medium	12:97	7:161	7:161	cross_surah	label_target_note	ranked_review	Pairs a prescribed humbled utterance with forgiveness.	focus_12_97_cutoff_100.tsv	15	3354a4b0556841d7ad00e4c1172ab4d059b1280c0d15a6888eebe69fc9f64998
directional_review	12:97	3:193	medium	medium	12:97	3:193	3:193	cross_surah	label_target_note	ranked_review	Adds forgiveness alongside removal of evil effects.	focus_12_97_cutoff_100.tsv	16	5d36bb9420ec9e207b802692fea4d576c09779b8ca1c5b23b63e293fc9b87f2f
directional_review	12:97	12:96	strong	strong	12:97	12:96	12:96	same_surah	label_target_note	ranked_review	Immediate restoration and paternal vindication before the plea.	focus_12_97_cutoff_100.tsv	17	ec3414c8339e335bdc435a0a2345b1265426c18c6e005ad54d5b673e23d3ca32
directional_review	12:97	13:6	medium	medium	12:97	13:6	13:6	cross_surah	label_target_note	ranked_review	Keeps forgiveness and severe requital together.	focus_12_97_cutoff_100.tsv	18	a22070fe35e9d30a19a301c0c940fa4f3449227e27f847ccac02b146e2790762
directional_review	12:97	12:17	medium	medium	12:97	12:17	12:17	same_surah	label_target_note	ranked_review	The originating false report explains the brothers' later culpability.	focus_12_97_cutoff_100.tsv	19	7ef4131673cba371c87d9186df98e561ef5ac34db92ff5dd2e68931090d153e3
directional_review	12:97	33:73	medium	medium	12:97	33:73	33:73	cross_surah	label_target_note	ranked_review	Places merciful acceptance beside accountability and punishment.	focus_12_97_cutoff_100.tsv	20	ce60ea5a178a48a2beb2d63cf7953f10335ba78b8d16f402ee0f002c469a02ab
directional_review	12:97	67:11	medium	medium	12:97	67:11	67:11	cross_surah	label_target_note	ranked_review	Contrary case: confession after consequence no longer repairs.	focus_12_97_cutoff_100.tsv	21	e364001e40174ae86d6483396268e72ba6a44f381ef861b027b0898f57e41174
directional_review	12:97	3:147	medium	medium	12:97	3:147	3:147	cross_surah	label_target_note	ranked_review	A communal request names both sins and excess.	focus_12_97_cutoff_100.tsv	22	cfca0401892b0679c9843ef9bff879bf828235bd951fbc730f72f24a0fe564d8
directional_review	12:97	25:70	medium	medium	12:97	25:70	25:70	cross_surah	label_target_note	ranked_review	Adds repentance and righteous action as transformative repair.	focus_12_97_cutoff_100.tsv	23	ac5404e177f5e4489fb6836273855aa1571011aac1c05b500627d3e902d39653
directional_review	12:97	51:18	weak	weak	12:97	51:18	51:18	cross_surah	label_target_note	ranked_review	Shows repeated seeking of forgiveness as a settled practice.	focus_12_97_cutoff_100.tsv	24	11c61c125a7b56a1e6cc526b189ebf33364047db895adcbc12e7ce7eb8841dd2
