record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	33:56	33:43	strong	strong	33:56	33:43	33:43	same_surah	label_target_note	ranked_review	Allah ve meleklerin muminlere yonelen salati, 33:56'daki ilahi ve meleki yonelimin yakin baglamdaki paralelidir.	focus_33_56_cutoff_100.tsv	1	8745715d1849b98ec327ec6b17878155156a3d34128466122d8e6854f5b51508
directional_review	33:56	59:23	weak	weak	33:56	59:23	59:23	cross_surah	label_target_note	ranked_review	Allah'in es-Selam adi, emredilen selamin ilahi esenlik ufkuna sinirli bir arka plan verir.	focus_33_56_cutoff_100.tsv	2	cc3884acc86021e79effb0678742527aec86b834b4784e3ef8664554ddb65f05
directional_review	33:56	75:31	weak	weak	33:56	75:31	75:31	cross_surah	label_target_note	ranked_review	Namazi terk etmenin olumsuz ornegi, 33:56'daki salatin ibadet yonune dolayli bir karsitlik sunar.	focus_33_56_cutoff_100.tsv	3	ed92b87e1fbaccfa88b179391e564fd7bded0ee2ca36e1c338869a8bfe680761
directional_review	33:56	2:98	medium	medium	33:56	2:98	2:98	cross_surah	label_target_note	ranked_review	Allah, melekler ve resuller birlikte anilir; ancak peygambere salat veya selam emri verilmez.	focus_33_56_cutoff_100.tsv	4	cb512a8ff1254d3036fe302540a1cd633ed29ee115ce1c79344663076d2de202
directional_review	33:56	33:57	strong	strong	33:56	33:57	33:57	same_surah	label_target_note	ranked_review	Allah'a ve Resulune eziyet, 33:56'daki kamusal saygi ve selamin dogrudan karsitini kurar.	focus_33_56_cutoff_100.tsv	5	63b696aaf326e2d38104353fb60b684c7f4cf74b0c77cf0ea5c0c687ab9827b2
directional_review	33:56	16:28	weak	weak	33:56	16:28	16:28	cross_surah	label_target_note	ranked_review	Zorunlu teslim bildirimini anlatir; 33:56'daki gonullu salat ve selam katilimina ancak uzak bir karsitlik saglar.	focus_33_56_cutoff_100.tsv	6	67b8089960fa4af20ea23160ad08075d8265a7bea82ad994b162bc43daaa7b5c
directional_review	33:56	13:21	no value	no value	33:56	13:21	13:21	cross_surah	label_target_note	ranked_review	Baglari surdurme emri, peygambere salat ve selam anlamini acmaz.	focus_33_56_cutoff_100.tsv	7	dd87c3cad84d88bcfce20502178e237f62c09e66e4e890c66ca862541a26928e
directional_review	33:56	15:32	no value	no value	33:56	15:32	15:32	cross_surah	label_target_note	ranked_review	Iblis'in secde edenlerle olmamasi, 33:56'nin yoneltilmis dua ve selam emrine ek yapmaz.	focus_33_56_cutoff_100.tsv	8	f57a4855d5a9c1b195135a0dfb0c1c043157d4cbadf7b970c829e8ed85dcddd0
directional_review	33:56	41:33	weak	weak	33:56	41:33	41:33	cross_surah	label_target_note	ranked_review	Allah'a cagri ve Muslumanlik ikrari, peygamberlik goreviyle uyum temasina genel bir zemin verir.	focus_33_56_cutoff_100.tsv	9	773d32f1867cb56707d44a433744d61a6ed5aca3aced7271636a4038f71d3bcf
directional_review	33:56	4:136	medium	medium	33:56	4:136	4:136	cross_surah	label_target_note	ranked_review	Allah'a, Resule ve meleklere iman, 33:56'deki uc unsurun bagliligini destekler.	focus_33_56_cutoff_100.tsv	10	b16d9f349f385cae02eb5570f76bc1b3fa7ba1e55903ed4f1bf2aa07aa9abfb6
